 Total battles: 182837
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 33   | Magnezone          |  5.31758% | 19445  |  5.318% | 15069  |  5.417% | 
 | 34   | Celesteela         |  5.26835% | 19265  |  5.268% | 15073  |  5.419% | 
 | 35   | Medicham-Mega      |  5.20382% | 19029  |  5.204% | 15048  |  5.410% | 
 | 36   | Dragonite          |  4.98887% | 18243  |  4.989% | 12663  |  4.552% | 
 | 37   | Scizor-Mega        |  4.86089% | 17775  |  4.861% | 13810  |  4.965% | 
 | 38   | Skarmory           |  4.73263% | 17306  |  4.733% | 14043  |  5.048% | 
 | 39   | Tyranitar          |  4.66098% | 17044  |  4.661% | 13305  |  4.783% | 
 | 40   | Azumarill          |  4.56199% | 16682  |  4.562% | 12307  |  4.424% | 
 | 41   | Diancie-Mega       |  4.29098% | 15691  |  4.291% | 12842  |  4.617% | 
 | 42   | Sableye-Mega       |  4.18351% | 15298  |  4.184% | 13721  |  4.933% | 
 | 43   | Blacephalon        |  4.12799% | 15095  |  4.128% | 10914  |  3.923% | 
 | 44   | Tapu Bulu          |  3.99618% | 14613  |  3.996% | 11277  |  4.054% | 
 | 45   | Mimikyu            |  3.95762% | 14472  |  3.958% | 10281  |  3.696% | 
 | 46   | Gyarados-Mega      |  3.71588% | 13588  |  3.716% | 10033  |  3.607% | 
 | 47   | Weavile            |  3.32646% | 12164  |  3.326% | 8948   |  3.217% | 
 | 48   | Tangrowth          |  3.24497% | 11866  |  3.245% | 8929   |  3.210% | 
 | 49   | Jirachi            |  3.08745% | 11290  |  3.087% | 8466   |  3.043% | 
 | 50   | Infernape          |  2.73085% | 9986   |  2.731% | 7668   |  2.757% | 
 | 51   | Beedrill-Mega      |  2.70952% | 9908   |  2.710% | 7601   |  2.732% | 
 | 52   | Gengar             |  2.69284% | 9847   |  2.693% | 6943   |  2.496% | 
 | 53   | Manaphy            |  2.68901% | 9833   |  2.689% | 7036   |  2.529% | 
 | 54   | Keldeo             |  2.65346% | 9703   |  2.653% | 7099   |  2.552% | 
 | 55   | Tyranitar-Mega     |  2.52219% | 9223   |  2.522% | 7126   |  2.562% | 
 | 56   | Venusaur-Mega      |  2.44453% | 8939   |  2.445% | 6728   |  2.419% | 
 | 57   | Bisharp            |  2.36768% | 8658   |  2.368% | 6059   |  2.178% | 
 | 58   | Cloyster           |  2.34717% | 8583   |  2.347% | 6306   |  2.267% | 
 | 59   | Scizor             |  2.32639% | 8507   |  2.326% | 6308   |  2.268% | 
 | 60   | Ninetales-Alola    |  2.31217% | 8455   |  2.312% | 6886   |  2.475% | 
 | 61   | Zeraora            |  2.31190% | 8454   |  2.312% | 6272   |  2.255% | 
 | 62   | Togekiss           |  2.28920% | 8371   |  2.289% | 6039   |  2.171% | 
 | 63   | Ditto              |  2.16997% | 7935   |  2.170% | 5554   |  1.997% | 
 | 64   | Pinsir-Mega        |  2.15575% | 7883   |  2.156% | 5590   |  2.010% | 
 | 65   | Garchomp-Mega      |  2.12348% | 7765   |  2.123% | 5640   |  2.028% | 
 | 66   | Latias-Mega        |  2.09257% | 7652   |  2.093% | 5733   |  2.061% | 
 | 67   | Gyarados           |  2.05730% | 7523   |  2.057% | 5537   |  1.990% | 
 | 68   | Crawdaunt          |  1.98237% | 7249   |  1.982% | 5217   |  1.875% | 
 | 69   | Breloom            |  1.98155% | 7246   |  1.982% | 5401   |  1.942% | 
 | 70   | Gardevoir-Mega     |  1.90607% | 6970   |  1.906% | 4693   |  1.687% | 
 | 71   | Gallade-Mega       |  1.85794% | 6794   |  1.858% | 4975   |  1.788% | 
 | 72   | Shuckle            |  1.85602% | 6787   |  1.856% | 6135   |  2.205% | 
 | 73   | Hippowdon          |  1.84317% | 6740   |  1.843% | 5928   |  2.131% | 
 | 74   | Nidoking           |  1.79996% | 6582   |  1.800% | 5045   |  1.814% | 
 | 75   | Hoopa-Unbound      |  1.79723% | 6572   |  1.797% | 4573   |  1.644% | 
 | 76   | Quagsire           |  1.78137% | 6514   |  1.781% | 4410   |  1.585% | 
 | 77   | Staraptor          |  1.77781% | 6501   |  1.778% | 4709   |  1.693% | 
 | 78   | Hydreigon          |  1.77453% | 6489   |  1.775% | 4794   |  1.723% | 
 | 79   | Snorlax            |  1.77398% | 6487   |  1.774% | 4929   |  1.772% | 
 | 80   | Galvantula         |  1.77016% | 6473   |  1.770% | 5630   |  2.024% | 
 | 81   | Conkeldurr         |  1.76523% | 6455   |  1.765% | 4937   |  1.775% | 
 | 82   | Blissey            |  1.75402% | 6414   |  1.754% | 4735   |  1.702% | 
 | 83   | Mew                |  1.73761% | 6354   |  1.738% | 5156   |  1.854% | 
 | 84   | Amoonguss          |  1.71847% | 6284   |  1.718% | 4765   |  1.713% | 
 | 85   | Marowak-Alola      |  1.71601% | 6275   |  1.716% | 4918   |  1.768% | 
 | 86   | Reuniclus          |  1.65366% | 6047   |  1.654% | 4296   |  1.544% | 
 | 87   | Cresselia          |  1.63780% | 5989   |  1.638% | 4506   |  1.620% | 
 | 88   | Kingdra            |  1.62795% | 5953   |  1.628% | 4401   |  1.582% | 
 | 89   | Chandelure         |  1.60936% | 5885   |  1.609% | 4425   |  1.591% | 
 | 90   | Lucario            |  1.60197% | 5858   |  1.602% | 4233   |  1.522% | 
 | 91   | Espeon             |  1.59979% | 5850   |  1.600% | 4365   |  1.569% | 
 | 92   | Gastrodon          |  1.56341% | 5717   |  1.563% | 4441   |  1.596% | 
 | 93   | Torkoal            |  1.54865% | 5663   |  1.549% | 5027   |  1.807% | 
 | 94   | Slowbro            |  1.52185% | 5565   |  1.522% | 4353   |  1.565% | 
 | 95   | Latios             |  1.50462% | 5502   |  1.505% | 4036   |  1.451% | 
 | 96   | Sceptile-Mega      |  1.49942% | 5483   |  1.499% | 4008   |  1.441% | 
 | 97   | Muk-Alola          |  1.49915% | 5482   |  1.499% | 4263   |  1.532% | 
 | 98   | Salamence          |  1.47700% | 5401   |  1.477% | 3742   |  1.345% | 
 | 99   | Incineroar         |  1.45047% | 5304   |  1.450% | 4043   |  1.453% | 
 | 100  | Porygon-Z          |  1.43516% | 5248   |  1.435% | 3713   |  1.335% | 
 | 101  | Darmanitan         |  1.42832% | 5223   |  1.428% | 3948   |  1.419% | 
 | 102  | Thundurus-Therian  |  1.40945% | 5154   |  1.409% | 3853   |  1.385% | 
 | 103  | Goodra             |  1.40152% | 5125   |  1.402% | 3781   |  1.359% | 
 | 104  | Mamoswine          |  1.37417% | 5025   |  1.374% | 4038   |  1.452% | 
 | 105  | Heracross-Mega     |  1.37363% | 5023   |  1.374% | 3776   |  1.357% | 
 | 106  | Volcanion          |  1.35558% | 4957   |  1.356% | 3815   |  1.371% | 
 | 107  | Xurkitree          |  1.28338% | 4693   |  1.283% | 3392   |  1.219% | 
 | 108  | Umbreon            |  1.26233% | 4616   |  1.262% | 3178   |  1.142% | 
 | 109  | Talonflame         |  1.24729% | 4561   |  1.247% | 3313   |  1.191% | 
 | 110  | Crobat             |  1.24619% | 4557   |  1.246% | 3409   |  1.225% | 
 | 111  | Metagross          |  1.24619% | 4557   |  1.246% | 3511   |  1.262% | 
 | 112  | Manectric-Mega     |  1.20490% | 4406   |  1.205% | 3504   |  1.260% | 
 | 113  | Buzzwole           |  1.18849% | 4346   |  1.188% | 3086   |  1.109% | 
 | 114  | Venusaur           |  1.18794% | 4344   |  1.188% | 3224   |  1.159% | 
 | 115  | Pikachu            |  1.15376% | 4219   |  1.154% | 3188   |  1.146% | 
 | 116  | Milotic            |  1.15212% | 4213   |  1.152% | 3093   |  1.112% | 
 | 117  | Starmie            |  1.11794% | 4088   |  1.118% | 2909   |  1.046% | 
 | 118  | Empoleon           |  1.10426% | 4038   |  1.104% | 3122   |  1.122% | 
 | 119  | Shedinja           |  1.09168% | 3992   |  1.092% | 2567   |  0.923% | 
 | 120  | Arcanine           |  1.05531% | 3859   |  1.055% | 2937   |  1.056% | 
 | 121  | Porygon2           |  1.05203% | 3847   |  1.052% | 2994   |  1.076% | 
 | 122  | Alakazam           |  1.03890% | 3799   |  1.039% | 2579   |  0.927% | 
 | 123  | Primarina          |  1.02879% | 3762   |  1.029% | 2756   |  0.991% | 
 | 124  | Feraligatr         |  1.02085% | 3733   |  1.021% | 2651   |  0.953% | 
 | 125  | Ribombee           |  1.01812% | 3723   |  1.018% | 3185   |  1.145% | 
 | 126  | Forretress         |  0.99023% | 3621   |  0.990% | 3126   |  1.124% | 
 | 127  | Sylveon            |  0.97929% | 3581   |  0.979% | 2596   |  0.933% | 
 | 128  | Altaria-Mega       |  0.97710% | 3573   |  0.977% | 2551   |  0.917% | 
 | 129  | Bronzong           |  0.97272% | 3557   |  0.973% | 3168   |  1.139% | 
 | 130  | Araquanid          |  0.97054% | 3549   |  0.971% | 3020   |  1.086% | 
 | 131  | Tentacruel         |  0.95331% | 3486   |  0.953% | 2596   |  0.933% | 
 | 132  | Klefki             |  0.91995% | 3364   |  0.920% | 2788   |  1.002% | 
 | 133  | Scolipede          |  0.91010% | 3328   |  0.910% | 2344   |  0.843% | 
 | 134  | Krookodile         |  0.90490% | 3309   |  0.905% | 2466   |  0.886% | 
 | 135  | Roserade           |  0.88521% | 3237   |  0.885% | 2303   |  0.828% | 
 | 136  | Rotom-Heat         |  0.87400% | 3196   |  0.874% | 2603   |  0.936% | 
 | 137  | Salazzle           |  0.86826% | 3175   |  0.868% | 2324   |  0.835% | 
 | 138  | Azelf              |  0.86717% | 3171   |  0.867% | 2937   |  1.056% | 
 | 139  | Aggron-Mega        |  0.86635% | 3168   |  0.866% | 2548   |  0.916% | 
 | 140  | Whimsicott         |  0.85404% | 3123   |  0.854% | 2255   |  0.811% | 
 | 141  | Mandibuzz          |  0.85048% | 3110   |  0.850% | 2287   |  0.822% | 
 | 142  | Jolteon            |  0.84966% | 3107   |  0.850% | 2339   |  0.841% | 
 | 143  | Noivern            |  0.84857% | 3103   |  0.849% | 2395   |  0.861% | 
 | 144  | Sceptile           |  0.82779% | 3027   |  0.828% | 2168   |  0.779% | 
 | 145  | Zoroark            |  0.82724% | 3025   |  0.827% | 1173   |  0.422% | 
 | 146  | Haxorus            |  0.82177% | 3005   |  0.822% | 1955   |  0.703% | 
 | 147  | Lycanroc-Dusk      |  0.81466% | 2979   |  0.815% | 2204   |  0.792% | 
 | 148  | Thundurus          |  0.80181% | 2932   |  0.802% | 2237   |  0.804% | 
 | 149  | Flygon             |  0.78813% | 2882   |  0.788% | 2050   |  0.737% | 
 | 150  | Donphan            |  0.77583% | 2837   |  0.776% | 2354   |  0.846% | 
 | 151  | Decidueye          |  0.76380% | 2793   |  0.764% | 1997   |  0.718% | 
 | 152  | Banette-Mega       |  0.76243% | 2788   |  0.762% | 2124   |  0.764% | 
 | 153  | Aerodactyl-Mega    |  0.75887% | 2775   |  0.759% | 2030   |  0.730% | 
 | 154  | Latias             |  0.74821% | 2736   |  0.748% | 1899   |  0.683% | 
 | 155  | Swampert           |  0.74493% | 2724   |  0.745% | 2136   |  0.768% | 
 | 156  | Latios-Mega        |  0.74219% | 2714   |  0.742% | 2013   |  0.724% | 
 | 157  | Gardevoir          |  0.73891% | 2702   |  0.739% | 1719   |  0.618% | 
 | 158  | Pidgeot-Mega       |  0.69871% | 2555   |  0.699% | 1969   |  0.708% | 
 | 159  | Machamp            |  0.68886% | 2519   |  0.689% | 1978   |  0.711% | 
 | 160  | Alomomola          |  0.68175% | 2493   |  0.682% | 1907   |  0.686% | 
 | 161  | Golisopod          |  0.67191% | 2457   |  0.672% | 1913   |  0.688% | 
 | 162  | Sharpedo-Mega      |  0.67000% | 2450   |  0.670% | 1632   |  0.587% | 
 | 163  | Diggersby          |  0.66453% | 2430   |  0.665% | 1749   |  0.629% | 
 | 164  | Electivire         |  0.62733% | 2294   |  0.627% | 1688   |  0.607% | 
 | 165  | Seismitoad         |  0.61065% | 2233   |  0.611% | 1876   |  0.674% | 
 | 166  | Suicune            |  0.59616% | 2180   |  0.596% | 1592   |  0.572% | 
 | 167  | Cofagrigus         |  0.58577% | 2142   |  0.586% | 1645   |  0.591% | 
 | 168  | Nihilego           |  0.58413% | 2136   |  0.584% | 1569   |  0.564% | 
 | 169  | Absol-Mega         |  0.58112% | 2125   |  0.581% | 1600   |  0.575% | 
 | 170  | Politoed           |  0.57784% | 2113   |  0.578% | 1796   |  0.646% | 
 | 171  | Ninetales          |  0.57647% | 2108   |  0.576% | 1645   |  0.591% | 
 | 172  | Stakataka          |  0.57182% | 2091   |  0.572% | 1609   |  0.578% | 
 | 173  | Blastoise-Mega     |  0.55459% | 2028   |  0.555% | 1574   |  0.566% | 
 | 174  | Raichu-Alola       |  0.54557% | 1995   |  0.546% | 1448   |  0.521% | 
 | 175  | Swellow            |  0.53162% | 1944   |  0.532% | 1369   |  0.492% | 
 | 176  | Uxie               |  0.52916% | 1935   |  0.529% | 1747   |  0.628% | 
 | 177  | Aron               |  0.52478% | 1919   |  0.525% | 1355   |  0.487% | 
 | 178  | Toxicroak          |  0.52369% | 1915   |  0.524% | 1321   |  0.475% | 
 | 179  | Typhlosion         |  0.51904% | 1898   |  0.519% | 1332   |  0.479% | 
 | 180  | Aerodactyl         |  0.51549% | 1885   |  0.515% | 1665   |  0.599% | 
 | 181  | Lapras             |  0.51002% | 1865   |  0.510% | 1431   |  0.514% | 
 | 182  | Houndoom-Mega      |  0.50756% | 1856   |  0.508% | 1285   |  0.462% | 
 | 183  | Ambipom            |  0.49607% | 1814   |  0.496% | 1402   |  0.504% | 
 | 184  | Torterra           |  0.49580% | 1813   |  0.496% | 1405   |  0.505% | 
 | 185  | Smeargle           |  0.49361% | 1805   |  0.494% | 1600   |  0.575% | 
 | 186  | Slowbro-Mega       |  0.49060% | 1794   |  0.491% | 1357   |  0.488% | 
 | 187  | Charizard          |  0.47966% | 1754   |  0.480% | 1298   |  0.467% | 
 | 188  | Mienshao           |  0.47501% | 1737   |  0.475% | 1237   |  0.445% | 
 | 189  | Linoone            |  0.46845% | 1713   |  0.468% | 1192   |  0.429% | 
 | 190  | Eelektross         |  0.46708% | 1708   |  0.467% | 1339   |  0.481% | 
 | 191  | Heracross          |  0.46599% | 1704   |  0.466% | 1167   |  0.420% | 
 | 192  | Ludicolo           |  0.46435% | 1698   |  0.464% | 1191   |  0.428% | 
 | 193  | Froslass           |  0.46216% | 1690   |  0.462% | 1295   |  0.466% | 
 | 194  | Tsareena           |  0.45696% | 1671   |  0.457% | 1226   |  0.441% | 
 | 195  | Doublade           |  0.44739% | 1636   |  0.447% | 1200   |  0.431% | 
 | 196  | Slurpuff           |  0.44438% | 1625   |  0.444% | 1184   |  0.426% | 
 | 197  | Rhyperior          |  0.44356% | 1622   |  0.444% | 1251   |  0.450% | 
 | 198  | Minior             |  0.44302% | 1620   |  0.443% | 1070   |  0.385% | 
 | 199  | Spiritomb          |  0.42934% | 1570   |  0.429% | 1198   |  0.431% | 
 | 200  | Yanmega            |  0.42497% | 1554   |  0.425% | 1101   |  0.396% | 
 | 201  | Tyrantrum          |  0.42442% | 1552   |  0.424% | 1097   |  0.394% | 
 | 202  | Nidoqueen          |  0.41704% | 1525   |  0.417% | 1174   |  0.422% | 
 | 203  | Blastoise          |  0.41622% | 1522   |  0.416% | 1177   |  0.423% | 
 | 204  | Dusclops           |  0.41567% | 1520   |  0.416% | 1183   |  0.425% | 
 | 205  | Togedemaru         |  0.41348% | 1512   |  0.413% | 1172   |  0.421% | 
 | 206  | Pyukumuku          |  0.41321% | 1511   |  0.413% | 1125   |  0.404% | 
 | 207  | Hitmonlee          |  0.41184% | 1506   |  0.412% | 1024   |  0.368% | 
 | 208  | Gigalith           |  0.41157% | 1505   |  0.412% | 1300   |  0.467% | 
 | 209  | Heliolisk          |  0.41130% | 1504   |  0.411% | 1027   |  0.369% | 
 | 210  | Malamar            |  0.41075% | 1502   |  0.411% | 1045   |  0.376% | 
 | 211  | Vaporeon           |  0.40965% | 1498   |  0.410% | 1146   |  0.412% | 
 | 212  | Drapion            |  0.40883% | 1495   |  0.409% | 1097   |  0.394% | 
 | 213  | Weezing            |  0.40637% | 1486   |  0.406% | 1196   |  0.430% | 
 | 214  | Camerupt-Mega      |  0.40145% | 1468   |  0.401% | 1136   |  0.408% | 
 | 215  | Delphox            |  0.38696% | 1415   |  0.387% | 1016   |  0.365% | 
 | 216  | Xatu               |  0.38668% | 1414   |  0.387% | 1070   |  0.385% | 
 | 217  | Slaking            |  0.38203% | 1397   |  0.382% | 1177   |  0.423% | 
 | 218  | Chesnaught         |  0.37985% | 1389   |  0.380% | 995    |  0.358% | 
 | 219  | Aggron             |  0.37903% | 1386   |  0.379% | 1128   |  0.406% | 
 | 220  | Accelgor           |  0.37821% | 1383   |  0.378% | 1042   |  0.375% | 
 | 221  | Florges            |  0.37793% | 1382   |  0.378% | 938    |  0.337% | 
 | 222  | Lanturn            |  0.37192% | 1360   |  0.372% | 1028   |  0.370% | 
 | 223  | Victreebel         |  0.36727% | 1343   |  0.367% | 910    |  0.327% | 
 | 224  | Moltres            |  0.35633% | 1303   |  0.356% | 968    |  0.348% | 
 | 225  | Kyurem             |  0.35633% | 1303   |  0.356% | 919    |  0.330% | 
 | 226  | Audino             |  0.35086% | 1283   |  0.351% | 982    |  0.353% | 
 | 227  | Sableye            |  0.34238% | 1252   |  0.342% | 958    |  0.344% | 
 | 228  | Mantine            |  0.33390% | 1221   |  0.334% | 929    |  0.334% | 
 | 229  | Persian-Alola      |  0.32160% | 1176   |  0.322% | 1024   |  0.368% | 
 | 230  | Slowking           |  0.31996% | 1170   |  0.320% | 876    |  0.315% | 
 | 231  | Ampharos-Mega      |  0.31449% | 1150   |  0.314% | 813    |  0.292% | 
 | 232  | Electrode          |  0.31394% | 1148   |  0.314% | 863    |  0.310% | 
 | 233  | Vikavolt           |  0.31339% | 1146   |  0.313% | 875    |  0.315% | 
 | 234  | Necrozma           |  0.30929% | 1131   |  0.309% | 823    |  0.296% | 
 | 235  | Lurantis           |  0.30929% | 1131   |  0.309% | 820    |  0.295% | 
 | 236  | Sigilyph           |  0.30519% | 1116   |  0.305% | 753    |  0.271% | 
 | 237  | Claydol            |  0.29999% | 1097   |  0.300% | 878    |  0.316% | 
 | 238  | Leafeon            |  0.29917% | 1094   |  0.299% | 767    |  0.276% | 
 | 239  | Meloetta           |  0.29863% | 1092   |  0.299% | 780    |  0.280% | 
 | 240  | Mismagius          |  0.29753% | 1088   |  0.298% | 782    |  0.281% | 
 | 241  | Durant             |  0.29234% | 1069   |  0.292% | 676    |  0.243% | 
 | 242  | Abomasnow-Mega     |  0.28112% | 1028   |  0.281% | 787    |  0.283% | 
 | 243  | Trevenant          |  0.28085% | 1027   |  0.281% | 740    |  0.266% | 
 | 244  | Zangoose           |  0.28058% | 1026   |  0.281% | 645    |  0.232% | 
 | 245  | Ursaring           |  0.28030% | 1025   |  0.280% | 789    |  0.284% | 
 | 246  | Celebi             |  0.27702% | 1013   |  0.277% | 691    |  0.248% | 
 | 247  | Rattata            |  0.27265% | 997    |  0.273% | 629    |  0.226% | 
 | 248  | Cradily            |  0.27210% | 995    |  0.272% | 720    |  0.259% | 
 | 249  | Terrakion          |  0.26855% | 982    |  0.269% | 750    |  0.270% | 
 | 250  | Honchkrow          |  0.26827% | 981    |  0.268% | 741    |  0.266% | 
 | 251  | Jellicent          |  0.25952% | 949    |  0.260% | 749    |  0.269% | 
 | 252  | Vileplume          |  0.25952% | 949    |  0.260% | 721    |  0.259% | 
 | 253  | Raichu             |  0.25952% | 949    |  0.260% | 716    |  0.257% | 
 | 254  | Golem              |  0.25405% | 929    |  0.254% | 776    |  0.279% | 
 | 255  | Miltank            |  0.25296% | 925    |  0.253% | 661    |  0.238% | 
 | 256  | Dragalge           |  0.25159% | 920    |  0.252% | 707    |  0.254% | 
 | 257  | Dusknoir           |  0.24694% | 903    |  0.247% | 693    |  0.249% | 
 | 258  | Cinccino           |  0.24503% | 896    |  0.245% | 647    |  0.233% | 
 | 259  | Leavanny           |  0.24475% | 895    |  0.245% | 775    |  0.279% | 
 | 260  | Rotom-Mow          |  0.24393% | 892    |  0.244% | 702    |  0.252% | 
 | 261  | Vivillon           |  0.24257% | 887    |  0.243% | 613    |  0.220% | 
 | 262  | Scrafty            |  0.24175% | 884    |  0.242% | 610    |  0.219% | 
 | 263  | Omastar            |  0.24120% | 882    |  0.241% | 568    |  0.204% | 
 | 264  | Armaldo            |  0.23956% | 876    |  0.240% | 651    |  0.234% | 
 | 265  | Lycanroc           |  0.23628% | 864    |  0.236% | 663    |  0.238% | 
 | 266  | Cobalion           |  0.23546% | 861    |  0.235% | 646    |  0.232% | 
 | 267  | Glalie-Mega        |  0.23464% | 858    |  0.235% | 612    |  0.220% | 
 | 268  | Zygarde-10%        |  0.23053% | 843    |  0.231% | 592    |  0.213% | 
 | 269  | Entei              |  0.22999% | 841    |  0.230% | 584    |  0.210% | 
 | 270  | Registeel          |  0.22889% | 837    |  0.229% | 702    |  0.252% | 
 | 271  | Dhelmise           |  0.22753% | 832    |  0.228% | 576    |  0.207% | 
 | 272  | Magnemite          |  0.22479% | 822    |  0.225% | 513    |  0.184% | 
 | 273  | Raikou             |  0.22260% | 814    |  0.223% | 576    |  0.207% | 
 | 274  | Magmortar          |  0.22124% | 809    |  0.221% | 580    |  0.209% | 
 | 275  | Medicham           |  0.22014% | 805    |  0.220% | 614    |  0.221% | 
 | 276  | Venomoth           |  0.21768% | 796    |  0.218% | 583    |  0.210% | 
 | 277  | Liepard            |  0.21549% | 788    |  0.215% | 658    |  0.237% | 
 | 278  | Cottonee           |  0.21522% | 787    |  0.215% | 515    |  0.185% | 
 | 279  | Gallade            |  0.21440% | 784    |  0.214% | 548    |  0.197% | 
 | 280  | Beartic            |  0.21440% | 784    |  0.214% | 518    |  0.186% | 
 | 281  | Ninjask            |  0.21166% | 774    |  0.212% | 603    |  0.217% | 
 | 282  | Aurorus            |  0.21112% | 772    |  0.211% | 643    |  0.231% | 
 | 283  | Comfey             |  0.21084% | 771    |  0.211% | 572    |  0.206% | 
 | 284  | Abomasnow          |  0.21002% | 768    |  0.210% | 605    |  0.217% | 
 | 285  | Hitmontop          |  0.20537% | 751    |  0.205% | 565    |  0.203% | 
 | 286  | Meowstic           |  0.20428% | 747    |  0.204% | 587    |  0.211% | 
 | 287  | Avalugg            |  0.20373% | 745    |  0.204% | 528    |  0.190% | 
 | 288  | Exploud            |  0.20237% | 740    |  0.202% | 606    |  0.218% | 
 | 289  | Sharpedo           |  0.20209% | 739    |  0.202% | 550    |  0.198% | 
 | 290  | Articuno           |  0.19990% | 731    |  0.200% | 534    |  0.192% | 
 | 291  | Steelix-Mega       |  0.19608% | 717    |  0.196% | 551    |  0.198% | 
 | 292  | Sandslash-Alola    |  0.19498% | 713    |  0.195% | 539    |  0.194% | 
 | 293  | Lycanroc-Midnight  |  0.19498% | 713    |  0.195% | 554    |  0.199% | 
 | 294  | Bewear             |  0.19389% | 709    |  0.194% | 508    |  0.183% | 
 | 295  | Kabutops           |  0.19389% | 709    |  0.194% | 467    |  0.168% | 
 | 296  | Mudsdale           |  0.19170% | 701    |  0.192% | 546    |  0.196% | 
 | 297  | Stoutland          |  0.18650% | 682    |  0.187% | 518    |  0.186% | 
 | 298  | Kecleon            |  0.18541% | 678    |  0.185% | 535    |  0.192% | 
 | 299  | Hoopa              |  0.18377% | 672    |  0.184% | 516    |  0.185% | 
 | 300  | Swoobat            |  0.18350% | 671    |  0.183% | 378    |  0.136% | 
 | 301  | Exeggutor          |  0.18322% | 670    |  0.183% | 466    |  0.168% | 
 | 302  | Druddigon          |  0.18295% | 669    |  0.183% | 584    |  0.210% | 
 | 303  | Tropius            |  0.18049% | 660    |  0.180% | 461    |  0.166% | 
 | 304  | Wobbuffet          |  0.17939% | 656    |  0.179% | 468    |  0.168% | 
 | 305  | Barbaracle         |  0.17912% | 655    |  0.179% | 469    |  0.169% | 
 | 306  | Drampa             |  0.17885% | 654    |  0.179% | 474    |  0.170% | 
 | 307  | Gourgeist-Super    |  0.17857% | 653    |  0.179% | 493    |  0.177% | 
 | 308  | Steelix            |  0.17775% | 650    |  0.178% | 522    |  0.188% | 
 | 309  | Clawitzer          |  0.17748% | 649    |  0.177% | 462    |  0.166% | 
 | 310  | Floatzel           |  0.17557% | 642    |  0.176% | 429    |  0.154% | 
 | 311  | Poliwrath          |  0.17529% | 641    |  0.175% | 475    |  0.171% | 
 | 312  | Luxray             |  0.17529% | 641    |  0.175% | 483    |  0.174% | 
