 Total battles: 196739
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 121  | Krookodile         |  1.19575% | 4705   |  1.196% | 3494   |  1.168% | 
 | 122  | Arcanine           |  1.18838% | 4676   |  1.188% | 3612   |  1.207% | 
 | 123  | Scolipede          |  1.16932% | 4601   |  1.169% | 3433   |  1.147% | 
 | 124  | Empoleon           |  1.16906% | 4600   |  1.169% | 3632   |  1.214% | 
 | 125  | Rotom-Heat         |  1.10324% | 4341   |  1.103% | 3551   |  1.187% | 
 | 126  | Swampert           |  1.09943% | 4326   |  1.099% | 3533   |  1.181% | 
 | 127  | Salazzle           |  1.09841% | 4322   |  1.098% | 3036   |  1.014% | 
 | 128  | Forretress         |  1.08087% | 4253   |  1.081% | 3707   |  1.239% | 
 | 129  | Azelf              |  1.07681% | 4237   |  1.077% | 3998   |  1.336% | 
 | 130  | Araquanid          |  1.06817% | 4203   |  1.068% | 3493   |  1.167% | 
 | 131  | Ribombee           |  1.05622% | 4156   |  1.056% | 3636   |  1.215% | 
 | 132  | Sylveon            |  1.04199% | 4100   |  1.042% | 2907   |  0.971% | 
 | 133  | Pikachu            |  1.03665% | 4079   |  1.037% | 2977   |  0.995% | 
 | 134  | Aggron-Mega        |  0.98582% | 3879   |  0.986% | 3045   |  1.017% | 
 | 135  | Buzzwole           |  0.98557% | 3878   |  0.986% | 2890   |  0.966% | 
 | 136  | Primarina          |  0.95838% | 3771   |  0.958% | 2864   |  0.957% | 
 | 137  | Shedinja           |  0.94770% | 3729   |  0.948% | 2477   |  0.828% | 
 | 138  | Zoroark            |  0.93677% | 3686   |  0.937% | 1559   |  0.521% | 
 | 139  | Gardevoir          |  0.90806% | 3573   |  0.908% | 2511   |  0.839% | 
 | 140  | Nihilego           |  0.88950% | 3500   |  0.890% | 2756   |  0.921% | 
 | 141  | Klefki             |  0.88671% | 3489   |  0.887% | 2820   |  0.942% | 
 | 142  | Noivern            |  0.88518% | 3483   |  0.885% | 2521   |  0.842% | 
 | 143  | Feraligatr         |  0.87654% | 3449   |  0.877% | 2432   |  0.813% | 
 | 144  | Decidueye          |  0.87120% | 3428   |  0.871% | 2504   |  0.837% | 
 | 145  | Electivire         |  0.85875% | 3379   |  0.859% | 2428   |  0.811% | 
 | 146  | Altaria-Mega       |  0.85850% | 3378   |  0.858% | 2506   |  0.837% | 
 | 147  | Smeargle           |  0.81097% | 3191   |  0.811% | 2846   |  0.951% | 
 | 148  | Linoone            |  0.80767% | 3178   |  0.808% | 2124   |  0.710% | 
 | 149  | Whimsicott         |  0.80716% | 3176   |  0.807% | 2462   |  0.823% | 
 | 150  | Bronzong           |  0.78912% | 3105   |  0.789% | 2690   |  0.899% | 
 | 151  | Aerodactyl-Mega    |  0.78505% | 3089   |  0.785% | 2157   |  0.721% | 
 | 152  | Thundurus          |  0.78480% | 3088   |  0.785% | 2404   |  0.803% | 
 | 153  | Lycanroc-Dusk      |  0.77768% | 3060   |  0.778% | 2395   |  0.800% | 
 | 154  | Haxorus            |  0.76802% | 3022   |  0.768% | 2056   |  0.687% | 
 | 155  | Pidgeot-Mega       |  0.76497% | 3010   |  0.765% | 2205   |  0.737% | 
 | 156  | Machamp            |  0.72024% | 2834   |  0.720% | 2258   |  0.755% | 
 | 157  | Cofagrigus         |  0.71160% | 2800   |  0.712% | 2260   |  0.755% | 
 | 158  | Latios-Mega        |  0.69890% | 2750   |  0.699% | 2038   |  0.681% | 
 | 159  | Latias             |  0.66332% | 2610   |  0.663% | 1803   |  0.602% | 
 | 160  | Mandibuzz          |  0.65086% | 2561   |  0.651% | 1958   |  0.654% | 
 | 161  | Flygon             |  0.65061% | 2560   |  0.651% | 1943   |  0.649% | 
 | 162  | Houndoom-Mega      |  0.64730% | 2547   |  0.647% | 1791   |  0.598% | 
 | 163  | Charizard          |  0.63256% | 2489   |  0.633% | 1775   |  0.593% | 
 | 164  | Typhlosion         |  0.62494% | 2459   |  0.625% | 1758   |  0.587% | 
 | 165  | Sceptile           |  0.60893% | 2396   |  0.609% | 1755   |  0.586% | 
 | 166  | Ambipom            |  0.60232% | 2370   |  0.602% | 2010   |  0.672% | 
 | 167  | Donphan            |  0.59978% | 2360   |  0.600% | 1935   |  0.647% | 
 | 168  | Swellow            |  0.59953% | 2359   |  0.600% | 1613   |  0.539% | 
 | 169  | Mienshao           |  0.59927% | 2358   |  0.599% | 1648   |  0.551% | 
 | 170  | Stakataka          |  0.59368% | 2336   |  0.594% | 1787   |  0.597% | 
 | 171  | Ninetales          |  0.59241% | 2331   |  0.592% | 1874   |  0.626% | 
 | 172  | Banette-Mega       |  0.57411% | 2259   |  0.574% | 1677   |  0.560% | 
 | 173  | Slowbro-Mega       |  0.55632% | 2189   |  0.556% | 1666   |  0.557% | 
 | 174  | Meloetta           |  0.55403% | 2180   |  0.554% | 1621   |  0.542% | 
 | 175  | Alomomola          |  0.54997% | 2164   |  0.550% | 1700   |  0.568% | 
 | 176  | Absol-Mega         |  0.54870% | 2159   |  0.549% | 1614   |  0.539% | 
 | 177  | Chesnaught         |  0.54666% | 2151   |  0.547% | 1611   |  0.538% | 
 | 178  | Heracross          |  0.54311% | 2137   |  0.543% | 1478   |  0.494% | 
 | 179  | Golisopod          |  0.54082% | 2128   |  0.541% | 1696   |  0.567% | 
 | 180  | Toxicroak          |  0.53446% | 2103   |  0.534% | 1513   |  0.506% | 
 | 181  | Froslass           |  0.53243% | 2095   |  0.532% | 1695   |  0.566% | 
 | 182  | Eelektross         |  0.52354% | 2060   |  0.524% | 1644   |  0.549% | 
 | 183  | Raichu-Alola       |  0.52277% | 2057   |  0.523% | 1546   |  0.517% | 
 | 184  | Blastoise-Mega     |  0.51871% | 2041   |  0.519% | 1615   |  0.540% | 
 | 185  | Camerupt-Mega      |  0.51642% | 2032   |  0.516% | 1575   |  0.526% | 
 | 186  | Diggersby          |  0.50600% | 1991   |  0.506% | 1453   |  0.486% | 
 | 187  | Terrakion          |  0.50270% | 1978   |  0.503% | 1480   |  0.495% | 
 | 188  | Ludicolo           |  0.50168% | 1974   |  0.502% | 1438   |  0.481% | 
 | 189  | Sharpedo-Mega      |  0.49914% | 1964   |  0.499% | 1410   |  0.471% | 
 | 190  | Delphox            |  0.49914% | 1964   |  0.499% | 1484   |  0.496% | 
 | 191  | Mantine            |  0.49304% | 1940   |  0.493% | 1497   |  0.500% | 
 | 192  | Blastoise          |  0.48974% | 1927   |  0.490% | 1520   |  0.508% | 
 | 193  | Tsareena           |  0.47855% | 1883   |  0.479% | 1363   |  0.455% | 
 | 194  | Slurpuff           |  0.47677% | 1876   |  0.477% | 1453   |  0.486% | 
 | 195  | Politoed           |  0.47271% | 1860   |  0.473% | 1405   |  0.469% | 
 | 196  | Minior             |  0.46737% | 1839   |  0.467% | 1340   |  0.448% | 
 | 197  | Malamar            |  0.46432% | 1827   |  0.464% | 1412   |  0.472% | 
 | 198  | Vaporeon           |  0.46356% | 1824   |  0.464% | 1365   |  0.456% | 
 | 199  | Zygarde-10%        |  0.44933% | 1768   |  0.449% | 1190   |  0.398% | 
 | 200  | Scrafty            |  0.44933% | 1768   |  0.449% | 1269   |  0.424% | 
 | 201  | Honchkrow          |  0.44704% | 1759   |  0.447% | 1236   |  0.413% | 
 | 202  | Lapras             |  0.44450% | 1749   |  0.444% | 1303   |  0.435% | 
 | 203  | Xatu               |  0.43611% | 1716   |  0.436% | 1363   |  0.455% | 
 | 204  | Uxie               |  0.43433% | 1709   |  0.434% | 1527   |  0.510% | 
 | 205  | Suicune            |  0.43103% | 1696   |  0.431% | 1237   |  0.413% | 
 | 206  | Rhyperior          |  0.42544% | 1674   |  0.425% | 1192   |  0.398% | 
 | 207  | Torterra           |  0.42467% | 1671   |  0.425% | 1389   |  0.464% | 
 | 208  | Vikavolt           |  0.42315% | 1665   |  0.423% | 1261   |  0.421% | 
 | 209  | Pyukumuku          |  0.42213% | 1661   |  0.422% | 1187   |  0.397% | 
 | 210  | Dusclops           |  0.40943% | 1611   |  0.409% | 1213   |  0.405% | 
 | 211  | Ampharos-Mega      |  0.40866% | 1608   |  0.409% | 1176   |  0.393% | 
 | 212  | Aerodactyl         |  0.40739% | 1603   |  0.407% | 1343   |  0.449% | 
 | 213  | Seismitoad         |  0.40333% | 1587   |  0.403% | 1294   |  0.432% | 
 | 214  | Trevenant          |  0.39951% | 1572   |  0.400% | 1208   |  0.404% | 
 | 215  | Aron               |  0.39469% | 1553   |  0.395% | 1176   |  0.393% | 
 | 216  | Doublade           |  0.38477% | 1514   |  0.385% | 1138   |  0.380% | 
 | 217  | Drapion            |  0.37461% | 1474   |  0.375% | 1134   |  0.379% | 
 | 218  | Spiritomb          |  0.37054% | 1458   |  0.371% | 1138   |  0.380% | 
 | 219  | Florges            |  0.36673% | 1443   |  0.367% | 1027   |  0.343% | 
 | 220  | Heliolisk          |  0.36139% | 1422   |  0.361% | 1057   |  0.353% | 
 | 221  | Raichu             |  0.36038% | 1418   |  0.360% | 1074   |  0.359% | 
 | 222  | Luxray             |  0.35936% | 1414   |  0.359% | 1126   |  0.376% | 
 | 223  | Sigilyph           |  0.35148% | 1383   |  0.351% | 858    |  0.287% | 
 | 224  | Steelix-Mega       |  0.34106% | 1342   |  0.341% | 1063   |  0.355% | 
 | 225  | Kabutops           |  0.33954% | 1336   |  0.340% | 902    |  0.301% | 
 | 226  | Sharpedo           |  0.33725% | 1327   |  0.337% | 906    |  0.303% | 
 | 227  | Glalie-Mega        |  0.33649% | 1324   |  0.336% | 993    |  0.332% | 
 | 228  | Tyrantrum          |  0.33572% | 1321   |  0.336% | 933    |  0.312% | 
 | 229  | Claydol            |  0.33445% | 1316   |  0.334% | 1035   |  0.346% | 
 | 230  | Persian-Alola      |  0.32962% | 1297   |  0.330% | 1119   |  0.374% | 
 | 231  | Slaking            |  0.32937% | 1296   |  0.329% | 956    |  0.319% | 
 | 232  | Yanmega            |  0.32937% | 1296   |  0.329% | 937    |  0.313% | 
 | 233  | Lurantis           |  0.32861% | 1293   |  0.329% | 955    |  0.319% | 
 | 234  | Accelgor           |  0.32759% | 1289   |  0.328% | 1015   |  0.339% | 
 | 235  | Lycanroc           |  0.32657% | 1285   |  0.327% | 1099   |  0.367% | 
 | 236  | Aggron             |  0.32556% | 1281   |  0.326% | 973    |  0.325% | 
 | 237  | Cinccino           |  0.32454% | 1277   |  0.325% | 914    |  0.305% | 
 | 238  | Hitmonlee          |  0.32048% | 1261   |  0.320% | 891    |  0.298% | 
 | 239  | Hitmontop          |  0.31438% | 1237   |  0.314% | 979    |  0.327% | 
 | 240  | Mismagius          |  0.31082% | 1223   |  0.311% | 913    |  0.305% | 
 | 241  | Sableye            |  0.30548% | 1202   |  0.305% | 993    |  0.332% | 
 | 242  | Kecleon            |  0.30472% | 1199   |  0.305% | 885    |  0.296% | 
 | 243  | Rotom-Mow          |  0.28972% | 1140   |  0.290% | 838    |  0.280% | 
 | 244  | Kyurem             |  0.28667% | 1128   |  0.287% | 815    |  0.272% | 
 | 245  | Jellicent          |  0.28591% | 1125   |  0.286% | 874    |  0.292% | 
 | 246  | Cradily            |  0.28083% | 1105   |  0.281% | 746    |  0.249% | 
 | 247  | Comfey             |  0.27575% | 1085   |  0.276% | 768    |  0.257% | 
 | 248  | Bewear             |  0.27143% | 1068   |  0.271% | 816    |  0.273% | 
 | 249  | Vivillon           |  0.27143% | 1068   |  0.271% | 769    |  0.257% | 
 | 250  | Weezing            |  0.26863% | 1057   |  0.269% | 853    |  0.285% | 
 | 251  | Gigalith           |  0.26685% | 1050   |  0.267% | 859    |  0.287% | 
 | 252  | Murkrow            |  0.26533% | 1044   |  0.265% | 822    |  0.275% | 
 | 253  | Masquerain         |  0.26482% | 1042   |  0.265% | 893    |  0.298% | 
 | 254  | Miltank            |  0.26355% | 1037   |  0.264% | 821    |  0.274% | 
 | 255  | Electrode          |  0.26278% | 1034   |  0.263% | 805    |  0.269% | 
 | 256  | Slowking           |  0.26228% | 1032   |  0.262% | 790    |  0.264% | 
 | 257  | Aurorus            |  0.25872% | 1018   |  0.259% | 857    |  0.286% | 
 | 258  | Togedemaru         |  0.25287% | 995    |  0.253% | 760    |  0.254% | 
 | 259  | Golem-Alola        |  0.25135% | 989    |  0.251% | 720    |  0.241% | 
 | 260  | Zangoose           |  0.25135% | 989    |  0.251% | 708    |  0.237% | 
 | 261  | Mudsdale           |  0.24881% | 979    |  0.249% | 787    |  0.263% | 
 | 262  | Celebi             |  0.24754% | 974    |  0.248% | 704    |  0.235% | 
 | 263  | Entei              |  0.24754% | 974    |  0.248% | 725    |  0.242% | 
 | 264  | Necrozma           |  0.24525% | 965    |  0.245% | 700    |  0.234% | 
 | 265  | Archeops           |  0.24525% | 965    |  0.245% | 820    |  0.274% | 
 | 266  | Avalugg            |  0.24449% | 962    |  0.244% | 733    |  0.245% | 
 | 267  | Lanturn            |  0.24245% | 954    |  0.242% | 792    |  0.265% | 
 | 268  | Lycanroc-Midnight  |  0.24169% | 951    |  0.242% | 720    |  0.241% | 
 | 269  | Samurott           |  0.24017% | 945    |  0.240% | 711    |  0.238% | 
 | 270  | Dragalge           |  0.23991% | 944    |  0.240% | 699    |  0.234% | 
 | 271  | Rattata            |  0.23661% | 931    |  0.237% | 747    |  0.250% | 
 | 272  | Omastar            |  0.23635% | 930    |  0.236% | 698    |  0.233% | 
 | 273  | Komala             |  0.23508% | 925    |  0.235% | 685    |  0.229% | 
 | 274  | Abomasnow-Mega     |  0.23483% | 924    |  0.235% | 693    |  0.232% | 
 | 275  | Lilligant          |  0.23254% | 915    |  0.233% | 652    |  0.218% | 
 | 276  | Pangoro            |  0.23229% | 914    |  0.232% | 752    |  0.251% | 
 | 277  | Cottonee           |  0.23229% | 914    |  0.232% | 602    |  0.201% | 
 | 278  | Moltres            |  0.23178% | 912    |  0.232% | 667    |  0.223% | 
 | 279  | Raikou             |  0.23178% | 912    |  0.232% | 661    |  0.221% | 
 | 280  | Magmortar          |  0.23000% | 905    |  0.230% | 683    |  0.228% | 
 | 281  | Steelix            |  0.22771% | 896    |  0.228% | 697    |  0.233% | 
 | 282  | Leafeon            |  0.22593% | 889    |  0.226% | 658    |  0.220% | 
 | 283  | Braviary           |  0.22543% | 887    |  0.225% | 651    |  0.218% | 
 | 284  | Rhydon             |  0.22492% | 885    |  0.225% | 650    |  0.217% | 
 | 285  | Exeggutor          |  0.22136% | 871    |  0.221% | 652    |  0.218% | 
 | 286  | Nidoqueen          |  0.21933% | 863    |  0.219% | 705    |  0.236% | 
 | 287  | Dusknoir           |  0.21780% | 857    |  0.218% | 679    |  0.227% | 
 | 288  | Regice             |  0.21755% | 856    |  0.218% | 638    |  0.213% | 
 | 289  | Volbeat            |  0.21348% | 840    |  0.213% | 689    |  0.230% | 
 | 290  | Poliwrath          |  0.21272% | 837    |  0.213% | 598    |  0.200% | 
 | 291  | Durant             |  0.21145% | 832    |  0.211% | 644    |  0.215% | 
 | 292  | Sandslash-Alola    |  0.20840% | 820    |  0.208% | 644    |  0.215% | 
 | 293  | Toucannon          |  0.20840% | 820    |  0.208% | 618    |  0.207% | 
 | 294  | Emboar             |  0.20535% | 808    |  0.205% | 642    |  0.215% | 
 | 295  | Gallade            |  0.20433% | 804    |  0.204% | 586    |  0.196% | 
 | 296  | Hariyama           |  0.20433% | 804    |  0.204% | 622    |  0.208% | 
 | 297  | Sawsbuck           |  0.20281% | 798    |  0.203% | 534    |  0.178% | 
 | 298  | Cobalion           |  0.20179% | 794    |  0.202% | 613    |  0.205% | 
 | 299  | Clawitzer          |  0.19950% | 785    |  0.200% | 603    |  0.201% | 
 | 300  | Ursaring           |  0.19899% | 783    |  0.199% | 551    |  0.184% | 
 | 301  | Butterfree         |  0.19798% | 779    |  0.198% | 592    |  0.198% | 
 | 302  | Gourgeist-Super    |  0.19798% | 779    |  0.198% | 537    |  0.179% | 
 | 303  | Scyther            |  0.19696% | 775    |  0.197% | 542    |  0.181% | 
 | 304  | Vileplume          |  0.19569% | 770    |  0.196% | 603    |  0.201% | 
 | 305  | Victreebel         |  0.19544% | 769    |  0.195% | 522    |  0.174% | 
 | 306  | Crustle            |  0.19544% | 769    |  0.195% | 606    |  0.202% | 
 | 307  | Primeape           |  0.19340% | 761    |  0.193% | 521    |  0.174% | 
 | 308  | Floatzel           |  0.19213% | 756    |  0.192% | 567    |  0.189% | 
 | 309  | Leavanny           |  0.18985% | 747    |  0.190% | 678    |  0.227% | 
 | 310  | Tauros             |  0.18985% | 747    |  0.190% | 539    |  0.180% | 
 | 311  | Wobbuffet          |  0.18908% | 744    |  0.189% | 528    |  0.176% | 
 | 312  | Druddigon          |  0.18629% | 733    |  0.186% | 632    |  0.211% | 
