 Total battles: 345907
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 212  | Hitmonlee          |  0.42757% | 2958   |  0.428% | 2078   |  0.404% | 
 | 213  | Scrafty            |  0.42483% | 2939   |  0.425% | 2147   |  0.417% | 
 | 214  | Meloetta           |  0.42439% | 2936   |  0.424% | 1981   |  0.385% | 
 | 215  | Cinccino           |  0.42324% | 2928   |  0.423% | 2082   |  0.404% | 
 | 216  | Slaking            |  0.41673% | 2883   |  0.417% | 2092   |  0.406% | 
 | 217  | Terrakion          |  0.41239% | 2853   |  0.412% | 2080   |  0.404% | 
 | 218  | Golem-Alola        |  0.41196% | 2850   |  0.412% | 2115   |  0.411% | 
 | 219  | Persian-Alola      |  0.40994% | 2836   |  0.410% | 2360   |  0.458% | 
 | 220  | Cradily            |  0.37366% | 2585   |  0.374% | 1881   |  0.365% | 
 | 221  | Honchkrow          |  0.37250% | 2577   |  0.372% | 1836   |  0.357% | 
 | 222  | Luxray             |  0.37207% | 2574   |  0.372% | 1900   |  0.369% | 
 | 223  | Jellicent          |  0.37134% | 2569   |  0.371% | 1790   |  0.348% | 
 | 224  | Vikavolt           |  0.36498% | 2525   |  0.365% | 1897   |  0.368% | 
 | 225  | Camerupt-Mega      |  0.36094% | 2497   |  0.361% | 1904   |  0.370% | 
 | 226  | Tyrantrum          |  0.36079% | 2496   |  0.361% | 1742   |  0.338% | 
 | 227  | Pyukumuku          |  0.36065% | 2495   |  0.361% | 1803   |  0.350% | 
 | 228  | Celebi             |  0.35212% | 2436   |  0.352% | 1703   |  0.331% | 
 | 229  | Moltres            |  0.35168% | 2433   |  0.352% | 1749   |  0.340% | 
 | 230  | Sableye            |  0.35140% | 2431   |  0.351% | 1904   |  0.370% | 
 | 231  | Tsareena           |  0.35125% | 2430   |  0.351% | 1688   |  0.328% | 
 | 232  | Entei              |  0.35053% | 2425   |  0.351% | 1707   |  0.332% | 
 | 233  | Samurott           |  0.34966% | 2419   |  0.350% | 1869   |  0.363% | 
 | 234  | Gigalith           |  0.34446% | 2383   |  0.344% | 1991   |  0.387% | 
 | 235  | Cobalion           |  0.34243% | 2369   |  0.342% | 1785   |  0.347% | 
 | 236  | Doublade           |  0.34128% | 2361   |  0.341% | 1712   |  0.333% | 
 | 237  | Lycanroc           |  0.33636% | 2327   |  0.336% | 1851   |  0.360% | 
 | 238  | Raikou             |  0.33521% | 2319   |  0.335% | 1651   |  0.321% | 
 | 239  | Spiritomb          |  0.32971% | 2281   |  0.330% | 1761   |  0.342% | 
 | 240  | Rampardos          |  0.32061% | 2218   |  0.321% | 1549   |  0.301% | 
 | 241  | Accelgor           |  0.31959% | 2211   |  0.320% | 1725   |  0.335% | 
 | 242  | Dusknoir           |  0.31685% | 2192   |  0.317% | 1759   |  0.342% | 
 | 243  | Delphox            |  0.31598% | 2186   |  0.316% | 1593   |  0.309% | 
 | 244  | Trevenant          |  0.31396% | 2172   |  0.314% | 1566   |  0.304% | 
 | 245  | Rotom-Mow          |  0.30615% | 2118   |  0.306% | 1666   |  0.324% | 
 | 246  | Victreebel         |  0.30341% | 2099   |  0.303% | 1376   |  0.267% | 
 | 247  | Steelix-Mega       |  0.30283% | 2095   |  0.303% | 1613   |  0.313% | 
 | 248  | Zangoose           |  0.30153% | 2086   |  0.302% | 1419   |  0.276% | 
 | 249  | Ursaring           |  0.30095% | 2082   |  0.301% | 1439   |  0.280% | 
 | 250  | Kabutops           |  0.29690% | 2054   |  0.297% | 1376   |  0.267% | 
 | 251  | Abomasnow-Mega     |  0.29473% | 2039   |  0.295% | 1553   |  0.302% | 
 | 252  | Vivillon           |  0.29372% | 2032   |  0.294% | 1554   |  0.302% | 
 | 253  | Emboar             |  0.29199% | 2020   |  0.292% | 1473   |  0.286% | 
 | 254  | Aurorus            |  0.28982% | 2005   |  0.290% | 1499   |  0.291% | 
 | 255  | Gallade            |  0.28823% | 1994   |  0.288% | 1421   |  0.276% | 
 | 256  | Magneton           |  0.28548% | 1975   |  0.285% | 1453   |  0.282% | 
 | 257  | Swoobat            |  0.28534% | 1974   |  0.285% | 1332   |  0.259% | 
 | 258  | Golem              |  0.28418% | 1966   |  0.284% | 1491   |  0.290% | 
 | 259  | Ninjask            |  0.28331% | 1960   |  0.283% | 1263   |  0.245% | 
 | 260  | Durant             |  0.27594% | 1909   |  0.276% | 1484   |  0.288% | 
 | 261  | Miltank            |  0.27493% | 1902   |  0.275% | 1337   |  0.260% | 
 | 262  | Lanturn            |  0.27406% | 1896   |  0.274% | 1452   |  0.282% | 
 | 263  | Druddigon          |  0.27204% | 1882   |  0.272% | 1605   |  0.312% | 
 | 264  | Electrode          |  0.27045% | 1871   |  0.270% | 1609   |  0.313% | 
 | 265  | Glalie-Mega        |  0.27001% | 1868   |  0.270% | 1386   |  0.269% | 
 | 266  | Sandslash-Alola    |  0.26944% | 1864   |  0.269% | 1380   |  0.268% | 
 | 267  | Braviary           |  0.26669% | 1845   |  0.267% | 1367   |  0.266% | 
 | 268  | Weezing            |  0.26510% | 1834   |  0.265% | 1463   |  0.284% | 
 | 269  | Venomoth           |  0.26308% | 1820   |  0.263% | 1255   |  0.244% | 
 | 270  | Necrozma           |  0.26235% | 1815   |  0.262% | 1327   |  0.258% | 
 | 271  | Slowking           |  0.25845% | 1788   |  0.258% | 1325   |  0.257% | 
 | 272  | Leafeon            |  0.25657% | 1775   |  0.257% | 1242   |  0.241% | 
 | 273  | Liepard            |  0.25628% | 1773   |  0.256% | 1363   |  0.265% | 
 | 274  | Steelix            |  0.25599% | 1771   |  0.256% | 1374   |  0.267% | 
 | 275  | Lycanroc-Midnight  |  0.25556% | 1768   |  0.256% | 1272   |  0.247% | 
 | 276  | Mismagius          |  0.25556% | 1768   |  0.256% | 1304   |  0.253% | 
 | 277  | Butterfree         |  0.25498% | 1764   |  0.255% | 1291   |  0.251% | 
 | 278  | Golurk             |  0.25455% | 1761   |  0.255% | 1371   |  0.266% | 
 | 279  | Magmortar          |  0.24978% | 1728   |  0.250% | 1268   |  0.246% | 
 | 280  | Togedemaru         |  0.24833% | 1718   |  0.248% | 1342   |  0.261% | 
 | 281  | Bewear             |  0.24660% | 1706   |  0.247% | 1226   |  0.238% | 
 | 282  | Nidoqueen          |  0.24327% | 1683   |  0.243% | 1322   |  0.257% | 
 | 283  | Registeel          |  0.24270% | 1679   |  0.243% | 1379   |  0.268% | 
 | 284  | Meowstic           |  0.24139% | 1670   |  0.241% | 1397   |  0.271% | 
 | 285  | Comfey             |  0.24111% | 1668   |  0.241% | 1159   |  0.225% | 
 | 286  | Dragalge           |  0.23735% | 1642   |  0.237% | 1256   |  0.244% | 
 | 287  | Omastar            |  0.23677% | 1638   |  0.237% | 1186   |  0.230% | 
 | 288  | Claydol            |  0.23431% | 1621   |  0.234% | 1288   |  0.250% | 
 | 289  | Medicham           |  0.23214% | 1606   |  0.232% | 1151   |  0.224% | 
 | 290  | Articuno           |  0.23070% | 1596   |  0.231% | 1205   |  0.234% | 
 | 291  | Mudsdale           |  0.22998% | 1591   |  0.230% | 1230   |  0.239% | 
 | 292  | Tauros             |  0.22940% | 1587   |  0.229% | 1141   |  0.222% | 
 | 293  | Toucannon          |  0.22781% | 1576   |  0.228% | 1134   |  0.220% | 
 | 294  | Raichu             |  0.22737% | 1573   |  0.227% | 1195   |  0.232% | 
 | 295  | Exploud            |  0.22304% | 1543   |  0.223% | 1123   |  0.218% | 
 | 296  | Floatzel           |  0.22029% | 1524   |  0.220% | 1108   |  0.215% | 
 | 297  | Leavanny           |  0.22015% | 1523   |  0.220% | 1196   |  0.232% | 
 | 298  | Archeops           |  0.21754% | 1505   |  0.218% | 1107   |  0.215% | 
 | 299  | Avalugg            |  0.21668% | 1499   |  0.217% | 1051   |  0.204% | 
 | 300  | Poliwrath          |  0.21393% | 1480   |  0.214% | 1074   |  0.209% | 
 | 301  | Flareon            |  0.21176% | 1465   |  0.212% | 1052   |  0.204% | 
 | 302  | Exeggutor          |  0.21104% | 1460   |  0.211% | 1051   |  0.204% | 
 | 303  | Sawsbuck           |  0.21003% | 1453   |  0.210% | 997    |  0.194% | 
 | 304  | Clawitzer          |  0.20757% | 1436   |  0.208% | 1065   |  0.207% | 
 | 305  | Kecleon            |  0.20584% | 1424   |  0.206% | 1074   |  0.209% | 
 | 306  | Lilligant          |  0.20555% | 1422   |  0.206% | 1059   |  0.206% | 
 | 307  | Shaymin            |  0.20511% | 1419   |  0.205% | 1027   |  0.199% | 
 | 308  | Absol              |  0.20497% | 1418   |  0.205% | 967    |  0.188% | 
 | 309  | Komala             |  0.20338% | 1407   |  0.203% | 1029   |  0.200% | 
