 Total battles: 2005100
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 48   | Mimikyu            |  3.68695% | 147854 |  3.687% | 103055 |  3.354% | 
 | 49   | Gyarados-Mega      |  3.43728% | 137842 |  3.437% | 104271 |  3.394% | 
 | 50   | Weavile            |  3.40744% | 136645 |  3.407% | 99850  |  3.250% | 
 | 51   | Sableye-Mega       |  3.28490% | 131731 |  3.285% | 114069 |  3.713% | 
 | 52   | Keldeo             |  2.95020% | 118309 |  2.950% | 89449  |  2.911% | 
 | 53   | Breloom            |  2.67628% | 107324 |  2.676% | 80143  |  2.608% | 
 | 54   | Gengar             |  2.58289% | 103579 |  2.583% | 72945  |  2.374% | 
 | 55   | Gyarados           |  2.58025% | 103473 |  2.580% | 78732  |  2.562% | 
 | 56   | Infernape          |  2.57002% | 103063 |  2.570% | 78599  |  2.558% | 
 | 57   | Mew                |  2.44379% | 98001  |  2.444% | 76252  |  2.482% | 
 | 58   | Beedrill-Mega      |  2.39410% | 96008  |  2.394% | 73327  |  2.387% | 
 | 59   | Bisharp            |  2.37430% | 95214  |  2.374% | 67589  |  2.200% | 
 | 60   | Pinsir-Mega        |  2.33200% | 93518  |  2.332% | 65502  |  2.132% | 
 | 61   | Salamence          |  2.21912% | 88991  |  2.219% | 63730  |  2.074% | 
 | 62   | Ninetales-Alola    |  2.18545% | 87641  |  2.185% | 70439  |  2.293% | 
 | 63   | Latias-Mega        |  2.15740% | 86516  |  2.157% | 64144  |  2.088% | 
 | 64   | Cloyster           |  2.09404% | 83975  |  2.094% | 62881  |  2.047% | 
 | 65   | Ditto              |  2.06067% | 82637  |  2.061% | 59873  |  1.949% | 
 | 66   | Zeraora            |  2.03464% | 81593  |  2.035% | 61255  |  1.994% | 
 | 67   | Muk-Alola          |  1.96157% | 78663  |  1.962% | 60394  |  1.966% | 
 | 68   | Manaphy            |  1.88948% | 75772  |  1.889% | 54418  |  1.771% | 
 | 69   | Hydreigon          |  1.88646% | 75651  |  1.886% | 56563  |  1.841% | 
 | 70   | Scizor             |  1.88464% | 75578  |  1.885% | 57200  |  1.862% | 
 | 71   | Snorlax            |  1.84285% | 73902  |  1.843% | 54012  |  1.758% | 
 | 72   | Hoopa-Unbound      |  1.82136% | 73040  |  1.821% | 51169  |  1.665% | 
 | 73   | Araquanid          |  1.80894% | 72542  |  1.809% | 62163  |  2.023% | 
 | 74   | Thundurus-Therian  |  1.76854% | 70922  |  1.769% | 55328  |  1.801% | 
 | 75   | Staraptor          |  1.74777% | 70089  |  1.748% | 52653  |  1.714% | 
 | 76   | Mamoswine          |  1.73892% | 69734  |  1.739% | 56288  |  1.832% | 
 | 77   | Conkeldurr         |  1.71929% | 68947  |  1.719% | 51946  |  1.691% | 
 | 78   | Gallade-Mega       |  1.71577% | 68806  |  1.716% | 48704  |  1.585% | 
 | 79   | Togekiss           |  1.70141% | 68230  |  1.701% | 49043  |  1.596% | 
 | 80   | Latios             |  1.69904% | 68135  |  1.699% | 49564  |  1.613% | 
 | 81   | Porygon-Z          |  1.67019% | 66978  |  1.670% | 47341  |  1.541% | 
 | 82   | Marowak-Alola      |  1.65433% | 66342  |  1.654% | 50353  |  1.639% | 
 | 83   | Gastrodon          |  1.64740% | 66064  |  1.647% | 52650  |  1.714% | 
 | 84   | Garchomp-Mega      |  1.62925% | 65336  |  1.629% | 48405  |  1.575% | 
 | 85   | Gardevoir-Mega     |  1.60827% | 64495  |  1.608% | 43701  |  1.422% | 
 | 86   | Torkoal            |  1.59548% | 63982  |  1.595% | 58771  |  1.913% | 
 | 87   | Espeon             |  1.59523% | 63972  |  1.595% | 47464  |  1.545% | 
 | 88   | Manectric-Mega     |  1.56339% | 62695  |  1.563% | 50220  |  1.634% | 
 | 89   | Goodra             |  1.55042% | 62175  |  1.550% | 46884  |  1.526% | 
 | 90   | Nidoking           |  1.51429% | 60726  |  1.514% | 46667  |  1.519% | 
 | 91   | Umbreon            |  1.51117% | 60601  |  1.511% | 42352  |  1.378% | 
 | 92   | Kingdra            |  1.50090% | 60189  |  1.501% | 42490  |  1.383% | 
 | 93   | Venusaur           |  1.49850% | 60093  |  1.499% | 45635  |  1.485% | 
 | 94   | Galvantula         |  1.46688% | 58825  |  1.467% | 51543  |  1.678% | 
 | 95   | Buzzwole           |  1.39305% | 55864  |  1.393% | 41040  |  1.336% | 
 | 96   | Alakazam           |  1.37993% | 55338  |  1.380% | 36704  |  1.195% | 
 | 97   | Ribombee           |  1.35726% | 54429  |  1.357% | 47782  |  1.555% | 
 | 98   | Shuckle            |  1.35594% | 54376  |  1.356% | 47375  |  1.542% | 
 | 99   | Cresselia          |  1.35103% | 54179  |  1.351% | 41423  |  1.348% | 
 | 100  | Xurkitree          |  1.34612% | 53982  |  1.346% | 39813  |  1.296% | 
 | 101  | Metagross          |  1.34293% | 53854  |  1.343% | 40285  |  1.311% | 
 | 102  | Chandelure         |  1.31156% | 52596  |  1.312% | 38751  |  1.261% | 
 | 103  | Heracross-Mega     |  1.31001% | 52534  |  1.310% | 37672  |  1.226% | 
 | 104  | Arcanine           |  1.30547% | 52352  |  1.305% | 40469  |  1.317% | 
 | 105  | Crawdaunt          |  1.30500% | 52333  |  1.305% | 38656  |  1.258% | 
 | 106  | Incineroar         |  1.29762% | 52037  |  1.298% | 41404  |  1.348% | 
 | 107  | Reuniclus          |  1.29056% | 51754  |  1.291% | 36952  |  1.203% | 
 | 108  | Hippowdon          |  1.27889% | 51286  |  1.279% | 44498  |  1.448% | 
 | 109  | Volcanion          |  1.25779% | 50440  |  1.258% | 39409  |  1.283% | 
 | 110  | Lucario            |  1.21862% | 48869  |  1.219% | 34670  |  1.128% | 
 | 111  | Darmanitan         |  1.19191% | 47798  |  1.192% | 36278  |  1.181% | 
 | 112  | Scolipede          |  1.18438% | 47496  |  1.184% | 34846  |  1.134% | 
 | 113  | Milotic            |  1.18216% | 47407  |  1.182% | 35505  |  1.156% | 
 | 114  | Empoleon           |  1.17101% | 46960  |  1.171% | 37566  |  1.223% | 
 | 115  | Amoonguss          |  1.16475% | 46709  |  1.165% | 35231  |  1.147% | 
 | 116  | Quagsire           |  1.16141% | 46575  |  1.161% | 34402  |  1.120% | 
 | 117  | Starmie            |  1.15680% | 46390  |  1.157% | 33932  |  1.104% | 
 | 118  | Aerodactyl-Mega    |  1.12590% | 45151  |  1.126% | 33019  |  1.075% | 
 | 119  | Blissey            |  1.12047% | 44933  |  1.120% | 32886  |  1.070% | 
 | 120  | Jolteon            |  1.09052% | 43732  |  1.091% | 32787  |  1.067% | 
 | 121  | Salazzle           |  1.07516% | 43116  |  1.075% | 32138  |  1.046% | 
 | 122  | Crobat             |  1.05374% | 42257  |  1.054% | 31594  |  1.028% | 
 | 123  | Latios-Mega        |  1.03112% | 41350  |  1.031% | 30768  |  1.001% | 
 | 124  | Tentacruel         |  1.02401% | 41065  |  1.024% | 31457  |  1.024% | 
 | 125  | Krookodile         |  1.02342% | 41041  |  1.023% | 31085  |  1.012% | 
 | 126  | Nihilego           |  1.00354% | 40244  |  1.004% | 30896  |  1.006% | 
 | 127  | Aggron-Mega        |  0.99873% | 40051  |  0.999% | 33205  |  1.081% | 
 | 128  | Slowbro            |  0.99177% | 39772  |  0.992% | 31228  |  1.016% | 
 | 129  | Sceptile-Mega      |  0.96781% | 38811  |  0.968% | 27755  |  0.903% | 
 | 130  | Thundurus          |  0.89983% | 36085  |  0.900% | 27820  |  0.905% | 
 | 131  | Talonflame         |  0.89654% | 35953  |  0.897% | 25790  |  0.839% | 
 | 132  | Golisopod          |  0.88978% | 35682  |  0.890% | 27510  |  0.895% | 
 | 133  | Forretress         |  0.88746% | 35589  |  0.887% | 31036  |  1.010% | 
 | 134  | Sylveon            |  0.88036% | 35304  |  0.880% | 24179  |  0.787% | 
 | 135  | Porygon2           |  0.87816% | 35216  |  0.878% | 27331  |  0.890% | 
 | 136  | Klefki             |  0.86779% | 34800  |  0.868% | 29014  |  0.944% | 
 | 137  | Altaria-Mega       |  0.85547% | 34306  |  0.855% | 24846  |  0.809% | 
 | 138  | Haxorus            |  0.84111% | 33730  |  0.841% | 22722  |  0.740% | 
 | 139  | Latias             |  0.83674% | 33555  |  0.837% | 24254  |  0.789% | 
 | 140  | Gardevoir          |  0.83136% | 33339  |  0.831% | 22423  |  0.730% | 
 | 141  | Stakataka          |  0.77203% | 30960  |  0.772% | 23124  |  0.753% | 
 | 142  | Swampert           |  0.77143% | 30936  |  0.771% | 26001  |  0.846% | 
 | 143  | Pidgeot-Mega       |  0.75121% | 30125  |  0.751% | 22100  |  0.719% | 
 | 144  | Slurpuff           |  0.74034% | 29689  |  0.740% | 21950  |  0.714% | 
 | 145  | Feraligatr         |  0.73819% | 29603  |  0.738% | 21239  |  0.691% | 
 | 146  | Zoroark            |  0.73523% | 29484  |  0.735% | 13766  |  0.448% | 
 | 147  | Rotom-Heat         |  0.73081% | 29307  |  0.731% | 24019  |  0.782% | 
 | 148  | Suicune            |  0.72857% | 29217  |  0.729% | 21987  |  0.716% | 
 | 149  | Azelf              |  0.70879% | 28424  |  0.709% | 25604  |  0.833% | 
 | 150  | Mandibuzz          |  0.70722% | 28361  |  0.707% | 22033  |  0.717% | 
 | 151  | Seismitoad         |  0.70218% | 28159  |  0.702% | 24405  |  0.794% | 
 | 152  | Sceptile           |  0.70139% | 28127  |  0.701% | 19728  |  0.642% | 
 | 153  | Cofagrigus         |  0.68480% | 27462  |  0.685% | 21449  |  0.698% | 
 | 154  | Whimsicott         |  0.68136% | 27324  |  0.681% | 20932  |  0.681% | 
 | 155  | Diggersby          |  0.67548% | 27088  |  0.675% | 20522  |  0.668% | 
 | 156  | Bronzong           |  0.67221% | 26957  |  0.672% | 23645  |  0.770% | 
 | 157  | Smeargle           |  0.67154% | 26930  |  0.672% | 24329  |  0.792% | 
 | 158  | Electivire         |  0.64199% | 25745  |  0.642% | 19069  |  0.621% | 
 | 159  | Houndoom-Mega      |  0.63902% | 25626  |  0.639% | 18325  |  0.596% | 
 | 160  | Absol-Mega         |  0.63792% | 25582  |  0.638% | 19649  |  0.640% | 
 | 161  | Uxie               |  0.63463% | 25450  |  0.635% | 23908  |  0.778% | 
 | 162  | Alomomola          |  0.63082% | 25297  |  0.631% | 19814  |  0.645% | 
 | 163  | Linoone            |  0.62319% | 24991  |  0.623% | 17787  |  0.579% | 
 | 164  | Roserade           |  0.62171% | 24932  |  0.622% | 18256  |  0.594% | 
 | 165  | Lycanroc-Dusk      |  0.61820% | 24791  |  0.618% | 17799  |  0.579% | 
 | 166  | Machamp            |  0.61391% | 24619  |  0.614% | 18967  |  0.617% | 
 | 167  | Vaporeon           |  0.61286% | 24577  |  0.613% | 18474  |  0.601% | 
 | 168  | Blastoise-Mega     |  0.60815% | 24388  |  0.608% | 18793  |  0.612% | 
 | 169  | Noivern            |  0.60715% | 24348  |  0.607% | 17966  |  0.585% | 
 | 170  | Sharpedo-Mega      |  0.59428% | 23832  |  0.594% | 16930  |  0.551% | 
 | 171  | Malamar            |  0.58638% | 23515  |  0.586% | 16737  |  0.545% | 
 | 172  | Slowbro-Mega       |  0.56020% | 22465  |  0.560% | 17278  |  0.562% | 
 | 173  | Ninetales          |  0.55977% | 22448  |  0.560% | 17712  |  0.576% | 
 | 174  | Dusknoir           |  0.55798% | 22376  |  0.558% | 17198  |  0.560% | 
 | 175  | Flygon             |  0.55790% | 22373  |  0.558% | 16393  |  0.534% | 
 | 176  | Primarina          |  0.55768% | 22364  |  0.558% | 16727  |  0.544% | 
 | 177  | Donphan            |  0.55720% | 22345  |  0.557% | 18872  |  0.614% | 
 | 178  | Pyukumuku          |  0.53952% | 21636  |  0.540% | 15666  |  0.510% | 
 | 179  | Toxicroak          |  0.52980% | 21246  |  0.530% | 15164  |  0.494% | 
 | 180  | Mantine            |  0.52803% | 21175  |  0.528% | 16118  |  0.525% | 
 | 181  | Camerupt-Mega      |  0.52057% | 20876  |  0.521% | 16667  |  0.542% | 
 | 182  | Politoed           |  0.51823% | 20782  |  0.518% | 17802  |  0.579% | 
 | 183  | Pikachu            |  0.51441% | 20629  |  0.514% | 15088  |  0.491% | 
 | 184  | Kyurem             |  0.51396% | 20611  |  0.514% | 15143  |  0.493% | 
 | 185  | Swellow            |  0.51269% | 20560  |  0.513% | 14628  |  0.476% | 
 | 186  | Decidueye          |  0.51229% | 20544  |  0.512% | 14975  |  0.487% | 
 | 187  | Drapion            |  0.50653% | 20313  |  0.507% | 14731  |  0.479% | 
 | 188  | Typhlosion         |  0.50269% | 20159  |  0.503% | 14867  |  0.484% | 
 | 189  | Shedinja           |  0.50197% | 20130  |  0.502% | 13826  |  0.450% | 
 | 190  | Claydol            |  0.49596% | 19889  |  0.496% | 16535  |  0.538% | 
 | 191  | Minior             |  0.49264% | 19756  |  0.493% | 13854  |  0.451% | 
 | 192  | Raichu-Alola       |  0.48264% | 19355  |  0.483% | 13678  |  0.445% | 
 | 193  | Rhyperior          |  0.48212% | 19334  |  0.482% | 15278  |  0.497% | 
 | 194  | Banette-Mega       |  0.47372% | 18997  |  0.474% | 14167  |  0.461% | 
 | 195  | Aerodactyl         |  0.46454% | 18629  |  0.465% | 15849  |  0.516% | 
 | 196  | Xatu               |  0.46387% | 18602  |  0.464% | 14801  |  0.482% | 
 | 197  | Froslass           |  0.46384% | 18601  |  0.464% | 14716  |  0.479% | 
 | 198  | Persian-Alola      |  0.46050% | 18467  |  0.461% | 15330  |  0.499% | 
 | 199  | Terrakion          |  0.45464% | 18232  |  0.455% | 13147  |  0.428% | 
 | 200  | Ludicolo           |  0.45220% | 18134  |  0.452% | 13026  |  0.424% | 
 | 201  | Eelektross         |  0.43983% | 17638  |  0.440% | 13813  |  0.450% | 
 | 202  | Doublade           |  0.43960% | 17629  |  0.440% | 13056  |  0.425% | 
 | 203  | Chesnaught         |  0.43549% | 17464  |  0.435% | 13195  |  0.429% | 
 | 204  | Heracross          |  0.42926% | 17214  |  0.429% | 11974  |  0.390% | 
 | 205  | Florges            |  0.42659% | 17107  |  0.427% | 12207  |  0.397% | 
 | 206  | Ambipom            |  0.42636% | 17098  |  0.426% | 13304  |  0.433% | 
 | 207  | Dusclops           |  0.42083% | 16876  |  0.421% | 13103  |  0.426% | 
 | 208  | Lapras             |  0.41833% | 16776  |  0.418% | 12480  |  0.406% | 
 | 209  | Scrafty            |  0.40337% | 16176  |  0.403% | 11728  |  0.382% | 
 | 210  | Sigilyph           |  0.40220% | 16129  |  0.402% | 11354  |  0.370% | 
 | 211  | Heliolisk          |  0.40090% | 16077  |  0.401% | 11310  |  0.368% | 
 | 212  | Hitmonlee          |  0.38714% | 15525  |  0.387% | 10716  |  0.349% | 
 | 213  | Steelix-Mega       |  0.38442% | 15416  |  0.384% | 12297  |  0.400% | 
 | 214  | Blastoise          |  0.37771% | 15147  |  0.378% | 11487  |  0.374% | 
 | 215  | Honchkrow          |  0.37701% | 15119  |  0.377% | 10737  |  0.349% | 
 | 216  | Mienshao           |  0.37644% | 15096  |  0.376% | 11378  |  0.370% | 
 | 217  | Vikavolt           |  0.37639% | 15094  |  0.376% | 10788  |  0.351% | 
 | 218  | Weezing            |  0.37502% | 15039  |  0.375% | 12071  |  0.393% | 
 | 219  | Trevenant          |  0.37135% | 14892  |  0.371% | 10989  |  0.358% | 
 | 220  | Ampharos-Mega      |  0.36163% | 14502  |  0.362% | 10504  |  0.342% | 
 | 221  | Zygarde-10%        |  0.35849% | 14376  |  0.358% | 10438  |  0.340% | 
 | 222  | Comfey             |  0.35642% | 14293  |  0.356% | 10203  |  0.332% | 
 | 223  | Entei              |  0.35557% | 14259  |  0.356% | 10916  |  0.355% | 
 | 224  | Kabutops           |  0.35400% | 14196  |  0.354% | 10115  |  0.329% | 
 | 225  | Golem-Alola        |  0.35315% | 14162  |  0.353% | 10741  |  0.350% | 
 | 226  | Cinccino           |  0.34851% | 13976  |  0.349% | 9958   |  0.324% | 
 | 227  | Celebi             |  0.33861% | 13579  |  0.339% | 10207  |  0.332% | 
 | 228  | Necrozma           |  0.33811% | 13559  |  0.338% | 10360  |  0.337% | 
 | 229  | Registeel          |  0.33143% | 13291  |  0.331% | 11030  |  0.359% | 
 | 230  | Tsareena           |  0.32472% | 13022  |  0.325% | 9290   |  0.302% | 
 | 231  | Raikou             |  0.32442% | 13010  |  0.324% | 9545   |  0.311% | 
 | 232  | Tyrantrum          |  0.32205% | 12915  |  0.322% | 9022   |  0.294% | 
 | 233  | Charizard          |  0.31562% | 12657  |  0.316% | 9328   |  0.304% | 
 | 234  | Abomasnow-Mega     |  0.31215% | 12518  |  0.312% | 9412   |  0.306% | 
 | 235  | Komala             |  0.31151% | 12492  |  0.312% | 8851   |  0.288% | 
 | 236  | Slaking            |  0.30442% | 12208  |  0.304% | 9041   |  0.294% | 
 | 237  | Moltres            |  0.30392% | 12188  |  0.304% | 9289   |  0.302% | 
 | 238  | Meowstic           |  0.30275% | 12141  |  0.303% | 9720   |  0.316% | 
 | 239  | Cradily            |  0.30233% | 12124  |  0.302% | 9055   |  0.295% | 
 | 240  | Gigalith           |  0.30210% | 12115  |  0.302% | 9881   |  0.322% | 
 | 241  | Sableye            |  0.30126% | 12081  |  0.301% | 9313   |  0.303% | 
 | 242  | Yanmega            |  0.29836% | 11965  |  0.298% | 8681   |  0.283% | 
 | 243  | Lurantis           |  0.29659% | 11894  |  0.297% | 8622   |  0.281% | 
 | 244  | Torterra           |  0.29308% | 11753  |  0.293% | 9040   |  0.294% | 
 | 245  | Delphox            |  0.29308% | 11753  |  0.293% | 8564   |  0.279% | 
 | 246  | Aggron             |  0.28829% | 11561  |  0.288% | 8771   |  0.285% | 
 | 247  | Glalie-Mega        |  0.28350% | 11369  |  0.284% | 8307   |  0.270% | 
 | 248  | Magneton           |  0.28318% | 11356  |  0.283% | 8782   |  0.286% | 
 | 249  | Omastar            |  0.28111% | 11273  |  0.281% | 8450   |  0.275% | 
 | 250  | Mismagius          |  0.27582% | 11061  |  0.276% | 7982   |  0.260% | 
 | 251  | Jellicent          |  0.27517% | 11035  |  0.275% | 8248   |  0.268% | 
 | 252  | Luxray             |  0.27066% | 10854  |  0.271% | 7999   |  0.260% | 
 | 253  | Accelgor           |  0.27051% | 10848  |  0.271% | 8687   |  0.283% | 
 | 254  | Hitmontop          |  0.27011% | 10832  |  0.270% | 8430   |  0.274% | 
 | 255  | Slowking           |  0.26926% | 10798  |  0.269% | 8296   |  0.270% | 
 | 256  | Sandslash-Alola    |  0.26752% | 10728  |  0.268% | 7989   |  0.260% | 
 | 257  | Avalugg            |  0.26333% | 10560  |  0.263% | 7704   |  0.251% | 
 | 258  | Meloetta           |  0.26315% | 10553  |  0.263% | 7315   |  0.238% | 
 | 259  | Druddigon          |  0.26103% | 10468  |  0.261% | 9270   |  0.302% | 
 | 260  | Lanturn            |  0.25729% | 10318  |  0.257% | 8091   |  0.263% | 
 | 261  | Dragalge           |  0.24971% | 10014  |  0.250% | 7229   |  0.235% | 
 | 262  | Dhelmise           |  0.24931% | 9998   |  0.249% | 7611   |  0.248% | 
 | 263  | Nidoqueen          |  0.24911% | 9990   |  0.249% | 8152   |  0.265% | 
 | 264  | Braviary           |  0.24500% | 9825   |  0.245% | 7221   |  0.235% | 
 | 265  | Mudsdale           |  0.23675% | 9494   |  0.237% | 7787   |  0.253% | 
 | 266  | Emboar             |  0.23370% | 9372   |  0.234% | 7097   |  0.231% | 
 | 267  | Liepard            |  0.23014% | 9229   |  0.230% | 7214   |  0.235% | 
 | 268  | Miltank            |  0.22508% | 9026   |  0.225% | 6875   |  0.224% | 
 | 269  | Ursaring           |  0.22475% | 9013   |  0.225% | 6498   |  0.211% | 
 | 270  | Rampardos          |  0.22126% | 8873   |  0.221% | 6045   |  0.197% | 
 | 271  | Cobalion           |  0.21692% | 8699   |  0.217% | 6635   |  0.216% | 
 | 272  | Vivillon           |  0.21495% | 8620   |  0.215% | 6095   |  0.198% | 
 | 273  | Togedemaru         |  0.21393% | 8579   |  0.214% | 6674   |  0.217% | 
 | 274  | Victreebel         |  0.21301% | 8542   |  0.213% | 6059   |  0.197% | 
 | 275  | Lycanroc           |  0.21149% | 8481   |  0.211% | 6413   |  0.209% | 
 | 276  | Golurk             |  0.21114% | 8467   |  0.211% | 6648   |  0.216% | 
 | 277  | Steelix            |  0.20959% | 8405   |  0.210% | 6730   |  0.219% | 
 | 278  | Durant             |  0.20847% | 8360   |  0.208% | 6190   |  0.201% | 
 | 279  | Leafeon            |  0.20755% | 8323   |  0.208% | 5914   |  0.192% | 
 | 280  | Vileplume          |  0.20373% | 8170   |  0.204% | 6178   |  0.201% | 
 | 281  | Raichu             |  0.20079% | 8052   |  0.201% | 5956   |  0.194% | 
 | 282  | Spiritomb          |  0.19962% | 8005   |  0.200% | 5998   |  0.195% | 
 | 283  | Poliwrath          |  0.19917% | 7987   |  0.199% | 5823   |  0.190% | 
 | 284  | Rapidash           |  0.19814% | 7946   |  0.198% | 5890   |  0.192% | 
 | 285  | Tauros             |  0.19510% | 7824   |  0.195% | 5721   |  0.186% | 
 | 286  | Barbaracle         |  0.19450% | 7800   |  0.195% | 5339   |  0.174% | 
 | 287  | Bewear             |  0.19338% | 7755   |  0.193% | 5436   |  0.177% | 
 | 288  | Magmortar          |  0.19204% | 7701   |  0.192% | 5804   |  0.189% | 
 | 289  | Exeggutor          |  0.18680% | 7491   |  0.187% | 5370   |  0.175% | 
 | 290  | Electrode          |  0.18510% | 7423   |  0.185% | 6324   |  0.206% | 
 | 291  | Zangoose           |  0.18508% | 7422   |  0.185% | 5157   |  0.168% | 
 | 292  | Regice             |  0.18480% | 7411   |  0.185% | 5437   |  0.177% | 
 | 293  | Exeggutor-Alola    |  0.18293% | 7336   |  0.183% | 5405   |  0.176% | 
 | 294  | Sharpedo           |  0.18248% | 7318   |  0.182% | 5302   |  0.173% | 
 | 295  | Flareon            |  0.18166% | 7285   |  0.182% | 5379   |  0.175% | 
 | 296  | Scyther            |  0.17924% | 7188   |  0.179% | 4974   |  0.162% | 
 | 297  | Lycanroc-Midnight  |  0.17904% | 7180   |  0.179% | 5210   |  0.170% | 
 | 298  | Ninjask            |  0.17722% | 7107   |  0.177% | 5165   |  0.168% | 
 | 299  | Audino             |  0.17677% | 7089   |  0.177% | 5388   |  0.175% | 
 | 300  | Gallade            |  0.17575% | 7048   |  0.176% | 5066   |  0.165% | 
 | 301  | Rotom-Mow          |  0.17234% | 6911   |  0.172% | 5433   |  0.177% | 
 | 302  | Golem              |  0.17124% | 6867   |  0.171% | 5659   |  0.184% | 
 | 303  | Articuno           |  0.17104% | 6859   |  0.171% | 4858   |  0.158% | 
 | 304  | Drampa             |  0.16902% | 6778   |  0.169% | 4989   |  0.162% | 
 | 305  | Masquerain         |  0.16847% | 6756   |  0.168% | 5858   |  0.191% | 
 | 306  | Venomoth           |  0.16388% | 6572   |  0.164% | 4571   |  0.149% | 
 | 307  | Archeops           |  0.16204% | 6498   |  0.162% | 5221   |  0.170% | 
 | 308  | Hitmonchan         |  0.16201% | 6497   |  0.162% | 4759   |  0.155% | 
