 Total battles: 301087
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 21   | Clefable           |  6.42572% | 38694  |  6.426% | 27501  |  6.111% | 
 | 22   | Hawlucha           |  6.30449% | 37964  |  6.304% | 25452  |  5.656% | 
 | 23   | Skarmory           |  6.27011% | 37757  |  6.270% | 31507  |  7.002% | 
 | 24   | Volcarona          |  6.21432% | 37421  |  6.214% | 25515  |  5.670% | 
 | 25   | Pelipper           |  6.08661% | 36652  |  6.087% | 33271  |  7.394% | 
 | 26   | Swampert-Mega      |  5.90577% | 35563  |  5.906% | 28131  |  6.251% | 
 | 27   | Tapu Fini          |  5.86691% | 35329  |  5.867% | 28715  |  6.381% | 
 | 28   | Lopunny-Mega       |  5.56617% | 33518  |  5.566% | 25586  |  5.686% | 
 | 29   | Tyranitar          |  5.43531% | 32730  |  5.435% | 25128  |  5.584% | 
 | 30   | Scizor-Mega        |  5.41936% | 32634  |  5.419% | 24469  |  5.438% | 
 | 31   | Magnezone          |  5.19584% | 31288  |  5.196% | 23698  |  5.266% | 
 | 32   | Dragonite          |  5.19053% | 31256  |  5.191% | 21685  |  4.819% | 
 | 33   | Azumarill          |  4.99905% | 30103  |  4.999% | 22168  |  4.926% | 
 | 34   | Alakazam-Mega      |  4.95438% | 29834  |  4.954% | 19859  |  4.413% | 
 | 35   | Celesteela         |  4.94276% | 29764  |  4.943% | 23130  |  5.140% | 
 | 36   | Kommo-o            |  4.93196% | 29699  |  4.932% | 21737  |  4.830% | 
 | 37   | Medicham-Mega      |  4.82601% | 29061  |  4.826% | 22700  |  5.044% | 
 | 38   | Victini            |  4.72372% | 28445  |  4.724% | 21150  |  4.700% | 
 | 39   | Bisharp            |  4.56928% | 27515  |  4.569% | 19444  |  4.321% | 
 | 40   | Mawile-Mega        |  4.56728% | 27503  |  4.567% | 20151  |  4.478% | 
 | 41   | Keldeo             |  4.25957% | 25650  |  4.260% | 20150  |  4.478% | 
 | 42   | Kyurem-Black       |  4.22569% | 25446  |  4.226% | 18350  |  4.078% | 
 | 43   | Venusaur-Mega      |  4.22336% | 25432  |  4.223% | 19775  |  4.394% | 
 | 44   | Mimikyu            |  4.14315% | 24949  |  4.143% | 17173  |  3.816% | 
 | 45   | Blacephalon        |  3.94687% | 23767  |  3.947% | 16728  |  3.717% | 
 | 46   | Weavile            |  3.84009% | 23124  |  3.840% | 16614  |  3.692% | 
 | 47   | Tapu Bulu          |  3.67651% | 22139  |  3.677% | 16956  |  3.768% | 
 | 48   | Beedrill-Mega      |  3.51726% | 21180  |  3.517% | 16110  |  3.580% | 
 | 49   | Gengar             |  3.45149% | 20784  |  3.451% | 14001  |  3.111% | 
 | 50   | Jirachi            |  3.37212% | 20306  |  3.372% | 15083  |  3.352% | 
 | 51   | Sableye-Mega       |  3.34455% | 20140  |  3.345% | 17508  |  3.891% | 
 | 52   | Infernape          |  3.29240% | 19826  |  3.292% | 15006  |  3.335% | 
 | 53   | Diancie-Mega       |  3.17666% | 19129  |  3.177% | 15252  |  3.389% | 
 | 54   | Cloyster           |  2.98253% | 17960  |  2.983% | 13155  |  2.923% | 
 | 55   | Tangrowth          |  2.90913% | 17518  |  2.909% | 13030  |  2.896% | 
 | 56   | Gyarados-Mega      |  2.86080% | 17227  |  2.861% | 12761  |  2.836% | 
 | 57   | Breloom            |  2.84818% | 17151  |  2.848% | 12270  |  2.727% | 
 | 58   | Scizor             |  2.74871% | 16552  |  2.749% | 12121  |  2.694% | 
 | 59   | Tyranitar-Mega     |  2.50276% | 15071  |  2.503% | 11382  |  2.529% | 
 | 60   | Ditto              |  2.49695% | 15036  |  2.497% | 10358  |  2.302% | 
 | 61   | Zeraora            |  2.48616% | 14971  |  2.486% | 11017  |  2.448% | 
 | 62   | Snorlax            |  2.44248% | 14708  |  2.442% | 11036  |  2.452% | 
 | 63   | Salamence          |  2.41907% | 14567  |  2.419% | 9975   |  2.217% | 
 | 64   | Staraptor          |  2.33554% | 14064  |  2.336% | 10566  |  2.348% | 
 | 65   | Ninetales-Alola    |  2.26978% | 13668  |  2.270% | 10879  |  2.418% | 
 | 66   | Manaphy            |  2.26745% | 13654  |  2.267% | 9600   |  2.133% | 
 | 67   | Shuckle            |  2.25782% | 13596  |  2.258% | 12235  |  2.719% | 
 | 68   | Garchomp-Mega      |  2.25483% | 13578  |  2.255% | 9676   |  2.150% | 
 | 69   | Gallade-Mega       |  2.24902% | 13543  |  2.249% | 9435   |  2.097% | 
 | 70   | Pinsir-Mega        |  2.18558% | 13161  |  2.186% | 8989   |  1.998% | 
 | 71   | Gyarados           |  2.16117% | 13014  |  2.161% | 9616   |  2.137% | 
 | 72   | Togekiss           |  2.12115% | 12773  |  2.121% | 9203   |  2.045% | 
 | 73   | Espeon             |  2.12015% | 12767  |  2.120% | 9631   |  2.140% | 
 | 74   | Mew                |  1.92702% | 11604  |  1.927% | 8824   |  1.961% | 
 | 75   | Conkeldurr         |  1.91323% | 11521  |  1.913% | 8346   |  1.855% | 
 | 76   | Kingdra            |  1.87670% | 11301  |  1.877% | 7905   |  1.757% | 
 | 77   | Venusaur           |  1.84764% | 11126  |  1.848% | 8222   |  1.827% | 
 | 78   | Xurkitree          |  1.83219% | 11033  |  1.832% | 8345   |  1.854% | 
 | 79   | Hydreigon          |  1.79632% | 10817  |  1.796% | 7740   |  1.720% | 
 | 80   | Chandelure         |  1.77092% | 10664  |  1.771% | 7725   |  1.717% | 
 | 81   | Muk-Alola          |  1.75730% | 10582  |  1.757% | 8015   |  1.781% | 
 | 82   | Metagross          |  1.73704% | 10460  |  1.737% | 7597   |  1.688% | 
 | 83   | Galvantula         |  1.72874% | 10410  |  1.729% | 9047   |  2.010% | 
 | 84   | Blissey            |  1.70682% | 10278  |  1.707% | 7358   |  1.635% | 
 | 85   | Hoopa-Unbound      |  1.70665% | 10277  |  1.707% | 7025   |  1.561% | 
 | 86   | Torkoal            |  1.69436% | 10203  |  1.694% | 9370   |  2.082% | 
 | 87   | Porygon-Z          |  1.68606% | 10153  |  1.686% | 7267   |  1.615% | 
 | 88   | Gardevoir-Mega     |  1.64487% | 9905   |  1.645% | 6613   |  1.470% | 
 | 89   | Lucario            |  1.63973% | 9874   |  1.640% | 6972   |  1.549% | 
 | 90   | Quagsire           |  1.63840% | 9866   |  1.638% | 7175   |  1.594% | 
 | 91   | Amoonguss          |  1.62594% | 9791   |  1.626% | 7050   |  1.567% | 
 | 92   | Crawdaunt          |  1.62262% | 9771   |  1.623% | 6911   |  1.536% | 
 | 93   | Alakazam           |  1.59721% | 9618   |  1.597% | 6327   |  1.406% | 
 | 94   | Manectric-Mega     |  1.59323% | 9594   |  1.593% | 7723   |  1.716% | 
 | 95   | Nidoking           |  1.56217% | 9407   |  1.562% | 6923   |  1.538% | 
 | 96   | Umbreon            |  1.54856% | 9325   |  1.549% | 6594   |  1.465% | 
 | 97   | Mamoswine          |  1.53793% | 9261   |  1.538% | 6942   |  1.543% | 
 | 98   | Arcanine           |  1.52796% | 9201   |  1.528% | 7062   |  1.569% | 
 | 99   | Hippowdon          |  1.52514% | 9184   |  1.525% | 7921   |  1.760% | 
 | 100  | Araquanid          |  1.51551% | 9126   |  1.516% | 7664   |  1.703% | 
 | 101  | Latias-Mega        |  1.50455% | 9060   |  1.505% | 6490   |  1.442% | 
 | 102  | Sceptile-Mega      |  1.45041% | 8734   |  1.450% | 6111   |  1.358% | 
 | 103  | Darmanitan         |  1.43148% | 8620   |  1.431% | 6218   |  1.382% | 
 | 104  | Latios             |  1.40856% | 8482   |  1.409% | 6078   |  1.351% | 
 | 105  | Talonflame         |  1.38332% | 8330   |  1.383% | 5888   |  1.308% | 
 | 106  | Incineroar         |  1.37469% | 8278   |  1.375% | 6334   |  1.408% | 
 | 107  | Gastrodon          |  1.35227% | 8143   |  1.352% | 6334   |  1.408% | 
 | 108  | Heracross-Mega     |  1.34994% | 8129   |  1.350% | 5860   |  1.302% | 
 | 109  | Empoleon           |  1.33981% | 8068   |  1.340% | 6234   |  1.385% | 
 | 110  | Goodra             |  1.32935% | 8005   |  1.329% | 5892   |  1.309% | 
 | 111  | Milotic            |  1.30726% | 7872   |  1.307% | 5598   |  1.244% | 
 | 112  | Reuniclus          |  1.30162% | 7838   |  1.302% | 5344   |  1.188% | 
 | 113  | Krookodile         |  1.27671% | 7688   |  1.277% | 5656   |  1.257% | 
 | 114  | Crobat             |  1.25362% | 7549   |  1.254% | 5507   |  1.224% | 
 | 115  | Slowbro            |  1.24980% | 7526   |  1.250% | 5627   |  1.250% | 
 | 116  | Thundurus-Therian  |  1.24931% | 7523   |  1.249% | 5650   |  1.256% | 
 | 117  | Marowak-Alola      |  1.24416% | 7492   |  1.244% | 5650   |  1.256% | 
 | 118  | Ribombee           |  1.23669% | 7447   |  1.237% | 6513   |  1.447% | 
 | 119  | Porygon2           |  1.22838% | 7397   |  1.228% | 5778   |  1.284% | 
 | 120  | Scolipede          |  1.20812% | 7275   |  1.208% | 5255   |  1.168% | 
 | 121  | Forretress         |  1.15050% | 6928   |  1.150% | 6067   |  1.348% | 
 | 122  | Tentacruel         |  1.13240% | 6819   |  1.132% | 5064   |  1.125% | 
 | 123  | Sylveon            |  1.11861% | 6736   |  1.119% | 4642   |  1.032% | 
 | 124  | Cresselia          |  1.09819% | 6613   |  1.098% | 4702   |  1.045% | 
 | 125  | Mandibuzz          |  1.09420% | 6589   |  1.094% | 4829   |  1.073% | 
 | 126  | Gardevoir          |  1.09204% | 6576   |  1.092% | 4426   |  0.984% | 
 | 127  | Rotom-Heat         |  1.06331% | 6403   |  1.063% | 5054   |  1.123% | 
 | 128  | Azelf              |  1.05584% | 6358   |  1.056% | 5895   |  1.310% | 
 | 129  | Aggron-Mega        |  1.02844% | 6193   |  1.028% | 4815   |  1.070% | 
 | 130  | Starmie            |  1.02728% | 6186   |  1.027% | 4381   |  0.974% | 
 | 131  | Feraligatr         |  1.01316% | 6101   |  1.013% | 4250   |  0.944% | 
 | 132  | Latias             |  1.00884% | 6075   |  1.009% | 4454   |  0.990% | 
 | 133  | Klefki             |  0.99905% | 6016   |  0.999% | 4970   |  1.104% | 
 | 134  | Whimsicott         |  0.99240% | 5976   |  0.992% | 4156   |  0.924% | 
 | 135  | Aerodactyl-Mega    |  0.98560% | 5935   |  0.986% | 4334   |  0.963% | 
 | 136  | Volcanion          |  0.98526% | 5933   |  0.985% | 4458   |  0.991% | 
 | 137  | Jolteon            |  0.97679% | 5882   |  0.977% | 4276   |  0.950% | 
 | 138  | Zoroark            |  0.97015% | 5842   |  0.970% | 2381   |  0.529% | 
 | 139  | Altaria-Mega       |  0.96583% | 5816   |  0.966% | 4152   |  0.923% | 
 | 140  | Primarina          |  0.95936% | 5777   |  0.959% | 4213   |  0.936% | 
 | 141  | Diggersby          |  0.93910% | 5655   |  0.939% | 3960   |  0.880% | 
 | 142  | Roserade           |  0.91701% | 5522   |  0.917% | 4020   |  0.893% | 
 | 143  | Electivire         |  0.91635% | 5518   |  0.916% | 3946   |  0.877% | 
 | 144  | Pidgeot-Mega       |  0.90671% | 5460   |  0.907% | 3977   |  0.884% | 
 | 145  | Swampert           |  0.85955% | 5176   |  0.860% | 4107   |  0.913% | 
 | 146  | Nihilego           |  0.85507% | 5149   |  0.855% | 3813   |  0.847% | 
 | 147  | Ninetales          |  0.84975% | 5117   |  0.850% | 4194   |  0.932% | 
 | 148  | Sceptile           |  0.84876% | 5111   |  0.849% | 3492   |  0.776% | 
 | 149  | Houndoom-Mega      |  0.83747% | 5043   |  0.837% | 3498   |  0.777% | 
 | 150  | Salazzle           |  0.83614% | 5035   |  0.836% | 3814   |  0.848% | 
 | 151  | Haxorus            |  0.82767% | 4984   |  0.828% | 3337   |  0.742% | 
 | 152  | Lycanroc-Dusk      |  0.81023% | 4879   |  0.810% | 3749   |  0.833% | 
 | 153  | Buzzwole           |  0.79379% | 4780   |  0.794% | 3342   |  0.743% | 
 | 154  | Suicune            |  0.79263% | 4773   |  0.793% | 3293   |  0.732% | 
 | 155  | Heracross          |  0.78798% | 4745   |  0.788% | 3207   |  0.713% | 
 | 156  | Blastoise-Mega     |  0.78532% | 4729   |  0.785% | 3567   |  0.793% | 
 | 157  | Shedinja           |  0.77685% | 4678   |  0.777% | 3108   |  0.691% | 
 | 158  | Thundurus          |  0.74762% | 4502   |  0.748% | 3295   |  0.732% | 
 | 159  | Toxicroak          |  0.74098% | 4462   |  0.741% | 3204   |  0.712% | 
 | 160  | Slurpuff           |  0.73334% | 4416   |  0.733% | 3332   |  0.740% | 
 | 161  | Decidueye          |  0.72919% | 4391   |  0.729% | 3149   |  0.700% | 
 | 162  | Smeargle           |  0.71474% | 4304   |  0.715% | 3697   |  0.822% | 
 | 163  | Pikachu            |  0.70910% | 4270   |  0.709% | 3137   |  0.697% | 
 | 164  | Golisopod          |  0.70262% | 4231   |  0.703% | 3220   |  0.716% | 
 | 165  | Noivern            |  0.69515% | 4186   |  0.695% | 3097   |  0.688% | 
 | 166  | Swellow            |  0.68352% | 4116   |  0.684% | 2866   |  0.637% | 
 | 167  | Typhlosion         |  0.67688% | 4076   |  0.677% | 2924   |  0.650% | 
 | 168  | Cofagrigus         |  0.67622% | 4072   |  0.676% | 3114   |  0.692% | 
 | 169  | Mienshao           |  0.64367% | 3876   |  0.644% | 2802   |  0.623% | 
 | 170  | Ambipom            |  0.64251% | 3869   |  0.643% | 2988   |  0.664% | 
 | 171  | Linoone            |  0.64001% | 3854   |  0.640% | 2786   |  0.619% | 
 | 172  | Blastoise          |  0.63736% | 3838   |  0.637% | 2890   |  0.642% | 
 | 173  | Alomomola          |  0.63271% | 3810   |  0.633% | 2888   |  0.642% | 
 | 174  | Vaporeon           |  0.63171% | 3804   |  0.632% | 2928   |  0.651% | 
 | 175  | Flygon             |  0.62540% | 3766   |  0.625% | 2717   |  0.604% | 
 | 176  | Machamp            |  0.62241% | 3748   |  0.622% | 2748   |  0.611% | 
 | 177  | Absol-Mega         |  0.61178% | 3684   |  0.612% | 2844   |  0.632% | 
 | 178  | Torterra           |  0.58936% | 3549   |  0.589% | 2577   |  0.573% | 
 | 179  | Florges            |  0.57309% | 3451   |  0.573% | 2317   |  0.515% | 
 | 180  | Froslass           |  0.56944% | 3429   |  0.569% | 2603   |  0.578% | 
 | 181  | Minior             |  0.56794% | 3420   |  0.568% | 2268   |  0.504% | 
 | 182  | Bronzong           |  0.56595% | 3408   |  0.566% | 2938   |  0.653% | 
 | 183  | Eelektross         |  0.56562% | 3406   |  0.566% | 2608   |  0.580% | 
 | 184  | Chesnaught         |  0.56180% | 3383   |  0.562% | 2493   |  0.554% | 
 | 185  | Donphan            |  0.56130% | 3380   |  0.561% | 2743   |  0.610% | 
 | 186  | Banette-Mega       |  0.55964% | 3370   |  0.560% | 2481   |  0.551% | 
 | 187  | Raichu-Alola       |  0.55582% | 3347   |  0.556% | 2287   |  0.508% | 
 | 188  | Latios-Mega        |  0.55482% | 3341   |  0.555% | 2394   |  0.532% | 
 | 189  | Yanmega            |  0.54801% | 3300   |  0.548% | 2518   |  0.560% | 
 | 190  | Dusclops           |  0.54403% | 3276   |  0.544% | 2542   |  0.565% | 
 | 191  | Victreebel         |  0.53971% | 3250   |  0.540% | 2372   |  0.527% | 
 | 192  | Slowbro-Mega       |  0.53689% | 3233   |  0.537% | 2541   |  0.565% | 
 | 193  | Sharpedo-Mega      |  0.51912% | 3126   |  0.519% | 2131   |  0.474% | 
 | 194  | Drapion            |  0.51596% | 3107   |  0.516% | 2134   |  0.474% | 
 | 195  | Mantine            |  0.51513% | 3102   |  0.515% | 2392   |  0.532% | 
 | 196  | Charizard          |  0.51464% | 3099   |  0.515% | 2281   |  0.507% | 
 | 197  | Seismitoad         |  0.50783% | 3058   |  0.508% | 2481   |  0.551% | 
 | 198  | Politoed           |  0.50052% | 3014   |  0.501% | 2554   |  0.568% | 
 | 199  | Rhyperior          |  0.50019% | 3012   |  0.500% | 2207   |  0.490% | 
 | 200  | Xatu               |  0.49620% | 2988   |  0.496% | 2323   |  0.516% | 
 | 201  | Tsareena           |  0.49172% | 2961   |  0.492% | 2041   |  0.454% | 
 | 202  | Uxie               |  0.49105% | 2957   |  0.491% | 2663   |  0.592% | 
 | 203  | Honchkrow          |  0.48906% | 2945   |  0.489% | 2150   |  0.478% | 
 | 204  | Stakataka          |  0.48707% | 2933   |  0.487% | 2144   |  0.476% | 
 | 205  | Slowking           |  0.48574% | 2925   |  0.486% | 2124   |  0.472% | 
 | 206  | Malamar            |  0.48342% | 2911   |  0.483% | 2076   |  0.461% | 
 | 207  | Cinccino           |  0.47528% | 2862   |  0.475% | 2081   |  0.462% | 
 | 208  | Heliolisk          |  0.47079% | 2835   |  0.471% | 1943   |  0.432% | 
 | 209  | Ludicolo           |  0.46996% | 2830   |  0.470% | 2047   |  0.455% | 
 | 210  | Lapras             |  0.46448% | 2797   |  0.464% | 2089   |  0.464% | 
 | 211  | Terrakion          |  0.46415% | 2795   |  0.464% | 2111   |  0.469% | 
 | 212  | Tyrantrum          |  0.46033% | 2772   |  0.460% | 1960   |  0.436% | 
 | 213  | Celebi             |  0.44389% | 2673   |  0.444% | 1972   |  0.438% | 
 | 214  | Steelix-Mega       |  0.44040% | 2652   |  0.440% | 2019   |  0.449% | 
 | 215  | Zygarde-10%        |  0.42695% | 2571   |  0.427% | 1801   |  0.400% | 
 | 216  | Doublade           |  0.42662% | 2569   |  0.427% | 1845   |  0.410% | 
 | 217  | Aggron             |  0.42529% | 2561   |  0.425% | 1959   |  0.435% | 
 | 218  | Vikavolt           |  0.42446% | 2556   |  0.424% | 1862   |  0.414% | 
 | 219  | Mismagius          |  0.42347% | 2550   |  0.423% | 1774   |  0.394% | 
 | 220  | Camerupt-Mega      |  0.41666% | 2509   |  0.417% | 1931   |  0.429% | 
 | 221  | Meloetta           |  0.41217% | 2482   |  0.412% | 1721   |  0.382% | 
 | 222  | Hitmonlee          |  0.41184% | 2480   |  0.412% | 1634   |  0.363% | 
 | 223  | Luxray             |  0.40254% | 2424   |  0.403% | 1792   |  0.398% | 
 | 224  | Gigalith           |  0.40138% | 2417   |  0.401% | 2079   |  0.462% | 
 | 225  | Togedemaru         |  0.39822% | 2398   |  0.398% | 1845   |  0.410% | 
 | 226  | Slaking            |  0.39706% | 2391   |  0.397% | 1797   |  0.399% | 
 | 227  | Scrafty            |  0.39208% | 2361   |  0.392% | 1777   |  0.395% | 
 | 228  | Kyurem             |  0.39158% | 2358   |  0.392% | 1550   |  0.344% | 
 | 229  | Pyukumuku          |  0.37049% | 2231   |  0.370% | 1665   |  0.370% | 
 | 230  | Accelgor           |  0.36667% | 2208   |  0.367% | 1701   |  0.378% | 
 | 231  | Moltres            |  0.36103% | 2174   |  0.361% | 1551   |  0.345% | 
 | 232  | Aerodactyl         |  0.36053% | 2171   |  0.361% | 1806   |  0.401% | 
 | 233  | Delphox            |  0.35870% | 2160   |  0.359% | 1544   |  0.343% | 
 | 234  | Ampharos-Mega      |  0.35721% | 2151   |  0.357% | 1550   |  0.344% | 
 | 235  | Raichu             |  0.34907% | 2102   |  0.349% | 1592   |  0.354% | 
 | 236  | Steelix            |  0.34226% | 2061   |  0.342% | 1664   |  0.370% | 
 | 237  | Ursaring           |  0.33479% | 2016   |  0.335% | 1426   |  0.317% | 
 | 238  | Zangoose           |  0.32715% | 1970   |  0.327% | 1310   |  0.291% | 
 | 239  | Golem              |  0.32632% | 1965   |  0.326% | 1586   |  0.352% | 
 | 240  | Electrode          |  0.32266% | 1943   |  0.323% | 1679   |  0.373% | 
 | 241  | Komala             |  0.32183% | 1938   |  0.322% | 1296   |  0.288% | 
 | 242  | Lanturn            |  0.32017% | 1928   |  0.320% | 1395   |  0.310% | 
 | 243  | Nidoqueen          |  0.32001% | 1927   |  0.320% | 1617   |  0.359% | 
 | 244  | Jellicent          |  0.31752% | 1912   |  0.318% | 1369   |  0.304% | 
 | 245  | Sableye            |  0.31569% | 1901   |  0.316% | 1423   |  0.316% | 
 | 246  | Gallade            |  0.31270% | 1883   |  0.313% | 1164   |  0.259% | 
 | 247  | Dragalge           |  0.30423% | 1832   |  0.304% | 1331   |  0.296% | 
 | 248  | Lycanroc           |  0.30290% | 1824   |  0.303% | 1457   |  0.324% | 
 | 249  | Cradily            |  0.29626% | 1784   |  0.296% | 1282   |  0.285% | 
 | 250  | Durant             |  0.29560% | 1780   |  0.296% | 1288   |  0.286% | 
 | 251  | Houndoom           |  0.28912% | 1741   |  0.289% | 1255   |  0.279% | 
 | 252  | Persian-Alola      |  0.28746% | 1731   |  0.287% | 1462   |  0.325% | 
 | 253  | Vivillon           |  0.28563% | 1720   |  0.286% | 1245   |  0.277% | 
 | 254  | Trevenant          |  0.28414% | 1711   |  0.284% | 1303   |  0.290% | 
 | 255  | Entei              |  0.28098% | 1692   |  0.281% | 1243   |  0.276% | 
 | 256  | Golem-Alola        |  0.28032% | 1688   |  0.280% | 1303   |  0.290% | 
 | 257  | Meowstic           |  0.27832% | 1676   |  0.278% | 1323   |  0.294% | 
 | 258  | Raikou             |  0.27650% | 1665   |  0.276% | 1188   |  0.264% | 
 | 259  | Sigilyph           |  0.27633% | 1664   |  0.276% | 1222   |  0.272% | 
 | 260  | Samurott           |  0.27251% | 1641   |  0.273% | 1201   |  0.267% | 
 | 261  | Leavanny           |  0.27035% | 1628   |  0.270% | 1390   |  0.309% | 
 | 262  | Kecleon            |  0.26853% | 1617   |  0.269% | 1176   |  0.261% | 
 | 263  | Abomasnow-Mega     |  0.26736% | 1610   |  0.267% | 1205   |  0.268% | 
 | 264  | Golurk             |  0.26537% | 1598   |  0.265% | 1121   |  0.249% | 
 | 265  | Venomoth           |  0.26288% | 1583   |  0.263% | 1180   |  0.262% | 
 | 266  | Pineco             |  0.26271% | 1582   |  0.263% | 1284   |  0.285% | 
 | 267  | Weezing            |  0.26238% | 1580   |  0.262% | 1253   |  0.278% | 
 | 268  | Mudsdale           |  0.26188% | 1577   |  0.262% | 1221   |  0.271% | 
 | 269  | Lycanroc-Midnight  |  0.25840% | 1556   |  0.258% | 1051   |  0.234% | 
 | 270  | Dhelmise           |  0.25806% | 1554   |  0.258% | 1059   |  0.235% | 
 | 271  | Hitmontop          |  0.25557% | 1539   |  0.256% | 1105   |  0.246% | 
 | 272  | Omastar            |  0.25325% | 1525   |  0.253% | 1103   |  0.245% | 
 | 273  | Avalugg            |  0.25159% | 1515   |  0.252% | 1033   |  0.230% | 
 | 274  | Toucannon          |  0.24827% | 1495   |  0.248% | 1052   |  0.234% | 
 | 275  | Sandslash-Alola    |  0.24810% | 1494   |  0.248% | 1057   |  0.235% | 
 | 276  | Poliwrath          |  0.24644% | 1484   |  0.246% | 1058   |  0.235% | 
 | 277  | Exploud            |  0.24461% | 1473   |  0.245% | 1138   |  0.253% | 
 | 278  | Diancie            |  0.24445% | 1472   |  0.244% | 1111   |  0.247% | 
 | 279  | Rampardos          |  0.24245% | 1460   |  0.242% | 941    |  0.209% | 
 | 280  | Dusknoir           |  0.24096% | 1451   |  0.241% | 1110   |  0.247% | 
 | 281  | Braviary           |  0.23980% | 1444   |  0.240% | 1070   |  0.238% | 
 | 282  | Glalie-Mega        |  0.23631% | 1423   |  0.236% | 1041   |  0.231% | 
 | 283  | Magmortar          |  0.23515% | 1416   |  0.235% | 1005   |  0.223% | 
 | 284  | Tauros             |  0.23382% | 1408   |  0.234% | 945    |  0.210% | 
 | 285  | Aron               |  0.23365% | 1407   |  0.234% | 910    |  0.202% | 
 | 286  | Floatzel           |  0.23332% | 1405   |  0.233% | 970    |  0.216% | 
 | 287  | Exeggutor          |  0.23316% | 1404   |  0.233% | 1045   |  0.232% | 
 | 288  | Sharpedo           |  0.23282% | 1402   |  0.233% | 1002   |  0.223% | 
 | 289  | Leafeon            |  0.23033% | 1387   |  0.230% | 1030   |  0.229% | 
 | 290  | Kabutops           |  0.22751% | 1370   |  0.228% | 998    |  0.222% | 
 | 291  | Ninjask            |  0.22734% | 1369   |  0.227% | 1024   |  0.228% | 
 | 292  | Rotom-Mow          |  0.22618% | 1362   |  0.226% | 990    |  0.220% | 
 | 293  | Cobalion           |  0.22435% | 1351   |  0.224% | 1021   |  0.227% | 
 | 294  | Stoutland          |  0.22336% | 1345   |  0.223% | 992    |  0.220% | 
 | 295  | Crustle            |  0.22219% | 1338   |  0.222% | 955    |  0.212% | 
 | 296  | Necrozma           |  0.21987% | 1324   |  0.220% | 981    |  0.218% | 
 | 297  | Clawitzer          |  0.21937% | 1321   |  0.219% | 1030   |  0.229% | 
 | 298  | Lurantis           |  0.21904% | 1319   |  0.219% | 949    |  0.211% | 
 | 299  | Ampharos           |  0.21738% | 1309   |  0.217% | 933    |  0.207% | 
 | 300  | Comfey             |  0.21356% | 1286   |  0.214% | 931    |  0.207% | 
 | 301  | Registeel          |  0.21356% | 1286   |  0.214% | 1028   |  0.228% | 
 | 302  | Archeops           |  0.21090% | 1270   |  0.211% | 966    |  0.215% | 
 | 303  | Claydol            |  0.20675% | 1245   |  0.207% | 1047   |  0.233% | 
 | 304  | Barbaracle         |  0.20675% | 1245   |  0.207% | 770    |  0.171% | 
 | 305  | Bewear             |  0.20443% | 1231   |  0.204% | 883    |  0.196% | 
 | 306  | Tornadus           |  0.20127% | 1212   |  0.201% | 903    |  0.201% | 
 | 307  | Butterfree         |  0.19645% | 1183   |  0.196% | 866    |  0.192% | 
 | 308  | Cottonee           |  0.19264% | 1160   |  0.193% | 754    |  0.168% | 
 | 309  | Chatot             |  0.19048% | 1147   |  0.190% | 828    |  0.184% | 
