 Total battles: 251444
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 58   | Tyranitar-Mega     |  2.56578% | 12903  |  2.566% | 9677   |  2.536% | 
 | 59   | Gyarados-Mega      |  2.50593% | 12602  |  2.506% | 9429   |  2.471% | 
 | 60   | Togekiss           |  2.43096% | 12225  |  2.431% | 8934   |  2.341% | 
 | 61   | Zeraora            |  2.41943% | 12167  |  2.419% | 9121   |  2.390% | 
 | 62   | Galvantula         |  2.33511% | 11743  |  2.335% | 10326  |  2.706% | 
 | 63   | Ditto              |  2.30409% | 11587  |  2.304% | 7990   |  2.094% | 
 | 64   | Cloyster           |  2.24722% | 11301  |  2.247% | 8115   |  2.127% | 
 | 65   | Gyarados           |  2.20646% | 11096  |  2.206% | 8261   |  2.165% | 
 | 66   | Latias-Mega        |  2.16032% | 10864  |  2.160% | 7882   |  2.066% | 
 | 67   | Pinsir-Mega        |  2.13189% | 10721  |  2.132% | 7704   |  2.019% | 
 | 68   | Kingdra            |  2.10981% | 10610  |  2.110% | 7406   |  1.941% | 
 | 69   | Snorlax            |  2.09311% | 10526  |  2.093% | 7725   |  2.025% | 
 | 70   | Gallade-Mega       |  2.06905% | 10405  |  2.069% | 7549   |  1.978% | 
 | 71   | Ninetales-Alola    |  1.97479% | 9931   |  1.975% | 7877   |  2.064% | 
 | 72   | Espeon             |  1.95869% | 9850   |  1.959% | 7278   |  1.907% | 
 | 73   | Staraptor          |  1.95372% | 9825   |  1.954% | 7289   |  1.910% | 
 | 74   | Hoopa-Unbound      |  1.87119% | 9410   |  1.871% | 6744   |  1.768% | 
 | 75   | Garchomp-Mega      |  1.85648% | 9336   |  1.856% | 6755   |  1.770% | 
 | 76   | Quagsire           |  1.85270% | 9317   |  1.853% | 6693   |  1.754% | 
 | 77   | Shuckle            |  1.84773% | 9292   |  1.848% | 8277   |  2.169% | 
 | 78   | Mew                |  1.80995% | 9102   |  1.810% | 7332   |  1.922% | 
 | 79   | Conkeldurr         |  1.74154% | 8758   |  1.742% | 6441   |  1.688% | 
 | 80   | Crawdaunt          |  1.74075% | 8754   |  1.741% | 6354   |  1.665% | 
 | 81   | Torkoal            |  1.68407% | 8469   |  1.684% | 7577   |  1.986% | 
 | 82   | Chandelure         |  1.68129% | 8455   |  1.681% | 6245   |  1.637% | 
 | 83   | Gardevoir-Mega     |  1.65961% | 8346   |  1.660% | 5490   |  1.439% | 
 | 84   | Hippowdon          |  1.62104% | 8152   |  1.621% | 6966   |  1.826% | 
 | 85   | Porygon-Z          |  1.59419% | 8017   |  1.594% | 5526   |  1.448% | 
 | 86   | Hydreigon          |  1.57590% | 7925   |  1.576% | 5731   |  1.502% | 
 | 87   | Muk-Alola          |  1.56039% | 7847   |  1.560% | 5971   |  1.565% | 
 | 88   | Salamence          |  1.55641% | 7827   |  1.556% | 5555   |  1.456% | 
 | 89   | Cresselia          |  1.55323% | 7811   |  1.553% | 5655   |  1.482% | 
 | 90   | Manectric-Mega     |  1.54567% | 7773   |  1.546% | 6287   |  1.648% | 
 | 91   | Latios             |  1.54249% | 7757   |  1.542% | 5625   |  1.474% | 
 | 92   | Thundurus-Therian  |  1.53593% | 7724   |  1.536% | 5773   |  1.513% | 
 | 93   | Goodra             |  1.52837% | 7686   |  1.528% | 5441   |  1.426% | 
 | 94   | Heracross-Mega     |  1.51962% | 7642   |  1.520% | 5720   |  1.499% | 
 | 95   | Arcanine           |  1.51545% | 7621   |  1.515% | 5664   |  1.484% | 
 | 96   | Blissey            |  1.48005% | 7443   |  1.480% | 5308   |  1.391% | 
 | 97   | Nidoking           |  1.47468% | 7416   |  1.475% | 5523   |  1.448% | 
 | 98   | Amoonguss          |  1.43432% | 7213   |  1.434% | 5425   |  1.422% | 
 | 99   | Marowak-Alola      |  1.43372% | 7210   |  1.434% | 5474   |  1.435% | 
 | 100  | Lucario            |  1.41960% | 7139   |  1.420% | 5105   |  1.338% | 
 | 101  | Umbreon            |  1.39335% | 7007   |  1.393% | 4919   |  1.289% | 
 | 102  | Milotic            |  1.38639% | 6972   |  1.386% | 4915   |  1.288% | 
 | 103  | Gastrodon          |  1.35159% | 6797   |  1.352% | 5448   |  1.428% | 
 | 104  | Venusaur           |  1.34682% | 6773   |  1.347% | 4895   |  1.283% | 
 | 105  | Metagross          |  1.34145% | 6746   |  1.341% | 4956   |  1.299% | 
 | 106  | Porygon2           |  1.30069% | 6541   |  1.301% | 5047   |  1.323% | 
 | 107  | Mamoswine          |  1.29949% | 6535   |  1.299% | 5070   |  1.329% | 
 | 108  | Slowbro            |  1.28418% | 6458   |  1.284% | 4814   |  1.262% | 
 | 109  | Xurkitree          |  1.28200% | 6447   |  1.282% | 4618   |  1.210% | 
 | 110  | Darmanitan         |  1.27722% | 6423   |  1.277% | 4791   |  1.256% | 
 | 111  | Reuniclus          |  1.26430% | 6358   |  1.264% | 4580   |  1.200% | 
 | 112  | Krookodile         |  1.22652% | 6168   |  1.227% | 4420   |  1.158% | 
 | 113  | Forretress         |  1.21240% | 6097   |  1.212% | 5089   |  1.334% | 
 | 114  | Volcanion          |  1.20365% | 6053   |  1.204% | 4726   |  1.239% | 
 | 115  | Crobat             |  1.20285% | 6049   |  1.203% | 4596   |  1.205% | 
 | 116  | Ribombee           |  1.18893% | 5979   |  1.189% | 5222   |  1.369% | 
 | 117  | Salazzle           |  1.17004% | 5884   |  1.170% | 4369   |  1.145% | 
 | 118  | Sceptile-Mega      |  1.13564% | 5711   |  1.136% | 4120   |  1.080% | 
 | 119  | Latias             |  1.13504% | 5708   |  1.135% | 4210   |  1.103% | 
 | 120  | Klefki             |  1.11556% | 5610   |  1.116% | 4805   |  1.259% | 
 | 121  | Incineroar         |  1.11158% | 5590   |  1.112% | 4354   |  1.141% | 
 | 122  | Alakazam           |  1.09050% | 5484   |  1.091% | 3657   |  0.958% | 
 | 123  | Starmie            |  1.08493% | 5456   |  1.085% | 3833   |  1.005% | 
 | 124  | Araquanid          |  1.08414% | 5452   |  1.084% | 4678   |  1.226% | 
 | 125  | Scolipede          |  1.02627% | 5161   |  1.026% | 3547   |  0.930% | 
 | 126  | Nihilego           |  1.01036% | 5081   |  1.010% | 3862   |  1.012% | 
 | 127  | Primarina          |  1.00579% | 5058   |  1.006% | 3751   |  0.983% | 
 | 128  | Whimsicott         |  0.98730% | 4965   |  0.987% | 3847   |  1.008% | 
 | 129  | Empoleon           |  0.98491% | 4953   |  0.985% | 3915   |  1.026% | 
 | 130  | Roserade           |  0.98074% | 4932   |  0.981% | 3665   |  0.961% | 
 | 131  | Rotom-Heat         |  0.97974% | 4927   |  0.980% | 3992   |  1.046% | 
 | 132  | Talonflame         |  0.95230% | 4789   |  0.952% | 3502   |  0.918% | 
 | 133  | Jolteon            |  0.95190% | 4787   |  0.952% | 3615   |  0.947% | 
 | 134  | Feraligatr         |  0.95111% | 4783   |  0.951% | 3363   |  0.881% | 
 | 135  | Alomomola          |  0.94633% | 4759   |  0.946% | 3654   |  0.958% | 
 | 136  | Zoroark            |  0.93281% | 4691   |  0.933% | 2060   |  0.540% | 
 | 137  | Azelf              |  0.90696% | 4561   |  0.907% | 4207   |  1.103% | 
 | 138  | Tentacruel         |  0.86520% | 4351   |  0.865% | 3155   |  0.827% | 
 | 139  | Gardevoir          |  0.86321% | 4341   |  0.863% | 2990   |  0.784% | 
 | 140  | Shedinja           |  0.85486% | 4299   |  0.855% | 2978   |  0.780% | 
 | 141  | Lycanroc-Dusk      |  0.85228% | 4286   |  0.852% | 3408   |  0.893% | 
 | 142  | Sylveon            |  0.84154% | 4232   |  0.842% | 2968   |  0.778% | 
 | 143  | Altaria-Mega       |  0.83776% | 4213   |  0.838% | 2995   |  0.785% | 
 | 144  | Pidgeot-Mega       |  0.80714% | 4059   |  0.807% | 3001   |  0.787% | 
 | 145  | Buzzwole           |  0.80237% | 4035   |  0.802% | 2880   |  0.755% | 
 | 146  | Decidueye          |  0.79143% | 3980   |  0.791% | 2816   |  0.738% | 
 | 147  | Haxorus            |  0.76359% | 3840   |  0.764% | 2525   |  0.662% | 
 | 148  | Diggersby          |  0.76240% | 3834   |  0.762% | 2897   |  0.759% | 
 | 149  | Aerodactyl-Mega    |  0.75027% | 3773   |  0.750% | 2806   |  0.735% | 
 | 150  | Donphan            |  0.74291% | 3736   |  0.743% | 3132   |  0.821% | 
 | 151  | Mandibuzz          |  0.73197% | 3681   |  0.732% | 2641   |  0.692% | 
 | 152  | Blastoise-Mega     |  0.70811% | 3561   |  0.708% | 2778   |  0.728% | 
 | 153  | Pyukumuku          |  0.70632% | 3552   |  0.706% | 2583   |  0.677% | 
 | 154  | Swellow            |  0.69817% | 3511   |  0.698% | 2521   |  0.661% | 
 | 155  | Smeargle           |  0.68743% | 3457   |  0.687% | 3061   |  0.802% | 
 | 156  | Electivire         |  0.68146% | 3427   |  0.681% | 2415   |  0.633% | 
 | 157  | Uxie               |  0.66536% | 3346   |  0.665% | 3013   |  0.790% | 
 | 158  | Pikachu            |  0.65939% | 3316   |  0.659% | 2373   |  0.622% | 
 | 159  | Camerupt-Mega      |  0.64647% | 3251   |  0.646% | 2608   |  0.684% | 
 | 160  | Sharpedo-Mega      |  0.64587% | 3248   |  0.646% | 2305   |  0.604% | 
 | 161  | Aggron-Mega        |  0.63354% | 3186   |  0.634% | 2485   |  0.651% | 
 | 162  | Swampert           |  0.63314% | 3184   |  0.633% | 2610   |  0.684% | 
 | 163  | Noivern            |  0.62360% | 3136   |  0.624% | 2334   |  0.612% | 
 | 164  | Absol-Mega         |  0.61823% | 3109   |  0.618% | 2375   |  0.622% | 
 | 165  | Typhlosion         |  0.61206% | 3078   |  0.612% | 2208   |  0.579% | 
 | 166  | Latios-Mega        |  0.61107% | 3073   |  0.611% | 2238   |  0.587% | 
 | 167  | Heracross          |  0.61028% | 3069   |  0.610% | 1888   |  0.495% | 
 | 168  | Cofagrigus         |  0.60729% | 3054   |  0.607% | 2498   |  0.655% | 
 | 169  | Ludicolo           |  0.60391% | 3037   |  0.604% | 2116   |  0.555% | 
 | 170  | Houndoom-Mega      |  0.60153% | 3025   |  0.602% | 2183   |  0.572% | 
 | 171  | Thundurus          |  0.60113% | 3023   |  0.601% | 2297   |  0.602% | 
 | 172  | Toxicroak          |  0.60013% | 3018   |  0.600% | 2092   |  0.548% | 
 | 173  | Slurpuff           |  0.58184% | 2926   |  0.582% | 2178   |  0.571% | 
 | 174  | Ninetales          |  0.56514% | 2842   |  0.565% | 2125   |  0.557% | 
 | 175  | Suicune            |  0.56494% | 2841   |  0.565% | 2115   |  0.554% | 
 | 176  | Mienshao           |  0.56116% | 2822   |  0.561% | 1958   |  0.513% | 
 | 177  | Bronzong           |  0.55997% | 2816   |  0.560% | 2453   |  0.643% | 
 | 178  | Golisopod          |  0.55659% | 2799   |  0.557% | 2159   |  0.566% | 
 | 179  | Ambipom            |  0.54525% | 2742   |  0.545% | 2168   |  0.568% | 
 | 180  | Linoone            |  0.54008% | 2716   |  0.540% | 2002   |  0.525% | 
 | 181  | Rhyperior          |  0.53014% | 2666   |  0.530% | 1987   |  0.521% | 
 | 182  | Tsareena           |  0.52954% | 2663   |  0.530% | 1822   |  0.478% | 
 | 183  | Malamar            |  0.52914% | 2661   |  0.529% | 1899   |  0.498% | 
 | 184  | Mantine            |  0.52576% | 2644   |  0.526% | 1964   |  0.515% | 
 | 185  | Vaporeon           |  0.51900% | 2610   |  0.519% | 1996   |  0.523% | 
 | 186  | Charizard          |  0.50747% | 2552   |  0.507% | 1866   |  0.489% | 
 | 187  | Kyurem             |  0.50548% | 2542   |  0.505% | 2024   |  0.530% | 
 | 188  | Vivillon           |  0.49355% | 2482   |  0.494% | 1985   |  0.520% | 
 | 189  | Aerodactyl         |  0.48957% | 2462   |  0.490% | 2081   |  0.545% | 
 | 190  | Sableye            |  0.47645% | 2396   |  0.476% | 1834   |  0.481% | 
 | 191  | Politoed           |  0.47565% | 2392   |  0.476% | 1996   |  0.523% | 
 | 192  | Blastoise          |  0.47327% | 2380   |  0.473% | 1669   |  0.437% | 
 | 193  | Raichu-Alola       |  0.45875% | 2307   |  0.459% | 1732   |  0.454% | 
 | 194  | Machamp            |  0.45855% | 2306   |  0.459% | 1721   |  0.451% | 
 | 195  | Chesnaught         |  0.45636% | 2295   |  0.456% | 1615   |  0.423% | 
 | 196  | Froslass           |  0.45278% | 2277   |  0.453% | 1807   |  0.474% | 
 | 197  | Florges            |  0.44881% | 2257   |  0.449% | 1625   |  0.426% | 
 | 198  | Xatu               |  0.44702% | 2248   |  0.447% | 1813   |  0.475% | 
 | 199  | Tyrantrum          |  0.44662% | 2246   |  0.447% | 1446   |  0.379% | 
 | 200  | Eelektross         |  0.44344% | 2230   |  0.443% | 1749   |  0.458% | 
 | 201  | Dusclops           |  0.44304% | 2228   |  0.443% | 1787   |  0.468% | 
 | 202  | Heliolisk          |  0.42912% | 2158   |  0.429% | 1514   |  0.397% | 
 | 203  | Celebi             |  0.42395% | 2132   |  0.424% | 1645   |  0.431% | 
 | 204  | Slowbro-Mega       |  0.42137% | 2119   |  0.421% | 1530   |  0.401% | 
 | 205  | Flygon             |  0.41978% | 2111   |  0.420% | 1542   |  0.404% | 
 | 206  | Doublade           |  0.41858% | 2105   |  0.419% | 1486   |  0.389% | 
 | 207  | Stakataka          |  0.41719% | 2098   |  0.417% | 1593   |  0.418% | 
 | 208  | Banette-Mega       |  0.41242% | 2074   |  0.412% | 1550   |  0.406% | 
 | 209  | Hitmonlee          |  0.40904% | 2057   |  0.409% | 1346   |  0.353% | 
 | 210  | Sceptile           |  0.40466% | 2035   |  0.405% | 1461   |  0.383% | 
 | 211  | Minior             |  0.40267% | 2025   |  0.403% | 1468   |  0.385% | 
 | 212  | Cinccino           |  0.40069% | 2015   |  0.401% | 1468   |  0.385% | 
 | 213  | Sigilyph           |  0.39472% | 1985   |  0.395% | 1322   |  0.346% | 
 | 214  | Slowking           |  0.39273% | 1975   |  0.393% | 1542   |  0.404% | 
 | 215  | Lapras             |  0.38438% | 1933   |  0.384% | 1449   |  0.380% | 
 | 216  | Ampharos-Mega      |  0.37881% | 1905   |  0.379% | 1398   |  0.366% | 
 | 217  | Yanmega            |  0.37802% | 1901   |  0.378% | 1392   |  0.365% | 
 | 218  | Honchkrow          |  0.36072% | 1814   |  0.361% | 1266   |  0.332% | 
 | 219  | Glalie-Mega        |  0.35972% | 1809   |  0.360% | 1323   |  0.347% | 
 | 220  | Delphox            |  0.35793% | 1800   |  0.358% | 1313   |  0.344% | 
 | 221  | Vikavolt           |  0.35475% | 1784   |  0.355% | 1364   |  0.357% | 
 | 222  | Victreebel         |  0.34819% | 1751   |  0.348% | 1259   |  0.330% | 
 | 223  | Luxray             |  0.34202% | 1720   |  0.342% | 1291   |  0.338% | 
 | 224  | Seismitoad         |  0.34183% | 1719   |  0.342% | 1452   |  0.381% | 
 | 225  | Terrakion          |  0.34123% | 1716   |  0.341% | 1227   |  0.322% | 
 | 226  | Drapion            |  0.33705% | 1695   |  0.337% | 1283   |  0.336% | 
 | 227  | Meloetta           |  0.33129% | 1666   |  0.331% | 1135   |  0.297% | 
 | 228  | Dusknoir           |  0.33129% | 1666   |  0.331% | 1255   |  0.329% | 
 | 229  | Trevenant          |  0.32771% | 1648   |  0.328% | 1222   |  0.320% | 
 | 230  | Steelix-Mega       |  0.32373% | 1628   |  0.324% | 1259   |  0.330% | 
 | 231  | Omastar            |  0.32313% | 1625   |  0.323% | 1079   |  0.283% | 
 | 232  | Togedemaru         |  0.31657% | 1592   |  0.317% | 1150   |  0.301% | 
 | 233  | Kabutops           |  0.31220% | 1570   |  0.312% | 1126   |  0.295% | 
 | 234  | Lanturn            |  0.31180% | 1568   |  0.312% | 1192   |  0.312% | 
 | 235  | Cradily            |  0.29867% | 1502   |  0.299% | 1077   |  0.282% | 
 | 236  | Scrafty            |  0.29370% | 1477   |  0.294% | 1007   |  0.264% | 
 | 237  | Abomasnow-Mega     |  0.28774% | 1447   |  0.288% | 1168   |  0.306% | 
 | 238  | Druddigon          |  0.28575% | 1437   |  0.286% | 1248   |  0.327% | 
 | 239  | Gigalith           |  0.28416% | 1429   |  0.284% | 1245   |  0.326% | 
 | 240  | Rotom-Mow          |  0.27939% | 1405   |  0.279% | 1146   |  0.300% | 
 | 241  | Aggron             |  0.27819% | 1399   |  0.278% | 1049   |  0.275% | 
 | 242  | Zygarde-10%        |  0.27601% | 1388   |  0.276% | 964    |  0.253% | 
 | 243  | Electrode          |  0.27521% | 1384   |  0.275% | 1183   |  0.310% | 
 | 244  | Steelix            |  0.27481% | 1382   |  0.275% | 1156   |  0.303% | 
 | 245  | Golem-Alola        |  0.27402% | 1378   |  0.274% | 1027   |  0.269% | 
 | 246  | Jellicent          |  0.27382% | 1377   |  0.274% | 1026   |  0.269% | 
 | 247  | Raichu             |  0.27223% | 1369   |  0.272% | 1020   |  0.267% | 
 | 248  | Nidoqueen          |  0.26964% | 1356   |  0.270% | 1089   |  0.285% | 
 | 249  | Avalugg            |  0.26765% | 1346   |  0.268% | 1010   |  0.265% | 
 | 250  | Mismagius          |  0.26706% | 1343   |  0.267% | 951    |  0.249% | 
 | 251  | Golduck            |  0.26507% | 1333   |  0.265% | 918    |  0.241% | 
 | 252  | Raikou             |  0.26328% | 1324   |  0.263% | 992    |  0.260% | 
 | 253  | Moltres            |  0.25791% | 1297   |  0.258% | 1015   |  0.266% | 
 | 254  | Persian-Alola      |  0.25354% | 1275   |  0.254% | 1017   |  0.267% | 
 | 255  | Zangoose           |  0.25334% | 1274   |  0.253% | 849    |  0.223% | 
 | 256  | Lilligant          |  0.24916% | 1253   |  0.249% | 839    |  0.220% | 
 | 257  | Tauros             |  0.24578% | 1236   |  0.246% | 866    |  0.227% | 
 | 258  | Flareon            |  0.24518% | 1233   |  0.245% | 945    |  0.248% | 
 | 259  | Weezing            |  0.24459% | 1230   |  0.245% | 956    |  0.251% | 
 | 260  | Sandslash-Alola    |  0.24419% | 1228   |  0.244% | 928    |  0.243% | 
 | 261  | Torterra           |  0.24240% | 1219   |  0.242% | 911    |  0.239% | 
 | 262  | Komala             |  0.22590% | 1136   |  0.226% | 812    |  0.213% | 
 | 263  | Magnemite          |  0.22251% | 1119   |  0.223% | 665    |  0.174% | 
 | 264  | Ursaring           |  0.22251% | 1119   |  0.223% | 836    |  0.219% | 
 | 265  | Floatzel           |  0.22152% | 1114   |  0.222% | 749    |  0.196% | 
 | 266  | Cobalion           |  0.22152% | 1114   |  0.222% | 878    |  0.230% | 
 | 267  | Entei              |  0.21675% | 1090   |  0.217% | 783    |  0.205% | 
 | 268  | Samurott           |  0.21635% | 1088   |  0.216% | 810    |  0.212% | 
 | 269  | Leavanny           |  0.21436% | 1078   |  0.214% | 886    |  0.232% | 
 | 270  | Lurantis           |  0.21377% | 1075   |  0.214% | 781    |  0.205% | 
 | 271  | Exploud            |  0.21357% | 1074   |  0.214% | 846    |  0.222% | 
 | 272  | Leafeon            |  0.20899% | 1051   |  0.209% | 792    |  0.208% | 
 | 273  | Mudsdale           |  0.20840% | 1048   |  0.208% | 820    |  0.215% | 
 | 274  | Miltank            |  0.20800% | 1046   |  0.208% | 742    |  0.194% | 
 | 275  | Lycanroc           |  0.20720% | 1042   |  0.207% | 776    |  0.203% | 
 | 276  | Clawitzer          |  0.20661% | 1039   |  0.207% | 771    |  0.202% | 
 | 277  | Spiritomb          |  0.20502% | 1031   |  0.205% | 754    |  0.198% | 
 | 278  | Venomoth           |  0.20343% | 1023   |  0.203% | 666    |  0.175% | 
 | 279  | Sharpedo           |  0.20303% | 1021   |  0.203% | 707    |  0.185% | 
 | 280  | Registeel          |  0.20283% | 1020   |  0.203% | 867    |  0.227% | 
 | 281  | Accelgor           |  0.20263% | 1019   |  0.203% | 807    |  0.212% | 
 | 282  | Dragalge           |  0.20183% | 1015   |  0.202% | 767    |  0.201% | 
 | 283  | Cottonee           |  0.19885% | 1000   |  0.199% | 643    |  0.169% | 
 | 284  | Bewear             |  0.19686% | 990    |  0.197% | 732    |  0.192% | 
 | 285  | Rapidash           |  0.19607% | 986    |  0.196% | 666    |  0.175% | 
 | 286  | Golem              |  0.19567% | 984    |  0.196% | 793    |  0.208% | 
 | 287  | Magmortar          |  0.19169% | 964    |  0.192% | 717    |  0.188% | 
 | 288  | Braviary           |  0.19090% | 960    |  0.191% | 700    |  0.183% | 
 | 289  | Drifblim           |  0.19070% | 959    |  0.191% | 718    |  0.188% | 
 | 290  | Slaking            |  0.19030% | 957    |  0.190% | 754    |  0.198% | 
 | 291  | Rhydon             |  0.19010% | 956    |  0.190% | 738    |  0.193% | 
 | 292  | Durant             |  0.18831% | 947    |  0.188% | 707    |  0.185% | 
 | 293  | Vileplume          |  0.18593% | 935    |  0.186% | 608    |  0.159% | 
 | 294  | Hitmontop          |  0.18513% | 931    |  0.185% | 688    |  0.180% | 
 | 295  | Aron               |  0.18354% | 923    |  0.184% | 661    |  0.173% | 
 | 296  | Lycanroc-Midnight  |  0.18354% | 923    |  0.184% | 696    |  0.182% | 
 | 297  | Exeggutor          |  0.18334% | 922    |  0.183% | 658    |  0.172% | 
 | 298  | Shaymin            |  0.18175% | 914    |  0.182% | 656    |  0.172% | 
 | 299  | Kecleon            |  0.17956% | 903    |  0.180% | 687    |  0.180% | 
 | 300  | Meowstic           |  0.17837% | 897    |  0.178% | 706    |  0.185% | 
 | 301  | Meganium           |  0.17638% | 887    |  0.176% | 671    |  0.176% | 
 | 302  | Armaldo            |  0.17340% | 872    |  0.173% | 629    |  0.165% | 
 | 303  | Gallade            |  0.17061% | 858    |  0.171% | 548    |  0.144% | 
 | 304  | Taillow            |  0.16922% | 851    |  0.169% | 494    |  0.129% | 
 | 305  | Escavalier         |  0.16922% | 851    |  0.169% | 648    |  0.170% | 
 | 306  | Stoutland          |  0.16803% | 845    |  0.168% | 622    |  0.163% | 
 | 307  | Primeape           |  0.16803% | 845    |  0.168% | 499    |  0.131% | 
 | 308  | Magneton           |  0.16664% | 838    |  0.167% | 664    |  0.174% | 
 | 309  | Emboar             |  0.16664% | 838    |  0.167% | 609    |  0.160% | 
 | 310  | Audino             |  0.16206% | 815    |  0.162% | 630    |  0.165% | 
 | 311  | Archeops           |  0.16008% | 805    |  0.160% | 634    |  0.166% | 
