 Total battles: 443790
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 42   | Tapu Bulu          |  4.19827% | 37263  |  4.198% | 27943  |  4.212% | 
 | 43   | Blacephalon        |  4.17382% | 37046  |  4.174% | 25508  |  3.845% | 
 | 44   | Tangrowth          |  3.98409% | 35362  |  3.984% | 26663  |  4.019% | 
 | 45   | Gengar             |  3.83042% | 33998  |  3.830% | 23522  |  3.545% | 
 | 46   | Sableye-Mega       |  3.44927% | 30615  |  3.449% | 26535  |  3.999% | 
 | 47   | Venusaur-Mega      |  3.29480% | 29244  |  3.295% | 22370  |  3.372% | 
 | 48   | Infernape          |  3.29356% | 29233  |  3.294% | 21999  |  3.316% | 
 | 49   | Gyarados-Mega      |  3.13110% | 27791  |  3.131% | 20770  |  3.130% | 
 | 50   | Weavile            |  3.05820% | 27144  |  3.058% | 19318  |  2.912% | 
 | 51   | Jirachi            |  3.03364% | 26926  |  3.034% | 19898  |  2.999% | 
 | 52   | Diancie-Mega       |  2.89844% | 25726  |  2.898% | 20249  |  3.052% | 
 | 53   | Keldeo             |  2.84729% | 25272  |  2.847% | 18903  |  2.849% | 
 | 54   | Beedrill-Mega      |  2.82127% | 25041  |  2.821% | 18567  |  2.798% | 
 | 55   | Gyarados           |  2.78781% | 24744  |  2.788% | 18233  |  2.748% | 
 | 56   | Bisharp            |  2.72088% | 24150  |  2.721% | 16599  |  2.502% | 
 | 57   | Togekiss           |  2.70364% | 23997  |  2.704% | 17308  |  2.609% | 
 | 58   | Cloyster           |  2.65869% | 23598  |  2.659% | 16955  |  2.555% | 
 | 59   | Tyranitar-Mega     |  2.65047% | 23525  |  2.650% | 17404  |  2.623% | 
 | 60   | Breloom            |  2.54659% | 22603  |  2.547% | 16557  |  2.496% | 
 | 61   | Zeraora            |  2.54659% | 22603  |  2.547% | 16206  |  2.443% | 
 | 62   | Salamence          |  2.50377% | 22223  |  2.504% | 15172  |  2.287% | 
 | 63   | Scizor             |  2.48789% | 22082  |  2.488% | 16211  |  2.443% | 
 | 64   | Conkeldurr         |  2.30120% | 20425  |  2.301% | 14833  |  2.236% | 
 | 65   | Pinsir-Mega        |  2.25647% | 20028  |  2.256% | 13890  |  2.094% | 
 | 66   | Lucario            |  2.23304% | 19820  |  2.233% | 13901  |  2.095% | 
 | 67   | Ninetales-Alola    |  2.22166% | 19719  |  2.222% | 15710  |  2.368% | 
 | 68   | Staraptor          |  2.20273% | 19551  |  2.203% | 14231  |  2.145% | 
 | 69   | Espeon             |  2.19766% | 19506  |  2.198% | 14132  |  2.130% | 
 | 70   | Kingdra            |  2.19473% | 19480  |  2.195% | 13494  |  2.034% | 
 | 71   | Garchomp-Mega      |  2.16769% | 19240  |  2.168% | 13545  |  2.042% | 
 | 72   | Mew                |  2.11091% | 18736  |  2.111% | 14442  |  2.177% | 
 | 73   | Shuckle            |  2.08984% | 18549  |  2.090% | 16309  |  2.458% | 
 | 74   | Chandelure         |  2.08162% | 18476  |  2.082% | 13397  |  2.019% | 
 | 75   | Manaphy            |  2.07767% | 18441  |  2.078% | 12935  |  1.950% | 
 | 76   | Snorlax            |  2.03137% | 18030  |  2.031% | 13083  |  1.972% | 
 | 77   | Gallade-Mega       |  2.00838% | 17826  |  2.008% | 12440  |  1.875% | 
 | 78   | Hydreigon          |  1.95126% | 17319  |  1.951% | 12374  |  1.865% | 
 | 79   | Ditto              |  1.87746% | 16664  |  1.877% | 12051  |  1.816% | 
 | 80   | Gardevoir-Mega     |  1.84479% | 16374  |  1.845% | 11148  |  1.680% | 
 | 81   | Venusaur           |  1.81651% | 16123  |  1.817% | 11506  |  1.734% | 
 | 82   | Metagross          |  1.80074% | 15983  |  1.801% | 11464  |  1.728% | 
 | 83   | Muk-Alola          |  1.76547% | 15670  |  1.765% | 12297  |  1.853% | 
 | 84   | Hippowdon          |  1.71646% | 15235  |  1.716% | 12918  |  1.947% | 
 | 85   | Latios             |  1.70790% | 15159  |  1.708% | 10745  |  1.620% | 
 | 86   | Goodra             |  1.65968% | 14731  |  1.660% | 10752  |  1.621% | 
 | 87   | Umbreon            |  1.65968% | 14731  |  1.660% | 10506  |  1.583% | 
 | 88   | Milotic            |  1.65168% | 14660  |  1.652% | 10821  |  1.631% | 
 | 89   | Hoopa-Unbound      |  1.64841% | 14631  |  1.648% | 10176  |  1.534% | 
 | 90   | Latias-Mega        |  1.63816% | 14540  |  1.638% | 10506  |  1.583% | 
 | 91   | Alakazam           |  1.63163% | 14482  |  1.632% | 9380   |  1.414% | 
 | 92   | Arcanine           |  1.61968% | 14376  |  1.620% | 11044  |  1.665% | 
 | 93   | Amoonguss          |  1.60673% | 14261  |  1.607% | 10645  |  1.604% | 
 | 94   | Gastrodon          |  1.60312% | 14229  |  1.603% | 10924  |  1.646% | 
 | 95   | Mamoswine          |  1.59321% | 14141  |  1.593% | 11171  |  1.684% | 
 | 96   | Manectric-Mega     |  1.58712% | 14087  |  1.587% | 11020  |  1.661% | 
 | 97   | Xurkitree          |  1.58510% | 14069  |  1.585% | 10050  |  1.515% | 
 | 98   | Crawdaunt          |  1.57687% | 13996  |  1.577% | 9841   |  1.483% | 
 | 99   | Sceptile-Mega      |  1.56054% | 13851  |  1.561% | 9618   |  1.450% | 
 | 100  | Incineroar         |  1.53665% | 13639  |  1.537% | 10385  |  1.565% | 
 | 101  | Porygon-Z          |  1.52493% | 13535  |  1.525% | 9698   |  1.462% | 
 | 102  | Galvantula         |  1.51029% | 13405  |  1.510% | 11694  |  1.763% | 
 | 103  | Nidoking           |  1.47942% | 13131  |  1.479% | 9847   |  1.484% | 
 | 104  | Thundurus-Therian  |  1.47739% | 13113  |  1.477% | 9806   |  1.478% | 
 | 105  | Scolipede          |  1.41114% | 12525  |  1.411% | 8975   |  1.353% | 
 | 106  | Marowak-Alola      |  1.40190% | 12443  |  1.402% | 9180   |  1.384% | 
 | 107  | Blissey            |  1.39390% | 12372  |  1.394% | 9119   |  1.374% | 
 | 108  | Crobat             |  1.38872% | 12326  |  1.389% | 8977   |  1.353% | 
 | 109  | Talonflame         |  1.38128% | 12260  |  1.381% | 8963   |  1.351% | 
 | 110  | Krookodile         |  1.37407% | 12196  |  1.374% | 9005   |  1.357% | 
 | 111  | Heracross-Mega     |  1.37283% | 12185  |  1.373% | 8853   |  1.334% | 
 | 112  | Araquanid          |  1.33509% | 11850  |  1.335% | 9950   |  1.500% | 
 | 113  | Cresselia          |  1.31763% | 11695  |  1.318% | 8769   |  1.322% | 
 | 114  | Volcanion          |  1.29949% | 11534  |  1.299% | 8784   |  1.324% | 
 | 115  | Torkoal            |  1.29431% | 11488  |  1.294% | 10193  |  1.536% | 
 | 116  | Darmanitan         |  1.27369% | 11305  |  1.274% | 8300   |  1.251% | 
 | 117  | Rotom-Heat         |  1.27256% | 11295  |  1.273% | 8854   |  1.334% | 
 | 118  | Azelf              |  1.24090% | 11014  |  1.241% | 10139  |  1.528% | 
 | 119  | Jolteon            |  1.23099% | 10926  |  1.231% | 8151   |  1.229% | 
 | 120  | Haxorus            |  1.20879% | 10729  |  1.209% | 6729   |  1.014% | 
 | 121  | Sylveon            |  1.20124% | 10662  |  1.201% | 7286   |  1.098% | 
 | 122  | Quagsire           |  1.18694% | 10535  |  1.187% | 7694   |  1.160% | 
 | 123  | Klefki             |  1.17871% | 10462  |  1.179% | 8827   |  1.330% | 
 | 124  | Buzzwole           |  1.16519% | 10342  |  1.165% | 7205   |  1.086% | 
 | 125  | Starmie            |  1.15235% | 10228  |  1.152% | 7444   |  1.122% | 
 | 126  | Gardevoir          |  1.14998% | 10207  |  1.150% | 6736   |  1.015% | 
 | 127  | Pikachu            |  1.09534% | 9722   |  1.095% | 7145   |  1.077% | 
 | 128  | Nihilego           |  1.08328% | 9615   |  1.083% | 7345   |  1.107% | 
 | 129  | Salazzle           |  1.07472% | 9539   |  1.075% | 6865   |  1.035% | 
 | 130  | Reuniclus          |  1.07416% | 9534   |  1.074% | 6600   |  0.995% | 
 | 131  | Forretress         |  1.07202% | 9515   |  1.072% | 8415   |  1.268% | 
 | 132  | Ribombee           |  1.05669% | 9379   |  1.057% | 8293   |  1.250% | 
 | 133  | Aerodactyl-Mega    |  1.04464% | 9272   |  1.045% | 6598   |  0.994% | 
 | 134  | Porygon2           |  1.03731% | 9207   |  1.037% | 7110   |  1.072% | 
 | 135  | Swampert           |  0.99326% | 8816   |  0.993% | 7129   |  1.074% | 
 | 136  | Altaria-Mega       |  0.98740% | 8764   |  0.987% | 6173   |  0.930% | 
 | 137  | Tentacruel         |  0.97332% | 8639   |  0.973% | 6606   |  0.996% | 
 | 138  | Empoleon           |  0.96915% | 8602   |  0.969% | 6585   |  0.993% | 
 | 139  | Vaporeon           |  0.96915% | 8602   |  0.969% | 6313   |  0.952% | 
 | 140  | Slowbro            |  0.95924% | 8514   |  0.959% | 6586   |  0.993% | 
 | 141  | Lycanroc-Dusk      |  0.94515% | 8389   |  0.945% | 6139   |  0.925% | 
 | 142  | Primarina          |  0.92510% | 8211   |  0.925% | 6036   |  0.910% | 
 | 143  | Zoroark            |  0.92048% | 8170   |  0.920% | 3576   |  0.539% | 
 | 144  | Mandibuzz          |  0.91451% | 8117   |  0.915% | 5933   |  0.894% | 
 | 145  | Sceptile           |  0.90933% | 8071   |  0.909% | 5427   |  0.818% | 
 | 146  | Electivire         |  0.89660% | 7958   |  0.897% | 5672   |  0.855% | 
 | 147  | Roserade           |  0.87429% | 7760   |  0.874% | 5712   |  0.861% | 
 | 148  | Feraligatr         |  0.84973% | 7542   |  0.850% | 5253   |  0.792% | 
 | 149  | Linoone            |  0.81187% | 7206   |  0.812% | 5118   |  0.771% | 
 | 150  | Toxicroak          |  0.80004% | 7101   |  0.800% | 4946   |  0.745% | 
 | 151  | Thundurus          |  0.79993% | 7100   |  0.800% | 5245   |  0.791% | 
 | 152  | Latios-Mega        |  0.79835% | 7086   |  0.798% | 5114   |  0.771% | 
 | 153  | Noivern            |  0.78303% | 6950   |  0.783% | 5081   |  0.766% | 
 | 154  | Aggron-Mega        |  0.77908% | 6915   |  0.779% | 5404   |  0.815% | 
 | 155  | Machamp            |  0.77672% | 6894   |  0.777% | 5134   |  0.774% | 
 | 156  | Flygon             |  0.77649% | 6892   |  0.776% | 4981   |  0.751% | 
 | 157  | Decidueye          |  0.76444% | 6785   |  0.764% | 4792   |  0.722% | 
 | 158  | Latias             |  0.76106% | 6755   |  0.761% | 4883   |  0.736% | 
 | 159  | Raichu-Alola       |  0.75689% | 6718   |  0.757% | 4788   |  0.722% | 
 | 160  | Whimsicott         |  0.74157% | 6582   |  0.742% | 4918   |  0.741% | 
 | 161  | Ninetales          |  0.73683% | 6540   |  0.737% | 5002   |  0.754% | 
 | 162  | Cofagrigus         |  0.70213% | 6232   |  0.702% | 4930   |  0.743% | 
 | 163  | Pidgeot-Mega       |  0.70044% | 6217   |  0.700% | 4547   |  0.685% | 
 | 164  | Diggersby          |  0.67769% | 6015   |  0.678% | 4297   |  0.648% | 
 | 165  | Ludicolo           |  0.67611% | 6001   |  0.676% | 4163   |  0.627% | 
 | 166  | Stakataka          |  0.67070% | 5953   |  0.671% | 4360   |  0.657% | 
 | 167  | Bronzong           |  0.66225% | 5878   |  0.662% | 5006   |  0.755% | 
 | 168  | Malamar            |  0.65290% | 5795   |  0.653% | 4094   |  0.617% | 
 | 169  | Donphan            |  0.64715% | 5744   |  0.647% | 4749   |  0.716% | 
 | 170  | Typhlosion         |  0.64681% | 5741   |  0.647% | 4130   |  0.622% | 
 | 171  | Absol-Mega         |  0.63927% | 5674   |  0.639% | 4364   |  0.658% | 
 | 172  | Heracross          |  0.63724% | 5656   |  0.637% | 3804   |  0.573% | 
 | 173  | Swellow            |  0.62890% | 5582   |  0.629% | 3976   |  0.599% | 
 | 174  | Charizard          |  0.61741% | 5480   |  0.617% | 4020   |  0.606% | 
 | 175  | Blastoise-Mega     |  0.61448% | 5454   |  0.614% | 4108   |  0.619% | 
 | 176  | Lapras             |  0.61178% | 5430   |  0.612% | 3953   |  0.596% | 
 | 177  | Eelektross         |  0.60941% | 5409   |  0.609% | 4312   |  0.650% | 
 | 178  | Aerodactyl         |  0.60930% | 5408   |  0.609% | 4588   |  0.692% | 
 | 179  | Suicune            |  0.60671% | 5385   |  0.607% | 4027   |  0.607% | 
 | 180  | Mantine            |  0.59735% | 5302   |  0.597% | 4041   |  0.609% | 
 | 181  | Golisopod          |  0.58800% | 5219   |  0.588% | 3914   |  0.590% | 
 | 182  | Sharpedo-Mega      |  0.58519% | 5194   |  0.585% | 3651   |  0.550% | 
 | 183  | Slurpuff           |  0.57899% | 5139   |  0.579% | 3301   |  0.498% | 
 | 184  | Politoed           |  0.57662% | 5118   |  0.577% | 4176   |  0.629% | 
 | 185  | Rhyperior          |  0.57471% | 5101   |  0.575% | 3934   |  0.593% | 
 | 186  | Blastoise          |  0.57381% | 5093   |  0.574% | 3897   |  0.587% | 
 | 187  | Smeargle           |  0.55950% | 4966   |  0.559% | 4520   |  0.681% | 
 | 188  | Alomomola          |  0.55206% | 4900   |  0.552% | 3690   |  0.556% | 
 | 189  | Banette-Mega       |  0.54508% | 4838   |  0.545% | 3580   |  0.540% | 
 | 190  | Froslass           |  0.54046% | 4797   |  0.540% | 3879   |  0.585% | 
 | 191  | Ambipom            |  0.53246% | 4726   |  0.532% | 3777   |  0.569% | 
 | 192  | Shedinja           |  0.52908% | 4696   |  0.529% | 3137   |  0.473% | 
 | 193  | Slowbro-Mega       |  0.50655% | 4496   |  0.507% | 3505   |  0.528% | 
 | 194  | Houndoom-Mega      |  0.50384% | 4472   |  0.504% | 3162   |  0.477% | 
 | 195  | Seismitoad         |  0.50215% | 4457   |  0.502% | 3619   |  0.545% | 
 | 196  | Torterra           |  0.49821% | 4422   |  0.498% | 3472   |  0.523% | 
 | 197  | Uxie               |  0.49663% | 4408   |  0.497% | 4102   |  0.618% | 
 | 198  | Heliolisk          |  0.47308% | 4199   |  0.473% | 2945   |  0.444% | 
 | 199  | Scrafty            |  0.47207% | 4190   |  0.472% | 3031   |  0.457% | 
 | 200  | Terrakion          |  0.46858% | 4159   |  0.469% | 2926   |  0.441% | 
 | 201  | Dusclops           |  0.46463% | 4124   |  0.465% | 3185   |  0.480% | 
 | 202  | Doublade           |  0.46407% | 4119   |  0.464% | 3060   |  0.461% | 
 | 203  | Tsareena           |  0.45911% | 4075   |  0.459% | 2820   |  0.425% | 
 | 204  | Tyrantrum          |  0.45855% | 4070   |  0.459% | 2837   |  0.428% | 
 | 205  | Mienshao           |  0.45821% | 4067   |  0.458% | 3014   |  0.454% | 
 | 206  | Celebi             |  0.45630% | 4050   |  0.456% | 2912   |  0.439% | 
 | 207  | Xatu               |  0.45348% | 4025   |  0.453% | 3105   |  0.468% | 
 | 208  | Vikavolt           |  0.44751% | 3972   |  0.448% | 2903   |  0.438% | 
 | 209  | Sigilyph           |  0.44424% | 3943   |  0.444% | 2862   |  0.431% | 
 | 210  | Yanmega            |  0.44086% | 3913   |  0.441% | 2832   |  0.427% | 
 | 211  | Pyukumuku          |  0.42993% | 3816   |  0.430% | 2580   |  0.389% | 
 | 212  | Hitmonlee          |  0.42633% | 3784   |  0.426% | 2553   |  0.385% | 
 | 213  | Honchkrow          |  0.41562% | 3689   |  0.416% | 2601   |  0.392% | 
 | 214  | Kabutops           |  0.41517% | 3685   |  0.415% | 2464   |  0.371% | 
 | 215  | Minior             |  0.41348% | 3670   |  0.413% | 2587   |  0.390% | 
 | 216  | Chesnaught         |  0.40470% | 3592   |  0.405% | 2594   |  0.391% | 
 | 217  | Aggron             |  0.40357% | 3582   |  0.404% | 2670   |  0.402% | 
 | 218  | Cinccino           |  0.40120% | 3561   |  0.401% | 2526   |  0.381% | 
 | 219  | Luxray             |  0.39895% | 3541   |  0.399% | 2609   |  0.393% | 
 | 220  | Gigalith           |  0.39073% | 3468   |  0.391% | 2857   |  0.431% | 
 | 221  | Camerupt-Mega      |  0.38442% | 3412   |  0.384% | 2672   |  0.403% | 
 | 222  | Meloetta           |  0.36932% | 3278   |  0.369% | 2351   |  0.354% | 
 | 223  | Florges            |  0.36695% | 3257   |  0.367% | 2268   |  0.342% | 
 | 224  | Slaking            |  0.36098% | 3204   |  0.361% | 2374   |  0.358% | 
 | 225  | Delphox            |  0.36053% | 3200   |  0.361% | 2303   |  0.347% | 
 | 226  | Mismagius          |  0.35918% | 3188   |  0.359% | 2378   |  0.358% | 
 | 227  | Cradily            |  0.35636% | 3163   |  0.356% | 2296   |  0.346% | 
 | 228  | Dusknoir           |  0.35242% | 3128   |  0.352% | 2229   |  0.336% | 
 | 229  | Dragalge           |  0.35129% | 3118   |  0.351% | 2316   |  0.349% | 
 | 230  | Kyurem             |  0.34938% | 3101   |  0.349% | 2182   |  0.329% | 
 | 231  | Entei              |  0.34836% | 3092   |  0.348% | 2275   |  0.343% | 
 | 232  | Accelgor           |  0.34442% | 3057   |  0.344% | 2389   |  0.360% | 
 | 233  | Spiritomb          |  0.34318% | 3046   |  0.343% | 2325   |  0.350% | 
 | 234  | Persian-Alola      |  0.33541% | 2977   |  0.335% | 2397   |  0.361% | 
 | 235  | Drapion            |  0.33349% | 2960   |  0.333% | 2134   |  0.322% | 
 | 236  | Raikou             |  0.32673% | 2900   |  0.327% | 2070   |  0.312% | 
 | 237  | Omastar            |  0.32245% | 2862   |  0.322% | 2085   |  0.314% | 
 | 238  | Jellicent          |  0.32132% | 2852   |  0.321% | 2031   |  0.306% | 
 | 239  | Durant             |  0.31839% | 2826   |  0.318% | 2073   |  0.312% | 
 | 240  | Sableye            |  0.31332% | 2781   |  0.313% | 2110   |  0.318% | 
 | 241  | Trevenant          |  0.30916% | 2744   |  0.309% | 1972   |  0.297% | 
 | 242  | Sandslash-Alola    |  0.30397% | 2698   |  0.304% | 2042   |  0.308% | 
 | 243  | Claydol            |  0.29992% | 2662   |  0.300% | 2023   |  0.305% | 
 | 244  | Steelix            |  0.29935% | 2657   |  0.299% | 2058   |  0.310% | 
 | 245  | Ampharos-Mega      |  0.29710% | 2637   |  0.297% | 1877   |  0.283% | 
 | 246  | Leafeon            |  0.29248% | 2596   |  0.292% | 1823   |  0.275% | 
 | 247  | Moltres            |  0.29180% | 2590   |  0.292% | 1944   |  0.293% | 
 | 248  | Druddigon          |  0.29068% | 2580   |  0.291% | 2200   |  0.332% | 
 | 249  | Archeops           |  0.28854% | 2561   |  0.289% | 2112   |  0.318% | 
 | 250  | Steelix-Mega       |  0.28550% | 2534   |  0.285% | 1894   |  0.285% | 
 | 251  | Comfey             |  0.28504% | 2530   |  0.285% | 1768   |  0.266% | 
 | 252  | Braviary           |  0.27930% | 2479   |  0.279% | 1749   |  0.264% | 
 | 253  | Sharpedo           |  0.27919% | 2478   |  0.279% | 1800   |  0.271% | 
 | 254  | Golem-Alola        |  0.27828% | 2470   |  0.278% | 1841   |  0.277% | 
 | 255  | Nidoqueen          |  0.27705% | 2459   |  0.277% | 2036   |  0.307% | 
 | 256  | Emboar             |  0.27152% | 2410   |  0.272% | 1724   |  0.260% | 
 | 257  | Raichu             |  0.26961% | 2393   |  0.270% | 1763   |  0.266% | 
 | 258  | Avalugg            |  0.26938% | 2391   |  0.269% | 1799   |  0.271% | 
 | 259  | Abomasnow-Mega     |  0.26420% | 2345   |  0.264% | 1726   |  0.260% | 
 | 260  | Lycanroc-Midnight  |  0.26375% | 2341   |  0.264% | 1573   |  0.237% | 
 | 261  | Weezing            |  0.26262% | 2331   |  0.263% | 1727   |  0.260% | 
 | 262  | Zygarde-10%        |  0.26116% | 2318   |  0.261% | 1695   |  0.255% | 
 | 263  | Zangoose           |  0.26071% | 2314   |  0.261% | 1635   |  0.246% | 
 | 264  | Slowking           |  0.25767% | 2287   |  0.258% | 1707   |  0.257% | 
 | 265  | Glalie-Mega        |  0.25688% | 2280   |  0.257% | 1663   |  0.251% | 
 | 266  | Rotom-Mow          |  0.25248% | 2241   |  0.252% | 1801   |  0.271% | 
 | 267  | Lurantis           |  0.25147% | 2232   |  0.251% | 1588   |  0.239% | 
 | 268  | Lycanroc           |  0.25136% | 2231   |  0.251% | 1708   |  0.257% | 
 | 269  | Samurott           |  0.24786% | 2200   |  0.248% | 1737   |  0.262% | 
 | 270  | Gallade            |  0.24696% | 2192   |  0.247% | 1536   |  0.232% | 
 | 271  | Vivillon           |  0.24381% | 2164   |  0.244% | 1604   |  0.242% | 
 | 272  | Scyther            |  0.24111% | 2140   |  0.241% | 1464   |  0.221% | 
 | 273  | Rampardos          |  0.24077% | 2137   |  0.241% | 1489   |  0.224% | 
 | 274  | Togedemaru         |  0.23142% | 2054   |  0.231% | 1478   |  0.223% | 
 | 275  | Victreebel         |  0.22882% | 2031   |  0.229% | 1303   |  0.196% | 
 | 276  | Aron               |  0.22837% | 2027   |  0.228% | 1507   |  0.227% | 
 | 277  | Shaymin            |  0.22804% | 2024   |  0.228% | 1446   |  0.218% | 
 | 278  | Magmortar          |  0.22702% | 2015   |  0.227% | 1480   |  0.223% | 
 | 279  | Ninjask            |  0.22443% | 1992   |  0.224% | 1469   |  0.221% | 
 | 280  | Ursaring           |  0.22443% | 1992   |  0.224% | 1399   |  0.211% | 
 | 281  | Mudsdale           |  0.22387% | 1987   |  0.224% | 1551   |  0.234% | 
 | 282  | Clawitzer          |  0.21745% | 1930   |  0.217% | 1326   |  0.200% | 
 | 283  | Hitmonchan         |  0.21722% | 1928   |  0.217% | 1408   |  0.212% | 
 | 284  | Miltank            |  0.21587% | 1916   |  0.216% | 1377   |  0.208% | 
 | 285  | Cobalion           |  0.21328% | 1893   |  0.213% | 1416   |  0.213% | 
 | 286  | Poliwrath          |  0.21316% | 1892   |  0.213% | 1315   |  0.198% | 
 | 287  | Pangoro            |  0.21271% | 1888   |  0.213% | 1324   |  0.200% | 
 | 288  | Golurk             |  0.21170% | 1879   |  0.212% | 1431   |  0.216% | 
 | 289  | Bewear             |  0.21159% | 1878   |  0.212% | 1400   |  0.211% | 
 | 290  | Walrein            |  0.21080% | 1871   |  0.211% | 1346   |  0.203% | 
 | 291  | Aurorus            |  0.21057% | 1869   |  0.211% | 1317   |  0.199% | 
 | 292  | Registeel          |  0.21023% | 1866   |  0.210% | 1465   |  0.221% | 
 | 293  | Necrozma           |  0.20888% | 1854   |  0.209% | 1304   |  0.197% | 
 | 294  | Diancie            |  0.20640% | 1832   |  0.206% | 1396   |  0.210% | 
 | 295  | Lanturn            |  0.20539% | 1823   |  0.205% | 1344   |  0.203% | 
 | 296  | Rhydon             |  0.20359% | 1807   |  0.204% | 1410   |  0.213% | 
 | 297  | Exeggutor-Alola    |  0.20314% | 1803   |  0.203% | 1245   |  0.188% | 
 | 298  | Escavalier         |  0.20055% | 1780   |  0.201% | 1251   |  0.189% | 
 | 299  | Barbaracle         |  0.20043% | 1779   |  0.200% | 1180   |  0.178% | 
 | 300  | Lilligant          |  0.19953% | 1771   |  0.200% | 1245   |  0.188% | 
 | 301  | Golem              |  0.19919% | 1768   |  0.199% | 1353   |  0.204% | 
 | 302  | Meowstic           |  0.19773% | 1755   |  0.198% | 1369   |  0.206% | 
 | 303  | Liepard            |  0.19705% | 1749   |  0.197% | 1390   |  0.210% | 
 | 304  | Flareon            |  0.19660% | 1745   |  0.197% | 1286   |  0.194% | 
 | 305  | Electrode          |  0.18657% | 1656   |  0.187% | 1370   |  0.206% | 
 | 306  | Tornadus           |  0.18624% | 1653   |  0.186% | 1136   |  0.171% | 
 | 307  | Exeggutor          |  0.18612% | 1652   |  0.186% | 1183   |  0.178% | 
 | 308  | Regice             |  0.17891% | 1588   |  0.179% | 1152   |  0.174% | 
