 Total battles: 339194
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 176  | Typhlosion         |  0.66422% | 4506   |  0.664% | 3204   |  0.636% | 
 | 177  | Bronzong           |  0.66393% | 4504   |  0.664% | 3919   |  0.778% | 
 | 178  | Alomomola          |  0.66054% | 4481   |  0.661% | 3361   |  0.667% | 
 | 179  | Absol-Mega         |  0.66039% | 4480   |  0.660% | 3368   |  0.669% | 
 | 180  | Mienshao           |  0.65774% | 4462   |  0.658% | 3239   |  0.643% | 
 | 181  | Rhyperior          |  0.64874% | 4401   |  0.649% | 3414   |  0.678% | 
 | 182  | Politoed           |  0.64358% | 4366   |  0.644% | 3593   |  0.713% | 
 | 183  | Heracross          |  0.64270% | 4360   |  0.643% | 2898   |  0.575% | 
 | 184  | Ambipom            |  0.63061% | 4278   |  0.631% | 3391   |  0.673% | 
 | 185  | Linoone            |  0.61911% | 4200   |  0.619% | 2837   |  0.563% | 
 | 186  | Slurpuff           |  0.61749% | 4189   |  0.617% | 3042   |  0.604% | 
 | 187  | Charizard          |  0.61322% | 4160   |  0.613% | 3082   |  0.612% | 
 | 188  | Scrafty            |  0.60894% | 4131   |  0.609% | 3062   |  0.608% | 
 | 189  | Aerodactyl         |  0.59804% | 4057   |  0.598% | 3532   |  0.701% | 
 | 190  | Mantine            |  0.59391% | 4029   |  0.594% | 3031   |  0.602% | 
 | 191  | Whimsicott         |  0.58418% | 3963   |  0.584% | 2910   |  0.578% | 
 | 192  | Uxie               |  0.58329% | 3957   |  0.583% | 3630   |  0.721% | 
 | 193  | Sharpedo-Mega      |  0.57931% | 3930   |  0.579% | 2770   |  0.550% | 
 | 194  | Donphan            |  0.56929% | 3862   |  0.569% | 3129   |  0.621% | 
 | 195  | Doublade           |  0.56295% | 3819   |  0.563% | 2721   |  0.540% | 
 | 196  | Golisopod          |  0.55573% | 3770   |  0.556% | 2898   |  0.575% | 
 | 197  | Eelektross         |  0.54865% | 3722   |  0.549% | 2912   |  0.578% | 
 | 198  | Seismitoad         |  0.54615% | 3705   |  0.546% | 3020   |  0.600% | 
 | 199  | Shedinja           |  0.53951% | 3660   |  0.540% | 2433   |  0.483% | 
 | 200  | Heliolisk          |  0.53465% | 3627   |  0.535% | 2433   |  0.483% | 
 | 201  | Slowbro-Mega       |  0.51755% | 3511   |  0.518% | 2733   |  0.543% | 
 | 202  | Honchkrow          |  0.51475% | 3492   |  0.515% | 2500   |  0.496% | 
 | 203  | Malamar            |  0.51445% | 3490   |  0.514% | 2533   |  0.503% | 
 | 204  | Torterra           |  0.50369% | 3417   |  0.504% | 2645   |  0.525% | 
 | 205  | Banette-Mega       |  0.49544% | 3361   |  0.495% | 2533   |  0.503% | 
 | 206  | Tyrantrum          |  0.48704% | 3304   |  0.487% | 2252   |  0.447% | 
 | 207  | Raikou             |  0.48350% | 3280   |  0.483% | 2224   |  0.442% | 
 | 208  | Entei              |  0.48306% | 3277   |  0.483% | 2300   |  0.457% | 
 | 209  | Terrakion          |  0.48306% | 3277   |  0.483% | 2283   |  0.453% | 
 | 210  | Zygarde-10%        |  0.46434% | 3150   |  0.464% | 2258   |  0.448% | 
 | 211  | Chesnaught         |  0.46286% | 3140   |  0.463% | 2231   |  0.443% | 
 | 212  | Hitmonlee          |  0.46109% | 3128   |  0.461% | 2223   |  0.441% | 
 | 213  | Florges            |  0.45756% | 3104   |  0.458% | 2083   |  0.414% | 
 | 214  | Sigilyph           |  0.44871% | 3044   |  0.449% | 2366   |  0.470% | 
 | 215  | Minior             |  0.44576% | 3024   |  0.446% | 2137   |  0.424% | 
 | 216  | Vikavolt           |  0.43441% | 2947   |  0.434% | 2166   |  0.430% | 
 | 217  | Trevenant          |  0.43397% | 2944   |  0.434% | 2170   |  0.431% | 
 | 218  | Spiritomb          |  0.43176% | 2929   |  0.432% | 2305   |  0.458% | 
 | 219  | Hitmontop          |  0.42572% | 2888   |  0.426% | 1843   |  0.366% | 
 | 220  | Pyukumuku          |  0.42557% | 2887   |  0.426% | 2080   |  0.413% | 
 | 221  | Ampharos-Mega      |  0.42277% | 2868   |  0.423% | 1997   |  0.396% | 
 | 222  | Durant             |  0.41938% | 2845   |  0.419% | 2268   |  0.450% | 
 | 223  | Mismagius          |  0.40994% | 2781   |  0.410% | 1975   |  0.392% | 
 | 224  | Kabutops           |  0.40817% | 2769   |  0.408% | 1883   |  0.374% | 
 | 225  | Steelix-Mega       |  0.39638% | 2689   |  0.396% | 2091   |  0.415% | 
 | 226  | Meloetta           |  0.39358% | 2670   |  0.394% | 1772   |  0.352% | 
 | 227  | Cradily            |  0.39019% | 2647   |  0.390% | 2047   |  0.406% | 
 | 228  | Tsareena           |  0.38931% | 2641   |  0.389% | 1842   |  0.366% | 
 | 229  | Delphox            |  0.38842% | 2635   |  0.388% | 1859   |  0.369% | 
 | 230  | Xatu               |  0.38415% | 2606   |  0.384% | 2087   |  0.414% | 
 | 231  | Sandslash-Alola    |  0.37884% | 2570   |  0.379% | 1830   |  0.363% | 
 | 232  | Slaking            |  0.37648% | 2554   |  0.376% | 1874   |  0.372% | 
 | 233  | Sableye            |  0.37574% | 2549   |  0.376% | 2008   |  0.399% | 
 | 234  | Luxray             |  0.37574% | 2549   |  0.376% | 1837   |  0.365% | 
 | 235  | Cinccino           |  0.37383% | 2536   |  0.374% | 1765   |  0.350% | 
 | 236  | Camerupt-Mega      |  0.37221% | 2525   |  0.372% | 1907   |  0.379% | 
 | 237  | Raichu             |  0.37073% | 2515   |  0.371% | 1822   |  0.362% | 
 | 238  | Kyurem             |  0.36130% | 2451   |  0.361% | 1799   |  0.357% | 
 | 239  | Moltres            |  0.35688% | 2421   |  0.357% | 1775   |  0.352% | 
 | 240  | Aggron             |  0.35378% | 2400   |  0.354% | 1792   |  0.356% | 
 | 241  | Victreebel         |  0.34906% | 2368   |  0.349% | 1591   |  0.316% | 
 | 242  | Emboar             |  0.34494% | 2340   |  0.345% | 1578   |  0.313% | 
 | 243  | Persian-Alola      |  0.33874% | 2298   |  0.339% | 1890   |  0.375% | 
 | 244  | Gigalith           |  0.33786% | 2292   |  0.338% | 1854   |  0.368% | 
 | 245  | Celebi             |  0.33771% | 2291   |  0.338% | 1624   |  0.322% | 
 | 246  | Weezing            |  0.33358% | 2263   |  0.334% | 1806   |  0.359% | 
 | 247  | Dragalge           |  0.32798% | 2225   |  0.328% | 1560   |  0.310% | 
 | 248  | Nidoqueen          |  0.32725% | 2220   |  0.327% | 1731   |  0.344% | 
 | 249  | Meowstic           |  0.31825% | 2159   |  0.318% | 1659   |  0.329% | 
 | 250  | Steelix            |  0.31029% | 2105   |  0.310% | 1672   |  0.332% | 
 | 251  | Dusknoir           |  0.30794% | 2089   |  0.308% | 1634   |  0.324% | 
 | 252  | Electrode          |  0.30676% | 2081   |  0.307% | 1767   |  0.351% | 
 | 253  | Avalugg            |  0.30587% | 2075   |  0.306% | 1513   |  0.300% | 
 | 254  | Abomasnow-Mega     |  0.29850% | 2025   |  0.299% | 1534   |  0.305% | 
 | 255  | Ursaring           |  0.29850% | 2025   |  0.299% | 1421   |  0.282% | 
 | 256  | Slowking           |  0.29821% | 2023   |  0.298% | 1434   |  0.285% | 
 | 257  | Rotom-Mow          |  0.28980% | 1966   |  0.290% | 1545   |  0.307% | 
 | 258  | Vivillon           |  0.28980% | 1966   |  0.290% | 1487   |  0.295% | 
 | 259  | Golem-Alola        |  0.28818% | 1955   |  0.288% | 1473   |  0.292% | 
 | 260  | Cobalion           |  0.28612% | 1941   |  0.286% | 1447   |  0.287% | 
 | 261  | Braviary           |  0.28302% | 1920   |  0.283% | 1340   |  0.266% | 
 | 262  | Lycanroc-Midnight  |  0.28022% | 1901   |  0.280% | 1403   |  0.279% | 
 | 263  | Samurott           |  0.27845% | 1889   |  0.278% | 1427   |  0.283% | 
 | 264  | Jellicent          |  0.27742% | 1882   |  0.277% | 1404   |  0.279% | 
 | 265  | Lanturn            |  0.27447% | 1862   |  0.274% | 1396   |  0.277% | 
 | 266  | Glalie-Mega        |  0.27447% | 1862   |  0.274% | 1310   |  0.260% | 
 | 267  | Magmortar          |  0.26917% | 1826   |  0.269% | 1254   |  0.249% | 
 | 268  | Omastar            |  0.26828% | 1820   |  0.268% | 1325   |  0.263% | 
 | 269  | Swoobat            |  0.26091% | 1770   |  0.261% | 1382   |  0.274% | 
 | 270  | Claydol            |  0.25900% | 1757   |  0.259% | 1376   |  0.273% | 
 | 271  | Poliwrath          |  0.25855% | 1754   |  0.259% | 1272   |  0.253% | 
 | 272  | Golurk             |  0.25811% | 1751   |  0.258% | 1283   |  0.255% | 
 | 273  | Bewear             |  0.25782% | 1749   |  0.258% | 1279   |  0.254% | 
 | 274  | Tauros             |  0.25782% | 1749   |  0.258% | 1273   |  0.253% | 
 | 275  | Leafeon            |  0.25575% | 1735   |  0.256% | 1235   |  0.245% | 
 | 276  | Miltank            |  0.25457% | 1727   |  0.255% | 1203   |  0.239% | 
 | 277  | Scyther            |  0.25310% | 1717   |  0.253% | 1223   |  0.243% | 
 | 278  | Sharpedo           |  0.24912% | 1690   |  0.249% | 1247   |  0.248% | 
 | 279  | Golem              |  0.24838% | 1685   |  0.248% | 1421   |  0.282% | 
 | 280  | Druddigon          |  0.24706% | 1676   |  0.247% | 1426   |  0.283% | 
 | 281  | Clawitzer          |  0.24676% | 1674   |  0.247% | 1212   |  0.241% | 
 | 282  | Gallade            |  0.24647% | 1672   |  0.246% | 1114   |  0.221% | 
 | 283  | Comfey             |  0.24617% | 1670   |  0.246% | 1170   |  0.232% | 
 | 284  | Ninjask            |  0.24514% | 1663   |  0.245% | 1143   |  0.227% | 
 | 285  | Venomoth           |  0.24514% | 1663   |  0.245% | 1139   |  0.226% | 
 | 286  | Stoutland          |  0.24263% | 1646   |  0.243% | 1198   |  0.238% | 
 | 287  | Registeel          |  0.23674% | 1606   |  0.237% | 1271   |  0.252% | 
 | 288  | Dhelmise           |  0.23453% | 1591   |  0.235% | 1151   |  0.229% | 
 | 289  | Necrozma           |  0.23408% | 1588   |  0.234% | 1128   |  0.224% | 
 | 290  | Hariyama           |  0.23187% | 1573   |  0.232% | 1169   |  0.232% | 
 | 291  | Vileplume          |  0.23114% | 1568   |  0.231% | 1062   |  0.211% | 
 | 292  | Barbaracle         |  0.22981% | 1559   |  0.230% | 1097   |  0.218% | 
 | 293  | Accelgor           |  0.22612% | 1534   |  0.226% | 1182   |  0.235% | 
 | 294  | Articuno           |  0.22612% | 1534   |  0.226% | 1133   |  0.225% | 
 | 295  | Escavalier         |  0.22347% | 1516   |  0.223% | 1070   |  0.212% | 
 | 296  | Walrein            |  0.22318% | 1514   |  0.223% | 1100   |  0.218% | 
 | 297  | Arbok              |  0.22214% | 1507   |  0.222% | 1192   |  0.237% | 
 | 298  | Hitmonchan         |  0.22082% | 1498   |  0.221% | 1094   |  0.217% | 
 | 299  | Meganium           |  0.22052% | 1496   |  0.221% | 1084   |  0.215% | 
 | 300  | Flareon            |  0.22023% | 1494   |  0.220% | 1138   |  0.226% | 
 | 301  | Exeggutor          |  0.21743% | 1475   |  0.217% | 1052   |  0.209% | 
 | 302  | Lycanroc           |  0.21654% | 1469   |  0.217% | 1040   |  0.206% | 
 | 303  | Pangoro            |  0.21625% | 1467   |  0.216% | 1044   |  0.207% | 
 | 304  | Houndoom           |  0.21374% | 1450   |  0.214% | 1032   |  0.205% | 
 | 305  | Zangoose           |  0.21035% | 1427   |  0.210% | 1004   |  0.199% | 
 | 306  | Tropius            |  0.21006% | 1425   |  0.210% | 1034   |  0.205% | 
 | 307  | Audino-Mega        |  0.20888% | 1417   |  0.209% | 983    |  0.195% | 
 | 308  | Regirock           |  0.20578% | 1396   |  0.206% | 1027   |  0.204% | 
