 Total battles: 261540
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 51   | Manaphy            |  3.21270% | 16805  |  3.213% | 11662  |  2.912% | 
 | 52   | Pinsir-Mega        |  3.19703% | 16723  |  3.197% | 11940  |  2.981% | 
 | 53   | Gyarados-Mega      |  3.14464% | 16449  |  3.145% | 12359  |  3.086% | 
 | 54   | Tangrowth          |  3.08117% | 16117  |  3.081% | 12273  |  3.065% | 
 | 55   | Breloom            |  3.02325% | 15814  |  3.023% | 11628  |  2.903% | 
 | 56   | Beedrill-Mega      |  3.00585% | 15723  |  3.006% | 12250  |  3.059% | 
 | 57   | Gengar             |  2.91160% | 15230  |  2.912% | 10810  |  2.699% | 
 | 58   | Tyranitar-Mega     |  2.88388% | 15085  |  2.884% | 11797  |  2.946% | 
 | 59   | Togekiss           |  2.80817% | 14689  |  2.808% | 10806  |  2.698% | 
 | 60   | Infernape          |  2.64090% | 13814  |  2.641% | 10600  |  2.647% | 
 | 61   | Scizor             |  2.36159% | 12353  |  2.362% | 9141   |  2.282% | 
 | 62   | Zeraora            |  2.29774% | 12019  |  2.298% | 9107   |  2.274% | 
 | 63   | Garchomp-Mega      |  2.24612% | 11749  |  2.246% | 8760   |  2.187% | 
 | 64   | Hoopa-Unbound      |  2.23331% | 11682  |  2.233% | 8147   |  2.034% | 
 | 65   | Galvantula         |  2.22452% | 11636  |  2.225% | 10400  |  2.597% | 
 | 66   | Gyarados           |  2.20502% | 11534  |  2.205% | 8493   |  2.121% | 
 | 67   | Gardevoir-Mega     |  2.16716% | 11336  |  2.167% | 7861   |  1.963% | 
 | 68   | Shuckle            |  2.15627% | 11279  |  2.156% | 10163  |  2.538% | 
 | 69   | Ditto              |  2.14996% | 11246  |  2.150% | 8147   |  2.034% | 
 | 70   | Mew                |  2.04730% | 10709  |  2.047% | 8769   |  2.190% | 
 | 71   | Cloyster           |  2.03334% | 10636  |  2.033% | 7749   |  1.935% | 
 | 72   | Latias-Mega        |  1.98459% | 10381  |  1.985% | 7692   |  1.921% | 
 | 73   | Chandelure         |  1.84217% | 9636   |  1.842% | 7140   |  1.783% | 
 | 74   | Hydreigon          |  1.83280% | 9587   |  1.833% | 7016   |  1.752% | 
 | 75   | Kingdra            |  1.80814% | 9458   |  1.808% | 6673   |  1.666% | 
 | 76   | Quagsire           |  1.78997% | 9363   |  1.790% | 6603   |  1.649% | 
 | 77   | Salamence          |  1.78596% | 9342   |  1.786% | 6735   |  1.682% | 
 | 78   | Crawdaunt          |  1.74964% | 9152   |  1.750% | 6673   |  1.666% | 
 | 79   | Staraptor          |  1.74524% | 9129   |  1.745% | 6759   |  1.688% | 
 | 80   | Snorlax            |  1.73606% | 9081   |  1.736% | 6776   |  1.692% | 
 | 81   | Ninetales-Alola    |  1.70662% | 8927   |  1.707% | 7226   |  1.804% | 
 | 82   | Lucario            |  1.68674% | 8823   |  1.687% | 6543   |  1.634% | 
 | 83   | Milotic            |  1.68234% | 8800   |  1.682% | 6614   |  1.651% | 
 | 84   | Gastrodon          |  1.67642% | 8769   |  1.676% | 7007   |  1.750% | 
 | 85   | Hippowdon          |  1.66800% | 8725   |  1.668% | 7617   |  1.902% | 
 | 86   | Umbreon            |  1.63417% | 8548   |  1.634% | 6009   |  1.500% | 
 | 87   | Gallade-Mega       |  1.61983% | 8473   |  1.620% | 6146   |  1.535% | 
 | 88   | Torkoal            |  1.61428% | 8444   |  1.614% | 7642   |  1.908% | 
 | 89   | Cresselia          |  1.58331% | 8282   |  1.583% | 6336   |  1.582% | 
 | 90   | Manectric-Mega     |  1.55731% | 8146   |  1.557% | 6516   |  1.627% | 
 | 91   | Blissey            |  1.51736% | 7937   |  1.517% | 5884   |  1.469% | 
 | 92   | Latios             |  1.47989% | 7741   |  1.480% | 5723   |  1.429% | 
 | 93   | Metagross          |  1.47167% | 7698   |  1.472% | 5804   |  1.449% | 
 | 94   | Porygon-Z          |  1.45695% | 7621   |  1.457% | 5322   |  1.329% | 
 | 95   | Thundurus-Therian  |  1.45045% | 7587   |  1.450% | 5746   |  1.435% | 
 | 96   | Conkeldurr         |  1.39826% | 7314   |  1.398% | 5345   |  1.335% | 
 | 97   | Espeon             |  1.35964% | 7112   |  1.360% | 5184   |  1.294% | 
 | 98   | Venusaur           |  1.34951% | 7059   |  1.350% | 5336   |  1.332% | 
 | 99   | Sceptile-Mega      |  1.34339% | 7027   |  1.343% | 5053   |  1.262% | 
 | 100  | Nidoking           |  1.33612% | 6989   |  1.336% | 5293   |  1.322% | 
 | 101  | Goodra             |  1.30821% | 6843   |  1.308% | 5076   |  1.267% | 
 | 102  | Incineroar         |  1.27437% | 6666   |  1.274% | 5232   |  1.306% | 
 | 103  | Slowbro            |  1.27208% | 6654   |  1.272% | 5120   |  1.278% | 
 | 104  | Amoonguss          |  1.26176% | 6600   |  1.262% | 4923   |  1.229% | 
 | 105  | Empoleon           |  1.25679% | 6574   |  1.257% | 5363   |  1.339% | 
 | 106  | Alakazam           |  1.24780% | 6527   |  1.248% | 4230   |  1.056% | 
 | 107  | Crobat             |  1.24665% | 6521   |  1.247% | 4987   |  1.245% | 
 | 108  | Darmanitan         |  1.24340% | 6504   |  1.243% | 4713   |  1.177% | 
 | 109  | Muk-Alola          |  1.23863% | 6479   |  1.239% | 4952   |  1.236% | 
 | 110  | Volcanion          |  1.21798% | 6371   |  1.218% | 4971   |  1.241% | 
 | 111  | Azelf              |  1.19561% | 6254   |  1.196% | 5843   |  1.459% | 
 | 112  | Marowak-Alola      |  1.19465% | 6249   |  1.195% | 4793   |  1.197% | 
 | 113  | Xurkitree          |  1.19121% | 6231   |  1.191% | 4460   |  1.114% | 
 | 114  | Reuniclus          |  1.18013% | 6173   |  1.180% | 4404   |  1.100% | 
 | 115  | Krookodile         |  1.16942% | 6117   |  1.169% | 4495   |  1.122% | 
 | 116  | Roserade           |  1.15451% | 6039   |  1.155% | 4383   |  1.094% | 
 | 117  | Mamoswine          |  1.14132% | 5970   |  1.141% | 4739   |  1.183% | 
 | 118  | Arcanine           |  1.09161% | 5710   |  1.092% | 4345   |  1.085% | 
 | 119  | Araquanid          |  1.07479% | 5622   |  1.075% | 4838   |  1.208% | 
 | 120  | Altaria-Mega       |  1.07135% | 5604   |  1.071% | 4151   |  1.036% | 
 | 121  | Buzzwole           |  1.06714% | 5582   |  1.067% | 3997   |  0.998% | 
 | 122  | Heracross-Mega     |  1.05701% | 5529   |  1.057% | 4089   |  1.021% | 
 | 123  | Sylveon            |  1.05013% | 5493   |  1.050% | 3906   |  0.975% | 
 | 124  | Porygon2           |  1.04898% | 5487   |  1.049% | 4196   |  1.048% | 
 | 125  | Starmie            |  1.03254% | 5401   |  1.033% | 3959   |  0.989% | 
 | 126  | Nihilego           |  1.02680% | 5371   |  1.027% | 4053   |  1.012% | 
 | 127  | Haxorus            |  1.02298% | 5351   |  1.023% | 3587   |  0.896% | 
 | 128  | Ribombee           |  1.01457% | 5307   |  1.015% | 4653   |  1.162% | 
 | 129  | Klefki             |  0.99794% | 5220   |  0.998% | 4334   |  1.082% | 
 | 130  | Rotom-Heat         |  0.99621% | 5211   |  0.996% | 4196   |  1.048% | 
 | 131  | Salazzle           |  0.99086% | 5183   |  0.991% | 3716   |  0.928% | 
 | 132  | Shedinja           |  0.98666% | 5161   |  0.987% | 3287   |  0.821% | 
 | 133  | Talonflame         |  0.98417% | 5148   |  0.984% | 3855   |  0.963% | 
 | 134  | Tentacruel         |  0.97155% | 5082   |  0.972% | 3877   |  0.968% | 
 | 135  | Jolteon            |  0.95435% | 4992   |  0.954% | 3859   |  0.964% | 
 | 136  | Forretress         |  0.94670% | 4952   |  0.947% | 4096   |  1.023% | 
 | 137  | Scolipede          |  0.93886% | 4911   |  0.939% | 3485   |  0.870% | 
 | 138  | Zoroark            |  0.93007% | 4865   |  0.930% | 2078   |  0.519% | 
 | 139  | Latias             |  0.91860% | 4805   |  0.919% | 3514   |  0.877% | 
 | 140  | Primarina          |  0.89374% | 4675   |  0.894% | 3464   |  0.865% | 
 | 141  | Feraligatr         |  0.87922% | 4599   |  0.879% | 3340   |  0.834% | 
 | 142  | Smeargle           |  0.80102% | 4190   |  0.801% | 3703   |  0.925% | 
 | 143  | Ambipom            |  0.79663% | 4167   |  0.797% | 3193   |  0.797% | 
 | 144  | Gardevoir          |  0.78344% | 4098   |  0.783% | 2793   |  0.697% | 
 | 145  | Aerodactyl-Mega    |  0.78114% | 4086   |  0.781% | 2932   |  0.732% | 
 | 146  | Whimsicott         |  0.77942% | 4077   |  0.779% | 3212   |  0.802% | 
 | 147  | Uxie               |  0.77770% | 4068   |  0.778% | 3709   |  0.926% | 
 | 148  | Diggersby          |  0.77139% | 4035   |  0.771% | 3005   |  0.750% | 
 | 149  | Pikachu            |  0.73947% | 3868   |  0.739% | 2867   |  0.716% | 
 | 150  | Latios-Mega        |  0.73889% | 3865   |  0.739% | 2837   |  0.708% | 
 | 151  | Pidgeot-Mega       |  0.72245% | 3779   |  0.722% | 2907   |  0.726% | 
 | 152  | Lycanroc-Dusk      |  0.72092% | 3771   |  0.721% | 2931   |  0.732% | 
 | 153  | Aggron-Mega        |  0.71538% | 3742   |  0.715% | 3051   |  0.762% | 
 | 154  | Cofagrigus         |  0.70983% | 3713   |  0.710% | 3029   |  0.756% | 
 | 155  | Swampert           |  0.70008% | 3662   |  0.700% | 3025   |  0.755% | 
 | 156  | Noivern            |  0.68536% | 3585   |  0.685% | 2654   |  0.663% | 
 | 157  | Decidueye          |  0.68479% | 3582   |  0.685% | 2684   |  0.670% | 
 | 158  | Flygon             |  0.66988% | 3504   |  0.670% | 2592   |  0.647% | 
 | 159  | Houndoom-Mega      |  0.66128% | 3459   |  0.661% | 2388   |  0.596% | 
 | 160  | Thundurus          |  0.65554% | 3429   |  0.656% | 2623   |  0.655% | 
 | 161  | Typhlosion         |  0.63833% | 3339   |  0.638% | 2389   |  0.597% | 
 | 162  | Sceptile           |  0.62973% | 3294   |  0.630% | 2391   |  0.597% | 
 | 163  | Mandibuzz          |  0.62170% | 3252   |  0.622% | 2543   |  0.635% | 
 | 164  | Camerupt-Mega      |  0.62094% | 3248   |  0.621% | 2586   |  0.646% | 
 | 165  | Minior             |  0.62056% | 3246   |  0.621% | 2405   |  0.601% | 
 | 166  | Electivire         |  0.61310% | 3207   |  0.613% | 2358   |  0.589% | 
 | 167  | Bronzong           |  0.61119% | 3197   |  0.611% | 2766   |  0.691% | 
 | 168  | Mienshao           |  0.60316% | 3155   |  0.603% | 2173   |  0.543% | 
 | 169  | Froslass           |  0.59666% | 3121   |  0.597% | 2508   |  0.626% | 
 | 170  | Heracross          |  0.59456% | 3110   |  0.595% | 2115   |  0.528% | 
 | 171  | Sharpedo-Mega      |  0.58901% | 3081   |  0.589% | 2085   |  0.521% | 
 | 172  | Slowbro-Mega       |  0.58653% | 3068   |  0.587% | 2261   |  0.565% | 
 | 173  | Suicune            |  0.58538% | 3062   |  0.585% | 2277   |  0.569% | 
 | 174  | Blastoise-Mega     |  0.57486% | 3007   |  0.575% | 2334   |  0.583% | 
 | 175  | Alomomola          |  0.57333% | 2999   |  0.573% | 2270   |  0.567% | 
 | 176  | Golisopod          |  0.55995% | 2929   |  0.560% | 2318   |  0.579% | 
 | 177  | Pyukumuku          |  0.55804% | 2919   |  0.558% | 2081   |  0.520% | 
 | 178  | Spiritomb          |  0.55307% | 2893   |  0.553% | 2310   |  0.577% | 
 | 179  | Rhyperior          |  0.55001% | 2877   |  0.550% | 2166   |  0.541% | 
 | 180  | Banette-Mega       |  0.53185% | 2782   |  0.532% | 2135   |  0.533% | 
 | 181  | Ninetales          |  0.52516% | 2747   |  0.525% | 2197   |  0.549% | 
 | 182  | Absol-Mega         |  0.52516% | 2747   |  0.525% | 2066   |  0.516% | 
 | 183  | Slurpuff           |  0.51981% | 2719   |  0.520% | 2105   |  0.526% | 
 | 184  | Chesnaught         |  0.51981% | 2719   |  0.520% | 2026   |  0.506% | 
 | 185  | Yanmega            |  0.51350% | 2686   |  0.513% | 1998   |  0.499% | 
 | 186  | Ludicolo           |  0.49954% | 2613   |  0.500% | 1878   |  0.469% | 
 | 187  | Drapion            |  0.49954% | 2613   |  0.500% | 2010   |  0.502% | 
 | 188  | Doublade           |  0.49151% | 2571   |  0.492% | 1970   |  0.492% | 
 | 189  | Malamar            |  0.49017% | 2564   |  0.490% | 1878   |  0.469% | 
 | 190  | Swellow            |  0.48941% | 2560   |  0.489% | 1753   |  0.438% | 
 | 191  | Heliolisk          |  0.47584% | 2489   |  0.476% | 1838   |  0.459% | 
 | 192  | Charizard          |  0.46819% | 2449   |  0.468% | 1869   |  0.467% | 
 | 193  | Raichu-Alola       |  0.46609% | 2438   |  0.466% | 1816   |  0.453% | 
 | 194  | Politoed           |  0.46570% | 2436   |  0.466% | 2073   |  0.518% | 
 | 195  | Aerodactyl         |  0.46360% | 2425   |  0.464% | 2194   |  0.548% | 
 | 196  | Toxicroak          |  0.44984% | 2353   |  0.450% | 1753   |  0.438% | 
 | 197  | Florges            |  0.43913% | 2297   |  0.439% | 1579   |  0.394% | 
 | 198  | Torterra           |  0.43722% | 2287   |  0.437% | 1808   |  0.451% | 
 | 199  | Tyrantrum          |  0.43703% | 2286   |  0.437% | 1685   |  0.421% | 
 | 200  | Vaporeon           |  0.43550% | 2278   |  0.435% | 1714   |  0.428% | 
 | 201  | Machamp            |  0.43301% | 2265   |  0.433% | 1720   |  0.429% | 
 | 202  | Stakataka          |  0.42785% | 2238   |  0.428% | 1692   |  0.422% | 
 | 203  | Cinccino           |  0.41485% | 2170   |  0.415% | 1537   |  0.384% | 
 | 204  | Meloetta           |  0.41466% | 2169   |  0.415% | 1525   |  0.381% | 
 | 205  | Linoone            |  0.41351% | 2163   |  0.414% | 1569   |  0.392% | 
 | 206  | Mantine            |  0.41294% | 2160   |  0.413% | 1644   |  0.411% | 
 | 207  | Togedemaru         |  0.40835% | 2136   |  0.408% | 1566   |  0.391% | 
 | 208  | Xatu               |  0.40529% | 2120   |  0.405% | 1722   |  0.430% | 
 | 209  | Ampharos-Mega      |  0.39917% | 2088   |  0.399% | 1463   |  0.365% | 
 | 210  | Hitmonlee          |  0.39707% | 2077   |  0.397% | 1398   |  0.349% | 
 | 211  | Aron               |  0.39650% | 2074   |  0.396% | 1583   |  0.395% | 
 | 212  | Blastoise          |  0.39612% | 2072   |  0.396% | 1552   |  0.388% | 
 | 213  | Tsareena           |  0.38751% | 2027   |  0.388% | 1517   |  0.379% | 
 | 214  | Delphox            |  0.38694% | 2024   |  0.387% | 1511   |  0.377% | 
 | 215  | Luxray             |  0.38178% | 1997   |  0.382% | 1522   |  0.380% | 
 | 216  | Eelektross         |  0.38082% | 1992   |  0.381% | 1532   |  0.383% | 
 | 217  | Seismitoad         |  0.37375% | 1955   |  0.374% | 1625   |  0.406% | 
 | 218  | Lapras             |  0.37222% | 1947   |  0.372% | 1450   |  0.362% | 
 | 219  | Golem-Alola        |  0.36094% | 1888   |  0.361% | 1366   |  0.341% | 
 | 220  | Donphan            |  0.35731% | 1869   |  0.357% | 1558   |  0.389% | 
 | 221  | Cradily            |  0.35501% | 1857   |  0.355% | 1403   |  0.350% | 
 | 222  | Slowking           |  0.34717% | 1816   |  0.347% | 1360   |  0.340% | 
 | 223  | Gigalith           |  0.34717% | 1816   |  0.347% | 1432   |  0.358% | 
 | 224  | Venomoth           |  0.34545% | 1807   |  0.345% | 1214   |  0.303% | 
 | 225  | Dusclops           |  0.34087% | 1783   |  0.341% | 1365   |  0.341% | 
 | 226  | Vikavolt           |  0.32060% | 1677   |  0.321% | 1270   |  0.317% | 
 | 227  | Entei              |  0.31506% | 1648   |  0.315% | 1296   |  0.324% | 
 | 228  | Steelix-Mega       |  0.31448% | 1645   |  0.314% | 1240   |  0.310% | 
 | 229  | Persian-Alola      |  0.31238% | 1634   |  0.312% | 1380   |  0.345% | 
 | 230  | Scrafty            |  0.31181% | 1631   |  0.312% | 1169   |  0.292% | 
 | 231  | Vivillon           |  0.31009% | 1622   |  0.310% | 1215   |  0.303% | 
 | 232  | Claydol            |  0.30588% | 1600   |  0.306% | 1363   |  0.340% | 
 | 233  | Celebi             |  0.29995% | 1569   |  0.300% | 1081   |  0.270% | 
 | 234  | Jellicent          |  0.29766% | 1557   |  0.298% | 1205   |  0.301% | 
 | 235  | Mismagius          |  0.29212% | 1528   |  0.292% | 1143   |  0.285% | 
 | 236  | Dusknoir           |  0.28963% | 1515   |  0.290% | 1190   |  0.297% | 
 | 237  | Kabutops           |  0.28734% | 1503   |  0.287% | 1194   |  0.298% | 
 | 238  | Trevenant          |  0.28581% | 1495   |  0.286% | 1116   |  0.279% | 
 | 239  | Raikou             |  0.28237% | 1477   |  0.282% | 1098   |  0.274% | 
 | 240  | Raichu             |  0.28198% | 1475   |  0.282% | 1080   |  0.270% | 
 | 241  | Moltres            |  0.27835% | 1456   |  0.278% | 1091   |  0.272% | 
 | 242  | Rattata            |  0.27625% | 1445   |  0.276% | 1083   |  0.270% | 
 | 243  | Bewear             |  0.27319% | 1429   |  0.273% | 1074   |  0.268% | 
 | 244  | Zygarde-10%        |  0.27281% | 1427   |  0.273% | 1064   |  0.266% | 
 | 245  | Kecleon            |  0.27242% | 1425   |  0.272% | 1087   |  0.271% | 
 | 246  | Dragalge           |  0.26650% | 1394   |  0.266% | 1053   |  0.263% | 
 | 247  | Terrakion          |  0.26592% | 1391   |  0.266% | 964    |  0.241% | 
 | 248  | Aggron             |  0.26554% | 1389   |  0.266% | 1070   |  0.267% | 
 | 249  | Cottonee           |  0.26516% | 1387   |  0.265% | 922    |  0.230% | 
 | 250  | Slaking            |  0.26382% | 1380   |  0.264% | 1080   |  0.270% | 
 | 251  | Weezing            |  0.26248% | 1373   |  0.262% | 1103   |  0.275% | 
 | 252  | Sableye            |  0.26229% | 1372   |  0.262% | 1099   |  0.274% | 
 | 253  | Abomasnow-Mega     |  0.25178% | 1317   |  0.252% | 1058   |  0.264% | 
 | 254  | Hitmontop          |  0.25082% | 1312   |  0.251% | 985    |  0.246% | 
 | 255  | Accelgor           |  0.24834% | 1299   |  0.248% | 999    |  0.249% | 
 | 256  | Sharpedo           |  0.24547% | 1284   |  0.245% | 975    |  0.243% | 
 | 257  | Sigilyph           |  0.24375% | 1275   |  0.244% | 939    |  0.234% | 
 | 258  | Rampardos          |  0.24126% | 1262   |  0.241% | 903    |  0.225% | 
 | 259  | Aurorus            |  0.24069% | 1259   |  0.241% | 1001   |  0.250% | 
 | 260  | Honchkrow          |  0.23648% | 1237   |  0.236% | 898    |  0.224% | 
 | 261  | Glalie-Mega        |  0.23304% | 1219   |  0.233% | 933    |  0.233% | 
 | 262  | Shaymin            |  0.23209% | 1214   |  0.232% | 853    |  0.213% | 
 | 263  | Kyurem             |  0.22826% | 1194   |  0.228% | 876    |  0.219% | 
 | 264  | Emboar             |  0.22788% | 1192   |  0.228% | 932    |  0.233% | 
 | 265  | Medicham           |  0.22731% | 1189   |  0.227% | 851    |  0.212% | 
 | 266  | Lanturn            |  0.21718% | 1136   |  0.217% | 845    |  0.211% | 
 | 267  | Clawitzer          |  0.21545% | 1127   |  0.215% | 857    |  0.214% | 
 | 268  | Liepard            |  0.21278% | 1113   |  0.213% | 873    |  0.218% | 
 | 269  | Steelix            |  0.21182% | 1108   |  0.212% | 901    |  0.225% | 
 | 270  | Rotom-Mow          |  0.21163% | 1107   |  0.212% | 894    |  0.223% | 
 | 271  | Miltank            |  0.21029% | 1100   |  0.210% | 864    |  0.216% | 
 | 272  | Zangoose           |  0.21010% | 1099   |  0.210% | 803    |  0.201% | 
 | 273  | Leafeon            |  0.20762% | 1086   |  0.208% | 779    |  0.195% | 
 | 274  | Lycanroc           |  0.20685% | 1082   |  0.207% | 847    |  0.211% | 
 | 275  | Nidoqueen          |  0.20628% | 1079   |  0.206% | 847    |  0.211% | 
 | 276  | Comfey             |  0.20513% | 1073   |  0.205% | 755    |  0.189% | 
 | 277  | Meganium           |  0.20360% | 1065   |  0.204% | 846    |  0.211% | 
 | 278  | Flareon            |  0.20322% | 1063   |  0.203% | 831    |  0.207% | 
 | 279  | Vileplume          |  0.20169% | 1055   |  0.202% | 715    |  0.179% | 
 | 280  | Durant             |  0.20054% | 1049   |  0.201% | 744    |  0.186% | 
 | 281  | Sandslash-Alola    |  0.19978% | 1045   |  0.200% | 782    |  0.195% | 
 | 282  | Golurk             |  0.19882% | 1040   |  0.199% | 784    |  0.196% | 
 | 283  | Komala             |  0.19768% | 1034   |  0.198% | 767    |  0.192% | 
 | 284  | Gallade            |  0.19748% | 1033   |  0.197% | 686    |  0.171% | 
 | 285  | Dhelmise           |  0.19729% | 1032   |  0.197% | 778    |  0.194% | 
 | 286  | Ampharos           |  0.19653% | 1028   |  0.197% | 733    |  0.183% | 
 | 287  | Ursaring           |  0.19404% | 1015   |  0.194% | 760    |  0.190% | 
 | 288  | Audino-Mega        |  0.19309% | 1010   |  0.193% | 774    |  0.193% | 
 | 289  | Avalugg            |  0.19232% | 1006   |  0.192% | 717    |  0.179% | 
 | 290  | Electrode          |  0.18965% | 992    |  0.190% | 846    |  0.211% | 
 | 291  | Butterfree         |  0.18888% | 988    |  0.189% | 658    |  0.164% | 
 | 292  | Omastar            |  0.18831% | 985    |  0.188% | 729    |  0.182% | 
 | 293  | Magneton           |  0.18812% | 984    |  0.188% | 756    |  0.189% | 
 | 294  | Necrozma           |  0.18754% | 981    |  0.188% | 694    |  0.173% | 
 | 295  | Diancie            |  0.18391% | 962    |  0.184% | 740    |  0.185% | 
 | 296  | Escavalier         |  0.18123% | 948    |  0.181% | 706    |  0.176% | 
 | 297  | Lurantis           |  0.18123% | 948    |  0.181% | 709    |  0.177% | 
 | 298  | Mudsdale           |  0.17837% | 933    |  0.178% | 723    |  0.181% | 
 | 299  | Cobalion           |  0.17760% | 929    |  0.178% | 749    |  0.187% | 
 | 300  | Chatot             |  0.17760% | 929    |  0.178% | 696    |  0.174% | 
 | 301  | Armaldo            |  0.17110% | 895    |  0.171% | 642    |  0.160% | 
 | 302  | Meowstic           |  0.17072% | 893    |  0.171% | 705    |  0.176% | 
 | 303  | Victreebel         |  0.17034% | 891    |  0.170% | 580    |  0.145% | 
 | 304  | Glaceon            |  0.16747% | 876    |  0.167% | 666    |  0.166% | 
 | 305  | Drampa             |  0.16575% | 867    |  0.166% | 597    |  0.149% | 
 | 306  | Registeel          |  0.16556% | 866    |  0.166% | 685    |  0.171% | 
 | 307  | Floatzel           |  0.16537% | 865    |  0.165% | 631    |  0.158% | 
 | 308  | Palossand          |  0.16479% | 862    |  0.165% | 688    |  0.172% | 
 | 309  | Ninjask            |  0.16460% | 861    |  0.165% | 640    |  0.160% | 
 | 310  | Magnemite          |  0.16193% | 847    |  0.162% | 528    |  0.132% | 
 | 311  | Articuno           |  0.16116% | 843    |  0.161% | 637    |  0.159% | 
