 Total battles: 2096790
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 41   | Gallade-Mega       |  4.27430% | 179246 |  4.274% | 127375 |  3.989% | 
 | 42   | Serperior          |  4.23383% | 177549 |  4.234% | 127796 |  4.002% | 
 | 43   | Dragonite          |  4.05987% | 170254 |  4.060% | 121164 |  3.795% | 
 | 44   | Swampert-Mega      |  4.05348% | 169986 |  4.053% | 138174 |  4.327% | 
 | 45   | Medicham-Mega      |  3.99644% | 167594 |  3.996% | 128355 |  4.020% | 
 | 46   | Mawile-Mega        |  3.97465% | 166680 |  3.975% | 121805 |  3.815% | 
 | 47   | Manectric-Mega     |  3.96489% | 166271 |  3.965% | 132491 |  4.149% | 
 | 48   | Pinsir-Mega        |  3.96339% | 166208 |  3.963% | 116600 |  3.652% | 
 | 49   | Alakazam-Mega      |  3.78223% | 158611 |  3.782% | 107676 |  3.372% | 
 | 50   | Smeargle           |  3.63804% | 152564 |  3.638% | 141359 |  4.427% | 
 | 51   | Nihilego           |  3.59304% | 150677 |  3.593% | 114509 |  3.586% | 
 | 52   | Kyurem-Black       |  3.55532% | 149095 |  3.555% | 110698 |  3.467% | 
 | 53   | Jirachi            |  3.50579% | 147018 |  3.506% | 113028 |  3.540% | 
 | 54   | Gardevoir-Mega     |  3.40816% | 142924 |  3.408% | 99983  |  3.131% | 
 | 55   | Gliscor            |  3.20714% | 134494 |  3.207% | 102778 |  3.219% | 
 | 56   | Sableye-Mega       |  3.20199% | 134278 |  3.202% | 117334 |  3.675% | 
 | 57   | Tyranitar-Mega     |  3.19465% | 133970 |  3.195% | 98356  |  3.080% | 
 | 58   | Salamence          |  3.13470% | 131456 |  3.135% | 92772  |  2.905% | 
 | 59   | Kingdra            |  2.85222% | 119610 |  2.852% | 84661  |  2.651% | 
 | 60   | Weavile            |  2.75225% | 115418 |  2.752% | 84015  |  2.631% | 
 | 61   | Beedrill-Mega      |  2.75037% | 115339 |  2.750% | 87292  |  2.734% | 
 | 62   | Ninetales-Alola    |  2.65148% | 111192 |  2.651% | 91245  |  2.858% | 
 | 63   | Hoopa-Unbound      |  2.62728% | 110177 |  2.627% | 76998  |  2.411% | 
 | 64   | Infernape          |  2.56661% | 107633 |  2.567% | 82441  |  2.582% | 
 | 65   | Azumarill          |  2.55641% | 107205 |  2.556% | 80732  |  2.528% | 
 | 66   | Gyarados           |  2.51647% | 105530 |  2.516% | 80661  |  2.526% | 
 | 67   | Gyarados-Mega      |  2.44829% | 102671 |  2.448% | 77954  |  2.441% | 
 | 68   | Victini            |  2.37771% | 99711  |  2.378% | 79061  |  2.476% | 
 | 69   | Hawlucha           |  2.36125% | 99021  |  2.361% | 69695  |  2.183% | 
 | 70   | Scizor             |  2.23504% | 93728  |  2.235% | 71209  |  2.230% | 
 | 71   | Starmie            |  2.14132% | 89798  |  2.141% | 64998  |  2.036% | 
 | 72   | Heracross-Mega     |  2.14111% | 89789  |  2.141% | 64656  |  2.025% | 
 | 73   | Breloom            |  2.11147% | 88546  |  2.111% | 65353  |  2.047% | 
 | 74   | Arcanine           |  2.03370% | 85285  |  2.034% | 64798  |  2.029% | 
 | 75   | Goodra             |  1.92296% | 80641  |  1.923% | 59463  |  1.862% | 
 | 76   | Porygon-Z          |  1.84160% | 77229  |  1.842% | 54127  |  1.695% | 
 | 77   | Togekiss           |  1.83774% | 77067  |  1.838% | 55790  |  1.747% | 
 | 78   | Tornadus-Therian   |  1.81601% | 76156  |  1.816% | 59030  |  1.849% | 
 | 79   | Manaphy            |  1.80919% | 75870  |  1.809% | 55894  |  1.750% | 
 | 80   | Staraptor          |  1.76742% | 74118  |  1.767% | 55535  |  1.739% | 
 | 81   | Muk-Alola          |  1.76677% | 74091  |  1.767% | 57132  |  1.789% | 
 | 82   | Snorlax            |  1.75828% | 73735  |  1.758% | 53476  |  1.675% | 
 | 83   | Thundurus-Therian  |  1.75311% | 73518  |  1.753% | 56369  |  1.765% | 
 | 84   | Espeon             |  1.70403% | 71460  |  1.704% | 52098  |  1.632% | 
 | 85   | Hydreigon          |  1.67425% | 70211  |  1.674% | 51587  |  1.616% | 
 | 86   | Garchomp-Mega      |  1.66528% | 69835  |  1.665% | 50111  |  1.569% | 
 | 87   | Mamoswine          |  1.63717% | 68656  |  1.637% | 56007  |  1.754% | 
 | 88   | Cloyster           |  1.63197% | 68438  |  1.632% | 51301  |  1.607% | 
 | 89   | Chandelure         |  1.62355% | 68085  |  1.624% | 50037  |  1.567% | 
 | 90   | Galvantula         |  1.58812% | 66599  |  1.588% | 58833  |  1.843% | 
 | 91   | Latias             |  1.57920% | 66225  |  1.579% | 47214  |  1.479% | 
 | 92   | Shuckle            |  1.51863% | 63685  |  1.519% | 56528  |  1.770% | 
 | 93   | Umbreon            |  1.48627% | 62328  |  1.486% | 44048  |  1.379% | 
 | 94   | Jolteon            |  1.47418% | 61821  |  1.474% | 46417  |  1.454% | 
 | 95   | Conkeldurr         |  1.44845% | 60742  |  1.448% | 45655  |  1.430% | 
 | 96   | Tentacruel         |  1.44435% | 60570  |  1.444% | 47128  |  1.476% | 
 | 97   | Sylveon            |  1.39497% | 58499  |  1.395% | 40509  |  1.269% | 
 | 98   | Crobat             |  1.36649% | 57305  |  1.366% | 42128  |  1.319% | 
 | 99   | Porygon2           |  1.34918% | 56579  |  1.349% | 43747  |  1.370% | 
 | 100  | Mandibuzz          |  1.34787% | 56524  |  1.348% | 43549  |  1.364% | 
 | 101  | Volcanion          |  1.34460% | 56387  |  1.345% | 44027  |  1.379% | 
 | 102  | Sceptile-Mega      |  1.33912% | 56157  |  1.339% | 39953  |  1.251% | 
 | 103  | Thundurus          |  1.33163% | 55843  |  1.332% | 42071  |  1.318% | 
 | 104  | Suicune            |  1.32889% | 55728  |  1.329% | 40750  |  1.276% | 
 | 105  | Hippowdon          |  1.32426% | 55534  |  1.324% | 47782  |  1.496% | 
 | 106  | Scolipede          |  1.31353% | 55084  |  1.314% | 40491  |  1.268% | 
 | 107  | Alakazam           |  1.30685% | 54804  |  1.307% | 36994  |  1.159% | 
 | 108  | Metagross          |  1.30614% | 54774  |  1.306% | 40675  |  1.274% | 
 | 109  | Darmanitan         |  1.28651% | 53951  |  1.287% | 41406  |  1.297% | 
 | 110  | Buzzwole           |  1.28072% | 53708  |  1.281% | 39047  |  1.223% | 
 | 111  | Banette-Mega       |  1.26882% | 53209  |  1.269% | 38739  |  1.213% | 
 | 112  | Milotic            |  1.25740% | 52730  |  1.257% | 39507  |  1.237% | 
 | 113  | Nidoking           |  1.24402% | 52169  |  1.244% | 39915  |  1.250% | 
 | 114  | Xurkitree          |  1.24099% | 52042  |  1.241% | 37754  |  1.182% | 
 | 115  | Talonflame         |  1.23231% | 51678  |  1.232% | 37650  |  1.179% | 
 | 116  | Lucario            |  1.16347% | 48791  |  1.163% | 34253  |  1.073% | 
 | 117  | Cresselia          |  1.14089% | 47844  |  1.141% | 36195  |  1.134% | 
 | 118  | Decidueye          |  1.13845% | 47742  |  1.138% | 34490  |  1.080% | 
 | 119  | Krookodile         |  1.13836% | 47738  |  1.138% | 36168  |  1.133% | 
 | 120  | Blissey            |  1.11993% | 46965  |  1.120% | 34548  |  1.082% | 
 | 121  | Camerupt-Mega      |  1.11258% | 46657  |  1.113% | 37169  |  1.164% | 
 | 122  | Salazzle           |  1.08494% | 45498  |  1.085% | 33069  |  1.036% | 
 | 123  | Forretress         |  1.07848% | 45227  |  1.078% | 39176  |  1.227% | 
 | 124  | Azelf              |  1.07688% | 45160  |  1.077% | 41632  |  1.304% | 
 | 125  | Mantine            |  1.06978% | 44862  |  1.070% | 35823  |  1.122% | 
 | 126  | Amoonguss          |  1.03158% | 43260  |  1.032% | 32531  |  1.019% | 
 | 127  | Empoleon           |  1.02957% | 43176  |  1.030% | 34293  |  1.074% | 
 | 128  | Gastrodon          |  1.02914% | 43158  |  1.029% | 33706  |  1.056% | 
 | 129  | Primarina          |  0.98977% | 41507  |  0.990% | 31023  |  0.972% | 
 | 130  | Ditto              |  0.93362% | 39152  |  0.934% | 28916  |  0.906% | 
 | 131  | Electivire         |  0.90660% | 38019  |  0.907% | 27611  |  0.865% | 
 | 132  | Venusaur           |  0.89334% | 37463  |  0.893% | 26815  |  0.840% | 
 | 133  | Aerodactyl-Mega    |  0.88564% | 37140  |  0.886% | 27406  |  0.858% | 
 | 134  | Noivern            |  0.88457% | 37095  |  0.885% | 26437  |  0.828% | 
 | 135  | Haxorus            |  0.87496% | 36692  |  0.875% | 24343  |  0.762% | 
 | 136  | Slowbro            |  0.86284% | 36184  |  0.863% | 27183  |  0.851% | 
 | 137  | Donphan            |  0.84777% | 35552  |  0.848% | 29721  |  0.931% | 
 | 138  | Blastoise-Mega     |  0.82061% | 34413  |  0.821% | 26277  |  0.823% | 
 | 139  | Pidgeot-Mega       |  0.79271% | 33243  |  0.793% | 25130  |  0.787% | 
 | 140  | Raichu-Alola       |  0.79066% | 33157  |  0.791% | 23174  |  0.726% | 
 | 141  | Politoed           |  0.75625% | 31714  |  0.756% | 27258  |  0.854% | 
 | 142  | Araquanid          |  0.75086% | 31488  |  0.751% | 23289  |  0.729% | 
 | 143  | Cofagrigus         |  0.73450% | 30802  |  0.735% | 24067  |  0.754% | 
 | 144  | Reuniclus          |  0.71180% | 29850  |  0.712% | 21252  |  0.666% | 
 | 145  | Vaporeon           |  0.71125% | 29827  |  0.711% | 22229  |  0.696% | 
 | 146  | Quagsire           |  0.70739% | 29665  |  0.707% | 21854  |  0.684% | 
 | 147  | Abomasnow-Mega     |  0.69540% | 29162  |  0.695% | 22242  |  0.697% | 
 | 148  | Klefki             |  0.69306% | 29064  |  0.693% | 24276  |  0.760% | 
 | 149  | Diggersby          |  0.67854% | 28455  |  0.679% | 21239  |  0.665% | 
 | 150  | Gardevoir          |  0.67520% | 28315  |  0.675% | 19522  |  0.611% | 
 | 151  | Machamp            |  0.67219% | 28189  |  0.672% | 20868  |  0.654% | 
 | 152  | Roserade           |  0.66905% | 28057  |  0.669% | 20352  |  0.637% | 
 | 153  | Crawdaunt          |  0.66523% | 27897  |  0.665% | 20104  |  0.630% | 
 | 154  | Swampert           |  0.65681% | 27544  |  0.657% | 22647  |  0.709% | 
 | 155  | Torkoal            |  0.65596% | 27508  |  0.656% | 24190  |  0.758% | 
 | 156  | Bronzong           |  0.65080% | 27292  |  0.651% | 23250  |  0.728% | 
 | 157  | Slowbro-Mega       |  0.64434% | 27021  |  0.644% | 20500  |  0.642% | 
 | 158  | Houndoom-Mega      |  0.64282% | 26957  |  0.643% | 19462  |  0.610% | 
 | 159  | Whimsicott         |  0.64119% | 26889  |  0.641% | 20133  |  0.631% | 
 | 160  | Alomomola          |  0.63774% | 26744  |  0.638% | 20238  |  0.634% | 
 | 161  | Zoroark            |  0.63302% | 26546  |  0.633% | 12540  |  0.393% | 
 | 162  | Rotom-Heat         |  0.62054% | 26023  |  0.621% | 21015  |  0.658% | 
 | 163  | Tsareena           |  0.61842% | 25934  |  0.618% | 19115  |  0.599% | 
 | 164  | Golisopod          |  0.60473% | 25360  |  0.605% | 19101  |  0.598% | 
 | 165  | Terrakion          |  0.59868% | 25106  |  0.599% | 18317  |  0.574% | 
 | 166  | Feraligatr         |  0.59291% | 24864  |  0.593% | 18039  |  0.565% | 
 | 167  | Ninetales          |  0.58568% | 24561  |  0.586% | 19109  |  0.598% | 
 | 168  | Pikachu            |  0.57445% | 24090  |  0.574% | 18037  |  0.565% | 
 | 169  | Flygon             |  0.55587% | 23311  |  0.556% | 17016  |  0.533% | 
 | 170  | Absol-Mega         |  0.54669% | 22926  |  0.547% | 16933  |  0.530% | 
 | 171  | Kommo-o            |  0.53954% | 22626  |  0.540% | 15814  |  0.495% | 
 | 172  | Blastoise          |  0.53467% | 22422  |  0.535% | 16871  |  0.528% | 
 | 173  | Raikou             |  0.53091% | 22264  |  0.531% | 16594  |  0.520% | 
 | 174  | Florges            |  0.52053% | 21829  |  0.521% | 15071  |  0.472% | 
 | 175  | Dhelmise           |  0.51903% | 21766  |  0.519% | 16139  |  0.505% | 
 | 176  | Lapras             |  0.50785% | 21297  |  0.508% | 15276  |  0.478% | 
 | 177  | Swellow            |  0.50379% | 21127  |  0.504% | 15224  |  0.477% | 
 | 178  | Typhlosion         |  0.50072% | 20998  |  0.501% | 15195  |  0.476% | 
 | 179  | Sharpedo-Mega      |  0.47949% | 20108  |  0.479% | 14132  |  0.443% | 
 | 180  | Eelektross         |  0.47124% | 19762  |  0.471% | 15216  |  0.477% | 
 | 181  | Ludicolo           |  0.46490% | 19496  |  0.465% | 14060  |  0.440% | 
 | 182  | Minior             |  0.46423% | 19468  |  0.464% | 14401  |  0.451% | 
 | 183  | Sceptile           |  0.45446% | 19058  |  0.454% | 13075  |  0.409% | 
 | 184  | Lycanroc           |  0.45038% | 18887  |  0.450% | 14043  |  0.440% | 
 | 185  | Incineroar         |  0.44990% | 18867  |  0.450% | 13970  |  0.438% | 
 | 186  | Scrafty            |  0.44954% | 18852  |  0.450% | 13753  |  0.431% | 
 | 187  | Heliolisk          |  0.44494% | 18659  |  0.445% | 13162  |  0.412% | 
 | 188  | Shedinja           |  0.44311% | 18582  |  0.443% | 12470  |  0.391% | 
 | 189  | Vikavolt           |  0.44230% | 18548  |  0.442% | 13415  |  0.420% | 
 | 190  | Ambipom            |  0.43602% | 18285  |  0.436% | 14621  |  0.458% | 
 | 191  | Drapion            |  0.42443% | 17799  |  0.424% | 13175  |  0.413% | 
 | 192  | Uxie               |  0.41771% | 17517  |  0.418% | 16309  |  0.511% | 
 | 193  | Heracross          |  0.41411% | 17366  |  0.414% | 12133  |  0.380% | 
 | 194  | Aggron-Mega        |  0.40972% | 17182  |  0.410% | 13894  |  0.435% | 
 | 195  | Mienshao           |  0.40622% | 17035  |  0.406% | 12838  |  0.402% | 
 | 196  | Entei              |  0.40579% | 17017  |  0.406% | 13047  |  0.409% | 
 | 197  | Rhyperior          |  0.40402% | 16943  |  0.404% | 12877  |  0.403% | 
 | 198  | Delphox            |  0.40149% | 16837  |  0.401% | 12233  |  0.383% | 
 | 199  | Trevenant          |  0.40102% | 16817  |  0.401% | 11964  |  0.375% | 
 | 200  | Toxicroak          |  0.39396% | 16521  |  0.394% | 12064  |  0.378% | 
 | 201  | Charizard          |  0.38707% | 16232  |  0.387% | 11948  |  0.374% | 
 | 202  | Froslass           |  0.38087% | 15972  |  0.381% | 12346  |  0.387% | 
 | 203  | Honchkrow          |  0.37851% | 15873  |  0.379% | 11106  |  0.348% | 
 | 204  | Gigalith           |  0.37295% | 15640  |  0.373% | 13185  |  0.413% | 
 | 205  | Aggron             |  0.36985% | 15510  |  0.370% | 11844  |  0.371% | 
 | 206  | Dusclops           |  0.36644% | 15367  |  0.366% | 11644  |  0.365% | 
 | 207  | Aerodactyl         |  0.36601% | 15349  |  0.366% | 12640  |  0.396% | 
 | 208  | Tyrantrum          |  0.36553% | 15329  |  0.366% | 10648  |  0.333% | 
 | 209  | Hitmonlee          |  0.35221% | 14770  |  0.352% | 10842  |  0.340% | 
 | 210  | Sandslash-Alola    |  0.35201% | 14762  |  0.352% | 10778  |  0.338% | 
 | 211  | Slurpuff           |  0.35025% | 14688  |  0.350% | 9994   |  0.313% | 
 | 212  | Steelix-Mega       |  0.34963% | 14662  |  0.350% | 11598  |  0.363% | 
 | 213  | Chesnaught         |  0.34875% | 14625  |  0.349% | 10761  |  0.337% | 
 | 214  | Bewear             |  0.33933% | 14230  |  0.339% | 10119  |  0.317% | 
 | 215  | Celebi             |  0.33783% | 14167  |  0.338% | 10537  |  0.330% | 
 | 216  | Cinccino           |  0.33694% | 14130  |  0.337% | 9780   |  0.306% | 
 | 217  | Sigilyph           |  0.33403% | 14008  |  0.334% | 9829   |  0.308% | 
 | 218  | Dragalge           |  0.33334% | 13979  |  0.333% | 10239  |  0.321% | 
 | 219  | Kabutops           |  0.32969% | 13826  |  0.330% | 9288   |  0.291% | 
 | 220  | Weezing            |  0.32786% | 13749  |  0.328% | 11035  |  0.346% | 
 | 221  | Mismagius          |  0.32371% | 13575  |  0.324% | 9768   |  0.306% | 
 | 222  | Luxray             |  0.32366% | 13573  |  0.324% | 9957   |  0.312% | 
 | 223  | Malamar            |  0.31796% | 13334  |  0.318% | 9689   |  0.303% | 
 | 224  | Gallade            |  0.31768% | 13322  |  0.318% | 9203   |  0.288% | 
 | 225  | Sableye            |  0.31472% | 13198  |  0.315% | 10060  |  0.315% | 
 | 226  | Exeggutor-Alola    |  0.31377% | 13158  |  0.314% | 9417   |  0.295% | 
 | 227  | Necrozma           |  0.31350% | 13147  |  0.314% | 9639   |  0.302% | 
 | 228  | Xatu               |  0.30938% | 12974  |  0.309% | 10059  |  0.315% | 
 | 229  | Torterra           |  0.30735% | 12889  |  0.307% | 9709   |  0.304% | 
 | 230  | Mudsdale           |  0.30432% | 12762  |  0.304% | 9406   |  0.295% | 
 | 231  | Doublade           |  0.30027% | 12592  |  0.300% | 9212   |  0.288% | 
 | 232  | Seismitoad         |  0.29402% | 12330  |  0.294% | 10163  |  0.318% | 
 | 233  | Wishiwashi         |  0.28992% | 12158  |  0.290% | 8459   |  0.265% | 
 | 234  | Cradily            |  0.28916% | 12126  |  0.289% | 9005   |  0.282% | 
 | 235  | Pyukumuku          |  0.28696% | 12034  |  0.287% | 9093   |  0.285% | 
 | 236  | Braviary           |  0.28024% | 11752  |  0.280% | 8376   |  0.262% | 
 | 237  | Persian-Alola      |  0.27606% | 11577  |  0.276% | 9661   |  0.303% | 
 | 238  | Jellicent          |  0.27595% | 11572  |  0.276% | 8512   |  0.267% | 
 | 239  | Raichu             |  0.27318% | 11456  |  0.273% | 8215   |  0.257% | 
 | 240  | Miltank            |  0.26955% | 11304  |  0.270% | 8216   |  0.257% | 
 | 241  | Slowking           |  0.26417% | 11078  |  0.264% | 8298   |  0.260% | 
 | 242  | Hitmontop          |  0.25849% | 10840  |  0.258% | 8338   |  0.261% | 
 | 243  | Steelix            |  0.25713% | 10783  |  0.257% | 8845   |  0.277% | 
 | 244  | Lanturn            |  0.25637% | 10751  |  0.256% | 8027   |  0.251% | 
 | 245  | Nidoqueen          |  0.25334% | 10624  |  0.253% | 8606   |  0.270% | 
 | 246  | Dusknoir           |  0.25320% | 10618  |  0.253% | 7899   |  0.247% | 
 | 247  | Avalugg            |  0.25277% | 10600  |  0.253% | 7534   |  0.236% | 
 | 248  | Golem-Alola        |  0.25112% | 10531  |  0.251% | 8050   |  0.252% | 
 | 249  | Omastar            |  0.24437% | 10248  |  0.244% | 7351   |  0.230% | 
 | 250  | Durant             |  0.24256% | 10172  |  0.243% | 7651   |  0.240% | 
 | 251  | Kyurem             |  0.24011% | 10069  |  0.240% | 7158   |  0.224% | 
 | 252  | Magmortar          |  0.23751% | 9960   |  0.238% | 7309   |  0.229% | 
 | 253  | Yanmega            |  0.23660% | 9922   |  0.237% | 7159   |  0.224% | 
 | 254  | Accelgor           |  0.23538% | 9871   |  0.235% | 7504   |  0.235% | 
 | 255  | Meloetta           |  0.23536% | 9870   |  0.235% | 7296   |  0.228% | 
 | 256  | Moltres            |  0.22799% | 9561   |  0.228% | 7183   |  0.225% | 
 | 257  | Slaking            |  0.22351% | 9373   |  0.224% | 6910   |  0.216% | 
 | 258  | Lycanroc-Midnight  |  0.22239% | 9326   |  0.222% | 6787   |  0.213% | 
 | 259  | Articuno           |  0.22153% | 9290   |  0.222% | 6656   |  0.208% | 
 | 260  | Turtonator         |  0.21950% | 9205   |  0.220% | 6898   |  0.216% | 
 | 261  | Cobalion           |  0.21655% | 9081   |  0.217% | 7034   |  0.220% | 
 | 262  | Rampardos          |  0.21476% | 9006   |  0.215% | 6149   |  0.193% | 
 | 263  | Poliwrath          |  0.21423% | 8984   |  0.214% | 6573   |  0.206% | 
 | 264  | Diancie            |  0.21268% | 8919   |  0.213% | 6664   |  0.209% | 
 | 265  | Drampa             |  0.21128% | 8860   |  0.211% | 6151   |  0.193% | 
 | 266  | Leafeon            |  0.20989% | 8802   |  0.210% | 6109   |  0.191% | 
 | 267  | Magneton           |  0.20620% | 8647   |  0.206% | 6613   |  0.207% | 
 | 268  | Sharpedo           |  0.20381% | 8547   |  0.204% | 6151   |  0.193% | 
 | 269  | Comfey             |  0.20362% | 8539   |  0.204% | 5903   |  0.185% | 
 | 270  | Ribombee           |  0.20305% | 8515   |  0.203% | 5791   |  0.181% | 
 | 271  | Exploud            |  0.20243% | 8489   |  0.202% | 6474   |  0.203% | 
 | 272  | Ampharos           |  0.20145% | 8448   |  0.201% | 6012   |  0.188% | 
 | 273  | Vivillon           |  0.20064% | 8414   |  0.201% | 6364   |  0.199% | 
 | 274  | Flareon            |  0.19892% | 8342   |  0.199% | 6190   |  0.194% | 
 | 275  | Stoutland          |  0.19730% | 8274   |  0.197% | 5872   |  0.184% | 
 | 276  | Zygarde-10%        |  0.19468% | 8164   |  0.195% | 6004   |  0.188% | 
 | 277  | Togedemaru         |  0.18869% | 7913   |  0.189% | 6232   |  0.195% | 
 | 278  | Spiritomb          |  0.18588% | 7795   |  0.186% | 5743   |  0.180% | 
 | 279  | Ninjask            |  0.18576% | 7790   |  0.186% | 5839   |  0.183% | 
 | 280  | Claydol            |  0.18364% | 7701   |  0.184% | 6088   |  0.191% | 
 | 281  | Palossand          |  0.18292% | 7671   |  0.183% | 5353   |  0.168% | 
 | 282  | Registeel          |  0.18259% | 7657   |  0.183% | 6079   |  0.190% | 
 | 283  | Meowstic           |  0.18132% | 7604   |  0.181% | 6109   |  0.191% | 
 | 284  | Emboar             |  0.17956% | 7530   |  0.180% | 5581   |  0.175% | 
 | 285  | Archeops           |  0.17639% | 7397   |  0.176% | 5861   |  0.184% | 
 | 286  | Toucannon          |  0.17605% | 7383   |  0.176% | 5243   |  0.164% | 
 | 287  | Hitmonchan         |  0.17005% | 7131   |  0.170% | 5183   |  0.162% | 
 | 288  | Glaceon            |  0.16933% | 7101   |  0.169% | 4938   |  0.155% | 
 | 289  | Exeggutor          |  0.16871% | 7075   |  0.169% | 4972   |  0.156% | 
 | 290  | Scyther            |  0.16616% | 6968   |  0.166% | 4934   |  0.155% | 
 | 291  | Linoone            |  0.16566% | 6947   |  0.166% | 4926   |  0.154% | 
 | 292  | Rhydon             |  0.16556% | 6943   |  0.166% | 5325   |  0.167% | 
 | 293  | Lilligant          |  0.16513% | 6925   |  0.165% | 4680   |  0.147% | 
 | 294  | Clawitzer          |  0.16218% | 6801   |  0.162% | 4848   |  0.152% | 
 | 295  | Golurk             |  0.16177% | 6784   |  0.162% | 5187   |  0.162% | 
 | 296  | Ursaring           |  0.16122% | 6761   |  0.161% | 4801   |  0.150% | 
 | 297  | Cryogonal          |  0.16113% | 6757   |  0.161% | 4983   |  0.156% | 
 | 298  | Escavalier         |  0.15879% | 6659   |  0.159% | 4875   |  0.153% | 
 | 299  | Regice             |  0.15695% | 6582   |  0.157% | 4699   |  0.147% | 
 | 300  | Golem              |  0.15648% | 6562   |  0.156% | 5297   |  0.166% | 
 | 301  | Glalie-Mega        |  0.15571% | 6530   |  0.156% | 4620   |  0.145% | 
 | 302  | Kecleon            |  0.15502% | 6501   |  0.155% | 4928   |  0.154% | 
 | 303  | Komala             |  0.15373% | 6447   |  0.154% | 4460   |  0.140% | 
 | 304  | Houndoom           |  0.15371% | 6446   |  0.154% | 4629   |  0.145% | 
 | 305  | Audino-Mega        |  0.15252% | 6396   |  0.153% | 4378   |  0.137% | 
 | 306  | Zangoose           |  0.15164% | 6359   |  0.152% | 4497   |  0.141% | 
 | 307  | Venomoth           |  0.15083% | 6325   |  0.151% | 4412   |  0.138% | 
 | 308  | Pangoro            |  0.14973% | 6279   |  0.150% | 4549   |  0.142% | 
 | 309  | Victreebel         |  0.14935% | 6263   |  0.149% | 4484   |  0.140% | 
