 Total battles: 450152
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 33   | Azumarill          |  5.26700% | 47419  |  5.267% | 34875  |  5.195% | 
 | 34   | Tapu Fini          |  5.21257% | 46929  |  5.213% | 37638  |  5.606% | 
 | 35   | Lopunny-Mega       |  5.19713% | 46790  |  5.197% | 35958  |  5.356% | 
 | 36   | Scizor-Mega        |  5.11238% | 46027  |  5.112% | 34577  |  5.150% | 
 | 37   | Medicham-Mega      |  5.04574% | 45427  |  5.046% | 35161  |  5.237% | 
 | 38   | Kommo-o            |  4.94144% | 44488  |  4.941% | 31717  |  4.724% | 
 | 39   | Mawile-Mega        |  4.75617% | 42820  |  4.756% | 31678  |  4.719% | 
 | 40   | Tapu Bulu          |  4.31799% | 38875  |  4.318% | 28944  |  4.311% | 
 | 41   | Mimikyu            |  4.19358% | 37755  |  4.194% | 26639  |  3.968% | 
 | 42   | Kyurem-Black       |  4.19058% | 37728  |  4.191% | 26432  |  3.937% | 
 | 43   | Gengar             |  3.98343% | 35863  |  3.983% | 25108  |  3.740% | 
 | 44   | Tangrowth          |  3.94722% | 35537  |  3.947% | 26603  |  3.963% | 
 | 45   | Blacephalon        |  3.75440% | 33801  |  3.754% | 23605  |  3.516% | 
 | 46   | Sableye-Mega       |  3.65754% | 32929  |  3.658% | 28465  |  4.240% | 
 | 47   | Venusaur-Mega      |  3.65532% | 32909  |  3.655% | 25023  |  3.727% | 
 | 48   | Infernape          |  3.33076% | 29987  |  3.331% | 22442  |  3.343% | 
 | 49   | Weavile            |  3.25179% | 29276  |  3.252% | 20905  |  3.114% | 
 | 50   | Bisharp            |  3.19748% | 28787  |  3.197% | 19600  |  2.920% | 
 | 51   | Diancie-Mega       |  3.03564% | 27330  |  3.036% | 21349  |  3.180% | 
 | 52   | Gyarados-Mega      |  3.00243% | 27031  |  3.002% | 20409  |  3.040% | 
 | 53   | Jirachi            |  2.94323% | 26498  |  2.943% | 19505  |  2.905% | 
 | 54   | Beedrill-Mega      |  2.92468% | 26331  |  2.925% | 19544  |  2.911% | 
 | 55   | Gyarados           |  2.91468% | 26241  |  2.915% | 19476  |  2.901% | 
 | 56   | Tyranitar-Mega     |  2.88391% | 25964  |  2.884% | 19305  |  2.876% | 
 | 57   | Cloyster           |  2.85870% | 25737  |  2.859% | 18832  |  2.805% | 
 | 58   | Zeraora            |  2.75973% | 24846  |  2.760% | 18181  |  2.708% | 
 | 59   | Breloom            |  2.73474% | 24621  |  2.735% | 18157  |  2.705% | 
 | 60   | Togekiss           |  2.64644% | 23826  |  2.646% | 17342  |  2.583% | 
 | 61   | Keldeo             |  2.64177% | 23784  |  2.642% | 17745  |  2.643% | 
 | 62   | Scizor             |  2.62645% | 23646  |  2.626% | 17129  |  2.551% | 
 | 63   | Salamence          |  2.55802% | 23030  |  2.558% | 15581  |  2.321% | 
 | 64   | Conkeldurr         |  2.50104% | 22517  |  2.501% | 16479  |  2.455% | 
 | 65   | Pinsir-Mega        |  2.49094% | 22426  |  2.491% | 15648  |  2.331% | 
 | 66   | Snorlax            |  2.34343% | 21098  |  2.343% | 15382  |  2.291% | 
 | 67   | Espeon             |  2.29945% | 20702  |  2.299% | 14964  |  2.229% | 
 | 68   | Staraptor          |  2.25857% | 20334  |  2.259% | 14808  |  2.206% | 
 | 69   | Lucario            |  2.23713% | 20141  |  2.237% | 13990  |  2.084% | 
 | 70   | Mew                |  2.22225% | 20007  |  2.222% | 15345  |  2.286% | 
 | 71   | Hydreigon          |  2.16516% | 19493  |  2.165% | 14063  |  2.095% | 
 | 72   | Ditto              |  2.06452% | 18587  |  2.065% | 13148  |  1.958% | 
 | 73   | Garchomp-Mega      |  2.05897% | 18537  |  2.059% | 13302  |  1.981% | 
 | 74   | Shuckle            |  2.01665% | 18156  |  2.017% | 16356  |  2.436% | 
 | 75   | Metagross          |  2.01099% | 18105  |  2.011% | 13172  |  1.962% | 
 | 76   | Manaphy            |  1.99633% | 17973  |  1.996% | 12545  |  1.869% | 
 | 77   | Chandelure         |  1.94212% | 17485  |  1.942% | 12637  |  1.882% | 
 | 78   | Latios             |  1.92746% | 17353  |  1.927% | 12146  |  1.809% | 
 | 79   | Ninetales-Alola    |  1.88836% | 17001  |  1.888% | 13055  |  1.945% | 
 | 80   | Gallade-Mega       |  1.87848% | 16912  |  1.878% | 11884  |  1.770% | 
 | 81   | Kingdra            |  1.87614% | 16891  |  1.876% | 11818  |  1.760% | 
 | 82   | Umbreon            |  1.80128% | 16217  |  1.801% | 11535  |  1.718% | 
 | 83   | Gardevoir-Mega     |  1.78129% | 16037  |  1.781% | 11024  |  1.642% | 
 | 84   | Venusaur           |  1.76807% | 15918  |  1.768% | 11231  |  1.673% | 
 | 85   | Muk-Alola          |  1.75463% | 15797  |  1.755% | 11942  |  1.779% | 
 | 86   | Gastrodon          |  1.71864% | 15473  |  1.719% | 11905  |  1.773% | 
 | 87   | Goodra             |  1.69643% | 15273  |  1.696% | 11159  |  1.662% | 
 | 88   | Milotic            |  1.69154% | 15229  |  1.692% | 10977  |  1.635% | 
 | 89   | Hoopa-Unbound      |  1.64356% | 14797  |  1.644% | 10412  |  1.551% | 
 | 90   | Arcanine           |  1.63645% | 14733  |  1.636% | 11058  |  1.647% | 
 | 91   | Marowak-Alola      |  1.63411% | 14712  |  1.634% | 10796  |  1.608% | 
 | 92   | Sceptile-Mega      |  1.62545% | 14634  |  1.625% | 10326  |  1.538% | 
 | 93   | Porygon-Z          |  1.60801% | 14477  |  1.608% | 10128  |  1.509% | 
 | 94   | Manectric-Mega     |  1.60157% | 14419  |  1.602% | 11332  |  1.688% | 
 | 95   | Crawdaunt          |  1.59790% | 14386  |  1.598% | 10329  |  1.539% | 
 | 96   | Amoonguss          |  1.59557% | 14365  |  1.596% | 10702  |  1.594% | 
 | 97   | Xurkitree          |  1.59402% | 14351  |  1.594% | 10397  |  1.549% | 
 | 98   | Latias-Mega        |  1.56725% | 14110  |  1.567% | 10059  |  1.498% | 
 | 99   | Blissey            |  1.53382% | 13809  |  1.534% | 10036  |  1.495% | 
 | 100  | Mamoswine          |  1.52382% | 13719  |  1.524% | 10911  |  1.625% | 
 | 101  | Cresselia          |  1.52082% | 13692  |  1.521% | 9895   |  1.474% | 
 | 102  | Hippowdon          |  1.48983% | 13413  |  1.490% | 11272  |  1.679% | 
 | 103  | Alakazam           |  1.48816% | 13398  |  1.488% | 8617   |  1.284% | 
 | 104  | Thundurus-Therian  |  1.47683% | 13296  |  1.477% | 10223  |  1.523% | 
 | 105  | Galvantula         |  1.46739% | 13211  |  1.467% | 11524  |  1.717% | 
 | 106  | Torkoal            |  1.43396% | 12910  |  1.434% | 11529  |  1.717% | 
 | 107  | Nidoking           |  1.43396% | 12910  |  1.434% | 9721   |  1.448% | 
 | 108  | Incineroar         |  1.41152% | 12708  |  1.412% | 9903   |  1.475% | 
 | 109  | Scolipede          |  1.39020% | 12516  |  1.390% | 8819   |  1.314% | 
 | 110  | Haxorus            |  1.37720% | 12399  |  1.377% | 8356   |  1.245% | 
 | 111  | Darmanitan         |  1.37020% | 12336  |  1.370% | 9209   |  1.372% | 
 | 112  | Araquanid          |  1.36576% | 12296  |  1.366% | 10588  |  1.577% | 
 | 113  | Crobat             |  1.35043% | 12158  |  1.350% | 8888   |  1.324% | 
 | 114  | Jolteon            |  1.33066% | 11980  |  1.331% | 8859   |  1.320% | 
 | 115  | Heracross-Mega     |  1.29445% | 11654  |  1.294% | 8311   |  1.238% | 
 | 116  | Talonflame         |  1.29445% | 11654  |  1.294% | 8476   |  1.263% | 
 | 117  | Krookodile         |  1.28201% | 11542  |  1.282% | 8410   |  1.253% | 
 | 118  | Volcanion          |  1.27401% | 11470  |  1.274% | 8780   |  1.308% | 
 | 119  | Rotom-Heat         |  1.27224% | 11454  |  1.272% | 9141   |  1.362% | 
 | 120  | Salazzle           |  1.24780% | 11234  |  1.248% | 8175   |  1.218% | 
 | 121  | Quagsire           |  1.21148% | 10907  |  1.211% | 7940   |  1.183% | 
 | 122  | Reuniclus          |  1.19815% | 10787  |  1.198% | 7521   |  1.120% | 
 | 123  | Gardevoir          |  1.17616% | 10589  |  1.176% | 7175   |  1.069% | 
 | 124  | Starmie            |  1.16827% | 10518  |  1.168% | 7493   |  1.116% | 
 | 125  | Azelf              |  1.13639% | 10231  |  1.136% | 9284   |  1.383% | 
 | 126  | Klefki             |  1.13584% | 10226  |  1.136% | 8623   |  1.284% | 
 | 127  | Sylveon            |  1.13151% | 10187  |  1.132% | 6928   |  1.032% | 
 | 128  | Ribombee           |  1.10341% | 9934   |  1.103% | 8695   |  1.295% | 
 | 129  | Empoleon           |  1.09685% | 9875   |  1.097% | 7687   |  1.145% | 
 | 130  | Buzzwole           |  1.07653% | 9692   |  1.077% | 6989   |  1.041% | 
 | 131  | Porygon2           |  1.05009% | 9454   |  1.050% | 7347   |  1.094% | 
 | 132  | Pikachu            |  1.03621% | 9329   |  1.036% | 6947   |  1.035% | 
 | 133  | Altaria-Mega       |  1.00999% | 9093   |  1.010% | 6471   |  0.964% | 
 | 134  | Tentacruel         |  1.00722% | 9068   |  1.007% | 6937   |  1.033% | 
 | 135  | Slowbro            |  1.00644% | 9061   |  1.006% | 6899   |  1.028% | 
 | 136  | Nihilego           |  1.00577% | 9055   |  1.006% | 6620   |  0.986% | 
 | 137  | Vaporeon           |  0.98978% | 8911   |  0.990% | 6370   |  0.949% | 
 | 138  | Primarina          |  0.96523% | 8690   |  0.965% | 6369   |  0.949% | 
 | 139  | Feraligatr         |  0.95779% | 8623   |  0.958% | 6303   |  0.939% | 
 | 140  | Forretress         |  0.95701% | 8616   |  0.957% | 7397   |  1.102% | 
 | 141  | Swampert           |  0.95390% | 8588   |  0.954% | 6788   |  1.011% | 
 | 142  | Aerodactyl-Mega    |  0.93624% | 8429   |  0.936% | 6077   |  0.905% | 
 | 143  | Electivire         |  0.89392% | 8048   |  0.894% | 6031   |  0.898% | 
 | 144  | Zoroark            |  0.88914% | 8005   |  0.889% | 3305   |  0.492% | 
 | 145  | Mandibuzz          |  0.88137% | 7935   |  0.881% | 5822   |  0.867% | 
 | 146  | Roserade           |  0.85671% | 7713   |  0.857% | 5703   |  0.849% | 
 | 147  | Lycanroc-Dusk      |  0.85249% | 7675   |  0.852% | 5659   |  0.843% | 
 | 148  | Latias             |  0.84360% | 7595   |  0.844% | 5369   |  0.800% | 
 | 149  | Linoone            |  0.83705% | 7536   |  0.837% | 5407   |  0.805% | 
 | 150  | Sceptile           |  0.83316% | 7501   |  0.833% | 5161   |  0.769% | 
 | 151  | Latios-Mega        |  0.82705% | 7446   |  0.827% | 5353   |  0.797% | 
 | 152  | Whimsicott         |  0.82628% | 7439   |  0.826% | 5633   |  0.839% | 
 | 153  | Noivern            |  0.82106% | 7392   |  0.821% | 5078   |  0.756% | 
 | 154  | Decidueye          |  0.78496% | 7067   |  0.785% | 4975   |  0.741% | 
 | 155  | Pidgeot-Mega       |  0.76774% | 6912   |  0.768% | 5143   |  0.766% | 
 | 156  | Raichu-Alola       |  0.74997% | 6752   |  0.750% | 4647   |  0.692% | 
 | 157  | Ninetales          |  0.74386% | 6697   |  0.744% | 5175   |  0.771% | 
 | 158  | Diggersby          |  0.73242% | 6594   |  0.732% | 4730   |  0.705% | 
 | 159  | Machamp            |  0.72598% | 6536   |  0.726% | 4910   |  0.731% | 
 | 160  | Toxicroak          |  0.71720% | 6457   |  0.717% | 4594   |  0.684% | 
 | 161  | Ludicolo           |  0.71709% | 6456   |  0.717% | 4680   |  0.697% | 
 | 162  | Cofagrigus         |  0.71454% | 6433   |  0.715% | 5152   |  0.767% | 
 | 163  | Bronzong           |  0.71354% | 6424   |  0.714% | 5540   |  0.825% | 
 | 164  | Golisopod          |  0.70832% | 6377   |  0.708% | 4784   |  0.713% | 
 | 165  | Smeargle           |  0.69932% | 6296   |  0.699% | 5462   |  0.814% | 
 | 166  | Aggron-Mega        |  0.67855% | 6109   |  0.679% | 4795   |  0.714% | 
 | 167  | Malamar            |  0.67233% | 6053   |  0.672% | 4448   |  0.663% | 
 | 168  | Blastoise-Mega     |  0.66955% | 6028   |  0.670% | 4548   |  0.677% | 
 | 169  | Blastoise          |  0.65622% | 5908   |  0.656% | 4442   |  0.662% | 
 | 170  | Thundurus          |  0.65478% | 5895   |  0.655% | 4470   |  0.666% | 
 | 171  | Charizard          |  0.64789% | 5833   |  0.648% | 4342   |  0.647% | 
 | 172  | Flygon             |  0.63967% | 5759   |  0.640% | 4253   |  0.634% | 
 | 173  | Absol-Mega         |  0.63701% | 5735   |  0.637% | 4321   |  0.644% | 
 | 174  | Donphan            |  0.63534% | 5720   |  0.635% | 4798   |  0.715% | 
 | 175  | Stakataka          |  0.62135% | 5594   |  0.621% | 4240   |  0.632% | 
 | 176  | Sharpedo-Mega      |  0.61735% | 5558   |  0.617% | 3885   |  0.579% | 
 | 177  | Suicune            |  0.61557% | 5542   |  0.616% | 4033   |  0.601% | 
 | 178  | Uxie               |  0.61113% | 5502   |  0.611% | 4943   |  0.736% | 
 | 179  | Swellow            |  0.60691% | 5464   |  0.607% | 3825   |  0.570% | 
 | 180  | Slurpuff           |  0.60557% | 5452   |  0.606% | 3798   |  0.566% | 
 | 181  | Typhlosion         |  0.60169% | 5417   |  0.602% | 3902   |  0.581% | 
 | 182  | Shedinja           |  0.60135% | 5414   |  0.601% | 3703   |  0.552% | 
 | 183  | Heracross          |  0.59824% | 5386   |  0.598% | 3750   |  0.559% | 
 | 184  | Slowbro-Mega       |  0.57514% | 5178   |  0.575% | 3902   |  0.581% | 
 | 185  | Rhyperior          |  0.56381% | 5076   |  0.564% | 3855   |  0.574% | 
 | 186  | Ambipom            |  0.55814% | 5025   |  0.558% | 4073   |  0.607% | 
 | 187  | Eelektross         |  0.55337% | 4982   |  0.553% | 3804   |  0.567% | 
 | 188  | Alomomola          |  0.54781% | 4932   |  0.548% | 3844   |  0.573% | 
 | 189  | Houndoom-Mega      |  0.54415% | 4899   |  0.544% | 3365   |  0.501% | 
 | 190  | Mantine            |  0.53971% | 4859   |  0.540% | 3708   |  0.552% | 
 | 191  | Aerodactyl         |  0.53604% | 4826   |  0.536% | 4277   |  0.637% | 
 | 192  | Lapras             |  0.52516% | 4728   |  0.525% | 3492   |  0.520% | 
 | 193  | Politoed           |  0.52127% | 4693   |  0.521% | 3929   |  0.585% | 
 | 194  | Banette-Mega       |  0.51027% | 4594   |  0.510% | 3413   |  0.508% | 
 | 195  | Seismitoad         |  0.50872% | 4580   |  0.509% | 3735   |  0.556% | 
 | 196  | Sigilyph           |  0.50272% | 4526   |  0.503% | 3246   |  0.484% | 
 | 197  | Yanmega            |  0.49239% | 4433   |  0.492% | 3319   |  0.494% | 
 | 198  | Mienshao           |  0.48639% | 4379   |  0.486% | 3164   |  0.471% | 
 | 199  | Torterra           |  0.48095% | 4330   |  0.481% | 3415   |  0.509% | 
 | 200  | Terrakion          |  0.47129% | 4243   |  0.471% | 3105   |  0.463% | 
 | 201  | Dusclops           |  0.46684% | 4203   |  0.467% | 3108   |  0.463% | 
 | 202  | Honchkrow          |  0.45485% | 4095   |  0.455% | 2733   |  0.407% | 
 | 203  | Delphox            |  0.45318% | 4080   |  0.453% | 2881   |  0.429% | 
 | 204  | Froslass           |  0.44907% | 4043   |  0.449% | 3192   |  0.475% | 
 | 205  | Florges            |  0.44341% | 3992   |  0.443% | 2794   |  0.416% | 
 | 206  | Pyukumuku          |  0.43941% | 3956   |  0.439% | 2722   |  0.405% | 
 | 207  | Tyrantrum          |  0.43508% | 3917   |  0.435% | 2793   |  0.416% | 
 | 208  | Hitmonlee          |  0.43463% | 3913   |  0.435% | 2623   |  0.391% | 
 | 209  | Vikavolt           |  0.43241% | 3893   |  0.432% | 2779   |  0.414% | 
 | 210  | Doublade           |  0.43119% | 3882   |  0.431% | 2851   |  0.425% | 
 | 211  | Steelix-Mega       |  0.42897% | 3862   |  0.429% | 2854   |  0.425% | 
 | 212  | Entei              |  0.42352% | 3813   |  0.424% | 2751   |  0.410% | 
 | 213  | Chesnaught         |  0.42352% | 3813   |  0.424% | 2529   |  0.377% | 
 | 214  | Cradily            |  0.41864% | 3769   |  0.419% | 2756   |  0.411% | 
 | 215  | Kabutops           |  0.41242% | 3713   |  0.412% | 2451   |  0.365% | 
 | 216  | Minior             |  0.41131% | 3703   |  0.411% | 2715   |  0.404% | 
 | 217  | Dusknoir           |  0.41108% | 3701   |  0.411% | 2705   |  0.403% | 
 | 218  | Ampharos-Mega      |  0.41031% | 3694   |  0.410% | 2577   |  0.384% | 
 | 219  | Mismagius          |  0.40953% | 3687   |  0.410% | 2659   |  0.396% | 
 | 220  | Raikou             |  0.40842% | 3677   |  0.408% | 2691   |  0.401% | 
 | 221  | Persian-Alola      |  0.40264% | 3625   |  0.403% | 2796   |  0.416% | 
 | 222  | Xatu               |  0.40253% | 3624   |  0.403% | 2805   |  0.418% | 
 | 223  | Celebi             |  0.40075% | 3608   |  0.401% | 2510   |  0.374% | 
 | 224  | Scrafty            |  0.40020% | 3603   |  0.400% | 2734   |  0.407% | 
 | 225  | Heliolisk          |  0.39009% | 3512   |  0.390% | 2451   |  0.365% | 
 | 226  | Aggron             |  0.37565% | 3382   |  0.376% | 2513   |  0.374% | 
 | 227  | Luxray             |  0.37376% | 3365   |  0.374% | 2453   |  0.365% | 
 | 228  | Tsareena           |  0.36721% | 3306   |  0.367% | 2353   |  0.350% | 
 | 229  | Drapion            |  0.36077% | 3248   |  0.361% | 2400   |  0.357% | 
 | 230  | Dragalge           |  0.35521% | 3198   |  0.355% | 2321   |  0.346% | 
 | 231  | Raichu             |  0.34411% | 3098   |  0.344% | 2281   |  0.340% | 
 | 232  | Camerupt-Mega      |  0.34399% | 3097   |  0.344% | 2399   |  0.357% | 
 | 233  | Weezing            |  0.31745% | 2858   |  0.317% | 2297   |  0.342% | 
 | 234  | Steelix            |  0.31656% | 2850   |  0.317% | 2248   |  0.335% | 
 | 235  | Slaking            |  0.31089% | 2799   |  0.311% | 2105   |  0.314% | 
 | 236  | Nidoqueen          |  0.31078% | 2798   |  0.311% | 2264   |  0.337% | 
 | 237  | Lycanroc-Midnight  |  0.30556% | 2751   |  0.306% | 1928   |  0.287% | 
 | 238  | Jellicent          |  0.30523% | 2748   |  0.305% | 1982   |  0.295% | 
 | 239  | Kyurem             |  0.30390% | 2736   |  0.304% | 2070   |  0.308% | 
 | 240  | Meloetta           |  0.30101% | 2710   |  0.301% | 1883   |  0.280% | 
 | 241  | Sharpedo           |  0.30057% | 2706   |  0.301% | 1878   |  0.280% | 
 | 242  | Sableye            |  0.30012% | 2702   |  0.300% | 2064   |  0.307% | 
 | 243  | Comfey             |  0.29990% | 2700   |  0.300% | 1868   |  0.278% | 
 | 244  | Claydol            |  0.29957% | 2697   |  0.300% | 2182   |  0.325% | 
 | 245  | Necrozma           |  0.29523% | 2658   |  0.295% | 1861   |  0.277% | 
 | 246  | Cinccino           |  0.29523% | 2658   |  0.295% | 1812   |  0.270% | 
 | 247  | Rotom-Mow          |  0.29401% | 2647   |  0.294% | 2006   |  0.299% | 
 | 248  | Gigalith           |  0.29068% | 2617   |  0.291% | 2012   |  0.300% | 
 | 249  | Gallade            |  0.28557% | 2571   |  0.286% | 1666   |  0.248% | 
 | 250  | Trevenant          |  0.28546% | 2570   |  0.285% | 1923   |  0.286% | 
 | 251  | Ursaring           |  0.28479% | 2564   |  0.285% | 1799   |  0.268% | 
 | 252  | Meowstic           |  0.28268% | 2545   |  0.283% | 1983   |  0.295% | 
 | 253  | Accelgor           |  0.28079% | 2528   |  0.281% | 2019   |  0.301% | 
 | 254  | Vileplume          |  0.27913% | 2513   |  0.279% | 1807   |  0.269% | 
 | 255  | Moltres            |  0.27813% | 2504   |  0.278% | 1879   |  0.280% | 
 | 256  | Golem-Alola        |  0.27380% | 2465   |  0.274% | 1842   |  0.274% | 
 | 257  | Avalugg            |  0.27357% | 2463   |  0.274% | 1788   |  0.266% | 
 | 258  | Leafeon            |  0.26902% | 2422   |  0.269% | 1708   |  0.254% | 
 | 259  | Omastar            |  0.26480% | 2384   |  0.265% | 1739   |  0.259% | 
 | 260  | Golem              |  0.26247% | 2363   |  0.262% | 1814   |  0.270% | 
 | 261  | Poliwrath          |  0.25469% | 2293   |  0.255% | 1648   |  0.245% | 
 | 262  | Emboar             |  0.25403% | 2287   |  0.254% | 1607   |  0.239% | 
 | 263  | Togedemaru         |  0.25203% | 2269   |  0.252% | 1644   |  0.245% | 
 | 264  | Victreebel         |  0.25080% | 2258   |  0.251% | 1453   |  0.216% | 
 | 265  | Golurk             |  0.25036% | 2254   |  0.250% | 1703   |  0.254% | 
 | 266  | Slowking           |  0.24980% | 2249   |  0.250% | 1713   |  0.255% | 
 | 267  | Rampardos          |  0.24781% | 2231   |  0.248% | 1491   |  0.222% | 
 | 268  | Druddigon          |  0.24714% | 2225   |  0.247% | 1863   |  0.278% | 
 | 269  | Miltank            |  0.24692% | 2223   |  0.247% | 1495   |  0.223% | 
 | 270  | Lanturn            |  0.24547% | 2210   |  0.245% | 1699   |  0.253% | 
 | 271  | Glalie-Mega        |  0.24247% | 2183   |  0.242% | 1551   |  0.231% | 
 | 272  | Samurott           |  0.23925% | 2154   |  0.239% | 1612   |  0.240% | 
 | 273  | Tauros             |  0.23781% | 2141   |  0.238% | 1574   |  0.234% | 
 | 274  | Bewear             |  0.23748% | 2138   |  0.237% | 1494   |  0.223% | 
 | 275  | Pangoro            |  0.23203% | 2089   |  0.232% | 1363   |  0.203% | 
 | 276  | Spiritomb          |  0.22726% | 2046   |  0.227% | 1624   |  0.242% | 
 | 277  | Ninjask            |  0.22626% | 2037   |  0.226% | 1486   |  0.221% | 
 | 278  | Hitmonchan         |  0.22559% | 2031   |  0.226% | 1578   |  0.235% | 
 | 279  | Hitmontop          |  0.22559% | 2031   |  0.226% | 1606   |  0.239% | 
 | 280  | Scyther            |  0.22248% | 2003   |  0.222% | 1391   |  0.207% | 
 | 281  | Lilligant          |  0.22248% | 2003   |  0.222% | 1377   |  0.205% | 
 | 282  | Rhydon             |  0.22170% | 1996   |  0.222% | 1558   |  0.232% | 
 | 283  | Mudsdale           |  0.22148% | 1994   |  0.221% | 1463   |  0.218% | 
 | 284  | Flareon            |  0.22137% | 1993   |  0.221% | 1460   |  0.217% | 
 | 285  | Braviary           |  0.22115% | 1991   |  0.221% | 1468   |  0.219% | 
 | 286  | Zangoose           |  0.21993% | 1980   |  0.220% | 1442   |  0.215% | 
 | 287  | Liepard            |  0.21981% | 1979   |  0.220% | 1560   |  0.232% | 
 | 288  | Abomasnow-Mega     |  0.21926% | 1974   |  0.219% | 1464   |  0.218% | 
 | 289  | Zygarde-10%        |  0.21837% | 1966   |  0.218% | 1363   |  0.203% | 
 | 290  | Vivillon           |  0.21748% | 1958   |  0.217% | 1452   |  0.216% | 
 | 291  | Cobalion           |  0.21437% | 1930   |  0.214% | 1450   |  0.216% | 
 | 292  | Durant             |  0.21326% | 1920   |  0.213% | 1349   |  0.201% | 
 | 293  | Articuno           |  0.21104% | 1900   |  0.211% | 1414   |  0.211% | 
 | 294  | Clawitzer          |  0.20993% | 1890   |  0.210% | 1388   |  0.207% | 
 | 295  | Archeops           |  0.20804% | 1873   |  0.208% | 1508   |  0.225% | 
 | 296  | Registeel          |  0.20693% | 1863   |  0.207% | 1448   |  0.216% | 
 | 297  | Guzzlord           |  0.20560% | 1851   |  0.206% | 1318   |  0.196% | 
 | 298  | Magneton           |  0.20249% | 1823   |  0.202% | 1366   |  0.203% | 
 | 299  | Escavalier         |  0.19949% | 1796   |  0.199% | 1335   |  0.199% | 
 | 300  | Aurorus            |  0.19882% | 1790   |  0.199% | 1349   |  0.201% | 
 | 301  | Dhelmise           |  0.19793% | 1782   |  0.198% | 1244   |  0.185% | 
 | 302  | Manectric          |  0.19593% | 1764   |  0.196% | 1310   |  0.195% | 
 | 303  | Magmortar          |  0.19393% | 1746   |  0.194% | 1279   |  0.191% | 
 | 304  | Exploud            |  0.19249% | 1733   |  0.192% | 1346   |  0.200% | 
 | 305  | Exeggutor-Alola    |  0.19227% | 1731   |  0.192% | 1234   |  0.184% | 
 | 306  | Diancie            |  0.19060% | 1716   |  0.191% | 1276   |  0.190% | 
 | 307  | Turtonator         |  0.18871% | 1699   |  0.189% | 1171   |  0.174% | 
 | 308  | Exeggutor          |  0.18460% | 1662   |  0.185% | 1177   |  0.175% | 
