 Total battles: 1806198
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 33   | Medicham-Mega      |  4.94949% | 178795 |  4.949% | 139163 |  5.091% | 
 | 34   | Bisharp            |  4.84338% | 174962 |  4.843% | 122186 |  4.470% | 
 | 35   | Victini            |  4.73201% | 170939 |  4.732% | 129516 |  4.738% | 
 | 36   | Dragonite          |  4.71471% | 170314 |  4.715% | 120687 |  4.415% | 
 | 37   | Tangrowth          |  4.48481% | 162009 |  4.485% | 123210 |  4.508% | 
 | 38   | Latios             |  4.47816% | 161769 |  4.478% | 115028 |  4.208% | 
 | 39   | Mew                |  4.47360% | 161604 |  4.474% | 124724 |  4.563% | 
 | 40   | Charizard-Mega-Y   |  4.42651% | 159903 |  4.427% | 124346 |  4.549% | 
 | 41   | Swampert-Mega      |  4.40442% | 159105 |  4.404% | 128113 |  4.687% | 
 | 42   | Pelipper           |  4.38089% | 158255 |  4.381% | 143325 |  5.243% | 
 | 43   | Kyurem-Black       |  4.36868% | 157814 |  4.369% | 115569 |  4.228% | 
 | 44   | Mawile-Mega        |  4.33554% | 156617 |  4.336% | 114047 |  4.172% | 
 | 45   | Blacephalon        |  4.30268% | 155430 |  4.303% | 112252 |  4.107% | 
 | 46   | Keldeo             |  3.97404% | 143558 |  3.974% | 108283 |  3.961% | 
 | 47   | Mamoswine          |  3.82527% | 138184 |  3.825% | 111084 |  4.064% | 
 | 48   | Gyarados-Mega      |  3.56841% | 128905 |  3.568% | 96654  |  3.536% | 
 | 49   | Pinsir-Mega        |  3.55421% | 128392 |  3.554% | 89325  |  3.268% | 
 | 50   | Serperior          |  3.48843% | 126016 |  3.488% | 90851  |  3.324% | 
 | 51   | Gengar             |  3.44591% | 124480 |  3.446% | 85533  |  3.129% | 
 | 52   | Tornadus-Therian   |  3.40123% | 122866 |  3.401% | 95216  |  3.483% | 
 | 53   | Weavile            |  3.28187% | 118554 |  3.282% | 85339  |  3.122% | 
 | 54   | Sableye-Mega       |  3.23121% | 116724 |  3.231% | 99767  |  3.650% | 
 | 55   | Jirachi            |  3.21211% | 116034 |  3.212% | 87828  |  3.213% | 
 | 56   | Diancie-Mega       |  3.09102% | 111660 |  3.091% | 86125  |  3.151% | 
 | 57   | Ninetales-Alola    |  3.00083% | 108402 |  3.001% | 87776  |  3.211% | 
 | 58   | Azumarill          |  2.94752% | 106476 |  2.948% | 80166  |  2.933% | 
 | 59   | Gyarados           |  2.86046% | 103331 |  2.860% | 77986  |  2.853% | 
 | 60   | Hoopa-Unbound      |  2.82555% | 102070 |  2.826% | 71844  |  2.628% | 
 | 61   | Tyranitar-Mega     |  2.77160% | 100121 |  2.772% | 74269  |  2.717% | 
 | 62   | Amoonguss          |  2.67742% | 96719  |  2.677% | 71519  |  2.616% | 
 | 63   | Beedrill-Mega      |  2.57948% | 93181  |  2.579% | 69727  |  2.551% | 
 | 64   | Infernape          |  2.50607% | 90529  |  2.506% | 68588  |  2.509% | 
 | 65   | Scizor             |  2.33632% | 84397  |  2.336% | 63051  |  2.307% | 
 | 66   | Salamence          |  2.16743% | 78296  |  2.167% | 55334  |  2.024% | 
 | 67   | Snorlax            |  2.08861% | 75449  |  2.089% | 54997  |  2.012% | 
 | 68   | Kingdra            |  2.06121% | 74459  |  2.061% | 51364  |  1.879% | 
 | 69   | Gallade-Mega       |  2.05456% | 74219  |  2.055% | 51471  |  1.883% | 
 | 70   | Thundurus-Therian  |  2.02799% | 73259  |  2.028% | 56706  |  2.075% | 
 | 71   | Espeon             |  2.00911% | 72577  |  2.009% | 50968  |  1.865% | 
 | 72   | Cloyster           |  2.00878% | 72565  |  2.009% | 54594  |  1.997% | 
 | 73   | Marowak-Alola      |  2.00188% | 72316  |  2.002% | 54981  |  2.011% | 
 | 74   | Staraptor          |  1.98472% | 71696  |  1.985% | 52665  |  1.927% | 
 | 75   | Arcanine           |  1.94370% | 70214  |  1.944% | 52935  |  1.937% | 
 | 76   | Togekiss           |  1.92783% | 69641  |  1.928% | 49745  |  1.820% | 
 | 77   | Latios-Mega        |  1.90500% | 68816  |  1.905% | 50419  |  1.845% | 
 | 78   | Manectric-Mega     |  1.90358% | 68765  |  1.904% | 54620  |  1.998% | 
 | 79   | Breloom            |  1.89486% | 68450  |  1.895% | 50349  |  1.842% | 
 | 80   | Xurkitree          |  1.83045% | 66123  |  1.830% | 48164  |  1.762% | 
 | 81   | Goodra             |  1.81558% | 65586  |  1.816% | 48160  |  1.762% | 
 | 82   | Conkeldurr         |  1.81054% | 65404  |  1.811% | 49295  |  1.803% | 
 | 83   | Shuckle            |  1.79261% | 64756  |  1.793% | 57942  |  2.120% | 
 | 84   | Nidoking           |  1.75128% | 63263  |  1.751% | 48895  |  1.789% | 
 | 85   | Gardevoir-Mega     |  1.73627% | 62721  |  1.736% | 42078  |  1.539% | 
 | 86   | Umbreon            |  1.70128% | 61457  |  1.701% | 43348  |  1.586% | 
 | 87   | Porygon-Z          |  1.69616% | 61272  |  1.696% | 42765  |  1.565% | 
 | 88   | Gastrodon          |  1.69461% | 61216  |  1.695% | 49428  |  1.808% | 
 | 89   | Kommo-o            |  1.64755% | 59516  |  1.648% | 43127  |  1.578% | 
 | 90   | Metagross          |  1.64315% | 59357  |  1.643% | 43635  |  1.596% | 
 | 91   | Muk-Alola          |  1.57712% | 56972  |  1.577% | 43910  |  1.606% | 
 | 92   | Latias-Mega        |  1.55611% | 56213  |  1.556% | 39811  |  1.456% | 
 | 93   | Hippowdon          |  1.55290% | 56097  |  1.553% | 48420  |  1.771% | 
 | 94   | Galvantula         |  1.53926% | 55604  |  1.539% | 48824  |  1.786% | 
 | 95   | Jolteon            |  1.50950% | 54529  |  1.509% | 41026  |  1.501% | 
 | 96   | Garchomp-Mega      |  1.50748% | 54456  |  1.507% | 38461  |  1.407% | 
 | 97   | Hydreigon          |  1.50230% | 54269  |  1.502% | 39302  |  1.438% | 
 | 98   | Araquanid          |  1.47492% | 53280  |  1.475% | 45893  |  1.679% | 
 | 99   | Chandelure         |  1.46349% | 52867  |  1.463% | 38616  |  1.413% | 
 | 100  | Ditto              |  1.45967% | 52729  |  1.460% | 37414  |  1.369% | 
 | 101  | Quagsire           |  1.45336% | 52501  |  1.453% | 38004  |  1.390% | 
 | 102  | Incineroar         |  1.44771% | 52297  |  1.448% | 42651  |  1.560% | 
 | 103  | Milotic            |  1.42573% | 51503  |  1.426% | 38250  |  1.399% | 
 | 104  | Alakazam           |  1.39705% | 50467  |  1.397% | 33421  |  1.223% | 
 | 105  | Volcanion          |  1.39431% | 50368  |  1.394% | 39437  |  1.443% | 
 | 106  | Starmie            |  1.39417% | 50363  |  1.394% | 36022  |  1.318% | 
 | 107  | Buzzwole           |  1.35367% | 48900  |  1.354% | 35497  |  1.299% | 
 | 108  | Manaphy            |  1.33094% | 48079  |  1.331% | 34391  |  1.258% | 
 | 109  | Heracross-Mega     |  1.26135% | 45565  |  1.261% | 32314  |  1.182% | 
 | 110  | Sceptile-Mega      |  1.24829% | 45093  |  1.248% | 31689  |  1.159% | 
 | 111  | Tentacruel         |  1.24037% | 44807  |  1.240% | 34279  |  1.254% | 
 | 112  | Lucario            |  1.23813% | 44726  |  1.238% | 31504  |  1.153% | 
 | 113  | Porygon2           |  1.22938% | 44410  |  1.229% | 33760  |  1.235% | 
 | 114  | Talonflame         |  1.22049% | 44089  |  1.220% | 31403  |  1.149% | 
 | 115  | Latias             |  1.19668% | 43229  |  1.197% | 30177  |  1.104% | 
 | 116  | Darmanitan         |  1.19378% | 43124  |  1.194% | 32182  |  1.177% | 
 | 117  | Crobat             |  1.18395% | 42769  |  1.184% | 31260  |  1.144% | 
 | 118  | Sylveon            |  1.17662% | 42504  |  1.177% | 28839  |  1.055% | 
 | 119  | Cresselia          |  1.17363% | 42396  |  1.174% | 32329  |  1.183% | 
 | 120  | Blissey            |  1.16817% | 42199  |  1.168% | 29945  |  1.096% | 
 | 121  | Nihilego           |  1.09152% | 39430  |  1.092% | 29742  |  1.088% | 
 | 122  | Forretress         |  1.08673% | 39257  |  1.087% | 34286  |  1.254% | 
 | 123  | Scolipede          |  1.03931% | 37544  |  1.039% | 27759  |  1.016% | 
 | 124  | Smeargle           |  1.00399% | 36268  |  1.004% | 32260  |  1.180% | 
 | 125  | Salazzle           |  0.99145% | 35815  |  0.991% | 26156  |  0.957% | 
 | 126  | Venusaur           |  0.98212% | 35478  |  0.982% | 26013  |  0.952% | 
 | 127  | Thundurus          |  0.98021% | 35409  |  0.980% | 26916  |  0.985% | 
 | 128  | Mandibuzz          |  0.97567% | 35245  |  0.976% | 26855  |  0.982% | 
 | 129  | Mantine            |  0.97523% | 35229  |  0.975% | 27322  |  1.000% | 
 | 130  | Lycanroc-Dusk      |  0.93738% | 33862  |  0.937% | 24967  |  0.913% | 
 | 131  | Aerodactyl-Mega    |  0.91407% | 33020  |  0.914% | 24085  |  0.881% | 
 | 132  | Empoleon           |  0.91147% | 32926  |  0.911% | 25564  |  0.935% | 
 | 133  | Primarina          |  0.90217% | 32590  |  0.902% | 23990  |  0.878% | 
 | 134  | Haxorus            |  0.88567% | 31994  |  0.886% | 21152  |  0.774% | 
 | 135  | Electivire         |  0.87823% | 31725  |  0.878% | 23115  |  0.846% | 
 | 136  | Torkoal            |  0.87546% | 31625  |  0.875% | 28508  |  1.043% | 
 | 137  | Suicune            |  0.87164% | 31487  |  0.872% | 23106  |  0.845% | 
 | 138  | Klefki             |  0.86967% | 31416  |  0.870% | 26319  |  0.963% | 
 | 139  | Stakataka          |  0.85813% | 30999  |  0.858% | 22809  |  0.834% | 
 | 140  | Azelf              |  0.84703% | 30598  |  0.847% | 27605  |  1.010% | 
 | 141  | Swampert           |  0.84296% | 30451  |  0.843% | 25265  |  0.924% | 
 | 142  | Ribombee           |  0.83822% | 30280  |  0.838% | 26361  |  0.964% | 
 | 143  | Krookodile         |  0.83665% | 30223  |  0.837% | 22528  |  0.824% | 
 | 144  | Altaria-Mega       |  0.83222% | 30063  |  0.832% | 21071  |  0.771% | 
 | 145  | Slowbro            |  0.82884% | 29941  |  0.829% | 22629  |  0.828% | 
 | 146  | Crawdaunt          |  0.82593% | 29836  |  0.826% | 21448  |  0.785% | 
 | 147  | Reuniclus          |  0.81038% | 29274  |  0.810% | 20618  |  0.754% | 
 | 148  | Zoroark            |  0.79446% | 28699  |  0.794% | 13781  |  0.504% | 
 | 149  | Aggron-Mega        |  0.75592% | 27307  |  0.756% | 21645  |  0.792% | 
 | 150  | Vaporeon           |  0.75197% | 27164  |  0.752% | 20223  |  0.740% | 
 | 151  | Feraligatr         |  0.73862% | 26682  |  0.739% | 19118  |  0.699% | 
 | 152  | Pidgeot-Mega       |  0.73375% | 26506  |  0.734% | 19612  |  0.717% | 
 | 153  | Decidueye          |  0.72996% | 26369  |  0.730% | 19009  |  0.695% | 
 | 154  | Politoed           |  0.72899% | 26334  |  0.729% | 22449  |  0.821% | 
 | 155  | Donphan            |  0.72088% | 26041  |  0.721% | 21545  |  0.788% | 
 | 156  | Slowbro-Mega       |  0.71969% | 25998  |  0.720% | 19445  |  0.711% | 
 | 157  | Cofagrigus         |  0.70942% | 25627  |  0.709% | 19616  |  0.718% | 
 | 158  | Blastoise-Mega     |  0.70709% | 25543  |  0.707% | 19498  |  0.713% | 
 | 159  | Houndoom-Mega      |  0.69284% | 25028  |  0.693% | 17726  |  0.648% | 
 | 160  | Alomomola          |  0.67465% | 24371  |  0.675% | 18121  |  0.663% | 
 | 161  | Diggersby          |  0.66897% | 24166  |  0.669% | 18159  |  0.664% | 
 | 162  | Slurpuff           |  0.66263% | 23937  |  0.663% | 18033  |  0.660% | 
 | 163  | Noivern            |  0.65915% | 23811  |  0.659% | 16995  |  0.622% | 
 | 164  | Whimsicott         |  0.65740% | 23748  |  0.657% | 17900  |  0.655% | 
 | 165  | Rotom-Heat         |  0.65732% | 23745  |  0.657% | 19175  |  0.701% | 
 | 166  | Gardevoir          |  0.65713% | 23738  |  0.657% | 15816  |  0.579% | 
 | 167  | Raichu-Alola       |  0.64439% | 23278  |  0.644% | 16362  |  0.599% | 
 | 168  | Machamp            |  0.64417% | 23270  |  0.644% | 17427  |  0.638% | 
 | 169  | Sharpedo-Mega      |  0.63833% | 23059  |  0.638% | 15872  |  0.581% | 
 | 170  | Ninetales          |  0.63005% | 22760  |  0.630% | 17817  |  0.652% | 
 | 171  | Ambipom            |  0.61892% | 22358  |  0.619% | 17178  |  0.628% | 
 | 172  | Absol-Mega         |  0.59924% | 21647  |  0.599% | 16494  |  0.603% | 
 | 173  | Typhlosion         |  0.59204% | 21387  |  0.592% | 15334  |  0.561% | 
 | 174  | Golisopod          |  0.58424% | 21105  |  0.584% | 15828  |  0.579% | 
 | 175  | Pikachu            |  0.57831% | 20891  |  0.578% | 15529  |  0.568% | 
 | 176  | Roserade           |  0.57472% | 20761  |  0.575% | 15085  |  0.552% | 
 | 177  | Mimikyu-Totem      |  0.56442% | 20389  |  0.564% | 13952  |  0.510% | 
 | 178  | Flygon             |  0.55611% | 20089  |  0.556% | 14439  |  0.528% | 
 | 179  | Eelektross         |  0.53964% | 19494  |  0.540% | 15126  |  0.553% | 
 | 180  | Raikou             |  0.53851% | 19453  |  0.539% | 14364  |  0.525% | 
 | 181  | Necrozma           |  0.52641% | 19016  |  0.526% | 12312  |  0.450% | 
 | 182  | Terrakion          |  0.51642% | 18655  |  0.516% | 13341  |  0.488% | 
 | 183  | Florges            |  0.50695% | 18313  |  0.507% | 12534  |  0.459% | 
 | 184  | Ludicolo           |  0.50667% | 18303  |  0.507% | 13317  |  0.487% | 
 | 185  | Swellow            |  0.50609% | 18282  |  0.506% | 13043  |  0.477% | 
 | 186  | Uxie               |  0.50241% | 18149  |  0.502% | 16576  |  0.606% | 
 | 187  | Mienshao           |  0.49723% | 17962  |  0.497% | 13300  |  0.487% | 
 | 188  | Heracross          |  0.49601% | 17918  |  0.496% | 12645  |  0.463% | 
 | 189  | Bronzong           |  0.49064% | 17724  |  0.491% | 15021  |  0.550% | 
 | 190  | Seismitoad         |  0.48284% | 17442  |  0.483% | 14520  |  0.531% | 
 | 191  | Lapras             |  0.47683% | 17225  |  0.477% | 12752  |  0.467% | 
 | 192  | Toxicroak          |  0.47379% | 17115  |  0.474% | 12282  |  0.449% | 
 | 193  | Sceptile           |  0.47370% | 17112  |  0.474% | 11498  |  0.421% | 
 | 194  | Rhyperior          |  0.46872% | 16932  |  0.469% | 12872  |  0.471% | 
 | 195  | Sigilyph           |  0.46545% | 16814  |  0.465% | 11833  |  0.433% | 
 | 196  | Blastoise          |  0.46526% | 16807  |  0.465% | 12619  |  0.462% | 
 | 197  | Minior             |  0.45255% | 16348  |  0.453% | 11603  |  0.424% | 
 | 198  | Banette-Mega       |  0.43525% | 15723  |  0.435% | 11565  |  0.423% | 
 | 199  | Entei              |  0.43414% | 15683  |  0.434% | 11847  |  0.433% | 
 | 200  | Celebi             |  0.42974% | 15524  |  0.430% | 11474  |  0.420% | 
 | 201  | Shedinja           |  0.41983% | 15166  |  0.420% | 10526  |  0.385% | 
 | 202  | Scrafty            |  0.41665% | 15051  |  0.417% | 10921  |  0.400% | 
 | 203  | Drapion            |  0.41593% | 15025  |  0.416% | 11409  |  0.417% | 
 | 204  | Heliolisk          |  0.41131% | 14858  |  0.411% | 10349  |  0.379% | 
 | 205  | Camerupt-Mega      |  0.40544% | 14646  |  0.405% | 11270  |  0.412% | 
 | 206  | Pyukumuku          |  0.39099% | 14124  |  0.391% | 10186  |  0.373% | 
 | 207  | Xatu               |  0.38634% | 13956  |  0.386% | 10505  |  0.384% | 
 | 208  | Dusclops           |  0.38573% | 13934  |  0.386% | 10255  |  0.375% | 
 | 209  | Honchkrow          |  0.38177% | 13791  |  0.382% | 9463   |  0.346% | 
 | 210  | Malamar            |  0.37734% | 13631  |  0.377% | 10113  |  0.370% | 
 | 211  | Ampharos-Mega      |  0.37521% | 13554  |  0.375% | 9628   |  0.352% | 
 | 212  | Tyrantrum          |  0.37504% | 13548  |  0.375% | 9241   |  0.338% | 
 | 213  | Charizard          |  0.37357% | 13495  |  0.374% | 9956   |  0.364% | 
 | 214  | Froslass           |  0.37070% | 13391  |  0.371% | 10518  |  0.385% | 
 | 215  | Trevenant          |  0.36812% | 13298  |  0.368% | 9267   |  0.339% | 
 | 216  | Hitmonlee          |  0.35893% | 12966  |  0.359% | 9157   |  0.335% | 
 | 217  | Chesnaught         |  0.35674% | 12887  |  0.357% | 9472   |  0.347% | 
 | 218  | Steelix-Mega       |  0.34971% | 12633  |  0.350% | 9856   |  0.361% | 
 | 219  | Sableye            |  0.34777% | 12563  |  0.348% | 9472   |  0.347% | 
 | 220  | Doublade           |  0.34099% | 12318  |  0.341% | 8943   |  0.327% | 
 | 221  | Weezing            |  0.33953% | 12265  |  0.340% | 9610   |  0.352% | 
 | 222  | Delphox            |  0.33789% | 12206  |  0.338% | 8738   |  0.320% | 
 | 223  | Torterra           |  0.33579% | 12130  |  0.336% | 9096   |  0.333% | 
 | 224  | Dhelmise           |  0.33457% | 12086  |  0.335% | 8908   |  0.326% | 
 | 225  | Luxray             |  0.33258% | 12014  |  0.333% | 8739   |  0.320% | 
 | 226  | Cobalion           |  0.33039% | 11935  |  0.330% | 9272   |  0.339% | 
 | 227  | Vikavolt           |  0.31840% | 11502  |  0.318% | 8103   |  0.296% | 
 | 228  | Jellicent          |  0.31611% | 11419  |  0.316% | 8388   |  0.307% | 
 | 229  | Cinccino           |  0.31530% | 11390  |  0.315% | 7917   |  0.290% | 
 | 230  | Slowking           |  0.31328% | 11317  |  0.313% | 8424   |  0.308% | 
 | 231  | Mismagius          |  0.31328% | 11317  |  0.313% | 8093   |  0.296% | 
 | 232  | Cradily            |  0.31234% | 11283  |  0.312% | 8259   |  0.302% | 
 | 233  | Tsareena           |  0.30952% | 11181  |  0.310% | 7988   |  0.292% | 
 | 234  | Steelix            |  0.30661% | 11076  |  0.307% | 8474   |  0.310% | 
 | 235  | Avalugg            |  0.30207% | 10912  |  0.302% | 8032   |  0.294% | 
 | 236  | Aerodactyl         |  0.29656% | 10713  |  0.297% | 8974   |  0.328% | 
 | 237  | Dusknoir           |  0.29648% | 10710  |  0.296% | 7959   |  0.291% | 
 | 238  | Sandslash-Alola    |  0.29631% | 10704  |  0.296% | 7820   |  0.286% | 
 | 239  | Bewear             |  0.29468% | 10645  |  0.295% | 7307   |  0.267% | 
 | 240  | Aggron             |  0.29288% | 10580  |  0.293% | 7668   |  0.281% | 
 | 241  | Linoone            |  0.29211% | 10552  |  0.292% | 7090   |  0.259% | 
 | 242  | Accelgor           |  0.29008% | 10479  |  0.290% | 8064   |  0.295% | 
 | 243  | Meloetta           |  0.28743% | 10383  |  0.287% | 7280   |  0.266% | 
 | 244  | Kabutops           |  0.27619% | 9977   |  0.276% | 6959   |  0.255% | 
 | 245  | Yanmega            |  0.27574% | 9961   |  0.276% | 6830   |  0.250% | 
 | 246  | Slaking            |  0.27572% | 9960   |  0.276% | 7302   |  0.267% | 
 | 247  | Lanturn            |  0.27519% | 9941   |  0.275% | 7647   |  0.280% | 
 | 248  | Gigalith           |  0.27508% | 9937   |  0.275% | 8229   |  0.301% | 
 | 249  | Raichu             |  0.27101% | 9790   |  0.271% | 7062   |  0.258% | 
 | 250  | Magmortar          |  0.26916% | 9723   |  0.269% | 7039   |  0.258% | 
 | 251  | Dragalge           |  0.26644% | 9625   |  0.266% | 6926   |  0.253% | 
 | 252  | Golem-Alola        |  0.26536% | 9586   |  0.265% | 7272   |  0.266% | 
 | 253  | Abomasnow-Mega     |  0.26199% | 9464   |  0.262% | 7147   |  0.261% | 
 | 254  | Miltank            |  0.26082% | 9422   |  0.261% | 7016   |  0.257% | 
 | 255  | Nidoqueen          |  0.25628% | 9258   |  0.256% | 7510   |  0.275% | 
 | 256  | Persian-Alola      |  0.25393% | 9173   |  0.254% | 7456   |  0.273% | 
 | 257  | Articuno           |  0.25053% | 9050   |  0.251% | 6723   |  0.246% | 
 | 258  | Vivillon           |  0.24488% | 8846   |  0.245% | 6378   |  0.233% | 
 | 259  | Leafeon            |  0.24405% | 8816   |  0.244% | 6093   |  0.223% | 
 | 260  | Durant             |  0.24266% | 8766   |  0.243% | 6349   |  0.232% | 
 | 261  | Poliwrath          |  0.24145% | 8722   |  0.241% | 6495   |  0.238% | 
 | 262  | Lycanroc           |  0.24128% | 8716   |  0.241% | 6570   |  0.240% | 
 | 263  | Omastar            |  0.23945% | 8650   |  0.239% | 6590   |  0.241% | 
 | 264  | Emboar             |  0.23286% | 8412   |  0.233% | 6145   |  0.225% | 
 | 265  | Rotom-Mow          |  0.22885% | 8267   |  0.229% | 6325   |  0.231% | 
 | 266  | Mudsdale           |  0.22813% | 8241   |  0.228% | 6247   |  0.229% | 
 | 267  | Lycanroc-Midnight  |  0.22545% | 8144   |  0.225% | 5780   |  0.211% | 
 | 268  | Hitmontop          |  0.22129% | 7994   |  0.221% | 6069   |  0.222% | 
 | 269  | Registeel          |  0.22096% | 7982   |  0.221% | 6227   |  0.228% | 
 | 270  | Exeggutor-Alola    |  0.22077% | 7975   |  0.221% | 5780   |  0.211% | 
 | 271  | Spiritomb          |  0.22027% | 7957   |  0.220% | 5901   |  0.216% | 
 | 272  | Gallade            |  0.21689% | 7835   |  0.217% | 5620   |  0.206% | 
 | 273  | Braviary           |  0.21617% | 7809   |  0.216% | 5464   |  0.200% | 
 | 274  | Meowstic           |  0.21526% | 7776   |  0.215% | 5860   |  0.214% | 
 | 275  | Hoopa              |  0.21440% | 7745   |  0.214% | 5321   |  0.195% | 
 | 276  | Claydol            |  0.21363% | 7717   |  0.214% | 6311   |  0.231% | 
 | 277  | Druddigon          |  0.21351% | 7713   |  0.214% | 6602   |  0.242% | 
 | 278  | Sharpedo           |  0.20806% | 7516   |  0.208% | 5389   |  0.197% | 
 | 279  | Lurantis           |  0.20682% | 7471   |  0.207% | 5315   |  0.194% | 
 | 280  | Golem              |  0.20521% | 7413   |  0.205% | 5877   |  0.215% | 
 | 281  | Moltres            |  0.20316% | 7339   |  0.203% | 5556   |  0.203% | 
 | 282  | Flareon            |  0.20311% | 7337   |  0.203% | 5484   |  0.201% | 
 | 283  | Komala             |  0.20291% | 7330   |  0.203% | 5066   |  0.185% | 
 | 284  | Kecleon            |  0.20208% | 7300   |  0.202% | 5428   |  0.199% | 
 | 285  | Golurk             |  0.19754% | 7136   |  0.198% | 5229   |  0.191% | 
 | 286  | Glalie-Mega        |  0.19749% | 7134   |  0.197% | 5015   |  0.183% | 
 | 287  | Togedemaru         |  0.19450% | 7026   |  0.194% | 5269   |  0.193% | 
 | 288  | Rhydon             |  0.19394% | 7006   |  0.194% | 5516   |  0.202% | 
 | 289  | Ninjask            |  0.19267% | 6960   |  0.193% | 4962   |  0.182% | 
 | 290  | Exeggutor          |  0.19084% | 6894   |  0.191% | 4701   |  0.172% | 
 | 291  | Archeops           |  0.18877% | 6819   |  0.189% | 5184   |  0.190% | 
 | 292  | Cryogonal          |  0.18841% | 6806   |  0.188% | 4937   |  0.181% | 
 | 293  | Liepard            |  0.18807% | 6794   |  0.188% | 5354   |  0.196% | 
 | 294  | Zangoose           |  0.18605% | 6721   |  0.186% | 4610   |  0.169% | 
 | 295  | Ursaring           |  0.18550% | 6701   |  0.186% | 4817   |  0.176% | 
 | 296  | Vileplume          |  0.18453% | 6666   |  0.185% | 4911   |  0.180% | 
 | 297  | Comfey             |  0.18423% | 6655   |  0.184% | 4730   |  0.173% | 
 | 298  | Electrode          |  0.18323% | 6619   |  0.183% | 5396   |  0.197% | 
 | 299  | Escavalier         |  0.18309% | 6614   |  0.183% | 4881   |  0.179% | 
 | 300  | Exploud            |  0.18304% | 6612   |  0.183% | 5059   |  0.185% | 
 | 301  | Victreebel         |  0.18207% | 6577   |  0.182% | 4846   |  0.177% | 
 | 302  | Aron               |  0.17985% | 6497   |  0.180% | 4325   |  0.158% | 
 | 303  | Glaceon            |  0.17883% | 6460   |  0.179% | 4435   |  0.162% | 
 | 304  | Wishiwashi         |  0.17866% | 6454   |  0.179% | 4660   |  0.170% | 
 | 305  | Diancie            |  0.17725% | 6403   |  0.177% | 4780   |  0.175% | 
 | 306  | Tauros             |  0.17562% | 6344   |  0.176% | 4542   |  0.166% | 
 | 307  | Tornadus           |  0.17487% | 6317   |  0.175% | 4763   |  0.174% | 
 | 308  | Primeape           |  0.17310% | 6253   |  0.173% | 4632   |  0.169% | 
