 Total battles: 2041895
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 124  | Smeargle           |  1.03051% | 42084  |  1.031% | 38198  |  1.226% | 
 | 125  | Mandibuzz          |  1.01577% | 41482  |  1.016% | 31802  |  1.021% | 
 | 126  | Nihilego           |  0.99444% | 40611  |  0.994% | 30724  |  0.986% | 
 | 127  | Forretress         |  0.97336% | 39750  |  0.973% | 34548  |  1.109% | 
 | 128  | Latias-Mega        |  0.97209% | 39698  |  0.972% | 28642  |  0.919% | 
 | 129  | Quagsire           |  0.95921% | 39172  |  0.959% | 29523  |  0.948% | 
 | 130  | Crawdaunt          |  0.95095% | 38835  |  0.951% | 27928  |  0.896% | 
 | 131  | Venusaur           |  0.94346% | 38529  |  0.943% | 28139  |  0.903% | 
 | 132  | Scolipede          |  0.94202% | 38470  |  0.942% | 27995  |  0.898% | 
 | 133  | Primarina          |  0.94092% | 38425  |  0.941% | 28748  |  0.923% | 
 | 134  | Krookodile         |  0.93073% | 38009  |  0.931% | 28532  |  0.916% | 
 | 135  | Houndoom-Mega      |  0.88768% | 36251  |  0.888% | 26097  |  0.838% | 
 | 136  | Electivire         |  0.87093% | 35567  |  0.871% | 26396  |  0.847% | 
 | 137  | Empoleon           |  0.84840% | 34647  |  0.848% | 27218  |  0.874% | 
 | 138  | Azelf              |  0.84358% | 34450  |  0.844% | 31388  |  1.007% | 
 | 139  | Donphan            |  0.83736% | 34196  |  0.837% | 28284  |  0.908% | 
 | 140  | Slowbro-Mega       |  0.83494% | 34097  |  0.835% | 25520  |  0.819% | 
 | 141  | Aerodactyl-Mega    |  0.83469% | 34087  |  0.835% | 25106  |  0.806% | 
 | 142  | Suicune            |  0.83273% | 34007  |  0.833% | 25378  |  0.814% | 
 | 143  | Decidueye          |  0.82570% | 33720  |  0.826% | 24602  |  0.790% | 
 | 144  | Klefki             |  0.81843% | 33423  |  0.818% | 27802  |  0.892% | 
 | 145  | Torkoal            |  0.81730% | 33377  |  0.817% | 30090  |  0.966% | 
 | 146  | Slowbro            |  0.81539% | 33299  |  0.815% | 25189  |  0.808% | 
 | 147  | Altaria-Mega       |  0.80969% | 33066  |  0.810% | 23361  |  0.750% | 
 | 148  | Politoed           |  0.79497% | 32465  |  0.795% | 27739  |  0.890% | 
 | 149  | Mimikyu-Totem      |  0.77609% | 31694  |  0.776% | 22328  |  0.717% | 
 | 150  | Swampert           |  0.76840% | 31380  |  0.768% | 25774  |  0.827% | 
 | 151  | Aggron-Mega        |  0.75787% | 30950  |  0.758% | 24919  |  0.800% | 
 | 152  | Golisopod          |  0.75281% | 30743  |  0.753% | 23465  |  0.753% | 
 | 153  | Sharpedo-Mega      |  0.75092% | 30666  |  0.751% | 21222  |  0.681% | 
 | 154  | Cofagrigus         |  0.74392% | 30380  |  0.744% | 24113  |  0.774% | 
 | 155  | Blastoise-Mega     |  0.74259% | 30326  |  0.743% | 22897  |  0.735% | 
 | 156  | Feraligatr         |  0.73042% | 29829  |  0.730% | 21872  |  0.702% | 
 | 157  | Pidgeot-Mega       |  0.72597% | 29647  |  0.726% | 22153  |  0.711% | 
 | 158  | Raichu-Alola       |  0.70048% | 28606  |  0.700% | 20034  |  0.643% | 
 | 159  | Haxorus            |  0.69776% | 28495  |  0.698% | 18863  |  0.605% | 
 | 160  | Whimsicott         |  0.69565% | 28409  |  0.696% | 21344  |  0.685% | 
 | 161  | Reuniclus          |  0.69507% | 28385  |  0.695% | 20644  |  0.663% | 
 | 162  | Zoroark            |  0.68833% | 28110  |  0.688% | 13441  |  0.431% | 
 | 163  | Vaporeon           |  0.65589% | 26785  |  0.656% | 19681  |  0.632% | 
 | 164  | Rotom-Heat         |  0.64624% | 26391  |  0.646% | 21341  |  0.685% | 
 | 165  | Alomomola          |  0.64614% | 26387  |  0.646% | 20088  |  0.645% | 
 | 166  | Uxie               |  0.64416% | 26306  |  0.644% | 24406  |  0.783% | 
 | 167  | Ninetales          |  0.63559% | 25956  |  0.636% | 20394  |  0.655% | 
 | 168  | Diggersby          |  0.63226% | 25820  |  0.632% | 19413  |  0.623% | 
 | 169  | Noivern            |  0.61247% | 25012  |  0.612% | 18046  |  0.579% | 
 | 170  | Gardevoir          |  0.59631% | 24352  |  0.596% | 16605  |  0.533% | 
 | 171  | Incineroar         |  0.59219% | 24184  |  0.592% | 18165  |  0.583% | 
 | 172  | Machamp            |  0.58546% | 23909  |  0.585% | 17703  |  0.568% | 
 | 173  | Absol-Mega         |  0.58081% | 23719  |  0.581% | 17919  |  0.575% | 
 | 174  | Bronzong           |  0.57231% | 23372  |  0.572% | 19905  |  0.639% | 
 | 175  | Roserade           |  0.57229% | 23371  |  0.572% | 17187  |  0.552% | 
 | 176  | Florges            |  0.56800% | 23196  |  0.568% | 16109  |  0.517% | 
 | 177  | Rhyperior          |  0.56783% | 23189  |  0.568% | 17928  |  0.575% | 
 | 178  | Raikou             |  0.55899% | 22828  |  0.559% | 16861  |  0.541% | 
 | 179  | Shedinja           |  0.55453% | 22646  |  0.555% | 15705  |  0.504% | 
 | 180  | Pikachu            |  0.54719% | 22346  |  0.547% | 16807  |  0.539% | 
 | 181  | Ambipom            |  0.54126% | 22104  |  0.541% | 17512  |  0.562% | 
 | 182  | Camerupt-Mega      |  0.52894% | 21601  |  0.529% | 17231  |  0.553% | 
 | 183  | Terrakion          |  0.51891% | 21191  |  0.519% | 15330  |  0.492% | 
 | 184  | Flygon             |  0.51438% | 21006  |  0.514% | 15380  |  0.494% | 
 | 185  | Slurpuff           |  0.49662% | 20281  |  0.497% | 15881  |  0.510% | 
 | 186  | Ludicolo           |  0.49199% | 20092  |  0.492% | 14209  |  0.456% | 
 | 187  | Lapras             |  0.48920% | 19978  |  0.489% | 14963  |  0.480% | 
 | 188  | Typhlosion         |  0.47977% | 19593  |  0.480% | 14292  |  0.459% | 
 | 189  | Necrozma           |  0.47201% | 19276  |  0.472% | 14792  |  0.475% | 
 | 190  | Eelektross         |  0.46516% | 18996  |  0.465% | 14658  |  0.470% | 
 | 191  | Sceptile           |  0.46219% | 18875  |  0.462% | 12822  |  0.412% | 
 | 192  | Toxicroak          |  0.45970% | 18773  |  0.460% | 13590  |  0.436% | 
 | 193  | Seismitoad         |  0.45881% | 18737  |  0.459% | 15796  |  0.507% | 
 | 194  | Scrafty            |  0.45688% | 18658  |  0.457% | 13645  |  0.438% | 
 | 195  | Pyukumuku          |  0.45235% | 18473  |  0.452% | 13493  |  0.433% | 
 | 196  | Heracross          |  0.43543% | 17782  |  0.435% | 12300  |  0.395% | 
 | 197  | Celebi             |  0.43389% | 17719  |  0.434% | 12834  |  0.412% | 
 | 198  | Blastoise          |  0.43026% | 17571  |  0.430% | 12944  |  0.415% | 
 | 199  | Swellow            |  0.42399% | 17315  |  0.424% | 12401  |  0.398% | 
 | 200  | Minior             |  0.42370% | 17303  |  0.424% | 12554  |  0.403% | 
 | 201  | Xatu               |  0.41848% | 17090  |  0.418% | 13396  |  0.430% | 
 | 202  | Drapion            |  0.41023% | 16753  |  0.410% | 12568  |  0.403% | 
 | 203  | Ampharos-Mega      |  0.40181% | 16409  |  0.402% | 11722  |  0.376% | 
 | 204  | Banette-Mega       |  0.39689% | 16208  |  0.397% | 11836  |  0.380% | 
 | 205  | Heliolisk          |  0.39160% | 15992  |  0.392% | 11102  |  0.356% | 
 | 206  | Froslass           |  0.38712% | 15809  |  0.387% | 12709  |  0.408% | 
 | 207  | Komala             |  0.38599% | 15763  |  0.386% | 11069  |  0.355% | 
 | 208  | Mienshao           |  0.38254% | 15622  |  0.383% | 11677  |  0.375% | 
 | 209  | Mudsdale           |  0.38229% | 15612  |  0.382% | 11960  |  0.384% | 
 | 210  | Entei              |  0.38077% | 15550  |  0.381% | 11785  |  0.378% | 
 | 211  | Honchkrow          |  0.37700% | 15396  |  0.377% | 10736  |  0.345% | 
 | 212  | Trevenant          |  0.37659% | 15379  |  0.377% | 11040  |  0.354% | 
 | 213  | Lycanroc           |  0.37460% | 15298  |  0.375% | 11476  |  0.368% | 
 | 214  | Malamar            |  0.37299% | 15232  |  0.373% | 11518  |  0.370% | 
 | 215  | Sigilyph           |  0.36939% | 15085  |  0.369% | 10761  |  0.345% | 
 | 216  | Gigalith           |  0.36400% | 14865  |  0.364% | 12130  |  0.389% | 
 | 217  | Tyrantrum          |  0.36285% | 14818  |  0.363% | 10399  |  0.334% | 
 | 218  | Vikavolt           |  0.36233% | 14797  |  0.362% | 10575  |  0.339% | 
 | 219  | Aerodactyl         |  0.35932% | 14674  |  0.359% | 12221  |  0.392% | 
 | 220  | Tsareena           |  0.35788% | 14615  |  0.358% | 10482  |  0.336% | 
 | 221  | Charizard          |  0.34892% | 14249  |  0.349% | 10378  |  0.333% | 
 | 222  | Hitmonlee          |  0.34835% | 14226  |  0.348% | 10210  |  0.328% | 
 | 223  | Dhelmise           |  0.34566% | 14116  |  0.346% | 10484  |  0.336% | 
 | 224  | Dusclops           |  0.34461% | 14073  |  0.345% | 11001  |  0.353% | 
 | 225  | Chesnaught         |  0.34020% | 13893  |  0.340% | 10297  |  0.330% | 
 | 226  | Sandslash-Alola    |  0.33072% | 13506  |  0.331% | 10190  |  0.327% | 
 | 227  | Torterra           |  0.32815% | 13401  |  0.328% | 10234  |  0.328% | 
 | 228  | Luxray             |  0.32443% | 13249  |  0.324% | 9932   |  0.319% | 
 | 229  | Weezing            |  0.32178% | 13141  |  0.322% | 10337  |  0.332% | 
 | 230  | Delphox            |  0.31951% | 13048  |  0.320% | 9361   |  0.300% | 
 | 231  | Steelix-Mega       |  0.31850% | 13007  |  0.319% | 10289  |  0.330% | 
 | 232  | Sableye            |  0.31378% | 12814  |  0.314% | 9857   |  0.316% | 
 | 233  | Slaking            |  0.31072% | 12689  |  0.311% | 9049   |  0.290% | 
 | 234  | Cradily            |  0.30846% | 12597  |  0.308% | 9479   |  0.304% | 
 | 235  | Exeggutor-Alola    |  0.30423% | 12424  |  0.304% | 8879   |  0.285% | 
 | 236  | Kabutops           |  0.30153% | 12314  |  0.302% | 8449   |  0.271% | 
 | 237  | Lurantis           |  0.30146% | 12311  |  0.301% | 9022   |  0.290% | 
 | 238  | Cinccino           |  0.29015% | 11849  |  0.290% | 8486   |  0.272% | 
 | 239  | Slowking           |  0.28584% | 11673  |  0.286% | 8966   |  0.288% | 
 | 240  | Nidoqueen          |  0.28025% | 11445  |  0.280% | 9209   |  0.296% | 
 | 241  | Cobalion           |  0.27927% | 11405  |  0.279% | 8771   |  0.281% | 
 | 242  | Omastar            |  0.27881% | 11386  |  0.279% | 8435   |  0.271% | 
 | 243  | Doublade           |  0.27866% | 11380  |  0.279% | 8372   |  0.269% | 
 | 244  | Druddigon          |  0.27810% | 11357  |  0.278% | 10164  |  0.326% | 
 | 245  | Jellicent          |  0.27717% | 11319  |  0.277% | 8473   |  0.272% | 
 | 246  | Miltank            |  0.27286% | 11143  |  0.273% | 8213   |  0.264% | 
 | 247  | Marowak-Alola-Totem |  0.27193% | 11105  |  0.272% | 8235   |  0.264% | 
 | 248  | Magmortar          |  0.27124% | 11077  |  0.271% | 7975   |  0.256% | 
 | 249  | Aggron             |  0.27061% | 11051  |  0.271% | 8304   |  0.267% | 
 | 250  | Linoone            |  0.27058% | 11050  |  0.271% | 7562   |  0.243% | 
 | 251  | Dusknoir           |  0.27051% | 11047  |  0.271% | 8565   |  0.275% | 
 | 252  | Golem-Alola        |  0.26853% | 10966  |  0.269% | 8396   |  0.269% | 
 | 253  | Dragalge           |  0.26779% | 10936  |  0.268% | 8067   |  0.259% | 
 | 254  | Abomasnow-Mega     |  0.26365% | 10767  |  0.264% | 8219   |  0.264% | 
 | 255  | Yanmega            |  0.26324% | 10750  |  0.263% | 7684   |  0.247% | 
 | 256  | Mismagius          |  0.26037% | 10633  |  0.260% | 7527   |  0.242% | 
 | 257  | Raichu             |  0.25949% | 10597  |  0.259% | 7494   |  0.241% | 
 | 258  | Bewear             |  0.25462% | 10398  |  0.255% | 7406   |  0.238% | 
 | 259  | Hitmontop          |  0.25454% | 10395  |  0.255% | 7786   |  0.250% | 
 | 260  | Accelgor           |  0.25134% | 10264  |  0.251% | 8102   |  0.260% | 
 | 261  | Lanturn            |  0.25038% | 10225  |  0.250% | 7595   |  0.244% | 
 | 262  | Avalugg            |  0.24617% | 10053  |  0.246% | 7537   |  0.242% | 
 | 263  | Wishiwashi         |  0.24130% | 9854   |  0.241% | 6860   |  0.220% | 
 | 264  | Leafeon            |  0.23797% | 9718   |  0.238% | 6779   |  0.218% | 
 | 265  | Meloetta           |  0.23730% | 9691   |  0.237% | 6796   |  0.218% | 
 | 266  | Persian-Alola      |  0.23246% | 9493   |  0.232% | 7862   |  0.252% | 
 | 267  | Sharpedo           |  0.22722% | 9279   |  0.227% | 6836   |  0.219% | 
 | 268  | Steelix            |  0.22509% | 9192   |  0.225% | 7455   |  0.239% | 
 | 269  | Poliwrath          |  0.22134% | 9039   |  0.221% | 6674   |  0.214% | 
 | 270  | Lycanroc-Midnight  |  0.22119% | 9033   |  0.221% | 6539   |  0.210% | 
 | 271  | Togedemaru         |  0.21365% | 8725   |  0.214% | 6553   |  0.210% | 
 | 272  | Gallade            |  0.21274% | 8688   |  0.213% | 6113   |  0.196% | 
 | 273  | Qwilfish           |  0.21034% | 8590   |  0.210% | 6362   |  0.204% | 
 | 274  | Braviary           |  0.20968% | 8563   |  0.210% | 6139   |  0.197% | 
 | 275  | Claydol            |  0.20265% | 8276   |  0.203% | 6826   |  0.219% | 
 | 276  | Drampa             |  0.19977% | 8158   |  0.200% | 5662   |  0.182% | 
 | 277  | Hoopa              |  0.19754% | 8067   |  0.198% | 5495   |  0.176% | 
 | 278  | Vivillon           |  0.19717% | 8052   |  0.197% | 6041   |  0.194% | 
 | 279  | Palossand          |  0.19705% | 8047   |  0.197% | 6071   |  0.195% | 
 | 280  | Articuno           |  0.19369% | 7910   |  0.194% | 5918   |  0.190% | 
 | 281  | Kommo-o-Totem      |  0.19215% | 7847   |  0.192% | 5865   |  0.188% | 
 | 282  | Ninjask            |  0.19127% | 7811   |  0.191% | 5686   |  0.182% | 
 | 283  | Rotom-Mow          |  0.19097% | 7799   |  0.191% | 5893   |  0.189% | 
 | 284  | Kyurem             |  0.19022% | 7768   |  0.190% | 5520   |  0.177% | 
 | 285  | Durant             |  0.18973% | 7748   |  0.190% | 5683   |  0.182% | 
 | 286  | Moltres            |  0.18789% | 7673   |  0.188% | 5930   |  0.190% | 
 | 287  | Comfey             |  0.18676% | 7627   |  0.187% | 5469   |  0.176% | 
 | 288  | Golurk             |  0.18517% | 7562   |  0.185% | 5716   |  0.183% | 
 | 289  | Tauros             |  0.18473% | 7544   |  0.185% | 5460   |  0.175% | 
 | 290  | Spiritomb          |  0.18380% | 7506   |  0.184% | 5556   |  0.178% | 
 | 291  | Exeggutor          |  0.18140% | 7408   |  0.181% | 5260   |  0.169% | 
 | 292  | Flareon            |  0.17824% | 7279   |  0.178% | 5318   |  0.171% | 
 | 293  | Glalie-Mega        |  0.17614% | 7193   |  0.176% | 5124   |  0.164% | 
 | 294  | Registeel          |  0.17579% | 7179   |  0.176% | 5620   |  0.180% | 
 | 295  | Vileplume          |  0.17058% | 6966   |  0.171% | 5253   |  0.169% | 
 | 296  | Emboar             |  0.17045% | 6961   |  0.170% | 5203   |  0.167% | 
 | 297  | Rampardos          |  0.16896% | 6900   |  0.169% | 4675   |  0.150% | 
 | 298  | Houndoom           |  0.16832% | 6874   |  0.168% | 4829   |  0.155% | 
 | 299  | Victreebel         |  0.16509% | 6742   |  0.165% | 4823   |  0.155% | 
 | 300  | Hariyama           |  0.16453% | 6719   |  0.165% | 4913   |  0.158% | 
 | 301  | Sawsbuck           |  0.16431% | 6710   |  0.164% | 4641   |  0.149% | 
 | 302  | Salazzle-Totem     |  0.16294% | 6654   |  0.163% | 4937   |  0.158% | 
 | 303  | Stoutland          |  0.16272% | 6645   |  0.163% | 4767   |  0.153% | 
 | 304  | Zangoose           |  0.16169% | 6603   |  0.162% | 4555   |  0.146% | 
 | 305  | Rhydon             |  0.15926% | 6504   |  0.159% | 5060   |  0.162% | 
 | 306  | Audino             |  0.15873% | 6482   |  0.159% | 4650   |  0.149% | 
 | 307  | Silvally           |  0.15728% | 6423   |  0.157% | 5023   |  0.161% | 
 | 308  | Pangoro            |  0.15652% | 6392   |  0.157% | 4540   |  0.146% | 
