 Total battles: 2027451
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 71   | Hoopa-Unbound      |  1.80404% | 73152  |  1.804% | 52007  |  1.658% | 
 | 72   | Latios             |  1.78522% | 72389  |  1.785% | 53129  |  1.694% | 
 | 73   | Thundurus-Therian  |  1.78049% | 72197  |  1.780% | 56522  |  1.802% | 
 | 74   | Garchomp-Mega      |  1.76571% | 71598  |  1.766% | 53135  |  1.694% | 
 | 75   | Reuniclus          |  1.73896% | 70513  |  1.739% | 51318  |  1.637% | 
 | 76   | Snorlax            |  1.73084% | 70184  |  1.731% | 51922  |  1.656% | 
 | 77   | Ditto              |  1.70870% | 69286  |  1.709% | 50221  |  1.602% | 
 | 78   | Staraptor          |  1.68031% | 68135  |  1.680% | 50829  |  1.621% | 
 | 79   | Cloyster           |  1.65082% | 66939  |  1.651% | 49584  |  1.581% | 
 | 80   | Togekiss           |  1.62255% | 65793  |  1.623% | 47655  |  1.520% | 
 | 81   | Marowak-Alola      |  1.61289% | 65401  |  1.613% | 50055  |  1.596% | 
 | 82   | Gardevoir-Mega     |  1.59705% | 64759  |  1.597% | 43829  |  1.398% | 
 | 83   | Kingdra            |  1.57220% | 63751  |  1.572% | 45638  |  1.455% | 
 | 84   | Umbreon            |  1.53404% | 62204  |  1.534% | 43357  |  1.383% | 
 | 85   | Conkeldurr         |  1.52874% | 61989  |  1.529% | 47072  |  1.501% | 
 | 86   | Mamoswine          |  1.51370% | 61379  |  1.514% | 50000  |  1.594% | 
 | 87   | Manectric-Mega     |  1.48603% | 60257  |  1.486% | 48838  |  1.557% | 
 | 88   | Cresselia          |  1.48593% | 60253  |  1.486% | 46885  |  1.495% | 
 | 89   | Espeon             |  1.38866% | 56309  |  1.389% | 41974  |  1.339% | 
 | 90   | Porygon-Z          |  1.37693% | 55833  |  1.377% | 39878  |  1.272% | 
 | 91   | Goodra             |  1.37621% | 55804  |  1.376% | 42136  |  1.344% | 
 | 92   | Nidoking           |  1.37039% | 55568  |  1.370% | 43106  |  1.375% | 
 | 93   | Crawdaunt          |  1.34038% | 54351  |  1.340% | 40438  |  1.290% | 
 | 94   | Shuckle            |  1.32413% | 53692  |  1.324% | 47240  |  1.506% | 
 | 95   | Xurkitree          |  1.32146% | 53584  |  1.321% | 39490  |  1.259% | 
 | 96   | Araquanid          |  1.28610% | 52150  |  1.286% | 44307  |  1.413% | 
 | 97   | Galvantula         |  1.28457% | 52088  |  1.285% | 45154  |  1.440% | 
 | 98   | Darmanitan         |  1.27165% | 51564  |  1.272% | 39402  |  1.257% | 
 | 99   | Hippowdon          |  1.24272% | 50391  |  1.243% | 43860  |  1.399% | 
 | 100  | Ribombee           |  1.22639% | 49729  |  1.226% | 43675  |  1.393% | 
 | 101  | Arcanine           |  1.21041% | 49081  |  1.210% | 37913  |  1.209% | 
 | 102  | Milotic            |  1.18205% | 47931  |  1.182% | 36220  |  1.155% | 
 | 103  | Chandelure         |  1.17433% | 47618  |  1.174% | 34682  |  1.106% | 
 | 104  | Venusaur           |  1.17002% | 47443  |  1.170% | 35618  |  1.136% | 
 | 105  | Alakazam           |  1.15978% | 47028  |  1.160% | 31353  |  1.000% | 
 | 106  | Metagross          |  1.15931% | 47009  |  1.159% | 35671  |  1.138% | 
 | 107  | Torkoal            |  1.14772% | 46539  |  1.148% | 42449  |  1.354% | 
 | 108  | Volcanion          |  1.12553% | 45639  |  1.126% | 36227  |  1.155% | 
 | 109  | Amoonguss          |  1.12151% | 45476  |  1.122% | 34759  |  1.108% | 
 | 110  | Buzzwole           |  1.09645% | 44460  |  1.096% | 32986  |  1.052% | 
 | 111  | Heracross-Mega     |  1.08873% | 44147  |  1.089% | 31942  |  1.019% | 
 | 112  | Lucario            |  1.08040% | 43809  |  1.080% | 31153  |  0.993% | 
 | 113  | Latios-Mega        |  1.07384% | 43543  |  1.074% | 33113  |  1.056% | 
 | 114  | Scolipede          |  1.06321% | 43112  |  1.063% | 31462  |  1.003% | 
 | 115  | Nihilego           |  1.06148% | 43042  |  1.061% | 32582  |  1.039% | 
 | 116  | Incineroar         |  1.05889% | 42937  |  1.059% | 34001  |  1.084% | 
 | 117  | Crobat             |  1.05189% | 42653  |  1.052% | 31590  |  1.007% | 
 | 118  | Tentacruel         |  1.05122% | 42626  |  1.051% | 32761  |  1.045% | 
 | 119  | Aerodactyl-Mega    |  1.05043% | 42594  |  1.050% | 31677  |  1.010% | 
 | 120  | Blissey            |  1.03766% | 42076  |  1.038% | 31143  |  0.993% | 
 | 121  | Jolteon            |  1.02261% | 41466  |  1.023% | 31560  |  1.006% | 
 | 122  | Starmie            |  1.01887% | 41314  |  1.019% | 30776  |  0.981% | 
 | 123  | Slowbro            |  1.01711% | 41243  |  1.017% | 32274  |  1.029% | 
 | 124  | Empoleon           |  0.98111% | 39783  |  0.981% | 31691  |  1.011% | 
 | 125  | Thundurus          |  0.97235% | 39428  |  0.972% | 30201  |  0.963% | 
 | 126  | Sylveon            |  0.96412% | 39094  |  0.964% | 27078  |  0.864% | 
 | 127  | Seismitoad         |  0.94680% | 38392  |  0.947% | 33686  |  1.074% | 
 | 128  | Salazzle           |  0.93815% | 38041  |  0.938% | 28009  |  0.893% | 
 | 129  | Quagsire           |  0.93048% | 37730  |  0.930% | 27601  |  0.880% | 
 | 130  | Talonflame         |  0.92394% | 37465  |  0.924% | 27317  |  0.871% | 
 | 131  | Stakataka          |  0.92103% | 37347  |  0.921% | 28170  |  0.898% | 
 | 132  | Porygon2           |  0.91756% | 37206  |  0.918% | 29191  |  0.931% | 
 | 133  | Sceptile-Mega      |  0.91595% | 37141  |  0.916% | 26845  |  0.856% | 
 | 134  | Aggron-Mega        |  0.86476% | 35065  |  0.865% | 28820  |  0.919% | 
 | 135  | Krookodile         |  0.85381% | 34621  |  0.854% | 26171  |  0.835% | 
 | 136  | Suicune            |  0.80670% | 32711  |  0.807% | 24565  |  0.783% | 
 | 137  | Klefki             |  0.80143% | 32497  |  0.801% | 27385  |  0.873% | 
 | 138  | Forretress         |  0.80009% | 32443  |  0.800% | 28382  |  0.905% | 
 | 139  | Latias             |  0.79181% | 32107  |  0.792% | 23033  |  0.735% | 
 | 140  | Gardevoir          |  0.76244% | 30916  |  0.762% | 21229  |  0.677% | 
 | 141  | Rotom-Heat         |  0.75893% | 30774  |  0.759% | 25205  |  0.804% | 
 | 142  | Azelf              |  0.74310% | 30132  |  0.743% | 27782  |  0.886% | 
 | 143  | Altaria-Mega       |  0.72475% | 29388  |  0.725% | 21361  |  0.681% | 
 | 144  | Haxorus            |  0.71923% | 29164  |  0.719% | 19603  |  0.625% | 
 | 145  | Bronzong           |  0.71479% | 28984  |  0.715% | 25389  |  0.810% | 
 | 146  | Feraligatr         |  0.69960% | 28368  |  0.700% | 20301  |  0.647% | 
 | 147  | Mandibuzz          |  0.66875% | 27117  |  0.669% | 21004  |  0.670% | 
 | 148  | Diggersby          |  0.66712% | 27051  |  0.667% | 20222  |  0.645% | 
 | 149  | Swampert           |  0.65503% | 26561  |  0.655% | 22287  |  0.711% | 
 | 150  | Politoed           |  0.65390% | 26515  |  0.654% | 22324  |  0.712% | 
 | 151  | Uxie               |  0.65099% | 26397  |  0.651% | 24755  |  0.789% | 
 | 152  | Smeargle           |  0.64685% | 26229  |  0.647% | 23560  |  0.751% | 
 | 153  | Whimsicott         |  0.64312% | 26078  |  0.643% | 20018  |  0.638% | 
 | 154  | Cofagrigus         |  0.64285% | 26067  |  0.643% | 20815  |  0.664% | 
 | 155  | Golisopod          |  0.63745% | 25848  |  0.637% | 19735  |  0.629% | 
 | 156  | Linoone            |  0.63639% | 25805  |  0.636% | 18323  |  0.584% | 
 | 157  | Blastoise-Mega     |  0.62431% | 25315  |  0.624% | 19579  |  0.624% | 
 | 158  | Pidgeot-Mega       |  0.62329% | 25274  |  0.623% | 18985  |  0.605% | 
 | 159  | Donphan            |  0.62248% | 25241  |  0.622% | 21205  |  0.676% | 
 | 160  | Roserade           |  0.61353% | 24878  |  0.614% | 18502  |  0.590% | 
 | 161  | Vaporeon           |  0.60791% | 24650  |  0.608% | 18557  |  0.592% | 
 | 162  | Slurpuff           |  0.60231% | 24423  |  0.602% | 17908  |  0.571% | 
 | 163  | Slowbro-Mega       |  0.58167% | 23586  |  0.582% | 18517  |  0.590% | 
 | 164  | Zoroark            |  0.57318% | 23242  |  0.573% | 10751  |  0.343% | 
 | 165  | Electivire         |  0.55745% | 22604  |  0.557% | 16904  |  0.539% | 
 | 166  | Absol-Mega         |  0.55271% | 22412  |  0.553% | 17118  |  0.546% | 
 | 167  | Machamp            |  0.54894% | 22259  |  0.549% | 17068  |  0.544% | 
 | 168  | Ninetales          |  0.54827% | 22232  |  0.548% | 17838  |  0.569% | 
 | 169  | Houndoom-Mega      |  0.54593% | 22137  |  0.546% | 15895  |  0.507% | 
 | 170  | Primarina          |  0.54322% | 22027  |  0.543% | 16828  |  0.537% | 
 | 171  | Noivern            |  0.53991% | 21893  |  0.540% | 16087  |  0.513% | 
 | 172  | Lycanroc-Dusk      |  0.53905% | 21858  |  0.539% | 15728  |  0.502% | 
 | 173  | Camerupt-Mega      |  0.52855% | 21432  |  0.529% | 17263  |  0.551% | 
 | 174  | Mantine            |  0.52788% | 21405  |  0.528% | 16321  |  0.520% | 
 | 175  | Sharpedo-Mega      |  0.50785% | 20593  |  0.508% | 14851  |  0.474% | 
 | 176  | Ludicolo           |  0.50642% | 20535  |  0.506% | 15075  |  0.481% | 
 | 177  | Kyurem             |  0.49895% | 20232  |  0.499% | 15594  |  0.497% | 
 | 178  | Flygon             |  0.49143% | 19927  |  0.491% | 14804  |  0.472% | 
 | 179  | Alomomola          |  0.49015% | 19875  |  0.490% | 15617  |  0.498% | 
 | 180  | Terrakion          |  0.47947% | 19442  |  0.479% | 14410  |  0.460% | 
 | 181  | Sceptile           |  0.46630% | 18908  |  0.466% | 13323  |  0.425% | 
 | 182  | Rhyperior          |  0.46201% | 18734  |  0.462% | 14562  |  0.464% | 
 | 183  | Mienshao           |  0.45912% | 18617  |  0.459% | 13853  |  0.442% | 
 | 184  | Toxicroak          |  0.45846% | 18590  |  0.458% | 13513  |  0.431% | 
 | 185  | Decidueye          |  0.45801% | 18572  |  0.458% | 13427  |  0.428% | 
 | 186  | Shedinja           |  0.45604% | 18492  |  0.456% | 12717  |  0.406% | 
 | 187  | Pikachu            |  0.45441% | 18426  |  0.454% | 13556  |  0.432% | 
 | 188  | Ambipom            |  0.45242% | 18345  |  0.452% | 14522  |  0.463% | 
 | 189  | Raichu-Alola       |  0.44835% | 18180  |  0.448% | 12864  |  0.410% | 
 | 190  | Banette-Mega       |  0.43695% | 17718  |  0.437% | 13417  |  0.428% | 
 | 191  | Dusknoir           |  0.42716% | 17321  |  0.427% | 13057  |  0.416% | 
 | 192  | Doublade           |  0.42627% | 17285  |  0.426% | 13203  |  0.421% | 
 | 193  | Heracross          |  0.42622% | 17283  |  0.426% | 11952  |  0.381% | 
 | 194  | Florges            |  0.42445% | 17211  |  0.424% | 12238  |  0.390% | 
 | 195  | Eelektross         |  0.42430% | 17205  |  0.424% | 13038  |  0.416% | 
 | 196  | Typhlosion         |  0.42028% | 17042  |  0.420% | 12438  |  0.397% | 
 | 197  | Scrafty            |  0.41957% | 17013  |  0.420% | 12478  |  0.398% | 
 | 198  | Malamar            |  0.41695% | 16907  |  0.417% | 12414  |  0.396% | 
 | 199  | Abomasnow-Mega     |  0.40800% | 16544  |  0.408% | 13114  |  0.418% | 
 | 200  | Swellow            |  0.40179% | 16292  |  0.402% | 11501  |  0.367% | 
 | 201  | Tyrantrum          |  0.40112% | 16265  |  0.401% | 11540  |  0.368% | 
 | 202  | Minior             |  0.39239% | 15911  |  0.392% | 11345  |  0.362% | 
 | 203  | Golem-Alola        |  0.38995% | 15812  |  0.390% | 12188  |  0.389% | 
 | 204  | Pyukumuku          |  0.38625% | 15662  |  0.386% | 11642  |  0.371% | 
 | 205  | Weezing            |  0.38410% | 15575  |  0.384% | 12625  |  0.403% | 
 | 206  | Entei              |  0.37737% | 15302  |  0.377% | 11740  |  0.374% | 
 | 207  | Drapion            |  0.37596% | 15245  |  0.376% | 11425  |  0.364% | 
 | 208  | Xatu               |  0.36955% | 14985  |  0.370% | 11784  |  0.376% | 
 | 209  | Persian-Alola      |  0.36146% | 14657  |  0.361% | 12163  |  0.388% | 
 | 210  | Heliolisk          |  0.35917% | 14564  |  0.359% | 10456  |  0.333% | 
 | 211  | Ampharos-Mega      |  0.35720% | 14484  |  0.357% | 10621  |  0.339% | 
 | 212  | Kabutops           |  0.35559% | 14419  |  0.356% | 10160  |  0.324% | 
 | 213  | Sigilyph           |  0.35202% | 14274  |  0.352% | 10069  |  0.321% | 
 | 214  | Aerodactyl         |  0.34876% | 14142  |  0.349% | 12172  |  0.388% | 
 | 215  | Blastoise          |  0.34837% | 14126  |  0.348% | 10492  |  0.335% | 
 | 216  | Hitmonlee          |  0.34339% | 13924  |  0.343% | 9626   |  0.307% | 
 | 217  | Chesnaught         |  0.34321% | 13917  |  0.343% | 10603  |  0.338% | 
 | 218  | Lapras             |  0.34297% | 13907  |  0.343% | 10387  |  0.331% | 
 | 219  | Honchkrow          |  0.34003% | 13788  |  0.340% | 9693   |  0.309% | 
 | 220  | Steelix-Mega       |  0.33683% | 13658  |  0.337% | 10955  |  0.349% | 
 | 221  | Trevenant          |  0.33167% | 13449  |  0.332% | 9698   |  0.309% | 
 | 222  | Celebi             |  0.33133% | 13435  |  0.331% | 10133  |  0.323% | 
 | 223  | Zygarde-10%        |  0.33061% | 13406  |  0.331% | 9947   |  0.317% | 
 | 224  | Charizard          |  0.33022% | 13390  |  0.330% | 9953   |  0.317% | 
 | 225  | Torterra           |  0.32955% | 13363  |  0.330% | 10330  |  0.329% | 
 | 226  | Vikavolt           |  0.31739% | 12870  |  0.317% | 9300   |  0.297% | 
 | 227  | Moltres            |  0.30926% | 12540  |  0.309% | 9587   |  0.306% | 
 | 228  | Froslass           |  0.30731% | 12461  |  0.307% | 10059  |  0.321% | 
 | 229  | Aggron             |  0.30299% | 12286  |  0.303% | 9354   |  0.298% | 
 | 230  | Raikou             |  0.30225% | 12256  |  0.302% | 9176   |  0.293% | 
 | 231  | Tsareena           |  0.30117% | 12212  |  0.301% | 8988   |  0.287% | 
 | 232  | Cradily            |  0.30077% | 12196  |  0.301% | 9291   |  0.296% | 
 | 233  | Gigalith           |  0.30016% | 12171  |  0.300% | 10274  |  0.328% | 
 | 234  | Slaking            |  0.29845% | 12102  |  0.298% | 9116   |  0.291% | 
 | 235  | Dusclops           |  0.29387% | 11916  |  0.294% | 9286   |  0.296% | 
 | 236  | Necrozma           |  0.29244% | 11858  |  0.292% | 9098   |  0.290% | 
 | 237  | Glalie-Mega        |  0.29194% | 11838  |  0.292% | 8909   |  0.284% | 
 | 238  | Yanmega            |  0.29078% | 11791  |  0.291% | 8649   |  0.276% | 
 | 239  | Meloetta           |  0.28496% | 11555  |  0.285% | 8158   |  0.260% | 
 | 240  | Slowking           |  0.28417% | 11523  |  0.284% | 8866   |  0.283% | 
 | 241  | Comfey             |  0.28200% | 11435  |  0.282% | 8029   |  0.256% | 
 | 242  | Cinccino           |  0.26886% | 10902  |  0.269% | 7585   |  0.242% | 
 | 243  | Accelgor           |  0.26876% | 10898  |  0.269% | 8603   |  0.274% | 
 | 244  | Togedemaru         |  0.26753% | 10848  |  0.268% | 8644   |  0.276% | 
 | 245  | Meowstic           |  0.26003% | 10544  |  0.260% | 8477   |  0.270% | 
 | 246  | Sableye            |  0.25998% | 10542  |  0.260% | 8118   |  0.259% | 
 | 247  | Nidoqueen          |  0.25680% | 10413  |  0.257% | 8493   |  0.271% | 
 | 248  | Registeel          |  0.25613% | 10386  |  0.256% | 8709   |  0.278% | 
 | 249  | Delphox            |  0.25537% | 10355  |  0.255% | 7827   |  0.250% | 
 | 250  | Sandslash-Alola    |  0.25322% | 10268  |  0.253% | 7612   |  0.243% | 
 | 251  | Luxray             |  0.25179% | 10210  |  0.252% | 7634   |  0.243% | 
 | 252  | Claydol            |  0.24642% | 9992   |  0.246% | 8326   |  0.266% | 
 | 253  | Jellicent          |  0.24551% | 9955   |  0.246% | 7551   |  0.241% | 
 | 254  | Lycanroc           |  0.24161% | 9797   |  0.242% | 6863   |  0.219% | 
 | 255  | Mismagius          |  0.24092% | 9769   |  0.241% | 6884   |  0.220% | 
 | 256  | Druddigon          |  0.23830% | 9663   |  0.238% | 8434   |  0.269% | 
 | 257  | Dragalge           |  0.23436% | 9503   |  0.234% | 7000   |  0.223% | 
 | 258  | Sharpedo           |  0.23293% | 9445   |  0.233% | 6559   |  0.209% | 
 | 259  | Victreebel         |  0.23017% | 9333   |  0.230% | 6598   |  0.210% | 
 | 260  | Bewear             |  0.22896% | 9284   |  0.229% | 6589   |  0.210% | 
 | 261  | Omastar            |  0.22733% | 9218   |  0.227% | 6874   |  0.219% | 
 | 262  | Magneton           |  0.22565% | 9150   |  0.226% | 7165   |  0.228% | 
 | 263  | Avalugg            |  0.22235% | 9016   |  0.222% | 6405   |  0.204% | 
 | 264  | Dhelmise           |  0.22109% | 8965   |  0.221% | 6804   |  0.217% | 
 | 265  | Mudsdale           |  0.22099% | 8961   |  0.221% | 6842   |  0.218% | 
 | 266  | Durant             |  0.21374% | 8667   |  0.214% | 6337   |  0.202% | 
 | 267  | Raichu             |  0.21103% | 8557   |  0.211% | 6155   |  0.196% | 
 | 268  | Hitmontop          |  0.20999% | 8515   |  0.210% | 6549   |  0.209% | 
 | 269  | Cobalion           |  0.20674% | 8383   |  0.207% | 6596   |  0.210% | 
 | 270  | Exeggutor          |  0.20111% | 8155   |  0.201% | 5747   |  0.183% | 
 | 271  | Steelix            |  0.20092% | 8147   |  0.201% | 6558   |  0.209% | 
 | 272  | Spiritomb          |  0.19702% | 7989   |  0.197% | 5950   |  0.190% | 
 | 273  | Rampardos          |  0.19635% | 7962   |  0.196% | 5728   |  0.183% | 
 | 274  | Lanturn            |  0.19517% | 7914   |  0.195% | 6075   |  0.194% | 
 | 275  | Miltank            |  0.19322% | 7835   |  0.193% | 5951   |  0.190% | 
 | 276  | Tornadus           |  0.19167% | 7772   |  0.192% | 5855   |  0.187% | 
 | 277  | Vileplume          |  0.19098% | 7744   |  0.191% | 5929   |  0.189% | 
 | 278  | Audino             |  0.18925% | 7674   |  0.189% | 5388   |  0.172% | 
 | 279  | Scyther            |  0.18787% | 7618   |  0.188% | 5135   |  0.164% | 
 | 280  | Emboar             |  0.18733% | 7596   |  0.187% | 5649   |  0.180% | 
 | 281  | Leafeon            |  0.18637% | 7557   |  0.186% | 5328   |  0.170% | 
 | 282  | Poliwrath          |  0.18627% | 7553   |  0.186% | 5610   |  0.179% | 
 | 283  | Magmortar          |  0.18568% | 7529   |  0.186% | 5503   |  0.175% | 
 | 284  | Braviary           |  0.18326% | 7431   |  0.183% | 5440   |  0.173% | 
 | 285  | Golurk             |  0.18222% | 7389   |  0.182% | 5822   |  0.186% | 
 | 286  | Vivillon           |  0.18119% | 7347   |  0.181% | 5213   |  0.166% | 
 | 287  | Gallade            |  0.17862% | 7243   |  0.179% | 5274   |  0.168% | 
 | 288  | Rotom-Mow          |  0.17815% | 7224   |  0.178% | 5650   |  0.180% | 
 | 289  | Lurantis           |  0.17791% | 7214   |  0.178% | 5300   |  0.169% | 
 | 290  | Liepard            |  0.17204% | 6976   |  0.172% | 5254   |  0.168% | 
 | 291  | Exeggutor-Alola    |  0.17021% | 6902   |  0.170% | 5032   |  0.160% | 
 | 292  | Zangoose           |  0.16913% | 6858   |  0.169% | 4752   |  0.152% | 
 | 293  | Ursaring           |  0.16827% | 6823   |  0.168% | 5047   |  0.161% | 
 | 294  | Flareon            |  0.16772% | 6801   |  0.168% | 5138   |  0.164% | 
 | 295  | Tauros             |  0.16632% | 6744   |  0.166% | 4778   |  0.152% | 
 | 296  | Archeops           |  0.16518% | 6698   |  0.165% | 5162   |  0.165% | 
 | 297  | Venomoth           |  0.16462% | 6675   |  0.165% | 4679   |  0.149% | 
 | 298  | Ninjask            |  0.16082% | 6521   |  0.161% | 4922   |  0.157% | 
 | 299  | Stoutland          |  0.15500% | 6285   |  0.155% | 4706   |  0.150% | 
 | 300  | Electrode          |  0.15409% | 6248   |  0.154% | 5272   |  0.168% | 
 | 301  | Samurott           |  0.15204% | 6165   |  0.152% | 4664   |  0.149% | 
 | 302  | Lilligant          |  0.14979% | 6074   |  0.150% | 4286   |  0.137% | 
 | 303  | Articuno           |  0.14974% | 6072   |  0.150% | 4490   |  0.143% | 
 | 304  | Komala             |  0.14893% | 6039   |  0.149% | 4325   |  0.138% | 
 | 305  | Armaldo            |  0.14582% | 5913   |  0.146% | 4231   |  0.135% | 
 | 306  | Exploud            |  0.14555% | 5902   |  0.146% | 4532   |  0.145% | 
 | 307  | Drampa             |  0.14523% | 5889   |  0.145% | 4169   |  0.133% | 
 | 308  | Escavalier         |  0.14385% | 5833   |  0.144% | 4461   |  0.142% | 
 | 309  | Pangoro            |  0.14343% | 5816   |  0.143% | 4364   |  0.139% | 
