 Total battles: 2101039
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 32   | Magnezone          |  5.60823% | 235662 |  5.608% | 183668 |  5.778% | 
 | 33   | Clefable           |  5.55256% | 233323 |  5.553% | 170046 |  5.350% | 
 | 34   | Gengar             |  5.42915% | 228137 |  5.429% | 156708 |  4.930% | 
 | 35   | Tangrowth          |  5.18189% | 217747 |  5.182% | 164135 |  5.164% | 
 | 36   | Charizard-Mega-Y   |  5.14243% | 216089 |  5.142% | 166180 |  5.228% | 
 | 37   | Mew                |  5.12772% | 215471 |  5.128% | 166871 |  5.250% | 
 | 38   | Venusaur-Mega      |  5.03972% | 211773 |  5.040% | 162247 |  5.104% | 
 | 39   | Marowak-Alola      |  4.84151% | 203444 |  4.842% | 149915 |  4.716% | 
 | 40   | Keldeo             |  4.76474% | 200218 |  4.765% | 151869 |  4.778% | 
 | 41   | Alakazam-Mega      |  4.29264% | 180380 |  4.293% | 121659 |  3.827% | 
 | 42   | Pinsir-Mega        |  4.26015% | 179015 |  4.260% | 123316 |  3.880% | 
 | 43   | Stakataka          |  4.20328% | 176625 |  4.203% | 136568 |  4.296% | 
 | 44   | Medicham-Mega      |  4.20171% | 176559 |  4.202% | 135214 |  4.254% | 
 | 45   | Mawile-Mega        |  4.15221% | 174479 |  4.152% | 126032 |  3.965% | 
 | 46   | Gliscor            |  4.07724% | 171329 |  4.077% | 132892 |  4.181% | 
 | 47   | Pelipper           |  4.03479% | 169545 |  4.035% | 153055 |  4.815% | 
 | 48   | Kyurem-Black       |  3.96708% | 166700 |  3.967% | 120123 |  3.779% | 
 | 49   | Diancie-Mega       |  3.94217% | 165653 |  3.942% | 130692 |  4.112% | 
 | 50   | Swampert-Mega      |  3.91021% | 164310 |  3.910% | 131623 |  4.141% | 
 | 51   | Rotom-Wash         |  3.88765% | 163362 |  3.888% | 136894 |  4.307% | 
 | 52   | Gyarados-Mega      |  3.85881% | 162150 |  3.859% | 123207 |  3.876% | 
 | 53   | Serperior          |  3.71887% | 156270 |  3.719% | 111222 |  3.499% | 
 | 54   | Victini            |  3.66312% | 153927 |  3.663% | 114598 |  3.605% | 
 | 55   | Tyranitar-Mega     |  3.60974% | 151684 |  3.610% | 112115 |  3.527% | 
 | 56   | Lycanroc-Dusk      |  3.56367% | 149748 |  3.564% | 107844 |  3.393% | 
 | 57   | Ninetales-Alola    |  3.38597% | 142281 |  3.386% | 112961 |  3.554% | 
 | 58   | Weavile            |  2.87820% | 120944 |  2.878% | 86917  |  2.734% | 
 | 59   | Sableye-Mega       |  2.74352% | 115285 |  2.744% | 98328  |  3.093% | 
 | 60   | Kingdra            |  2.64269% | 111048 |  2.643% | 77451  |  2.437% | 
 | 61   | Azumarill          |  2.40165% | 100919 |  2.402% | 76566  |  2.409% | 
 | 62   | Shuckle            |  2.32059% | 97513  |  2.321% | 88954  |  2.799% | 
 | 63   | Infernape          |  2.17621% | 91446  |  2.176% | 68338  |  2.150% | 
 | 64   | Gyarados           |  2.15075% | 90376  |  2.151% | 68978  |  2.170% | 
 | 65   | Kommo-o            |  2.11386% | 88826  |  2.114% | 65743  |  2.068% | 
 | 66   | Breloom            |  2.09691% | 88114  |  2.097% | 65516  |  2.061% | 
 | 67   | Beedrill-Mega      |  2.04311% | 85853  |  2.043% | 64188  |  2.019% | 
 | 68   | Scizor             |  2.03147% | 85364  |  2.031% | 64261  |  2.022% | 
 | 69   | Jirachi            |  1.98775% | 83527  |  1.988% | 63011  |  1.982% | 
 | 70   | Salamence          |  1.91032% | 80273  |  1.910% | 56862  |  1.789% | 
 | 71   | Arcanine           |  1.77995% | 74795  |  1.780% | 56268  |  1.770% | 
 | 72   | Gallade-Mega       |  1.76629% | 74221  |  1.766% | 51584  |  1.623% | 
 | 73   | Xurkitree          |  1.73402% | 72865  |  1.734% | 52892  |  1.664% | 
 | 74   | Hoopa-Unbound      |  1.72588% | 72523  |  1.726% | 51046  |  1.606% | 
 | 75   | Manaphy            |  1.70937% | 71829  |  1.709% | 51816  |  1.630% | 
 | 76   | Cloyster           |  1.70592% | 71684  |  1.706% | 53930  |  1.697% | 
 | 77   | Porygon-Z          |  1.68540% | 70822  |  1.685% | 49720  |  1.564% | 
 | 78   | Manectric-Mega     |  1.68538% | 70821  |  1.685% | 56309  |  1.772% | 
 | 79   | Conkeldurr         |  1.66546% | 69984  |  1.665% | 52583  |  1.654% | 
 | 80   | Togekiss           |  1.62034% | 68088  |  1.620% | 48779  |  1.535% | 
 | 81   | Thundurus-Therian  |  1.61315% | 67786  |  1.613% | 52176  |  1.641% | 
 | 82   | Snorlax            |  1.61123% | 67705  |  1.611% | 49364  |  1.553% | 
 | 83   | Buzzwole           |  1.57424% | 66151  |  1.574% | 48515  |  1.526% | 
 | 84   | Galvantula         |  1.54766% | 65034  |  1.548% | 57056  |  1.795% | 
 | 85   | Staraptor          |  1.54759% | 65031  |  1.548% | 47203  |  1.485% | 
 | 86   | Smeargle           |  1.53595% | 64542  |  1.536% | 58534  |  1.842% | 
 | 87   | Starmie            |  1.51699% | 63745  |  1.517% | 45883  |  1.444% | 
 | 88   | Mamoswine          |  1.51687% | 63740  |  1.517% | 51850  |  1.631% | 
 | 89   | Espeon             |  1.51118% | 63501  |  1.511% | 45942  |  1.445% | 
 | 90   | Ribombee           |  1.50004% | 63033  |  1.500% | 55840  |  1.757% | 
 | 91   | Muk-Alola          |  1.48988% | 62606  |  1.490% | 48270  |  1.519% | 
 | 92   | Cresselia          |  1.48569% | 62430  |  1.486% | 47100  |  1.482% | 
 | 93   | Goodra             |  1.45497% | 61139  |  1.455% | 44994  |  1.416% | 
 | 94   | Porygon2           |  1.44895% | 60886  |  1.449% | 46582  |  1.465% | 
 | 95   | Tornadus-Therian   |  1.43560% | 60325  |  1.436% | 46406  |  1.460% | 
 | 96   | Araquanid          |  1.42696% | 59962  |  1.427% | 49430  |  1.555% | 
 | 97   | Gardevoir-Mega     |  1.41892% | 59624  |  1.419% | 40233  |  1.266% | 
 | 98   | Mantine            |  1.41256% | 59357  |  1.413% | 46544  |  1.464% | 
 | 99   | Heracross-Mega     |  1.39288% | 58530  |  1.393% | 41145  |  1.294% | 
 | 100  | Volcanion          |  1.37677% | 57853  |  1.377% | 45322  |  1.426% | 
 | 101  | Chandelure         |  1.36892% | 57523  |  1.369% | 41673  |  1.311% | 
 | 102  | Nihilego           |  1.36444% | 57335  |  1.364% | 43436  |  1.367% | 
 | 103  | Umbreon            |  1.35702% | 57023  |  1.357% | 39842  |  1.253% | 
 | 104  | Jolteon            |  1.34426% | 56487  |  1.344% | 42393  |  1.334% | 
 | 105  | Hydreigon          |  1.33689% | 56177  |  1.337% | 40294  |  1.268% | 
 | 106  | Alakazam           |  1.30954% | 55028  |  1.310% | 36900  |  1.161% | 
 | 107  | Metagross          |  1.28893% | 54162  |  1.289% | 40399  |  1.271% | 
 | 108  | Ditto              |  1.28801% | 54123  |  1.288% | 39264  |  1.235% | 
 | 109  | Garchomp-Mega      |  1.28624% | 54049  |  1.286% | 38369  |  1.207% | 
 | 110  | Hippowdon          |  1.27444% | 53553  |  1.274% | 45733  |  1.439% | 
 | 111  | Nidoking           |  1.24998% | 52525  |  1.250% | 39936  |  1.256% | 
 | 112  | Lucario            |  1.19981% | 50417  |  1.200% | 35817  |  1.127% | 
 | 113  | Latios-Mega        |  1.13580% | 47727  |  1.136% | 34386  |  1.082% | 
 | 114  | Sceptile-Mega      |  1.12996% | 47482  |  1.130% | 33419  |  1.051% | 
 | 115  | Crawdaunt          |  1.12813% | 47405  |  1.128% | 34822  |  1.096% | 
 | 116  | Tentacruel         |  1.11887% | 47016  |  1.119% | 35936  |  1.131% | 
 | 117  | Crobat             |  1.11157% | 46709  |  1.112% | 33784  |  1.063% | 
 | 118  | Blissey            |  1.09629% | 46067  |  1.096% | 32793  |  1.032% | 
 | 119  | Forretress         |  1.09267% | 45915  |  1.093% | 39803  |  1.252% | 
 | 120  | Uxie               |  1.09208% | 45890  |  1.092% | 43181  |  1.358% | 
 | 121  | Talonflame         |  1.08730% | 45689  |  1.087% | 32743  |  1.030% | 
 | 122  | Gastrodon          |  1.08223% | 45476  |  1.082% | 35706  |  1.123% | 
 | 123  | Milotic            |  1.08220% | 45475  |  1.082% | 33948  |  1.068% | 
 | 124  | Latias             |  1.07671% | 45244  |  1.077% | 31548  |  0.993% | 
 | 125  | Latias-Mega        |  1.07661% | 45240  |  1.077% | 32074  |  1.009% | 
 | 126  | Darmanitan         |  1.06638% | 44810  |  1.066% | 33460  |  1.053% | 
 | 127  | Mandibuzz          |  1.05255% | 44229  |  1.053% | 33282  |  1.047% | 
 | 128  | Sylveon            |  1.03151% | 43345  |  1.032% | 29452  |  0.927% | 
 | 129  | Thundurus          |  1.00879% | 42390  |  1.009% | 32043  |  1.008% | 
 | 130  | Amoonguss          |  0.96302% | 40467  |  0.963% | 29821  |  0.938% | 
 | 131  | Salazzle           |  0.94137% | 39557  |  0.941% | 28581  |  0.899% | 
 | 132  | Empoleon           |  0.93635% | 39346  |  0.936% | 31189  |  0.981% | 
 | 133  | Decidueye          |  0.87371% | 36714  |  0.874% | 26419  |  0.831% | 
 | 134  | Azelf              |  0.86671% | 36420  |  0.867% | 33304  |  1.048% | 
 | 135  | Quagsire           |  0.86629% | 36402  |  0.866% | 26997  |  0.849% | 
 | 136  | Scolipede          |  0.86407% | 36309  |  0.864% | 27091  |  0.852% | 
 | 137  | Primarina          |  0.86207% | 36225  |  0.862% | 26803  |  0.843% | 
 | 138  | Krookodile         |  0.85189% | 35797  |  0.852% | 26941  |  0.848% | 
 | 139  | Klefki             |  0.83611% | 35134  |  0.836% | 29336  |  0.923% | 
 | 140  | Aggron-Mega        |  0.82581% | 34701  |  0.826% | 28279  |  0.890% | 
 | 141  | Suicune            |  0.82528% | 34679  |  0.825% | 25530  |  0.803% | 
 | 142  | Golisopod          |  0.80962% | 34021  |  0.810% | 25720  |  0.809% | 
 | 143  | Venusaur           |  0.80170% | 33688  |  0.802% | 24057  |  0.757% | 
 | 144  | Aerodactyl-Mega    |  0.78661% | 33054  |  0.787% | 24522  |  0.771% | 
 | 145  | Slowbro            |  0.78642% | 33046  |  0.786% | 24857  |  0.782% | 
 | 146  | Electivire         |  0.77859% | 32717  |  0.779% | 23762  |  0.748% | 
 | 147  | Altaria-Mega       |  0.77524% | 32576  |  0.775% | 22661  |  0.713% | 
 | 148  | Donphan            |  0.77095% | 32396  |  0.771% | 26917  |  0.847% | 
 | 149  | Swampert           |  0.74711% | 31394  |  0.747% | 26082  |  0.821% | 
 | 150  | Pidgeot-Mega       |  0.72916% | 30640  |  0.729% | 22521  |  0.709% | 
 | 151  | Cofagrigus         |  0.71991% | 30251  |  0.720% | 23577  |  0.742% | 
 | 152  | Raichu-Alola       |  0.71674% | 30118  |  0.717% | 21122  |  0.665% | 
 | 153  | Blastoise-Mega     |  0.71548% | 30065  |  0.715% | 23326  |  0.734% | 
 | 154  | Houndoom-Mega      |  0.71450% | 30024  |  0.715% | 21358  |  0.672% | 
 | 155  | Whimsicott         |  0.71093% | 29874  |  0.711% | 22471  |  0.707% | 
 | 156  | Torkoal            |  0.69549% | 29225  |  0.695% | 25787  |  0.811% | 
 | 157  | Alomomola          |  0.67736% | 28463  |  0.677% | 21594  |  0.679% | 
 | 158  | Slowbro-Mega       |  0.67619% | 28414  |  0.676% | 21400  |  0.673% | 
 | 159  | Reuniclus          |  0.67248% | 28258  |  0.672% | 20072  |  0.631% | 
 | 160  | Politoed           |  0.65610% | 27570  |  0.656% | 23326  |  0.734% | 
 | 161  | Haxorus            |  0.65546% | 27543  |  0.655% | 18233  |  0.574% | 
 | 162  | Zoroark            |  0.64701% | 27188  |  0.647% | 12821  |  0.403% | 
 | 163  | Diggersby          |  0.64494% | 27101  |  0.645% | 20459  |  0.644% | 
 | 164  | Noivern            |  0.62736% | 26362  |  0.627% | 18343  |  0.577% | 
 | 165  | Vaporeon           |  0.61924% | 26021  |  0.619% | 19123  |  0.602% | 
 | 166  | Feraligatr         |  0.61577% | 25875  |  0.616% | 18538  |  0.583% | 
 | 167  | Machamp            |  0.58197% | 24455  |  0.582% | 18224  |  0.573% | 
 | 168  | Roserade           |  0.57760% | 24271  |  0.578% | 17514  |  0.551% | 
 | 169  | Slurpuff           |  0.53305% | 22399  |  0.533% | 17028  |  0.536% | 
 | 170  | Florges            |  0.52974% | 22260  |  0.530% | 14902  |  0.469% | 
 | 171  | Camerupt-Mega      |  0.52655% | 22126  |  0.527% | 17263  |  0.543% | 
 | 172  | Sharpedo-Mega      |  0.52560% | 22086  |  0.526% | 15523  |  0.488% | 
 | 173  | Ninetales          |  0.52069% | 21880  |  0.521% | 17226  |  0.542% | 
 | 174  | Absol-Mega         |  0.51389% | 21594  |  0.514% | 16163  |  0.508% | 
 | 175  | Rotom-Heat         |  0.50941% | 21406  |  0.509% | 17067  |  0.537% | 
 | 176  | Incineroar         |  0.50570% | 21250  |  0.506% | 15533  |  0.489% | 
 | 177  | Minior             |  0.50504% | 21222  |  0.505% | 15466  |  0.487% | 
 | 178  | Pikachu            |  0.49780% | 20918  |  0.498% | 15353  |  0.483% | 
 | 179  | Raikou             |  0.49587% | 20837  |  0.496% | 15010  |  0.472% | 
 | 180  | Terrakion          |  0.49411% | 20763  |  0.494% | 14983  |  0.471% | 
 | 181  | Bronzong           |  0.49183% | 20667  |  0.492% | 17498  |  0.550% | 
 | 182  | Gardevoir          |  0.48838% | 20522  |  0.488% | 14033  |  0.441% | 
 | 183  | Typhlosion         |  0.47343% | 19894  |  0.473% | 14235  |  0.448% | 
 | 184  | Tsareena           |  0.47072% | 19780  |  0.471% | 13980  |  0.440% | 
 | 185  | Flygon             |  0.46791% | 19662  |  0.468% | 14308  |  0.450% | 
 | 186  | Lycanroc           |  0.46477% | 19530  |  0.465% | 14217  |  0.447% | 
 | 187  | Necrozma           |  0.45337% | 19051  |  0.453% | 14173  |  0.446% | 
 | 188  | Sceptile           |  0.43954% | 18470  |  0.440% | 12746  |  0.401% | 
 | 189  | Vikavolt           |  0.43864% | 18432  |  0.439% | 13105  |  0.412% | 
 | 190  | Lapras             |  0.43490% | 18275  |  0.435% | 13521  |  0.425% | 
 | 191  | Entei              |  0.42467% | 17845  |  0.425% | 13481  |  0.424% | 
 | 192  | Heracross          |  0.42443% | 17835  |  0.424% | 12462  |  0.392% | 
 | 193  | Shedinja           |  0.42367% | 17803  |  0.424% | 11815  |  0.372% | 
 | 194  | Ampharos-Mega      |  0.42312% | 17780  |  0.423% | 12680  |  0.399% | 
 | 195  | Ludicolo           |  0.41832% | 17578  |  0.418% | 12630  |  0.397% | 
 | 196  | Rhyperior          |  0.41613% | 17486  |  0.416% | 13324  |  0.419% | 
 | 197  | Blastoise          |  0.41584% | 17474  |  0.416% | 13111  |  0.412% | 
 | 198  | Swellow            |  0.41468% | 17425  |  0.415% | 12410  |  0.390% | 
 | 199  | Dhelmise           |  0.41123% | 17280  |  0.411% | 12904  |  0.406% | 
 | 200  | Ambipom            |  0.40837% | 17160  |  0.408% | 13331  |  0.419% | 
 | 201  | Dusclops           |  0.40732% | 17116  |  0.407% | 12983  |  0.408% | 
 | 202  | Honchkrow          |  0.38112% | 16015  |  0.381% | 11282  |  0.355% | 
 | 203  | Eelektross         |  0.37703% | 15843  |  0.377% | 12224  |  0.385% | 
 | 204  | Heliolisk          |  0.37693% | 15839  |  0.377% | 11094  |  0.349% | 
 | 205  | Toxicroak          |  0.37562% | 15784  |  0.376% | 11298  |  0.355% | 
 | 206  | Mienshao           |  0.37446% | 15735  |  0.374% | 11568  |  0.364% | 
 | 207  | Banette-Mega       |  0.36979% | 15539  |  0.370% | 11443  |  0.360% | 
 | 208  | Aerodactyl         |  0.36625% | 15390  |  0.366% | 13044  |  0.410% | 
 | 209  | Scrafty            |  0.36144% | 15188  |  0.361% | 10828  |  0.341% | 
 | 210  | Slowking           |  0.35625% | 14970  |  0.356% | 11465  |  0.361% | 
 | 211  | Trevenant          |  0.35461% | 14901  |  0.355% | 10285  |  0.324% | 
 | 212  | Hitmonlee          |  0.34957% | 14689  |  0.350% | 10696  |  0.337% | 
 | 213  | Pyukumuku          |  0.34799% | 14623  |  0.348% | 10880  |  0.342% | 
 | 214  | Froslass           |  0.34728% | 14593  |  0.347% | 11404  |  0.359% | 
 | 215  | Drapion            |  0.34583% | 14532  |  0.346% | 10796  |  0.340% | 
 | 216  | Charizard          |  0.33928% | 14257  |  0.339% | 10583  |  0.333% | 
 | 217  | Chesnaught         |  0.33693% | 14158  |  0.337% | 10495  |  0.330% | 
 | 218  | Sandslash-Alola    |  0.33648% | 14139  |  0.336% | 10459  |  0.329% | 
 | 219  | Malamar            |  0.33388% | 14030  |  0.334% | 10238  |  0.322% | 
 | 220  | Celebi             |  0.32905% | 13827  |  0.329% | 10077  |  0.317% | 
 | 221  | Seismitoad         |  0.32696% | 13739  |  0.327% | 11262  |  0.354% | 
 | 222  | Kabutops           |  0.32398% | 13614  |  0.324% | 9431   |  0.297% | 
 | 223  | Sigilyph           |  0.32115% | 13495  |  0.321% | 9644   |  0.303% | 
 | 224  | Sableye            |  0.31870% | 13392  |  0.319% | 10075  |  0.317% | 
 | 225  | Steelix-Mega       |  0.30740% | 12917  |  0.307% | 9820   |  0.309% | 
 | 226  | Gigalith           |  0.30340% | 12749  |  0.303% | 10491  |  0.330% | 
 | 227  | Tyrantrum          |  0.29954% | 12587  |  0.300% | 8632   |  0.272% | 
 | 228  | Omastar            |  0.29880% | 12556  |  0.299% | 10178  |  0.320% | 
 | 229  | Bewear             |  0.29819% | 12530  |  0.298% | 8973   |  0.282% | 
 | 230  | Mudsdale           |  0.29393% | 12351  |  0.294% | 9562   |  0.301% | 
 | 231  | Xatu               |  0.29371% | 12342  |  0.294% | 9250   |  0.291% | 
 | 232  | Delphox            |  0.28890% | 12140  |  0.289% | 8702   |  0.274% | 
 | 233  | Torterra           |  0.28883% | 12137  |  0.289% | 9240   |  0.291% | 
 | 234  | Dusknoir           |  0.28319% | 11900  |  0.283% | 9103   |  0.286% | 
 | 235  | Luxray             |  0.27651% | 11619  |  0.277% | 8462   |  0.266% | 
 | 236  | Mismagius          |  0.27551% | 11577  |  0.276% | 8291   |  0.261% | 
 | 237  | Raichu             |  0.27196% | 11428  |  0.272% | 8328   |  0.262% | 
 | 238  | Dragalge           |  0.26853% | 11284  |  0.269% | 8043   |  0.253% | 
 | 239  | Exeggutor-Alola    |  0.26806% | 11264  |  0.268% | 8045   |  0.253% | 
 | 240  | Cradily            |  0.26696% | 11218  |  0.267% | 8149   |  0.256% | 
 | 241  | Lycanroc-Midnight  |  0.26575% | 11167  |  0.266% | 7858   |  0.247% | 
 | 242  | Cinccino           |  0.26308% | 11055  |  0.263% | 7575   |  0.238% | 
 | 243  | Weezing            |  0.25535% | 10730  |  0.255% | 8495   |  0.267% | 
 | 244  | Yanmega            |  0.25418% | 10681  |  0.254% | 7791   |  0.245% | 
 | 245  | Mimikyu-Totem      |  0.25276% | 10621  |  0.253% | 7520   |  0.237% | 
 | 246  | Aggron             |  0.25242% | 10607  |  0.252% | 8071   |  0.254% | 
 | 247  | Abomasnow-Mega     |  0.25211% | 10594  |  0.252% | 8267   |  0.260% | 
 | 248  | Persian-Alola      |  0.24702% | 10380  |  0.247% | 8506   |  0.268% | 
 | 249  | Jellicent          |  0.23660% | 9942   |  0.237% | 7400   |  0.233% | 
 | 250  | Miltank            |  0.23643% | 9935   |  0.236% | 7266   |  0.229% | 
 | 251  | Slaking            |  0.23512% | 9880   |  0.235% | 7150   |  0.225% | 
 | 252  | Linoone            |  0.23365% | 9818   |  0.234% | 6823   |  0.215% | 
 | 253  | Nidoqueen          |  0.23296% | 9789   |  0.233% | 7833   |  0.246% | 
 | 254  | Golem-Alola        |  0.22701% | 9539   |  0.227% | 7322   |  0.230% | 
 | 255  | Accelgor           |  0.22672% | 9527   |  0.227% | 7353   |  0.231% | 
 | 256  | Cobalion           |  0.22558% | 9479   |  0.226% | 7228   |  0.227% | 
 | 257  | Doublade           |  0.22227% | 9340   |  0.222% | 6852   |  0.216% | 
 | 258  | Lanturn            |  0.22139% | 9303   |  0.221% | 7096   |  0.223% | 
 | 259  | Wishiwashi         |  0.22091% | 9283   |  0.221% | 6808   |  0.214% | 
 | 260  | Hitmontop          |  0.21439% | 9009   |  0.214% | 6992   |  0.220% | 
 | 261  | Steelix            |  0.21054% | 8847   |  0.211% | 7191   |  0.226% | 
 | 262  | Lurantis           |  0.20871% | 8770   |  0.209% | 6362   |  0.200% | 
 | 263  | Palossand          |  0.20628% | 8668   |  0.206% | 6517   |  0.205% | 
 | 264  | Poliwrath          |  0.20416% | 8579   |  0.204% | 6403   |  0.201% | 
 | 265  | Togedemaru         |  0.19981% | 8396   |  0.200% | 6356   |  0.200% | 
 | 266  | Magmortar          |  0.19262% | 8094   |  0.193% | 5810   |  0.183% | 
 | 267  | Meloetta           |  0.18757% | 7882   |  0.188% | 5537   |  0.174% | 
 | 268  | Vivillon           |  0.18731% | 7871   |  0.187% | 5764   |  0.181% | 
 | 269  | Rampardos          |  0.18607% | 7819   |  0.186% | 5286   |  0.166% | 
 | 270  | Guzzlord           |  0.18496% | 7772   |  0.185% | 5392   |  0.170% | 
 | 271  | Avalugg            |  0.18434% | 7746   |  0.184% | 5558   |  0.175% | 
 | 272  | Claydol            |  0.18417% | 7739   |  0.184% | 6203   |  0.195% | 
 | 273  | Ninjask            |  0.18227% | 7659   |  0.182% | 5481   |  0.172% | 
 | 274  | Golurk             |  0.18179% | 7639   |  0.182% | 5905   |  0.186% | 
 | 275  | Kyurem             |  0.18041% | 7581   |  0.180% | 5461   |  0.172% | 
 | 276  | Archeops           |  0.18005% | 7566   |  0.180% | 6098   |  0.192% | 
 | 277  | Drampa             |  0.17946% | 7541   |  0.179% | 5189   |  0.163% | 
 | 278  | Sharpedo           |  0.17794% | 7477   |  0.178% | 5299   |  0.167% | 
 | 279  | Braviary           |  0.17715% | 7444   |  0.177% | 5383   |  0.169% | 
 | 280  | Leafeon            |  0.17627% | 7407   |  0.176% | 5131   |  0.161% | 
 | 281  | Silvally           |  0.17491% | 7350   |  0.175% | 5765   |  0.181% | 
 | 282  | Kecleon            |  0.17482% | 7346   |  0.175% | 5492   |  0.173% | 
 | 283  | Exploud            |  0.17384% | 7305   |  0.174% | 5466   |  0.172% | 
 | 284  | Registeel          |  0.17375% | 7301   |  0.174% | 5717   |  0.180% | 
 | 285  | Dugtrio            |  0.17289% | 7265   |  0.173% | 5429   |  0.171% | 
 | 286  | Gallade            |  0.17177% | 7218   |  0.172% | 5085   |  0.160% | 
 | 287  | Moltres            |  0.17146% | 7205   |  0.171% | 5346   |  0.168% | 
 | 288  | Spiritomb          |  0.17142% | 7203   |  0.171% | 5289   |  0.166% | 
 | 289  | Magneton           |  0.16887% | 7096   |  0.169% | 5319   |  0.167% | 
 | 290  | Durant             |  0.16873% | 7090   |  0.169% | 5224   |  0.164% | 
 | 291  | Emboar             |  0.16754% | 7040   |  0.168% | 5060   |  0.159% | 
 | 292  | Hitmonchan         |  0.16720% | 7026   |  0.167% | 5266   |  0.166% | 
 | 293  | Pangoro            |  0.16556% | 6957   |  0.166% | 5049   |  0.159% | 
 | 294  | Glalie-Mega        |  0.16468% | 6920   |  0.165% | 4878   |  0.153% | 
 | 295  | Turtonator         |  0.16447% | 6911   |  0.164% | 4994   |  0.157% | 
 | 296  | Articuno           |  0.16382% | 6884   |  0.164% | 4924   |  0.155% | 
 | 297  | Ursaring           |  0.16187% | 6802   |  0.162% | 4913   |  0.155% | 
 | 298  | Comfey             |  0.16106% | 6768   |  0.161% | 4774   |  0.150% | 
 | 299  | Flareon            |  0.15983% | 6716   |  0.160% | 4894   |  0.154% | 
 | 300  | Regice             |  0.15578% | 6546   |  0.156% | 4719   |  0.148% | 
 | 301  | Toucannon          |  0.15495% | 6511   |  0.155% | 4656   |  0.146% | 
 | 302  | Scyther            |  0.15445% | 6490   |  0.154% | 4441   |  0.140% | 
 | 303  | Zangoose           |  0.15297% | 6428   |  0.153% | 4456   |  0.140% | 
 | 304  | Cryogonal          |  0.15200% | 6387   |  0.152% | 4713   |  0.148% | 
 | 305  | Exeggutor          |  0.15090% | 6341   |  0.151% | 4444   |  0.140% | 
 | 306  | Houndoom           |  0.15028% | 6315   |  0.150% | 4590   |  0.144% | 
 | 307  | Shiinotic          |  0.14855% | 6242   |  0.149% | 4504   |  0.142% | 
 | 308  | Victreebel         |  0.14733% | 6191   |  0.147% | 4388   |  0.138% | 
