 Total battles: 232930
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 24   | Pelipper           |  6.11622% | 28493  |  6.116% | 26105  |  7.428% | 
 | 25   | Tapu Fini          |  5.96810% | 27803  |  5.968% | 22510  |  6.405% | 
 | 26   | Swampert-Mega      |  5.84789% | 27243  |  5.848% | 21901  |  6.232% | 
 | 27   | Kommo-o            |  5.78457% | 26948  |  5.785% | 19672  |  5.598% | 
 | 28   | Azumarill          |  5.58451% | 26016  |  5.585% | 19215  |  5.468% | 
 | 29   | Charizard-Mega-Y   |  5.57099% | 25953  |  5.571% | 20166  |  5.738% | 
 | 30   | Alakazam-Mega      |  5.55618% | 25884  |  5.556% | 17096  |  4.865% | 
 | 31   | Lopunny-Mega       |  5.44477% | 25365  |  5.445% | 19530  |  5.557% | 
 | 32   | Magnezone          |  5.44262% | 25355  |  5.443% | 19492  |  5.547% | 
 | 33   | Scizor-Mega        |  5.30803% | 24728  |  5.308% | 18811  |  5.353% | 
 | 34   | Tyranitar          |  5.18160% | 24139  |  5.182% | 18781  |  5.344% | 
 | 35   | Victini            |  5.10110% | 23764  |  5.101% | 18058  |  5.139% | 
 | 36   | Celesteela         |  5.04572% | 23506  |  5.046% | 18207  |  5.181% | 
 | 37   | Medicham-Mega      |  4.98540% | 23225  |  4.985% | 18369  |  5.227% | 
 | 38   | Mawile-Mega        |  4.68510% | 21826  |  4.685% | 16126  |  4.589% | 
 | 39   | Kyurem-Black       |  4.56747% | 21278  |  4.567% | 15466  |  4.401% | 
 | 40   | Venusaur-Mega      |  4.55029% | 21198  |  4.550% | 17186  |  4.890% | 
 | 41   | Sableye-Mega       |  4.38222% | 20415  |  4.382% | 18191  |  5.176% | 
 | 42   | Keldeo             |  4.33757% | 20207  |  4.338% | 16294  |  4.637% | 
 | 43   | Bisharp            |  4.26416% | 19865  |  4.264% | 14239  |  4.052% | 
 | 44   | Dragonite          |  4.23861% | 19746  |  4.239% | 14169  |  4.032% | 
 | 45   | Blacephalon        |  3.59056% | 16727  |  3.591% | 11851  |  3.372% | 
 | 46   | Tapu Bulu          |  3.54420% | 16511  |  3.544% | 12377  |  3.522% | 
 | 47   | Tangrowth          |  3.52703% | 16431  |  3.527% | 12262  |  3.489% | 
 | 48   | Mimikyu            |  3.52144% | 16405  |  3.521% | 11437  |  3.254% | 
 | 49   | Jirachi            |  3.33555% | 15539  |  3.336% | 11715  |  3.334% | 
 | 50   | Breloom            |  3.29713% | 15360  |  3.297% | 11216  |  3.192% | 
 | 51   | Weavile            |  3.26192% | 15196  |  3.262% | 10996  |  3.129% | 
 | 52   | Beedrill-Mega      |  3.25269% | 15153  |  3.253% | 11599  |  3.301% | 
 | 53   | Gyarados-Mega      |  3.23316% | 15062  |  3.233% | 11143  |  3.171% | 
 | 54   | Gengar             |  3.13377% | 14599  |  3.134% | 10208  |  2.905% | 
 | 55   | Infernape          |  3.09986% | 14441  |  3.100% | 10904  |  3.103% | 
 | 56   | Scizor             |  3.06551% | 14281  |  3.066% | 10554  |  3.003% | 
 | 57   | Diancie-Mega       |  2.87146% | 13377  |  2.871% | 10953  |  3.117% | 
 | 58   | Togekiss           |  2.68943% | 12529  |  2.689% | 9238   |  2.629% | 
 | 59   | Zeraora            |  2.68707% | 12518  |  2.687% | 9273   |  2.639% | 
 | 60   | Galvantula         |  2.63942% | 12296  |  2.639% | 10716  |  3.049% | 
 | 61   | Cloyster           |  2.46576% | 11487  |  2.466% | 8307   |  2.364% | 
 | 62   | Manaphy            |  2.36809% | 11032  |  2.368% | 7728   |  2.199% | 
 | 63   | Ditto              |  2.34105% | 10906  |  2.341% | 7733   |  2.200% | 
 | 64   | Gallade-Mega       |  2.30735% | 10749  |  2.307% | 7744   |  2.204% | 
 | 65   | Tyranitar-Mega     |  2.29490% | 10691  |  2.295% | 8060   |  2.294% | 
 | 66   | Garchomp-Mega      |  2.25411% | 10501  |  2.254% | 7567   |  2.153% | 
 | 67   | Snorlax            |  2.13133% | 9929   |  2.131% | 7273   |  2.070% | 
 | 68   | Staraptor          |  2.08367% | 9707   |  2.084% | 7424   |  2.113% | 
 | 69   | Gyarados           |  2.06586% | 9624   |  2.066% | 7277   |  2.071% | 
 | 70   | Pinsir-Mega        |  2.03516% | 9481   |  2.035% | 6693   |  1.905% | 
 | 71   | Torkoal            |  1.95338% | 9100   |  1.953% | 8117   |  2.310% | 
 | 72   | Mew                |  1.90916% | 8894   |  1.909% | 7079   |  2.014% | 
 | 73   | Shuckle            |  1.87717% | 8745   |  1.877% | 7715   |  2.195% | 
 | 74   | Kingdra            |  1.81643% | 8462   |  1.816% | 5933   |  1.688% | 
 | 75   | Salamence          |  1.81106% | 8437   |  1.811% | 5978   |  1.701% | 
 | 76   | Espeon             |  1.78251% | 8304   |  1.783% | 6127   |  1.743% | 
 | 77   | Ninetales-Alola    |  1.77092% | 8250   |  1.771% | 6606   |  1.880% | 
 | 78   | Hoopa-Unbound      |  1.76491% | 8222   |  1.765% | 5777   |  1.644% | 
 | 79   | Crawdaunt          |  1.75267% | 8165   |  1.753% | 5933   |  1.688% | 
 | 80   | Cresselia          |  1.74001% | 8106   |  1.740% | 5988   |  1.704% | 
 | 81   | Conkeldurr         |  1.73786% | 8096   |  1.738% | 5915   |  1.683% | 
 | 82   | Goodra             |  1.73571% | 8086   |  1.736% | 5826   |  1.658% | 
 | 83   | Marowak-Alola      |  1.72412% | 8032   |  1.724% | 6027   |  1.715% | 
 | 84   | Venusaur           |  1.72326% | 8028   |  1.723% | 5795   |  1.649% | 
 | 85   | Blissey            |  1.70566% | 7946   |  1.706% | 5811   |  1.654% | 
 | 86   | Latios             |  1.69901% | 7915   |  1.699% | 5546   |  1.578% | 
 | 87   | Quagsire           |  1.69386% | 7891   |  1.694% | 5676   |  1.615% | 
 | 88   | Hippowdon          |  1.69150% | 7880   |  1.691% | 6653   |  1.893% | 
 | 89   | Chandelure         |  1.68377% | 7844   |  1.684% | 5741   |  1.634% | 
 | 90   | Gardevoir-Mega     |  1.65694% | 7719   |  1.657% | 5296   |  1.507% | 
 | 91   | Amoonguss          |  1.65479% | 7709   |  1.655% | 5641   |  1.605% | 
 | 92   | Latias-Mega        |  1.64685% | 7672   |  1.647% | 5482   |  1.560% | 
 | 93   | Porygon-Z          |  1.62967% | 7592   |  1.630% | 5257   |  1.496% | 
 | 94   | Xurkitree          |  1.57279% | 7327   |  1.573% | 5542   |  1.577% | 
 | 95   | Lucario            |  1.55390% | 7239   |  1.554% | 5015   |  1.427% | 
 | 96   | Hydreigon          |  1.54617% | 7203   |  1.546% | 5274   |  1.501% | 
 | 97   | Umbreon            |  1.52385% | 7099   |  1.524% | 4926   |  1.402% | 
 | 98   | Milotic            |  1.52256% | 7093   |  1.523% | 5012   |  1.426% | 
 | 99   | Mamoswine          |  1.51548% | 7060   |  1.515% | 5354   |  1.524% | 
 | 100  | Muk-Alola          |  1.48714% | 6928   |  1.487% | 5286   |  1.504% | 
 | 101  | Manectric-Mega     |  1.47126% | 6854   |  1.471% | 5526   |  1.572% | 
 | 102  | Nidoking           |  1.41759% | 6604   |  1.418% | 5080   |  1.446% | 
 | 103  | Gastrodon          |  1.40600% | 6550   |  1.406% | 5069   |  1.442% | 
 | 104  | Slowbro            |  1.37252% | 6394   |  1.373% | 4925   |  1.401% | 
 | 105  | Heracross-Mega     |  1.33989% | 6242   |  1.340% | 4541   |  1.292% | 
 | 106  | Forretress         |  1.31306% | 6117   |  1.313% | 5453   |  1.552% | 
 | 107  | Alakazam           |  1.30812% | 6094   |  1.308% | 3975   |  1.131% | 
 | 108  | Reuniclus          |  1.30812% | 6094   |  1.308% | 4365   |  1.242% | 
 | 109  | Crobat             |  1.28472% | 5985   |  1.285% | 4650   |  1.323% | 
 | 110  | Araquanid          |  1.26368% | 5887   |  1.264% | 4902   |  1.395% | 
 | 111  | Sceptile-Mega      |  1.25381% | 5841   |  1.254% | 4202   |  1.196% | 
 | 112  | Klefki             |  1.24909% | 5819   |  1.249% | 4974   |  1.415% | 
 | 113  | Porygon2           |  1.23814% | 5768   |  1.238% | 4443   |  1.264% | 
 | 114  | Darmanitan         |  1.22848% | 5723   |  1.228% | 4258   |  1.212% | 
 | 115  | Metagross          |  1.22333% | 5699   |  1.223% | 4262   |  1.213% | 
 | 116  | Volcanion          |  1.20981% | 5636   |  1.210% | 4266   |  1.214% | 
 | 117  | Krookodile         |  1.20401% | 5609   |  1.204% | 4093   |  1.165% | 
 | 118  | Incineroar         |  1.19070% | 5547   |  1.191% | 4323   |  1.230% | 
 | 119  | Altaria-Mega       |  1.18748% | 5532   |  1.187% | 3903   |  1.111% | 
 | 120  | Ribombee           |  1.17954% | 5495   |  1.180% | 4872   |  1.386% | 
 | 121  | Zoroark            |  1.17439% | 5471   |  1.174% | 2371   |  0.675% | 
 | 122  | Talonflame         |  1.13682% | 5296   |  1.137% | 3878   |  1.104% | 
 | 123  | Thundurus-Therian  |  1.12587% | 5245   |  1.126% | 3838   |  1.092% | 
 | 124  | Rotom-Heat         |  1.12008% | 5218   |  1.120% | 4268   |  1.214% | 
 | 125  | Arcanine           |  1.11493% | 5194   |  1.115% | 4040   |  1.150% | 
 | 126  | Starmie            |  1.11385% | 5189   |  1.114% | 3606   |  1.026% | 
 | 127  | Scolipede          |  1.07414% | 5004   |  1.074% | 3705   |  1.054% | 
 | 128  | Empoleon           |  1.06577% | 4965   |  1.066% | 3949   |  1.124% | 
 | 129  | Tentacruel         |  1.06405% | 4957   |  1.064% | 3865   |  1.100% | 
 | 130  | Jolteon            |  1.04581% | 4872   |  1.046% | 3677   |  1.046% | 
 | 131  | Haxorus            |  1.01275% | 4718   |  1.013% | 3141   |  0.894% | 
 | 132  | Sylveon            |  1.00910% | 4701   |  1.009% | 3254   |  0.926% | 
 | 133  | Latias             |  0.96896% | 4514   |  0.969% | 3276   |  0.932% | 
 | 134  | Salazzle           |  0.95651% | 4456   |  0.957% | 3187   |  0.907% | 
 | 135  | Feraligatr         |  0.95243% | 4437   |  0.952% | 3118   |  0.887% | 
 | 136  | Gardevoir          |  0.93934% | 4376   |  0.939% | 2962   |  0.843% | 
 | 137  | Azelf              |  0.93569% | 4359   |  0.936% | 3935   |  1.120% | 
 | 138  | Buzzwole           |  0.91422% | 4259   |  0.914% | 2961   |  0.843% | 
 | 139  | Shedinja           |  0.91401% | 4258   |  0.914% | 2951   |  0.840% | 
 | 140  | Nihilego           |  0.89941% | 4190   |  0.899% | 3177   |  0.904% | 
 | 141  | Whimsicott         |  0.89727% | 4180   |  0.897% | 3066   |  0.872% | 
 | 142  | Aggron-Mega        |  0.86442% | 4027   |  0.864% | 3261   |  0.928% | 
 | 143  | Roserade           |  0.86077% | 4010   |  0.861% | 3041   |  0.865% | 
 | 144  | Mandibuzz          |  0.85906% | 4002   |  0.859% | 3010   |  0.857% | 
 | 145  | Decidueye          |  0.85777% | 3996   |  0.858% | 2871   |  0.817% | 
 | 146  | Diggersby          |  0.85047% | 3962   |  0.850% | 2856   |  0.813% | 
 | 147  | Primarina          |  0.84532% | 3938   |  0.845% | 2956   |  0.841% | 
 | 148  | Pidgeot-Mega       |  0.79702% | 3713   |  0.797% | 2801   |  0.797% | 
 | 149  | Aerodactyl-Mega    |  0.78994% | 3680   |  0.790% | 2652   |  0.755% | 
 | 150  | Alomomola          |  0.77856% | 3627   |  0.779% | 2832   |  0.806% | 
 | 151  | Uxie               |  0.76761% | 3576   |  0.768% | 3283   |  0.934% | 
 | 152  | Typhlosion         |  0.75323% | 3509   |  0.753% | 2541   |  0.723% | 
 | 153  | Electivire         |  0.75323% | 3509   |  0.753% | 2585   |  0.736% | 
 | 154  | Swampert           |  0.75280% | 3507   |  0.753% | 2863   |  0.815% | 
 | 155  | Smeargle           |  0.74314% | 3462   |  0.743% | 3095   |  0.881% | 
 | 156  | Suicune            |  0.73520% | 3425   |  0.735% | 2487   |  0.708% | 
 | 157  | Cofagrigus         |  0.73434% | 3421   |  0.734% | 2723   |  0.775% | 
 | 158  | Heracross          |  0.70085% | 3265   |  0.701% | 2114   |  0.602% | 
 | 159  | Blastoise-Mega     |  0.67874% | 3162   |  0.679% | 2408   |  0.685% | 
 | 160  | Ambipom            |  0.67810% | 3159   |  0.678% | 2469   |  0.703% | 
 | 161  | Ninetales          |  0.66565% | 3101   |  0.666% | 2321   |  0.660% | 
 | 162  | Pikachu            |  0.66222% | 3085   |  0.662% | 2358   |  0.671% | 
 | 163  | Noivern            |  0.64612% | 3010   |  0.646% | 2149   |  0.612% | 
 | 164  | Latios-Mega        |  0.64097% | 2986   |  0.641% | 2269   |  0.646% | 
 | 165  | Lycanroc-Dusk      |  0.63195% | 2944   |  0.632% | 2139   |  0.609% | 
 | 166  | Ludicolo           |  0.63173% | 2943   |  0.632% | 2100   |  0.598% | 
 | 167  | Houndoom-Mega      |  0.62401% | 2907   |  0.624% | 2043   |  0.581% | 
 | 168  | Politoed           |  0.62165% | 2896   |  0.622% | 2389   |  0.680% | 
 | 169  | Thundurus          |  0.61091% | 2846   |  0.611% | 2167   |  0.617% | 
 | 170  | Bronzong           |  0.60769% | 2831   |  0.608% | 2423   |  0.689% | 
 | 171  | Donphan            |  0.60641% | 2825   |  0.606% | 2304   |  0.656% | 
 | 172  | Flygon             |  0.59524% | 2773   |  0.595% | 2061   |  0.586% | 
 | 173  | Sceptile           |  0.58558% | 2728   |  0.586% | 1929   |  0.549% | 
 | 174  | Vaporeon           |  0.58236% | 2713   |  0.582% | 2118   |  0.603% | 
 | 175  | Swellow            |  0.57807% | 2693   |  0.578% | 1904   |  0.542% | 
 | 176  | Slurpuff           |  0.56219% | 2619   |  0.562% | 1894   |  0.539% | 
 | 177  | Linoone            |  0.55124% | 2568   |  0.551% | 1822   |  0.518% | 
 | 178  | Minior             |  0.54974% | 2561   |  0.550% | 1908   |  0.543% | 
 | 179  | Mienshao           |  0.54652% | 2546   |  0.547% | 1830   |  0.521% | 
 | 180  | Machamp            |  0.54609% | 2544   |  0.546% | 1917   |  0.545% | 
 | 181  | Lapras             |  0.54458% | 2537   |  0.545% | 1870   |  0.532% | 
 | 182  | Rhyperior          |  0.53922% | 2512   |  0.539% | 1857   |  0.528% | 
 | 183  | Golisopod          |  0.53364% | 2486   |  0.534% | 1985   |  0.565% | 
 | 184  | Camerupt-Mega      |  0.52870% | 2463   |  0.529% | 1937   |  0.551% | 
 | 185  | Absol-Mega         |  0.52698% | 2455   |  0.527% | 1878   |  0.534% | 
 | 186  | Froslass           |  0.52655% | 2453   |  0.527% | 2007   |  0.571% | 
 | 187  | Toxicroak          |  0.52612% | 2451   |  0.526% | 1819   |  0.518% | 
 | 188  | Florges            |  0.52398% | 2441   |  0.524% | 1718   |  0.489% | 
 | 189  | Blastoise          |  0.51518% | 2400   |  0.515% | 1853   |  0.527% | 
 | 190  | Banette-Mega       |  0.51453% | 2397   |  0.515% | 1837   |  0.523% | 
 | 191  | Yanmega            |  0.51174% | 2384   |  0.512% | 1702   |  0.484% | 
 | 192  | Mantine            |  0.51174% | 2384   |  0.512% | 1803   |  0.513% | 
 | 193  | Stakataka          |  0.49156% | 2290   |  0.492% | 1659   |  0.472% | 
 | 194  | Pyukumuku          |  0.48770% | 2272   |  0.488% | 1583   |  0.450% | 
 | 195  | Charizard          |  0.48233% | 2247   |  0.482% | 1671   |  0.475% | 
 | 196  | Xatu               |  0.47997% | 2236   |  0.480% | 1780   |  0.507% | 
 | 197  | Seismitoad         |  0.46301% | 2157   |  0.463% | 1795   |  0.511% | 
 | 198  | Doublade           |  0.46194% | 2152   |  0.462% | 1658   |  0.472% | 
 | 199  | Aron               |  0.45958% | 2141   |  0.460% | 1429   |  0.407% | 
 | 200  | Eelektross         |  0.45915% | 2139   |  0.459% | 1695   |  0.482% | 
 | 201  | Vikavolt           |  0.45615% | 2125   |  0.456% | 1590   |  0.452% | 
 | 202  | Sharpedo-Mega      |  0.45336% | 2112   |  0.453% | 1521   |  0.433% | 
 | 203  | Chesnaught         |  0.45121% | 2102   |  0.451% | 1592   |  0.453% | 
 | 204  | Malamar            |  0.44520% | 2074   |  0.445% | 1496   |  0.426% | 
 | 205  | Cinccino           |  0.43039% | 2005   |  0.430% | 1491   |  0.424% | 
 | 206  | Tsareena           |  0.42824% | 1995   |  0.428% | 1411   |  0.402% | 
 | 207  | Raichu-Alola       |  0.42738% | 1991   |  0.427% | 1472   |  0.419% | 
 | 208  | Slowbro-Mega       |  0.42588% | 1984   |  0.426% | 1514   |  0.431% | 
 | 209  | Drapion            |  0.42588% | 1984   |  0.426% | 1486   |  0.423% | 
 | 210  | Kyurem             |  0.42438% | 1977   |  0.424% | 1442   |  0.410% | 
 | 211  | Terrakion          |  0.42180% | 1965   |  0.422% | 1322   |  0.376% | 
 | 212  | Ampharos-Mega      |  0.41343% | 1926   |  0.413% | 1445   |  0.411% | 
 | 213  | Aerodactyl         |  0.40270% | 1876   |  0.403% | 1616   |  0.460% | 
 | 214  | Druddigon          |  0.39690% | 1849   |  0.397% | 1586   |  0.451% | 
 | 215  | Vivillon           |  0.39561% | 1843   |  0.396% | 1177   |  0.335% | 
 | 216  | Meloetta           |  0.38037% | 1772   |  0.380% | 1244   |  0.354% | 
 | 217  | Raichu             |  0.37200% | 1733   |  0.372% | 1325   |  0.377% | 
 | 218  | Steelix-Mega       |  0.37200% | 1733   |  0.372% | 1317   |  0.375% | 
 | 219  | Honchkrow          |  0.36578% | 1704   |  0.366% | 1226   |  0.349% | 
 | 220  | Slowking           |  0.36513% | 1701   |  0.365% | 1290   |  0.367% | 
 | 221  | Victreebel         |  0.35912% | 1673   |  0.359% | 1130   |  0.322% | 
 | 222  | Tyrantrum          |  0.35032% | 1632   |  0.350% | 1119   |  0.318% | 
 | 223  | Torterra           |  0.34903% | 1626   |  0.349% | 1241   |  0.353% | 
 | 224  | Kabutops           |  0.33808% | 1575   |  0.338% | 1108   |  0.315% | 
 | 225  | Heliolisk          |  0.33615% | 1566   |  0.336% | 1077   |  0.306% | 
 | 226  | Delphox            |  0.33572% | 1564   |  0.336% | 1126   |  0.320% | 
 | 227  | Togedemaru         |  0.33272% | 1550   |  0.333% | 1147   |  0.326% | 
 | 228  | Dusclops           |  0.32950% | 1535   |  0.329% | 1208   |  0.344% | 
 | 229  | Luxray             |  0.32907% | 1533   |  0.329% | 1193   |  0.339% | 
 | 230  | Raikou             |  0.31426% | 1464   |  0.314% | 1065   |  0.303% | 
 | 231  | Scrafty            |  0.31233% | 1455   |  0.312% | 1033   |  0.294% | 
 | 232  | Trevenant          |  0.30696% | 1430   |  0.307% | 1056   |  0.300% | 
 | 233  | Avalugg            |  0.30632% | 1427   |  0.306% | 1089   |  0.310% | 
 | 234  | Cottonee           |  0.30567% | 1424   |  0.306% | 859    |  0.244% | 
 | 235  | Sableye            |  0.30567% | 1424   |  0.306% | 1068   |  0.304% | 
 | 236  | Omastar            |  0.30224% | 1408   |  0.302% | 1009   |  0.287% | 
 | 237  | Lilligant          |  0.30181% | 1406   |  0.302% | 953    |  0.271% | 
 | 238  | Golem-Alola        |  0.29902% | 1393   |  0.299% | 1044   |  0.297% | 
 | 239  | Pineco             |  0.29902% | 1393   |  0.299% | 1183   |  0.337% | 
 | 240  | Persian-Alola      |  0.29880% | 1392   |  0.299% | 1215   |  0.346% | 
 | 241  | Slaking            |  0.29751% | 1386   |  0.298% | 1093   |  0.311% | 
 | 242  | Carbink            |  0.29580% | 1378   |  0.296% | 1340   |  0.381% | 
 | 243  | Aggron             |  0.29515% | 1375   |  0.295% | 1060   |  0.302% | 
 | 244  | Emboar             |  0.29494% | 1374   |  0.295% | 977    |  0.278% | 
 | 245  | Spiritomb          |  0.29451% | 1372   |  0.295% | 1021   |  0.291% | 
 | 246  | Mismagius          |  0.29429% | 1371   |  0.294% | 1040   |  0.296% | 
 | 247  | Sigilyph           |  0.29215% | 1361   |  0.292% | 1007   |  0.287% | 
 | 248  | Dragalge           |  0.29172% | 1359   |  0.292% | 960    |  0.273% | 
 | 249  | Cradily            |  0.29043% | 1353   |  0.290% | 1047   |  0.298% | 
 | 250  | Medicham           |  0.28936% | 1348   |  0.289% | 876    |  0.249% | 
 | 251  | Gigalith           |  0.28807% | 1342   |  0.288% | 1149   |  0.327% | 
 | 252  | Jellicent          |  0.28743% | 1339   |  0.287% | 973    |  0.277% | 
 | 253  | Lanturn            |  0.28721% | 1338   |  0.287% | 1007   |  0.287% | 
 | 254  | Weezing            |  0.28549% | 1330   |  0.285% | 1043   |  0.297% | 
 | 255  | Zangoose           |  0.27948% | 1302   |  0.279% | 962    |  0.274% | 
 | 256  | Rotom-Mow          |  0.27905% | 1300   |  0.279% | 976    |  0.278% | 
 | 257  | Nosepass           |  0.27712% | 1291   |  0.277% | 925    |  0.263% | 
 | 258  | Abomasnow-Mega     |  0.27412% | 1277   |  0.274% | 953    |  0.271% | 
 | 259  | Ursaring           |  0.27240% | 1269   |  0.272% | 880    |  0.250% | 
 | 260  | Entei              |  0.27176% | 1266   |  0.272% | 967    |  0.275% | 
 | 261  | Celebi             |  0.27068% | 1261   |  0.271% | 896    |  0.255% | 
 | 262  | Glalie-Mega        |  0.26639% | 1241   |  0.266% | 900    |  0.256% | 
 | 263  | Leafeon            |  0.26231% | 1222   |  0.262% | 830    |  0.236% | 
 | 264  | Electrode          |  0.25995% | 1211   |  0.260% | 1073   |  0.305% | 
 | 265  | Registeel          |  0.25995% | 1211   |  0.260% | 1043   |  0.297% | 
 | 266  | Samurott           |  0.25072% | 1168   |  0.251% | 890    |  0.253% | 
 | 267  | Vileplume          |  0.24836% | 1157   |  0.248% | 885    |  0.252% | 
 | 268  | Durant             |  0.24707% | 1151   |  0.247% | 873    |  0.248% | 
 | 269  | Magnemite          |  0.24621% | 1147   |  0.246% | 639    |  0.182% | 
 | 270  | Moltres            |  0.24535% | 1143   |  0.245% | 870    |  0.248% | 
 | 271  | Hitmontop          |  0.24514% | 1142   |  0.245% | 769    |  0.219% | 
 | 272  | Pangoro            |  0.24385% | 1136   |  0.244% | 874    |  0.249% | 
 | 273  | Magneton           |  0.24278% | 1131   |  0.243% | 901    |  0.256% | 
 | 274  | Gallade            |  0.24020% | 1119   |  0.240% | 807    |  0.230% | 
 | 275  | Absol              |  0.23999% | 1118   |  0.240% | 785    |  0.223% | 
 | 276  | Comfey             |  0.23999% | 1118   |  0.240% | 789    |  0.225% | 
 | 277  | Articuno           |  0.23870% | 1112   |  0.239% | 828    |  0.236% | 
 | 278  | Zygarde-10%        |  0.23805% | 1109   |  0.238% | 780    |  0.222% | 
 | 279  | Accelgor           |  0.23247% | 1083   |  0.232% | 838    |  0.238% | 
 | 280  | Leavanny           |  0.23204% | 1081   |  0.232% | 793    |  0.226% | 
 | 281  | Steelix            |  0.22711% | 1058   |  0.227% | 870    |  0.248% | 
 | 282  | Clawitzer          |  0.22560% | 1051   |  0.226% | 728    |  0.207% | 
 | 283  | Mudsdale           |  0.22475% | 1047   |  0.225% | 822    |  0.234% | 
 | 284  | Komala             |  0.22002% | 1025   |  0.220% | 742    |  0.211% | 
 | 285  | Nidoqueen          |  0.21938% | 1022   |  0.219% | 806    |  0.229% | 
 | 286  | Miltank            |  0.21938% | 1022   |  0.219% | 680    |  0.193% | 
 | 287  | Sandslash-Alola    |  0.21895% | 1020   |  0.219% | 746    |  0.212% | 
 | 288  | Necrozma           |  0.21852% | 1018   |  0.219% | 699    |  0.199% | 
 | 289  | Armaldo            |  0.21852% | 1018   |  0.219% | 787    |  0.224% | 
 | 290  | Hitmonlee          |  0.21831% | 1017   |  0.218% | 714    |  0.203% | 
 | 291  | Rampardos          |  0.21680% | 1010   |  0.217% | 734    |  0.209% | 
 | 292  | Cobalion           |  0.21423% | 998    |  0.214% | 758    |  0.216% | 
 | 293  | Stoutland          |  0.21208% | 988    |  0.212% | 676    |  0.192% | 
 | 294  | Exploud            |  0.21036% | 980    |  0.210% | 687    |  0.195% | 
 | 295  | Shaymin            |  0.20800% | 969    |  0.208% | 711    |  0.202% | 
 | 296  | Floatzel           |  0.20199% | 941    |  0.202% | 706    |  0.201% | 
 | 297  | Dusknoir           |  0.20178% | 940    |  0.202% | 739    |  0.210% | 
 | 298  | Meowstic           |  0.20027% | 933    |  0.200% | 735    |  0.209% | 
 | 299  | Dhelmise           |  0.19770% | 921    |  0.198% | 692    |  0.197% | 
 | 300  | Braviary           |  0.19555% | 911    |  0.196% | 663    |  0.189% | 
 | 301  | Golem              |  0.19147% | 892    |  0.191% | 729    |  0.207% | 
 | 302  | Lycanroc           |  0.18954% | 883    |  0.190% | 695    |  0.198% | 
 | 303  | Audino-Mega        |  0.18890% | 880    |  0.189% | 637    |  0.181% | 
 | 304  | Taillow            |  0.18847% | 878    |  0.188% | 562    |  0.160% | 
 | 305  | Wobbuffet          |  0.18825% | 877    |  0.188% | 624    |  0.178% | 
 | 306  | Magmortar          |  0.18718% | 872    |  0.187% | 662    |  0.188% | 
 | 307  | Venomoth           |  0.18675% | 870    |  0.187% | 595    |  0.169% | 
 | 308  | Poliwrath          |  0.18546% | 864    |  0.185% | 623    |  0.177% | 
 | 309  | Drifblim           |  0.18525% | 863    |  0.185% | 448    |  0.127% | 
 | 310  | Aurorus            |  0.18160% | 846    |  0.182% | 667    |  0.190% | 
