 Total battles: 2232041
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 89   | Porygon-Z          |  1.40766% | 62839  |  1.408% | 45007  |  1.302% | 
 | 90   | Araquanid          |  1.38754% | 61941  |  1.388% | 52258  |  1.512% | 
 | 91   | Shuckle            |  1.35421% | 60453  |  1.354% | 54083  |  1.565% | 
 | 92   | Ribombee           |  1.34565% | 60071  |  1.346% | 53121  |  1.537% | 
 | 93   | Nidoking           |  1.33938% | 59791  |  1.339% | 46650  |  1.350% | 
 | 94   | Umbreon            |  1.33136% | 59433  |  1.331% | 41861  |  1.211% | 
 | 95   | Galvantula         |  1.31451% | 58681  |  1.315% | 51097  |  1.478% | 
 | 96   | Crawdaunt          |  1.31286% | 58607  |  1.313% | 43600  |  1.261% | 
 | 97   | Hippowdon          |  1.29007% | 57590  |  1.290% | 50325  |  1.456% | 
 | 98   | Goodra             |  1.27083% | 56731  |  1.271% | 42657  |  1.234% | 
 | 99   | Xurkitree          |  1.26926% | 56661  |  1.269% | 41909  |  1.212% | 
 | 100  | Alakazam           |  1.24232% | 55458  |  1.242% | 36589  |  1.059% | 
 | 101  | Arcanine           |  1.23096% | 54951  |  1.231% | 41819  |  1.210% | 
 | 102  | Heracross-Mega     |  1.21559% | 54265  |  1.216% | 39745  |  1.150% | 
 | 103  | Metagross          |  1.20737% | 53898  |  1.207% | 41164  |  1.191% | 
 | 104  | Chandelure         |  1.18976% | 53112  |  1.190% | 39028  |  1.129% | 
 | 105  | Volcanion          |  1.16792% | 52137  |  1.168% | 41444  |  1.199% | 
 | 106  | Amoonguss          |  1.16615% | 52058  |  1.166% | 40055  |  1.159% | 
 | 107  | Thundurus          |  1.16510% | 52011  |  1.165% | 39743  |  1.150% | 
 | 108  | Milotic            |  1.14971% | 51324  |  1.150% | 38588  |  1.116% | 
 | 109  | Latios-Mega        |  1.14153% | 50959  |  1.142% | 38934  |  1.126% | 
 | 110  | Venusaur           |  1.11976% | 49987  |  1.120% | 37234  |  1.077% | 
 | 111  | Torkoal            |  1.11420% | 49739  |  1.114% | 44984  |  1.301% | 
 | 112  | Slowbro            |  1.09456% | 48862  |  1.095% | 38633  |  1.118% | 
 | 113  | Starmie            |  1.08811% | 48574  |  1.088% | 35662  |  1.032% | 
 | 114  | Buzzwole           |  1.05849% | 47252  |  1.058% | 34967  |  1.012% | 
 | 115  | Scolipede          |  1.05484% | 47089  |  1.055% | 34791  |  1.007% | 
 | 116  | Lucario            |  1.04496% | 46648  |  1.045% | 33383  |  0.966% | 
 | 117  | Tentacruel         |  1.01416% | 45273  |  1.014% | 35063  |  1.014% | 
 | 118  | Gardevoir          |  1.01387% | 45260  |  1.014% | 31031  |  0.898% | 
 | 119  | Jolteon            |  1.00442% | 44838  |  1.004% | 34201  |  0.989% | 
 | 120  | Darmanitan         |  0.97368% | 43466  |  0.974% | 33162  |  0.959% | 
 | 121  | Incineroar         |  0.97104% | 43348  |  0.971% | 34595  |  1.001% | 
 | 122  | Crobat             |  0.96026% | 42867  |  0.960% | 32337  |  0.936% | 
 | 123  | Blissey            |  0.94617% | 42238  |  0.946% | 31136  |  0.901% | 
 | 124  | Quagsire           |  0.92285% | 41197  |  0.923% | 30880  |  0.893% | 
 | 125  | Salazzle           |  0.92019% | 41078  |  0.920% | 30622  |  0.886% | 
 | 126  | Porygon2           |  0.91956% | 41050  |  0.920% | 32200  |  0.932% | 
 | 127  | Suicune            |  0.91692% | 40932  |  0.917% | 31455  |  0.910% | 
 | 128  | Talonflame         |  0.90178% | 40256  |  0.902% | 29722  |  0.860% | 
 | 129  | Nihilego           |  0.89680% | 40034  |  0.897% | 30372  |  0.879% | 
 | 130  | Aerodactyl-Mega    |  0.89633% | 40013  |  0.896% | 29917  |  0.866% | 
 | 131  | Empoleon           |  0.89553% | 39977  |  0.896% | 31990  |  0.926% | 
 | 132  | Sceptile-Mega      |  0.89456% | 39934  |  0.895% | 28876  |  0.835% | 
 | 133  | Sylveon            |  0.87810% | 39199  |  0.878% | 27022  |  0.782% | 
 | 134  | Latias             |  0.85063% | 37973  |  0.851% | 27566  |  0.798% | 
 | 135  | Forretress         |  0.84322% | 37642  |  0.843% | 32963  |  0.954% | 
 | 136  | Stakataka          |  0.81045% | 36179  |  0.810% | 26997  |  0.781% | 
 | 137  | Klefki             |  0.80655% | 36005  |  0.807% | 30207  |  0.874% | 
 | 138  | Swampert           |  0.79571% | 35521  |  0.796% | 30303  |  0.877% | 
 | 139  | Krookodile         |  0.79179% | 35346  |  0.792% | 26967  |  0.780% | 
 | 140  | Aggron-Mega        |  0.78361% | 34981  |  0.784% | 28472  |  0.824% | 
 | 141  | Diggersby          |  0.78177% | 34899  |  0.782% | 26550  |  0.768% | 
 | 142  | Altaria-Mega       |  0.74974% | 33469  |  0.750% | 24039  |  0.695% | 
 | 143  | Azelf              |  0.74591% | 33298  |  0.746% | 30716  |  0.889% | 
 | 144  | Linoone            |  0.72013% | 32147  |  0.720% | 23452  |  0.679% | 
 | 145  | Rotom-Heat         |  0.69815% | 31166  |  0.698% | 25417  |  0.735% | 
 | 146  | Seismitoad         |  0.69528% | 31038  |  0.695% | 27000  |  0.781% | 
 | 147  | Whimsicott         |  0.68666% | 30653  |  0.687% | 23626  |  0.684% | 
 | 148  | Bronzong           |  0.68634% | 30639  |  0.686% | 27093  |  0.784% | 
 | 149  | Haxorus            |  0.67956% | 30336  |  0.680% | 20599  |  0.596% | 
 | 150  | Blastoise-Mega     |  0.67187% | 29993  |  0.672% | 23209  |  0.671% | 
 | 151  | Feraligatr         |  0.66083% | 29500  |  0.661% | 21365  |  0.618% | 
 | 152  | Slowbro-Mega       |  0.62467% | 27886  |  0.625% | 21942  |  0.635% | 
 | 153  | Uxie               |  0.62192% | 27763  |  0.622% | 25893  |  0.749% | 
 | 154  | Smeargle           |  0.61887% | 27627  |  0.619% | 24669  |  0.714% | 
 | 155  | Roserade           |  0.61522% | 27464  |  0.615% | 20602  |  0.596% | 
 | 156  | Slurpuff           |  0.60967% | 27216  |  0.610% | 19775  |  0.572% | 
 | 157  | Mandibuzz          |  0.60640% | 27070  |  0.606% | 20822  |  0.602% | 
 | 158  | Cofagrigus         |  0.60557% | 27033  |  0.606% | 21145  |  0.612% | 
 | 159  | Pidgeot-Mega       |  0.60024% | 26795  |  0.600% | 20158  |  0.583% | 
 | 160  | Ninetales          |  0.59479% | 26552  |  0.595% | 21236  |  0.614% | 
 | 161  | Donphan            |  0.58832% | 26263  |  0.588% | 21938  |  0.635% | 
 | 162  | Mantine            |  0.57996% | 25890  |  0.580% | 20017  |  0.579% | 
 | 163  | Zoroark            |  0.56191% | 25084  |  0.562% | 11831  |  0.342% | 
 | 164  | Absol-Mega         |  0.56097% | 25042  |  0.561% | 19847  |  0.574% | 
 | 165  | Primarina          |  0.55241% | 24660  |  0.552% | 18853  |  0.545% | 
 | 166  | Electivire         |  0.54504% | 24331  |  0.545% | 18099  |  0.524% | 
 | 167  | Vaporeon           |  0.53868% | 24047  |  0.539% | 18185  |  0.526% | 
 | 168  | Sharpedo-Mega      |  0.53314% | 23800  |  0.533% | 17000  |  0.492% | 
 | 169  | Sceptile           |  0.52338% | 23364  |  0.523% | 16227  |  0.469% | 
 | 170  | Machamp            |  0.51549% | 23012  |  0.515% | 17441  |  0.505% | 
 | 171  | Alomomola          |  0.49970% | 22307  |  0.500% | 17523  |  0.507% | 
 | 172  | Golisopod          |  0.49683% | 22179  |  0.497% | 16957  |  0.491% | 
 | 173  | Lycanroc-Dusk      |  0.49450% | 22075  |  0.495% | 16227  |  0.469% | 
 | 174  | Politoed           |  0.49396% | 22051  |  0.494% | 18515  |  0.536% | 
 | 175  | Raichu-Alola       |  0.48395% | 21604  |  0.484% | 15628  |  0.452% | 
 | 176  | Houndoom-Mega      |  0.48117% | 21480  |  0.481% | 15366  |  0.445% | 
 | 177  | Typhlosion         |  0.48084% | 21465  |  0.481% | 16013  |  0.463% | 
 | 178  | Noivern            |  0.47961% | 21410  |  0.480% | 15889  |  0.460% | 
 | 179  | Flygon             |  0.47858% | 21364  |  0.479% | 15889  |  0.460% | 
 | 180  | Camerupt-Mega      |  0.46585% | 20796  |  0.466% | 16550  |  0.479% | 
 | 181  | Terrakion          |  0.46054% | 20559  |  0.461% | 15052  |  0.435% | 
 | 182  | Ludicolo           |  0.45400% | 20267  |  0.454% | 14969  |  0.433% | 
 | 183  | Toxicroak          |  0.44923% | 20054  |  0.449% | 14600  |  0.422% | 
 | 184  | Rhyperior          |  0.44287% | 19770  |  0.443% | 15316  |  0.443% | 
 | 185  | Ambipom            |  0.44038% | 19659  |  0.440% | 15278  |  0.442% | 
 | 186  | Doublade           |  0.43917% | 19605  |  0.439% | 14833  |  0.429% | 
 | 187  | Minior             |  0.43781% | 19544  |  0.438% | 13878  |  0.402% | 
 | 188  | Florges            |  0.43268% | 19315  |  0.433% | 13751  |  0.398% | 
 | 189  | Pikachu            |  0.43117% | 19248  |  0.431% | 14060  |  0.407% | 
 | 190  | Heracross          |  0.42398% | 18927  |  0.424% | 13114  |  0.379% | 
 | 191  | Banette-Mega       |  0.41034% | 18318  |  0.410% | 13840  |  0.400% | 
 | 192  | Decidueye          |  0.40665% | 18153  |  0.407% | 13345  |  0.386% | 
 | 193  | Dusknoir           |  0.40452% | 18058  |  0.405% | 13788  |  0.399% | 
 | 194  | Eelektross         |  0.40450% | 18057  |  0.404% | 13999  |  0.405% | 
 | 195  | Xatu               |  0.40062% | 17884  |  0.401% | 14387  |  0.416% | 
 | 196  | Swellow            |  0.39661% | 17705  |  0.397% | 12694  |  0.367% | 
 | 197  | Abomasnow-Mega     |  0.39426% | 17600  |  0.394% | 14235  |  0.412% | 
 | 198  | Shedinja           |  0.39032% | 17424  |  0.390% | 11839  |  0.343% | 
 | 199  | Pyukumuku          |  0.38989% | 17405  |  0.390% | 12625  |  0.365% | 
 | 200  | Scrafty            |  0.38698% | 17275  |  0.387% | 12603  |  0.365% | 
 | 201  | Malamar            |  0.38295% | 17095  |  0.383% | 12600  |  0.365% | 
 | 202  | Blastoise          |  0.38230% | 17066  |  0.382% | 13067  |  0.378% | 
 | 203  | Drapion            |  0.37564% | 16769  |  0.376% | 12652  |  0.366% | 
 | 204  | Aerodactyl         |  0.36850% | 16450  |  0.368% | 14246  |  0.412% | 
 | 205  | Mienshao           |  0.36554% | 16318  |  0.366% | 12314  |  0.356% | 
 | 206  | Honchkrow          |  0.36218% | 16168  |  0.362% | 11572  |  0.335% | 
 | 207  | Sigilyph           |  0.36119% | 16124  |  0.361% | 11051  |  0.320% | 
 | 208  | Kyurem             |  0.35873% | 16014  |  0.359% | 12265  |  0.355% | 
 | 209  | Celebi             |  0.35795% | 15979  |  0.358% | 12029  |  0.348% | 
 | 210  | Entei              |  0.34838% | 15552  |  0.348% | 11895  |  0.344% | 
 | 211  | Persian-Alola      |  0.34585% | 15439  |  0.346% | 12802  |  0.370% | 
 | 212  | Chesnaught         |  0.34580% | 15437  |  0.346% | 11589  |  0.335% | 
 | 213  | Ampharos-Mega      |  0.34296% | 15310  |  0.343% | 11058  |  0.320% | 
 | 214  | Glalie-Mega        |  0.33958% | 15159  |  0.340% | 11443  |  0.331% | 
 | 215  | Froslass           |  0.33758% | 15070  |  0.338% | 12476  |  0.361% | 
 | 216  | Lapras             |  0.33702% | 15045  |  0.337% | 11232  |  0.325% | 
 | 217  | Moltres            |  0.33557% | 14980  |  0.336% | 11437  |  0.331% | 
 | 218  | Hitmonlee          |  0.33111% | 14781  |  0.331% | 10446  |  0.302% | 
 | 219  | Golem-Alola        |  0.32679% | 14588  |  0.327% | 11015  |  0.319% | 
 | 220  | Heliolisk          |  0.32562% | 14536  |  0.326% | 10185  |  0.295% | 
 | 221  | Tyrantrum          |  0.32311% | 14424  |  0.323% | 10201  |  0.295% | 
 | 222  | Necrozma           |  0.31684% | 14144  |  0.317% | 10589  |  0.306% | 
 | 223  | Charizard          |  0.31682% | 14143  |  0.317% | 10446  |  0.302% | 
 | 224  | Dusclops           |  0.31552% | 14085  |  0.316% | 10873  |  0.315% | 
 | 225  | Zygarde-10%        |  0.31491% | 14058  |  0.315% | 10304  |  0.298% | 
 | 226  | Yanmega            |  0.31243% | 13947  |  0.312% | 10135  |  0.293% | 
 | 227  | Meowstic           |  0.31225% | 13939  |  0.312% | 11730  |  0.339% | 
 | 228  | Steelix-Mega       |  0.31102% | 13884  |  0.311% | 11011  |  0.319% | 
 | 229  | Trevenant          |  0.30902% | 13795  |  0.309% | 10381  |  0.300% | 
 | 230  | Weezing            |  0.30573% | 13648  |  0.306% | 11023  |  0.319% | 
 | 231  | Vikavolt           |  0.29872% | 13335  |  0.299% | 9767   |  0.283% | 
 | 232  | Tsareena           |  0.29383% | 13117  |  0.294% | 9709   |  0.281% | 
 | 233  | Raikou             |  0.28913% | 12907  |  0.289% | 9685   |  0.280% | 
 | 234  | Meloetta           |  0.28853% | 12880  |  0.289% | 9079   |  0.263% | 
 | 235  | Torterra           |  0.28644% | 12787  |  0.286% | 9943   |  0.288% | 
 | 236  | Slaking            |  0.27186% | 12136  |  0.272% | 9167   |  0.265% | 
 | 237  | Luxray             |  0.26854% | 11988  |  0.269% | 8938   |  0.259% | 
 | 238  | Cradily            |  0.26852% | 11987  |  0.269% | 8941   |  0.259% | 
 | 239  | Gigalith           |  0.26801% | 11964  |  0.268% | 10120  |  0.293% | 
 | 240  | Aggron             |  0.26619% | 11883  |  0.266% | 9419   |  0.273% | 
 | 241  | Accelgor           |  0.26373% | 11773  |  0.264% | 9356   |  0.271% | 
 | 242  | Jellicent          |  0.25676% | 11462  |  0.257% | 8649   |  0.250% | 
 | 243  | Delphox            |  0.25499% | 11383  |  0.255% | 8471   |  0.245% | 
 | 244  | Avalugg            |  0.24921% | 11125  |  0.249% | 8213   |  0.238% | 
 | 245  | Sableye            |  0.24840% | 11089  |  0.248% | 8617   |  0.249% | 
 | 246  | Sandslash-Alola    |  0.24796% | 11069  |  0.248% | 8289   |  0.240% | 
 | 247  | Kabutops           |  0.24773% | 11059  |  0.248% | 7935   |  0.230% | 
 | 248  | Cinccino           |  0.24482% | 10929  |  0.245% | 7523   |  0.218% | 
 | 249  | Dhelmise           |  0.24142% | 10777  |  0.241% | 8060   |  0.233% | 
 | 250  | Nidoqueen          |  0.23821% | 10634  |  0.238% | 8513   |  0.246% | 
 | 251  | Druddigon          |  0.23788% | 10619  |  0.238% | 9316   |  0.270% | 
 | 252  | Victreebel         |  0.23582% | 10527  |  0.236% | 7497   |  0.217% | 
 | 253  | Slowking           |  0.23369% | 10432  |  0.234% | 8070   |  0.233% | 
 | 254  | Omastar            |  0.23286% | 10395  |  0.233% | 8038   |  0.233% | 
 | 255  | Sharpedo           |  0.23142% | 10331  |  0.231% | 7287   |  0.211% | 
 | 256  | Claydol            |  0.22871% | 10210  |  0.229% | 8527   |  0.247% | 
 | 257  | Comfey             |  0.22836% | 10194  |  0.228% | 7152   |  0.207% | 
 | 258  | Togedemaru         |  0.22582% | 10081  |  0.226% | 7966   |  0.230% | 
 | 259  | Raichu             |  0.22336% | 9971   |  0.223% | 7354   |  0.213% | 
 | 260  | Registeel          |  0.21574% | 9631   |  0.216% | 7876   |  0.228% | 
 | 261  | Dragalge           |  0.21373% | 9541   |  0.214% | 7152   |  0.207% | 
 | 262  | Leafeon            |  0.21100% | 9419   |  0.211% | 6793   |  0.197% | 
 | 263  | Cobalion           |  0.21008% | 9378   |  0.210% | 7465   |  0.216% | 
 | 264  | Vivillon           |  0.20721% | 9250   |  0.207% | 6981   |  0.202% | 
 | 265  | Mismagius          |  0.20562% | 9179   |  0.206% | 6499   |  0.188% | 
 | 266  | Bewear             |  0.20407% | 9110   |  0.204% | 6636   |  0.192% | 
 | 267  | Lycanroc           |  0.20000% | 8928   |  0.200% | 6708   |  0.194% | 
 | 268  | Rampardos          |  0.19982% | 8920   |  0.200% | 6111   |  0.177% | 
 | 269  | Lanturn            |  0.19894% | 8881   |  0.199% | 6831   |  0.198% | 
 | 270  | Steelix            |  0.19881% | 8875   |  0.199% | 7159   |  0.207% | 
 | 271  | Exeggutor          |  0.19843% | 8858   |  0.198% | 6357   |  0.184% | 
 | 272  | Zangoose           |  0.19836% | 8855   |  0.198% | 6273   |  0.181% | 
 | 273  | Spiritomb          |  0.19274% | 8604   |  0.193% | 6453   |  0.187% | 
 | 274  | Poliwrath          |  0.19157% | 8552   |  0.192% | 6419   |  0.186% | 
 | 275  | Braviary           |  0.19001% | 8482   |  0.190% | 6218   |  0.180% | 
 | 276  | Miltank            |  0.18759% | 8374   |  0.188% | 6198   |  0.179% | 
 | 277  | Ursaring           |  0.18223% | 8135   |  0.182% | 5984   |  0.173% | 
 | 278  | Hitmontop          |  0.18165% | 8109   |  0.182% | 6390   |  0.185% | 
 | 279  | Mudsdale           |  0.18131% | 8094   |  0.181% | 6398   |  0.185% | 
 | 280  | Gallade            |  0.18080% | 8071   |  0.181% | 5661   |  0.164% | 
 | 281  | Exeggutor-Alola    |  0.18035% | 8051   |  0.180% | 5903   |  0.171% | 
 | 282  | Durant             |  0.17921% | 8000   |  0.179% | 5981   |  0.173% | 
 | 283  | Magmortar          |  0.17712% | 7907   |  0.177% | 5909   |  0.171% | 
 | 284  | Emboar             |  0.17607% | 7860   |  0.176% | 5955   |  0.172% | 
 | 285  | Liepard            |  0.17336% | 7739   |  0.173% | 5924   |  0.171% | 
 | 286  | Lurantis           |  0.17312% | 7728   |  0.173% | 5722   |  0.166% | 
 | 287  | Magneton           |  0.16846% | 7520   |  0.168% | 5997   |  0.174% | 
 | 288  | Golurk             |  0.16720% | 7464   |  0.167% | 5858   |  0.169% | 
 | 289  | Vileplume          |  0.16660% | 7437   |  0.167% | 5395   |  0.156% | 
 | 290  | Rhydon             |  0.16639% | 7428   |  0.166% | 5867   |  0.170% | 
 | 291  | Tauros             |  0.16207% | 7235   |  0.162% | 5232   |  0.151% | 
 | 292  | Komala             |  0.16191% | 7228   |  0.162% | 5295   |  0.153% | 
 | 293  | Stoutland          |  0.16138% | 7204   |  0.161% | 5291   |  0.153% | 
 | 294  | Diancie            |  0.16115% | 7194   |  0.161% | 5706   |  0.165% | 
 | 295  | Flareon            |  0.16068% | 7173   |  0.161% | 5404   |  0.156% | 
 | 296  | Sawsbuck           |  0.15820% | 7062   |  0.158% | 5025   |  0.145% | 
 | 297  | Articuno           |  0.15759% | 7035   |  0.158% | 5166   |  0.149% | 
 | 298  | Lilligant          |  0.15627% | 6976   |  0.156% | 4802   |  0.139% | 
 | 299  | Electrode          |  0.15486% | 6913   |  0.155% | 5967   |  0.173% | 
 | 300  | Audino             |  0.15430% | 6888   |  0.154% | 5089   |  0.147% | 
 | 301  | Floatzel           |  0.15132% | 6755   |  0.151% | 4873   |  0.141% | 
 | 302  | Ninjask            |  0.15130% | 6754   |  0.151% | 4897   |  0.142% | 
 | 303  | Swoobat            |  0.15015% | 6703   |  0.150% | 4581   |  0.133% | 
 | 304  | Rotom-Mow          |  0.14812% | 6612   |  0.148% | 5110   |  0.148% | 
 | 305  | Glaceon            |  0.14657% | 6543   |  0.147% | 4771   |  0.138% | 
 | 306  | Audino-Mega        |  0.14496% | 6471   |  0.145% | 4678   |  0.135% | 
 | 307  | Archeops           |  0.14453% | 6452   |  0.145% | 5006   |  0.145% | 
 | 308  | Golem              |  0.14428% | 6441   |  0.144% | 5384   |  0.156% | 
