 Total battles: 617018
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 26   | Tapu Fini          |  5.77009% | 71205  |  5.770% | 57408  |  6.178% | 
 | 27   | Pelipper           |  5.73184% | 70733  |  5.732% | 64288  |  6.918% | 
 | 28   | Tyranitar          |  5.58979% | 68980  |  5.590% | 53447  |  5.752% | 
 | 29   | Swampert-Mega      |  5.58144% | 68877  |  5.581% | 54958  |  5.914% | 
 | 30   | Magnezone          |  5.47950% | 67619  |  5.479% | 51496  |  5.542% | 
 | 31   | Azumarill          |  5.44773% | 67227  |  5.448% | 49741  |  5.353% | 
 | 32   | Scizor-Mega        |  5.33542% | 65841  |  5.335% | 49830  |  5.363% | 
 | 33   | Medicham-Mega      |  5.31840% | 65631  |  5.318% | 51251  |  5.515% | 
 | 34   | Dragonite          |  5.29336% | 65322  |  5.293% | 46808  |  5.037% | 
 | 35   | Lopunny-Mega       |  5.24823% | 64765  |  5.248% | 49711  |  5.350% | 
 | 36   | Alakazam-Mega      |  5.21557% | 64362  |  5.216% | 42872  |  4.614% | 
 | 37   | Victini            |  4.97011% | 61333  |  4.970% | 46950  |  5.053% | 
 | 38   | Tapu Bulu          |  4.75310% | 58655  |  4.753% | 44053  |  4.741% | 
 | 39   | Kommo-o            |  4.74087% | 58504  |  4.741% | 43114  |  4.640% | 
 | 40   | Mawile-Mega        |  4.63722% | 57225  |  4.637% | 41980  |  4.518% | 
 | 41   | Mimikyu            |  4.49979% | 55529  |  4.500% | 38678  |  4.162% | 
 | 42   | Blacephalon        |  4.09704% | 50559  |  4.097% | 35881  |  3.861% | 
 | 43   | Kyurem-Black       |  4.02946% | 49725  |  4.029% | 35818  |  3.855% | 
 | 44   | Gengar             |  3.98838% | 49218  |  3.988% | 34429  |  3.705% | 
 | 45   | Tangrowth          |  3.84049% | 47393  |  3.840% | 35855  |  3.859% | 
 | 46   | Sableye-Mega       |  3.57429% | 44108  |  3.574% | 38357  |  4.128% | 
 | 47   | Venusaur-Mega      |  3.57413% | 44106  |  3.574% | 33978  |  3.657% | 
 | 48   | Infernape          |  3.40590% | 42030  |  3.406% | 31525  |  3.393% | 
 | 49   | Jirachi            |  3.31976% | 40967  |  3.320% | 30677  |  3.301% | 
 | 50   | Gyarados-Mega      |  3.31976% | 40967  |  3.320% | 31058  |  3.342% | 
 | 51   | Weavile            |  3.13832% | 38728  |  3.138% | 28001  |  3.013% | 
 | 52   | Cloyster           |  3.04205% | 37540  |  3.042% | 27951  |  3.008% | 
 | 53   | Diancie-Mega       |  3.04084% | 37525  |  3.041% | 29922  |  3.220% | 
 | 54   | Beedrill-Mega      |  3.02738% | 37359  |  3.027% | 27855  |  2.998% | 
 | 55   | Keldeo             |  3.00656% | 37102  |  3.007% | 27802  |  2.992% | 
 | 56   | Bisharp            |  2.86256% | 35325  |  2.863% | 24540  |  2.641% | 
 | 57   | Breloom            |  2.85470% | 35228  |  2.855% | 26165  |  2.816% | 
 | 58   | Tyranitar-Mega     |  2.79279% | 34464  |  2.793% | 25598  |  2.755% | 
 | 59   | Togekiss           |  2.78606% | 34381  |  2.786% | 25064  |  2.697% | 
 | 60   | Salamence          |  2.69490% | 33256  |  2.695% | 23274  |  2.505% | 
 | 61   | Gyarados           |  2.62124% | 32347  |  2.621% | 24307  |  2.616% | 
 | 62   | Scizor             |  2.42456% | 29920  |  2.425% | 21964  |  2.364% | 
 | 63   | Conkeldurr         |  2.39896% | 29604  |  2.399% | 21715  |  2.337% | 
 | 64   | Espeon             |  2.39175% | 29515  |  2.392% | 21713  |  2.337% | 
 | 65   | Zeraora            |  2.38364% | 29415  |  2.384% | 21797  |  2.346% | 
 | 66   | Pinsir-Mega        |  2.31646% | 28586  |  2.316% | 20009  |  2.153% | 
 | 67   | Ninetales-Alola    |  2.13551% | 26353  |  2.136% | 21213  |  2.283% | 
 | 68   | Snorlax            |  2.11671% | 26121  |  2.117% | 18637  |  2.006% | 
 | 69   | Staraptor          |  2.09370% | 25837  |  2.094% | 19103  |  2.056% | 
 | 70   | Ditto              |  2.08341% | 25710  |  2.083% | 17936  |  1.930% | 
 | 71   | Chandelure         |  2.05950% | 25415  |  2.060% | 18433  |  1.984% | 
 | 72   | Lucario            |  2.04038% | 25179  |  2.040% | 17799  |  1.915% | 
 | 73   | Garchomp-Mega      |  1.99937% | 24673  |  1.999% | 17594  |  1.893% | 
 | 74   | Shuckle            |  1.99824% | 24659  |  1.998% | 21754  |  2.341% | 
 | 75   | Mew                |  1.98608% | 24509  |  1.986% | 19002  |  2.045% | 
 | 76   | Hydreigon          |  1.98041% | 24439  |  1.980% | 17599  |  1.894% | 
 | 77   | Kingdra            |  1.96113% | 24201  |  1.961% | 17123  |  1.843% | 
 | 78   | Umbreon            |  1.90432% | 23500  |  1.904% | 16787  |  1.807% | 
 | 79   | Gallade-Mega       |  1.87474% | 23135  |  1.875% | 16137  |  1.737% | 
 | 80   | Muk-Alola          |  1.84824% | 22808  |  1.848% | 17680  |  1.903% | 
 | 81   | Venusaur           |  1.84136% | 22723  |  1.841% | 16505  |  1.776% | 
 | 82   | Manaphy            |  1.76470% | 21777  |  1.765% | 15620  |  1.681% | 
 | 83   | Milotic            |  1.73155% | 21368  |  1.732% | 15718  |  1.692% | 
 | 84   | Thundurus-Therian  |  1.71907% | 21214  |  1.719% | 16245  |  1.748% | 
 | 85   | Metagross          |  1.71616% | 21178  |  1.716% | 15837  |  1.704% | 
 | 86   | Latias-Mega        |  1.68358% | 20776  |  1.684% | 14987  |  1.613% | 
 | 87   | Gastrodon          |  1.67110% | 20622  |  1.671% | 16028  |  1.725% | 
 | 88   | Galvantula         |  1.58626% | 19575  |  1.586% | 17126  |  1.843% | 
 | 89   | Hoopa-Unbound      |  1.55733% | 19218  |  1.557% | 13490  |  1.452% | 
 | 90   | Marowak-Alola      |  1.54534% | 19070  |  1.545% | 14476  |  1.558% | 
 | 91   | Arcanine           |  1.53602% | 18955  |  1.536% | 14424  |  1.552% | 
 | 92   | Goodra             |  1.52743% | 18849  |  1.527% | 13725  |  1.477% | 
 | 93   | Alakazam           |  1.52483% | 18817  |  1.525% | 12214  |  1.314% | 
 | 94   | Xurkitree          |  1.51292% | 18670  |  1.513% | 13366  |  1.438% | 
 | 95   | Mamoswine          |  1.51033% | 18638  |  1.510% | 14590  |  1.570% | 
 | 96   | Crawdaunt          |  1.50506% | 18573  |  1.505% | 13533  |  1.456% | 
 | 97   | Manectric-Mega     |  1.50295% | 18547  |  1.503% | 14599  |  1.571% | 
 | 98   | Torkoal            |  1.49858% | 18493  |  1.499% | 16724  |  1.800% | 
 | 99   | Gardevoir-Mega     |  1.49420% | 18439  |  1.494% | 12293  |  1.323% | 
 | 100  | Nidoking           |  1.48813% | 18364  |  1.488% | 13661  |  1.470% | 
 | 101  | Latios             |  1.47913% | 18253  |  1.479% | 12797  |  1.377% | 
 | 102  | Jolteon            |  1.46446% | 18072  |  1.464% | 13417  |  1.444% | 
 | 103  | Hippowdon          |  1.45814% | 17994  |  1.458% | 15367  |  1.654% | 
 | 104  | Porygon-Z          |  1.41673% | 17483  |  1.417% | 11952  |  1.286% | 
 | 105  | Blissey            |  1.41536% | 17466  |  1.415% | 12809  |  1.378% | 
 | 106  | Talonflame         |  1.37338% | 16948  |  1.373% | 12121  |  1.304% | 
 | 107  | Sceptile-Mega      |  1.36990% | 16905  |  1.370% | 11936  |  1.285% | 
 | 108  | Darmanitan         |  1.35134% | 16676  |  1.351% | 12219  |  1.315% | 
 | 109  | Gardevoir          |  1.34583% | 16608  |  1.346% | 11292  |  1.215% | 
 | 110  | Incineroar         |  1.33959% | 16531  |  1.340% | 12473  |  1.342% | 
 | 111  | Amoonguss          |  1.32395% | 16338  |  1.324% | 12157  |  1.308% | 
 | 112  | Quagsire           |  1.28975% | 15916  |  1.290% | 11838  |  1.274% | 
 | 113  | Araquanid          |  1.28797% | 15894  |  1.288% | 13380  |  1.440% | 
 | 114  | Scolipede          |  1.26163% | 15569  |  1.262% | 11343  |  1.221% | 
 | 115  | Cresselia          |  1.26139% | 15566  |  1.261% | 11844  |  1.275% | 
 | 116  | Starmie            |  1.21755% | 15025  |  1.218% | 11026  |  1.187% | 
 | 117  | Volcanion          |  1.21058% | 14939  |  1.211% | 11614  |  1.250% | 
 | 118  | Klefki             |  1.20240% | 14838  |  1.202% | 12320  |  1.326% | 
 | 119  | Ribombee           |  1.18789% | 14659  |  1.188% | 12781  |  1.375% | 
 | 120  | Krookodile         |  1.18554% | 14630  |  1.186% | 10826  |  1.165% | 
 | 121  | Sylveon            |  1.17249% | 14469  |  1.172% | 9808   |  1.056% | 
 | 122  | Heracross-Mega     |  1.16933% | 14430  |  1.169% | 10166  |  1.094% | 
 | 123  | Crobat             |  1.14316% | 14107  |  1.143% | 10547  |  1.135% | 
 | 124  | Rotom-Heat         |  1.13927% | 14059  |  1.139% | 11009  |  1.185% | 
 | 125  | Reuniclus          |  1.13708% | 14032  |  1.137% | 10124  |  1.090% | 
 | 126  | Salazzle           |  1.12752% | 13914  |  1.128% | 10129  |  1.090% | 
 | 127  | Empoleon           |  1.09972% | 13571  |  1.100% | 10597  |  1.140% | 
 | 128  | Tentacruel         |  1.07793% | 13302  |  1.078% | 10255  |  1.104% | 
 | 129  | Buzzwole           |  1.07339% | 13246  |  1.073% | 9508   |  1.023% | 
 | 130  | Forretress         |  1.05329% | 12998  |  1.053% | 11429  |  1.230% | 
 | 131  | Aerodactyl-Mega    |  1.04422% | 12886  |  1.044% | 9301   |  1.001% | 
 | 132  | Nihilego           |  1.01521% | 12528  |  1.015% | 9242   |  0.995% | 
 | 133  | Porygon2           |  0.98279% | 12128  |  0.983% | 9343   |  1.005% | 
 | 134  | Feraligatr         |  0.96796% | 11945  |  0.968% | 8522   |  0.917% | 
 | 135  | Haxorus            |  0.95297% | 11760  |  0.953% | 8113   |  0.873% | 
 | 136  | Aggron-Mega        |  0.91618% | 11306  |  0.916% | 8862   |  0.954% | 
 | 137  | Slowbro            |  0.91164% | 11250  |  0.912% | 8607   |  0.926% | 
 | 138  | Zoroark            |  0.90540% | 11173  |  0.905% | 4530   |  0.488% | 
 | 139  | Azelf              |  0.87874% | 10844  |  0.879% | 9876   |  1.063% | 
 | 140  | Mandibuzz          |  0.87526% | 10801  |  0.875% | 8206   |  0.883% | 
 | 141  | Latias             |  0.87202% | 10761  |  0.872% | 7507   |  0.808% | 
 | 142  | Primarina          |  0.86910% | 10725  |  0.869% | 7741   |  0.833% | 
 | 143  | Electivire         |  0.85630% | 10567  |  0.856% | 7684   |  0.827% | 
 | 144  | Ninetales          |  0.84017% | 10368  |  0.840% | 8097   |  0.871% | 
 | 145  | Swampert           |  0.82745% | 10211  |  0.827% | 8162   |  0.878% | 
 | 146  | Pidgeot-Mega       |  0.82591% | 10192  |  0.826% | 7597   |  0.818% | 
 | 147  | Latios-Mega        |  0.81943% | 10112  |  0.819% | 7251   |  0.780% | 
 | 148  | Machamp            |  0.80938% | 9988   |  0.809% | 7445   |  0.801% | 
 | 149  | Pikachu            |  0.80703% | 9959   |  0.807% | 7119   |  0.766% | 
 | 150  | Altaria-Mega       |  0.80484% | 9932   |  0.805% | 7082   |  0.762% | 
 | 151  | Linoone            |  0.78020% | 9628   |  0.780% | 7001   |  0.753% | 
 | 152  | Roserade           |  0.77923% | 9616   |  0.779% | 7004   |  0.754% | 
 | 153  | Sceptile           |  0.74974% | 9252   |  0.750% | 6308   |  0.679% | 
 | 154  | Noivern            |  0.74949% | 9249   |  0.749% | 6766   |  0.728% | 
 | 155  | Suicune            |  0.74933% | 9247   |  0.749% | 6749   |  0.726% | 
 | 156  | Cofagrigus         |  0.74341% | 9174   |  0.743% | 7179   |  0.773% | 
 | 157  | Thundurus          |  0.74309% | 9170   |  0.743% | 7089   |  0.763% | 
 | 158  | Golisopod          |  0.74009% | 9133   |  0.740% | 6802   |  0.732% | 
 | 159  | Smeargle           |  0.73645% | 9088   |  0.736% | 7846   |  0.844% | 
 | 160  | Vaporeon           |  0.72526% | 8950   |  0.725% | 6656   |  0.716% | 
 | 161  | Lycanroc-Dusk      |  0.71975% | 8882   |  0.720% | 6258   |  0.673% | 
 | 162  | Whimsicott         |  0.71918% | 8875   |  0.719% | 6633   |  0.714% | 
 | 163  | Flygon             |  0.71578% | 8833   |  0.716% | 6425   |  0.691% | 
 | 164  | Ludicolo           |  0.71238% | 8791   |  0.712% | 6149   |  0.662% | 
 | 165  | Toxicroak          |  0.69868% | 8622   |  0.699% | 6099   |  0.656% | 
 | 166  | Decidueye          |  0.69690% | 8600   |  0.697% | 6141   |  0.661% | 
 | 167  | Politoed           |  0.69293% | 8551   |  0.693% | 7240   |  0.779% | 
 | 168  | Blastoise-Mega     |  0.68791% | 8489   |  0.688% | 6233   |  0.671% | 
 | 169  | Malamar            |  0.68458% | 8448   |  0.685% | 5996   |  0.645% | 
 | 170  | Diggersby          |  0.67113% | 8282   |  0.671% | 5907   |  0.636% | 
 | 171  | Bronzong           |  0.66667% | 8227   |  0.667% | 7098   |  0.764% | 
 | 172  | Donphan            |  0.65703% | 8108   |  0.657% | 6668   |  0.718% | 
 | 173  | Raichu-Alola       |  0.62689% | 7736   |  0.627% | 5403   |  0.581% | 
 | 174  | Eelektross         |  0.61724% | 7617   |  0.617% | 5907   |  0.636% | 
 | 175  | Absol-Mega         |  0.61603% | 7602   |  0.616% | 5740   |  0.618% | 
 | 176  | Charizard          |  0.61270% | 7561   |  0.613% | 5614   |  0.604% | 
 | 177  | Lapras             |  0.60963% | 7523   |  0.610% | 5601   |  0.603% | 
 | 178  | Seismitoad         |  0.60614% | 7480   |  0.606% | 6265   |  0.674% | 
 | 179  | Stakataka          |  0.60606% | 7479   |  0.606% | 5416   |  0.583% | 
 | 180  | Mantine            |  0.58831% | 7260   |  0.588% | 5463   |  0.588% | 
 | 181  | Slurpuff           |  0.58613% | 7233   |  0.586% | 4778   |  0.514% | 
 | 182  | Blastoise          |  0.57810% | 7134   |  0.578% | 5434   |  0.585% | 
 | 183  | Drapion            |  0.57389% | 7082   |  0.574% | 5222   |  0.562% | 
 | 184  | Uxie               |  0.57292% | 7070   |  0.573% | 6516   |  0.701% | 
 | 185  | Rhyperior          |  0.56546% | 6978   |  0.565% | 5343   |  0.575% | 
 | 186  | Typhlosion         |  0.55614% | 6863   |  0.556% | 4820   |  0.519% | 
 | 187  | Alomomola          |  0.55541% | 6854   |  0.555% | 5149   |  0.554% | 
 | 188  | Houndoom-Mega      |  0.55217% | 6814   |  0.552% | 4698   |  0.506% | 
 | 189  | Heracross          |  0.54569% | 6734   |  0.546% | 4442   |  0.478% | 
 | 190  | Shedinja           |  0.54407% | 6714   |  0.544% | 4457   |  0.480% | 
 | 191  | Terrakion          |  0.53872% | 6648   |  0.539% | 4793   |  0.516% | 
 | 192  | Ambipom            |  0.53702% | 6627   |  0.537% | 5197   |  0.559% | 
 | 193  | Aerodactyl         |  0.51725% | 6383   |  0.517% | 5505   |  0.592% | 
 | 194  | Froslass           |  0.51676% | 6377   |  0.517% | 5134   |  0.553% | 
 | 195  | Dusclops           |  0.51101% | 6306   |  0.511% | 4781   |  0.515% | 
 | 196  | Sharpedo-Mega      |  0.51003% | 6294   |  0.510% | 4449   |  0.479% | 
 | 197  | Swellow            |  0.50979% | 6291   |  0.510% | 4273   |  0.460% | 
 | 198  | Scrafty            |  0.50655% | 6251   |  0.507% | 4515   |  0.486% | 
 | 199  | Torterra           |  0.50250% | 6201   |  0.502% | 4761   |  0.512% | 
 | 200  | Mienshao           |  0.49804% | 6146   |  0.498% | 4636   |  0.499% | 
 | 201  | Slowbro-Mega       |  0.49788% | 6144   |  0.498% | 4691   |  0.505% | 
 | 202  | Kabutops           |  0.49439% | 6101   |  0.494% | 4123   |  0.444% | 
 | 203  | Banette-Mega       |  0.48645% | 6003   |  0.486% | 4507   |  0.485% | 
 | 204  | Slaking            |  0.47835% | 5903   |  0.478% | 4363   |  0.470% | 
 | 205  | Yanmega            |  0.47616% | 5876   |  0.476% | 4255   |  0.458% | 
 | 206  | Pyukumuku          |  0.46765% | 5771   |  0.468% | 4174   |  0.449% | 
 | 207  | Heliolisk          |  0.46587% | 5749   |  0.466% | 4044   |  0.435% | 
 | 208  | Dusknoir           |  0.46474% | 5735   |  0.465% | 4340   |  0.467% | 
 | 209  | Cradily            |  0.45785% | 5650   |  0.458% | 4071   |  0.438% | 
 | 210  | Xatu               |  0.45282% | 5588   |  0.453% | 4462   |  0.480% | 
 | 211  | Doublade           |  0.45096% | 5565   |  0.451% | 4058   |  0.437% | 
 | 212  | Hitmonlee          |  0.44699% | 5516   |  0.447% | 3896   |  0.419% | 
 | 213  | Ampharos-Mega      |  0.44156% | 5449   |  0.442% | 3865   |  0.416% | 
 | 214  | Dragalge           |  0.43337% | 5348   |  0.433% | 3916   |  0.421% | 
 | 215  | Florges            |  0.43127% | 5322   |  0.431% | 3740   |  0.402% | 
 | 216  | Sigilyph           |  0.42843% | 5287   |  0.428% | 3760   |  0.405% | 
 | 217  | Aggron             |  0.42762% | 5277   |  0.428% | 3893   |  0.419% | 
 | 218  | Chesnaught         |  0.42365% | 5228   |  0.424% | 3746   |  0.403% | 
 | 219  | Luxray             |  0.41166% | 5080   |  0.412% | 3718   |  0.400% | 
 | 220  | Kyurem             |  0.40072% | 4945   |  0.401% | 3610   |  0.388% | 
 | 221  | Gigalith           |  0.39594% | 4886   |  0.396% | 3900   |  0.420% | 
 | 222  | Weezing            |  0.39472% | 4871   |  0.395% | 3919   |  0.422% | 
 | 223  | Honchkrow          |  0.38848% | 4794   |  0.388% | 3384   |  0.364% | 
 | 224  | Minior             |  0.38824% | 4791   |  0.388% | 3405   |  0.366% | 
 | 225  | Vikavolt           |  0.37787% | 4663   |  0.378% | 3400   |  0.366% | 
 | 226  | Entei              |  0.37657% | 4647   |  0.377% | 3402   |  0.366% | 
 | 227  | Sableye            |  0.37365% | 4611   |  0.374% | 3653   |  0.393% | 
 | 228  | Camerupt-Mega      |  0.37308% | 4604   |  0.373% | 3564   |  0.384% | 
 | 229  | Steelix-Mega       |  0.36498% | 4504   |  0.365% | 3469   |  0.373% | 
 | 230  | Trevenant          |  0.36482% | 4502   |  0.365% | 3394   |  0.365% | 
 | 231  | Celebi             |  0.36296% | 4479   |  0.363% | 3189   |  0.343% | 
 | 232  | Tyrantrum          |  0.35315% | 4358   |  0.353% | 3007   |  0.324% | 
 | 233  | Golem-Alola        |  0.35129% | 4335   |  0.351% | 3288   |  0.354% | 
 | 234  | Persian-Alola      |  0.34691% | 4281   |  0.347% | 3410   |  0.367% | 
 | 235  | Raikou             |  0.34375% | 4242   |  0.344% | 3119   |  0.336% | 
 | 236  | Avalugg            |  0.33006% | 4073   |  0.330% | 2978   |  0.320% | 
 | 237  | Mismagius          |  0.32665% | 4031   |  0.327% | 2769   |  0.298% | 
 | 238  | Steelix            |  0.32284% | 3984   |  0.323% | 3161   |  0.340% | 
 | 239  | Comfey             |  0.31717% | 3914   |  0.317% | 2682   |  0.289% | 
 | 240  | Claydol            |  0.31660% | 3907   |  0.317% | 3104   |  0.334% | 
 | 241  | Gallade            |  0.31223% | 3853   |  0.312% | 2770   |  0.298% | 
 | 242  | Tsareena           |  0.30672% | 3785   |  0.307% | 2737   |  0.295% | 
 | 243  | Accelgor           |  0.30283% | 3737   |  0.303% | 2848   |  0.306% | 
 | 244  | Cinccino           |  0.30015% | 3704   |  0.300% | 2591   |  0.279% | 
 | 245  | Meowstic           |  0.29335% | 3620   |  0.293% | 2847   |  0.306% | 
 | 246  | Omastar            |  0.28662% | 3537   |  0.287% | 2609   |  0.281% | 
 | 247  | Nidoqueen          |  0.28646% | 3535   |  0.286% | 2737   |  0.295% | 
 | 248  | Electrode          |  0.28476% | 3514   |  0.285% | 2976   |  0.320% | 
 | 249  | Delphox            |  0.28378% | 3502   |  0.284% | 2569   |  0.276% | 
 | 250  | Moltres            |  0.28160% | 3475   |  0.282% | 2573   |  0.277% | 
 | 251  | Leafeon            |  0.28070% | 3464   |  0.281% | 2347   |  0.253% | 
 | 252  | Cobalion           |  0.27860% | 3438   |  0.279% | 2646   |  0.285% | 
 | 253  | Magmortar          |  0.27827% | 3434   |  0.278% | 2457   |  0.264% | 
 | 254  | Vileplume          |  0.27722% | 3421   |  0.277% | 2434   |  0.262% | 
 | 255  | Meloetta           |  0.27511% | 3395   |  0.275% | 2369   |  0.255% | 
 | 256  | Jellicent          |  0.27447% | 3387   |  0.274% | 2495   |  0.269% | 
 | 257  | Emboar             |  0.27155% | 3351   |  0.272% | 2434   |  0.262% | 
 | 258  | Spiritomb          |  0.26985% | 3330   |  0.270% | 2493   |  0.268% | 
 | 259  | Poliwrath          |  0.26742% | 3300   |  0.267% | 2375   |  0.256% | 
 | 260  | Miltank            |  0.26166% | 3229   |  0.262% | 2332   |  0.251% | 
 | 261  | Victreebel         |  0.26069% | 3217   |  0.261% | 2258   |  0.243% | 
 | 262  | Flareon            |  0.25696% | 3171   |  0.257% | 2335   |  0.251% | 
 | 263  | Lurantis           |  0.25575% | 3156   |  0.256% | 2156   |  0.232% | 
 | 264  | Durant             |  0.25534% | 3151   |  0.255% | 2292   |  0.247% | 
 | 265  | Aron               |  0.25453% | 3141   |  0.255% | 2196   |  0.236% | 
 | 266  | Abomasnow-Mega     |  0.25421% | 3137   |  0.254% | 2332   |  0.251% | 
 | 267  | Hitmontop          |  0.25267% | 3118   |  0.253% | 2357   |  0.254% | 
 | 268  | Ursaring           |  0.25129% | 3101   |  0.251% | 2250   |  0.242% | 
 | 269  | Sandslash-Alola    |  0.25113% | 3099   |  0.251% | 2292   |  0.247% | 
 | 270  | Lycanroc-Midnight  |  0.24837% | 3065   |  0.248% | 2214   |  0.238% | 
 | 271  | Raichu             |  0.24521% | 3026   |  0.245% | 2228   |  0.240% | 
 | 272  | Rotom-Mow          |  0.24392% | 3010   |  0.244% | 2316   |  0.249% | 
 | 273  | Sharpedo           |  0.24197% | 2986   |  0.242% | 2173   |  0.234% | 
 | 274  | Bewear             |  0.24173% | 2983   |  0.242% | 2177   |  0.234% | 
 | 275  | Rampardos          |  0.24148% | 2980   |  0.241% | 2107   |  0.227% | 
 | 276  | Glalie-Mega        |  0.24019% | 2964   |  0.240% | 2231   |  0.240% | 
 | 277  | Slowking           |  0.23930% | 2953   |  0.239% | 2177   |  0.234% | 
 | 278  | Zygarde-10%        |  0.23808% | 2938   |  0.238% | 2193   |  0.236% | 
 | 279  | Vivillon           |  0.23573% | 2909   |  0.236% | 2050   |  0.221% | 
 | 280  | Mudsdale           |  0.23419% | 2890   |  0.234% | 2316   |  0.249% | 
 | 281  | Necrozma           |  0.23046% | 2844   |  0.230% | 2090   |  0.225% | 
 | 282  | Registeel          |  0.22990% | 2837   |  0.230% | 2282   |  0.246% | 
 | 283  | Magneton           |  0.22787% | 2812   |  0.228% | 2196   |  0.236% | 
 | 284  | Druddigon          |  0.22763% | 2809   |  0.228% | 2258   |  0.243% | 
 | 285  | Kecleon            |  0.22714% | 2803   |  0.227% | 2216   |  0.238% | 
 | 286  | Golem              |  0.22609% | 2790   |  0.226% | 2162   |  0.233% | 
 | 287  | Golurk             |  0.22593% | 2788   |  0.226% | 2086   |  0.224% | 
 | 288  | Floatzel           |  0.21993% | 2714   |  0.220% | 1967   |  0.212% | 
 | 289  | Liepard            |  0.21555% | 2660   |  0.216% | 1940   |  0.209% | 
 | 290  | Lycanroc           |  0.21499% | 2653   |  0.215% | 1901   |  0.205% | 
 | 291  | Dhelmise           |  0.21385% | 2639   |  0.214% | 1942   |  0.209% | 
 | 292  | Absol              |  0.21183% | 2614   |  0.212% | 1800   |  0.194% | 
 | 293  | Venomoth           |  0.21110% | 2605   |  0.211% | 1694   |  0.182% | 
 | 294  | Braviary           |  0.21093% | 2603   |  0.211% | 1849   |  0.199% | 
 | 295  | Scyther            |  0.20883% | 2577   |  0.209% | 1908   |  0.205% | 
 | 296  | Lanturn            |  0.20696% | 2554   |  0.207% | 1920   |  0.207% | 
 | 297  | Komala             |  0.20599% | 2542   |  0.206% | 1732   |  0.186% | 
 | 298  | Zangoose           |  0.20583% | 2540   |  0.206% | 1642   |  0.177% | 
 | 299  | Clawitzer          |  0.20129% | 2484   |  0.201% | 1807   |  0.194% | 
 | 300  | Audino             |  0.19991% | 2467   |  0.200% | 1802   |  0.194% | 
 | 301  | Ninjask            |  0.19724% | 2434   |  0.197% | 1852   |  0.199% | 
 | 302  | Exeggutor          |  0.19708% | 2432   |  0.197% | 1723   |  0.185% | 
 | 303  | Archeops           |  0.19181% | 2367   |  0.192% | 1861   |  0.200% | 
 | 304  | Audino-Mega        |  0.19092% | 2356   |  0.191% | 1682   |  0.181% | 
 | 305  | Hitmonchan         |  0.19068% | 2353   |  0.191% | 1687   |  0.182% | 
 | 306  | Samurott           |  0.18743% | 2313   |  0.187% | 1765   |  0.190% | 
 | 307  | Lilligant          |  0.18719% | 2310   |  0.187% | 1551   |  0.167% | 
 | 308  | Hariyama           |  0.18687% | 2306   |  0.187% | 1772   |  0.191% | 
 | 309  | Carracosta         |  0.18492% | 2282   |  0.185% | 1609   |  0.173% | 
