 Total battles: 1539860
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 74   | Goodra             |  2.04174% | 62880  |  2.042% | 47121  |  2.014% | 
 | 75   | Porygon-Z          |  2.03113% | 62553  |  2.031% | 44300  |  1.893% | 
 | 76   | Manaphy            |  2.00733% | 61820  |  2.007% | 45444  |  1.942% | 
 | 77   | Arcanine           |  1.98937% | 61267  |  1.989% | 46313  |  1.979% | 
 | 78   | Thundurus-Therian  |  1.98885% | 61251  |  1.989% | 46860  |  2.002% | 
 | 79   | Xurkitree          |  1.97200% | 60732  |  1.972% | 43783  |  1.871% | 
 | 80   | Hydreigon          |  1.86575% | 57460  |  1.866% | 42197  |  1.803% | 
 | 81   | Staraptor          |  1.85514% | 57133  |  1.855% | 42082  |  1.798% | 
 | 82   | Hawlucha           |  1.84799% | 56913  |  1.848% | 41207  |  1.761% | 
 | 83   | Togekiss           |  1.82338% | 56155  |  1.823% | 40765  |  1.742% | 
 | 84   | Snorlax            |  1.80763% | 55670  |  1.808% | 40655  |  1.737% | 
 | 85   | Garchomp-Mega      |  1.74412% | 53714  |  1.744% | 38299  |  1.637% | 
 | 86   | Latias             |  1.71701% | 52879  |  1.717% | 37308  |  1.594% | 
 | 87   | Cloyster           |  1.70749% | 52586  |  1.707% | 39733  |  1.698% | 
 | 88   | Umbreon            |  1.64541% | 50674  |  1.645% | 35584  |  1.521% | 
 | 89   | Espeon             |  1.63557% | 50371  |  1.636% | 36329  |  1.552% | 
 | 90   | Chandelure         |  1.63492% | 50351  |  1.635% | 36910  |  1.577% | 
 | 91   | Galvantula         |  1.60670% | 49482  |  1.607% | 43858  |  1.874% | 
 | 92   | Alakazam           |  1.58339% | 48764  |  1.583% | 32118  |  1.372% | 
 | 93   | Porygon2           |  1.54803% | 47675  |  1.548% | 36835  |  1.574% | 
 | 94   | Volcanion          |  1.51537% | 46669  |  1.515% | 36235  |  1.548% | 
 | 95   | Tentacruel         |  1.47500% | 45426  |  1.475% | 35123  |  1.501% | 
 | 96   | Hippowdon          |  1.47237% | 45345  |  1.472% | 38994  |  1.666% | 
 | 97   | Sylveon            |  1.45981% | 44958  |  1.460% | 30917  |  1.321% | 
 | 98   | Metagross          |  1.45409% | 44782  |  1.454% | 32461  |  1.387% | 
 | 99   | Jolteon            |  1.45111% | 44690  |  1.451% | 33796  |  1.444% | 
 | 100  | Darmanitan         |  1.44848% | 44609  |  1.448% | 34670  |  1.481% | 
 | 101  | Mandibuzz          |  1.37532% | 42356  |  1.375% | 32601  |  1.393% | 
 | 102  | Pidgeot-Mega       |  1.36629% | 42078  |  1.366% | 31320  |  1.338% | 
 | 103  | Amoonguss          |  1.34327% | 41369  |  1.343% | 31665  |  1.353% | 
 | 104  | Crobat             |  1.34162% | 41318  |  1.342% | 30281  |  1.294% | 
 | 105  | Conkeldurr         |  1.32048% | 40667  |  1.320% | 30862  |  1.319% | 
 | 106  | Nidoking           |  1.31385% | 40463  |  1.314% | 30418  |  1.300% | 
 | 107  | Decidueye          |  1.30872% | 40305  |  1.309% | 29370  |  1.255% | 
 | 108  | Scolipede          |  1.30194% | 40096  |  1.302% | 29527  |  1.262% | 
 | 109  | Shuckle            |  1.27495% | 39265  |  1.275% | 35104  |  1.500% | 
 | 110  | Thundurus          |  1.25706% | 38714  |  1.257% | 29176  |  1.247% | 
 | 111  | Talonflame         |  1.23855% | 38144  |  1.239% | 27151  |  1.160% | 
 | 112  | Cresselia          |  1.20745% | 37186  |  1.207% | 28112  |  1.201% | 
 | 113  | Lucario            |  1.20021% | 36963  |  1.200% | 26063  |  1.114% | 
 | 114  | Salazzle           |  1.19339% | 36753  |  1.193% | 26768  |  1.144% | 
 | 115  | Blissey            |  1.16446% | 35862  |  1.164% | 25796  |  1.102% | 
 | 116  | Krookodile         |  1.16251% | 35802  |  1.163% | 26720  |  1.142% | 
 | 117  | Houndoom-Mega      |  1.14442% | 35245  |  1.144% | 25576  |  1.093% | 
 | 118  | Milotic            |  1.14312% | 35205  |  1.143% | 26435  |  1.130% | 
 | 119  | Azelf              |  1.09188% | 33627  |  1.092% | 30919  |  1.321% | 
 | 120  | Empoleon           |  1.07536% | 33118  |  1.075% | 25856  |  1.105% | 
 | 121  | Forretress         |  1.05243% | 32412  |  1.052% | 28148  |  1.203% | 
 | 122  | Gardevoir          |  1.04389% | 32149  |  1.044% | 22124  |  0.945% | 
 | 123  | Venusaur           |  1.02873% | 31682  |  1.029% | 22939  |  0.980% | 
 | 124  | Aerodactyl-Mega    |  0.99564% | 30663  |  0.996% | 22149  |  0.946% | 
 | 125  | Gastrodon          |  0.99106% | 30522  |  0.991% | 23879  |  1.020% | 
 | 126  | Raichu-Alola       |  0.99015% | 30494  |  0.990% | 21213  |  0.906% | 
 | 127  | Ditto              |  0.98980% | 30483  |  0.990% | 22671  |  0.969% | 
 | 128  | Slowbro            |  0.97408% | 29999  |  0.974% | 22189  |  0.948% | 
 | 129  | Primarina          |  0.97363% | 29985  |  0.974% | 22481  |  0.961% | 
 | 130  | Electivire         |  0.96989% | 29870  |  0.970% | 21744  |  0.929% | 
 | 131  | Politoed           |  0.96083% | 29591  |  0.961% | 25240  |  1.079% | 
 | 132  | Terrakion          |  0.95262% | 29338  |  0.953% | 21842  |  0.933% | 
 | 133  | Mantine            |  0.95109% | 29291  |  0.951% | 23236  |  0.993% | 
 | 134  | Abomasnow-Mega     |  0.91223% | 28094  |  0.912% | 21724  |  0.928% | 
 | 135  | Donphan            |  0.85277% | 26263  |  0.853% | 21644  |  0.925% | 
 | 136  | Blastoise-Mega     |  0.84862% | 26135  |  0.849% | 19807  |  0.846% | 
 | 137  | Torkoal            |  0.83758% | 25795  |  0.838% | 22941  |  0.980% | 
 | 138  | Crawdaunt          |  0.83728% | 25786  |  0.837% | 18532  |  0.792% | 
 | 139  | Araquanid          |  0.80803% | 24885  |  0.808% | 18178  |  0.777% | 
 | 140  | Haxorus            |  0.78812% | 24272  |  0.788% | 16302  |  0.697% | 
 | 141  | Slowbro-Mega       |  0.78536% | 24187  |  0.785% | 18036  |  0.771% | 
 | 142  | Swampert           |  0.77978% | 24015  |  0.780% | 19377  |  0.828% | 
 | 143  | Suicune            |  0.77942% | 24004  |  0.779% | 18232  |  0.779% | 
 | 144  | Quagsire           |  0.76900% | 23683  |  0.769% | 17396  |  0.743% | 
 | 145  | Klefki             |  0.74361% | 22901  |  0.744% | 19114  |  0.817% | 
 | 146  | Feraligatr         |  0.72373% | 22289  |  0.724% | 15896  |  0.679% | 
 | 147  | Vaporeon           |  0.71763% | 22101  |  0.718% | 16385  |  0.700% | 
 | 148  | Golisopod          |  0.71529% | 22029  |  0.715% | 16579  |  0.708% | 
 | 149  | Cofagrigus         |  0.71464% | 22009  |  0.715% | 17082  |  0.730% | 
 | 150  | Machamp            |  0.71185% | 21923  |  0.712% | 16425  |  0.702% | 
 | 151  | Noivern            |  0.70185% | 21615  |  0.702% | 15459  |  0.661% | 
 | 152  | Diggersby          |  0.69273% | 21334  |  0.693% | 15885  |  0.679% | 
 | 153  | Tsareena           |  0.69023% | 21257  |  0.690% | 15323  |  0.655% | 
 | 154  | Zoroark            |  0.67006% | 20636  |  0.670% | 10294  |  0.440% | 
 | 155  | Kommo-o            |  0.66714% | 20546  |  0.667% | 14454  |  0.618% | 
 | 156  | Ninetales          |  0.66461% | 20468  |  0.665% | 16236  |  0.694% | 
 | 157  | Roserade           |  0.66402% | 20450  |  0.664% | 14583  |  0.623% | 
 | 158  | Absol-Mega         |  0.65042% | 20031  |  0.650% | 14990  |  0.641% | 
 | 159  | Minior             |  0.64960% | 20006  |  0.650% | 14339  |  0.613% | 
 | 160  | Bronzong           |  0.64837% | 19968  |  0.648% | 16782  |  0.717% | 
 | 161  | Raikou             |  0.63912% | 19683  |  0.639% | 14422  |  0.616% | 
 | 162  | Reuniclus          |  0.63061% | 19421  |  0.631% | 13983  |  0.598% | 
 | 163  | Rotom-Heat         |  0.62158% | 19143  |  0.622% | 15322  |  0.655% | 
 | 164  | Pikachu            |  0.61739% | 19014  |  0.617% | 14036  |  0.600% | 
 | 165  | Whimsicott         |  0.61502% | 18941  |  0.615% | 14343  |  0.613% | 
 | 166  | Ludicolo           |  0.59356% | 18280  |  0.594% | 13246  |  0.566% | 
 | 167  | Sharpedo-Mega      |  0.58086% | 17889  |  0.581% | 12246  |  0.523% | 
 | 168  | Typhlosion         |  0.57077% | 17578  |  0.571% | 12691  |  0.542% | 
 | 169  | Flygon             |  0.56713% | 17466  |  0.567% | 12742  |  0.544% | 
 | 170  | Blastoise          |  0.55667% | 17144  |  0.557% | 12914  |  0.552% | 
 | 171  | Dhelmise           |  0.55359% | 17049  |  0.554% | 12481  |  0.533% | 
 | 172  | Lycanroc           |  0.55304% | 17032  |  0.553% | 12679  |  0.542% | 
 | 173  | Florges            |  0.55226% | 17008  |  0.552% | 11546  |  0.493% | 
 | 174  | Swellow            |  0.55060% | 16957  |  0.551% | 12339  |  0.527% | 
 | 175  | Incineroar         |  0.55028% | 16947  |  0.550% | 12304  |  0.526% | 
 | 176  | Alomomola          |  0.54888% | 16904  |  0.549% | 12901  |  0.551% | 
 | 177  | Sceptile           |  0.54635% | 16826  |  0.546% | 11586  |  0.495% | 
 | 178  | Uxie               |  0.54245% | 16706  |  0.542% | 15508  |  0.663% | 
 | 179  | Kabutops           |  0.53898% | 16599  |  0.539% | 11384  |  0.486% | 
 | 180  | Sandslash-Alola    |  0.53748% | 16553  |  0.537% | 12008  |  0.513% | 
 | 181  | Lapras             |  0.52313% | 16111  |  0.523% | 11860  |  0.507% | 
 | 182  | Steelix-Mega       |  0.51914% | 15988  |  0.519% | 12609  |  0.539% | 
 | 183  | Eelektross         |  0.51372% | 15821  |  0.514% | 12187  |  0.521% | 
 | 184  | Vikavolt           |  0.50560% | 15571  |  0.506% | 11170  |  0.477% | 
 | 185  | Mienshao           |  0.49641% | 15288  |  0.496% | 11459  |  0.490% | 
 | 186  | Bewear             |  0.49371% | 15205  |  0.494% | 10572  |  0.452% | 
 | 187  | Heliolisk          |  0.48521% | 14943  |  0.485% | 10433  |  0.446% | 
 | 188  | Gallade            |  0.48342% | 14888  |  0.483% | 10371  |  0.443% | 
 | 189  | Heracross          |  0.47462% | 14617  |  0.475% | 10323  |  0.441% | 
 | 190  | Froslass           |  0.46913% | 14448  |  0.469% | 11430  |  0.488% | 
 | 191  | Ambipom            |  0.46004% | 14168  |  0.460% | 11015  |  0.471% | 
 | 192  | Entei              |  0.45501% | 14013  |  0.455% | 10545  |  0.451% | 
 | 193  | Necrozma           |  0.44890% | 13825  |  0.449% | 10113  |  0.432% | 
 | 194  | Scrafty            |  0.44744% | 13780  |  0.447% | 10042  |  0.429% | 
 | 195  | Toxicroak          |  0.44650% | 13751  |  0.447% | 9827   |  0.420% | 
 | 196  | Aerodactyl         |  0.44488% | 13701  |  0.445% | 11124  |  0.475% | 
 | 197  | Slurpuff           |  0.44131% | 13591  |  0.441% | 9469   |  0.405% | 
 | 198  | Drapion            |  0.43653% | 13444  |  0.437% | 10088  |  0.431% | 
 | 199  | Rhyperior          |  0.43134% | 13284  |  0.431% | 10118  |  0.432% | 
 | 200  | Gigalith           |  0.42958% | 13230  |  0.430% | 11042  |  0.472% | 
 | 201  | Shedinja           |  0.42354% | 13044  |  0.424% | 8861   |  0.379% | 
 | 202  | Trevenant          |  0.41143% | 12671  |  0.411% | 9262   |  0.396% | 
 | 203  | Aggron             |  0.40458% | 12460  |  0.405% | 9300   |  0.397% | 
 | 204  | Chesnaught         |  0.38896% | 11979  |  0.389% | 8965   |  0.383% | 
 | 205  | Celebi             |  0.38309% | 11798  |  0.383% | 8756   |  0.374% | 
 | 206  | Charizard          |  0.37987% | 11699  |  0.380% | 8608   |  0.368% | 
 | 207  | Honchkrow          |  0.37809% | 11644  |  0.378% | 8240   |  0.352% | 
 | 208  | Hitmonlee          |  0.37607% | 11582  |  0.376% | 8325   |  0.356% | 
 | 209  | Seismitoad         |  0.37351% | 11503  |  0.374% | 9497   |  0.406% | 
 | 210  | Cradily            |  0.36945% | 11378  |  0.369% | 8322   |  0.356% | 
 | 211  | Sableye            |  0.36412% | 11214  |  0.364% | 8389   |  0.358% | 
 | 212  | Wishiwashi         |  0.35636% | 10975  |  0.356% | 7661   |  0.327% | 
 | 213  | Delphox            |  0.35490% | 10930  |  0.355% | 8074   |  0.345% | 
 | 214  | Torterra           |  0.34932% | 10758  |  0.349% | 8028   |  0.343% | 
 | 215  | Dusclops           |  0.34711% | 10690  |  0.347% | 8215   |  0.351% | 
 | 216  | Pyukumuku          |  0.34542% | 10638  |  0.345% | 7852   |  0.336% | 
 | 217  | Cinccino           |  0.34516% | 10630  |  0.345% | 7357   |  0.314% | 
 | 218  | Lycanroc-Midnight  |  0.34279% | 10557  |  0.343% | 7711   |  0.329% | 
 | 219  | Dragalge           |  0.34188% | 10529  |  0.342% | 7617   |  0.325% | 
 | 220  | Mudsdale           |  0.34117% | 10507  |  0.341% | 7729   |  0.330% | 
 | 221  | Exeggutor-Alola    |  0.33724% | 10386  |  0.337% | 7426   |  0.317% | 
 | 222  | Sigilyph           |  0.33675% | 10371  |  0.337% | 7125   |  0.304% | 
 | 223  | Luxray             |  0.32964% | 10152  |  0.330% | 7409   |  0.317% | 
 | 224  | Tyrantrum          |  0.32682% | 10065  |  0.327% | 6963   |  0.298% | 
 | 225  | Miltank            |  0.31292% | 9637   |  0.313% | 6909   |  0.295% | 
 | 226  | Jellicent          |  0.31107% | 9580   |  0.311% | 7181   |  0.307% | 
 | 227  | Golem-Alola        |  0.31013% | 9551   |  0.310% | 7439   |  0.318% | 
 | 228  | Weezing            |  0.30678% | 9448   |  0.307% | 7491   |  0.320% | 
 | 229  | Slowking           |  0.30659% | 9442   |  0.307% | 7140   |  0.305% | 
 | 230  | Malamar            |  0.30555% | 9410   |  0.306% | 6792   |  0.290% | 
 | 231  | Lanturn            |  0.30386% | 9358   |  0.304% | 7076   |  0.302% | 
 | 232  | Doublade           |  0.30162% | 9289   |  0.302% | 6622   |  0.283% | 
 | 233  | Drampa             |  0.30061% | 9258   |  0.301% | 6463   |  0.276% | 
 | 234  | Xatu               |  0.29542% | 9098   |  0.295% | 7122   |  0.304% | 
 | 235  | Avalugg            |  0.29386% | 9050   |  0.294% | 6695   |  0.286% | 
 | 236  | Durant             |  0.28772% | 8861   |  0.288% | 6998   |  0.299% | 
 | 237  | Raichu             |  0.28584% | 8803   |  0.286% | 6442   |  0.275% | 
 | 238  | Persian-Alola      |  0.28201% | 8685   |  0.282% | 6952   |  0.297% | 
 | 239  | Hitmontop          |  0.27704% | 8532   |  0.277% | 6549   |  0.280% | 
 | 240  | Audino-Mega        |  0.27373% | 8430   |  0.274% | 5982   |  0.256% | 
 | 241  | Dusknoir           |  0.27278% | 8401   |  0.273% | 6281   |  0.268% | 
 | 242  | Mismagius          |  0.27002% | 8316   |  0.270% | 6089   |  0.260% | 
 | 243  | Nidoqueen          |  0.26769% | 8244   |  0.268% | 6640   |  0.284% | 
 | 244  | Steelix            |  0.26684% | 8218   |  0.267% | 6598   |  0.282% | 
 | 245  | Yanmega            |  0.26645% | 8206   |  0.266% | 5941   |  0.254% | 
 | 246  | Meloetta           |  0.26327% | 8108   |  0.263% | 5552   |  0.237% | 
 | 247  | Omastar            |  0.25915% | 7981   |  0.259% | 5704   |  0.244% | 
 | 248  | Cobalion           |  0.25872% | 7968   |  0.259% | 6225   |  0.266% | 
 | 249  | Magmortar          |  0.25600% | 7884   |  0.256% | 5790   |  0.247% | 
 | 250  | Zygarde-10%        |  0.25535% | 7864   |  0.255% | 5645   |  0.241% | 
 | 251  | Leafeon            |  0.25372% | 7814   |  0.254% | 5416   |  0.231% | 
 | 252  | Comfey             |  0.25291% | 7789   |  0.253% | 5603   |  0.239% | 
 | 253  | Beartic            |  0.24191% | 7450   |  0.242% | 4977   |  0.213% | 
 | 254  | Palossand          |  0.24161% | 7441   |  0.242% | 5298   |  0.226% | 
 | 255  | Accelgor           |  0.23642% | 7281   |  0.236% | 5409   |  0.231% | 
 | 256  | Slaking            |  0.23570% | 7259   |  0.236% | 5347   |  0.228% | 
 | 257  | Flareon            |  0.23434% | 7217   |  0.234% | 5192   |  0.222% | 
 | 258  | Exploud            |  0.23388% | 7203   |  0.234% | 5528   |  0.236% | 
 | 259  | Emboar             |  0.22645% | 6974   |  0.226% | 5204   |  0.222% | 
 | 260  | Golurk             |  0.22116% | 6811   |  0.221% | 5381   |  0.230% | 
 | 261  | Diancie            |  0.21940% | 6757   |  0.219% | 5083   |  0.217% | 
 | 262  | Glalie-Mega        |  0.21882% | 6739   |  0.219% | 4788   |  0.205% | 
 | 263  | Sharpedo           |  0.21788% | 6710   |  0.218% | 4888   |  0.209% | 
 | 264  | Toucannon          |  0.21784% | 6709   |  0.218% | 4562   |  0.195% | 
 | 265  | Turtonator         |  0.21190% | 6526   |  0.212% | 4732   |  0.202% | 
 | 266  | Togedemaru         |  0.20827% | 6414   |  0.208% | 4959   |  0.212% | 
 | 267  | Exeggutor          |  0.20749% | 6390   |  0.207% | 4421   |  0.189% | 
 | 268  | Poliwrath          |  0.20515% | 6318   |  0.205% | 4697   |  0.201% | 
 | 269  | Ampharos           |  0.20408% | 6285   |  0.204% | 4456   |  0.190% | 
 | 270  | Registeel          |  0.20190% | 6218   |  0.202% | 4963   |  0.212% | 
 | 271  | Ribombee           |  0.20119% | 6196   |  0.201% | 4082   |  0.174% | 
 | 272  | Kyurem             |  0.19966% | 6149   |  0.200% | 4200   |  0.179% | 
 | 273  | Regice             |  0.19930% | 6138   |  0.199% | 4354   |  0.186% | 
 | 274  | Archeops           |  0.19830% | 6107   |  0.198% | 4848   |  0.207% | 
 | 275  | Braviary           |  0.19687% | 6063   |  0.197% | 4245   |  0.181% | 
 | 276  | Moltres            |  0.19677% | 6060   |  0.197% | 4437   |  0.190% | 
 | 277  | Claydol            |  0.19677% | 6060   |  0.197% | 4735   |  0.202% | 
 | 278  | Victreebel         |  0.19570% | 6027   |  0.196% | 4180   |  0.179% | 
 | 279  | Vivillon           |  0.19261% | 5932   |  0.193% | 4279   |  0.183% | 
 | 280  | Stoutland          |  0.19190% | 5910   |  0.192% | 4263   |  0.182% | 
 | 281  | Magneton           |  0.19158% | 5900   |  0.192% | 4591   |  0.196% | 
 | 282  | Bouffalant         |  0.19031% | 5861   |  0.190% | 4018   |  0.172% | 
 | 283  | Venomoth           |  0.19002% | 5852   |  0.190% | 4060   |  0.173% | 
 | 284  | Houndoom           |  0.18982% | 5846   |  0.190% | 4220   |  0.180% | 
 | 285  | Komala             |  0.18869% | 5811   |  0.189% | 4111   |  0.176% | 
 | 286  | Articuno           |  0.18843% | 5803   |  0.188% | 4193   |  0.179% | 
 | 287  | Manectric          |  0.18817% | 5795   |  0.188% | 4261   |  0.182% | 
 | 288  | Linoone            |  0.18778% | 5783   |  0.188% | 4071   |  0.174% | 
 | 289  | Glaceon            |  0.18382% | 5661   |  0.184% | 3823   |  0.163% | 
 | 290  | Tauros             |  0.18274% | 5628   |  0.183% | 3992   |  0.171% | 
 | 291  | Kecleon            |  0.17972% | 5535   |  0.180% | 4293   |  0.183% | 
 | 292  | Scyther            |  0.17901% | 5513   |  0.179% | 3840   |  0.164% | 
 | 293  | Spiritomb          |  0.17833% | 5492   |  0.178% | 4135   |  0.177% | 
 | 294  | Rampardos          |  0.17618% | 5426   |  0.176% | 3712   |  0.159% | 
 | 295  | Zangoose           |  0.17466% | 5379   |  0.175% | 3819   |  0.163% | 
 | 296  | Hitmonchan         |  0.17463% | 5378   |  0.175% | 4009   |  0.171% | 
 | 297  | Ninjask            |  0.17037% | 5247   |  0.170% | 3823   |  0.163% | 
 | 298  | Guzzlord           |  0.16755% | 5160   |  0.168% | 3553   |  0.152% | 
 | 299  | Aurorus            |  0.16648% | 5127   |  0.166% | 4219   |  0.180% | 
 | 300  | Pangoro            |  0.16644% | 5126   |  0.166% | 3766   |  0.161% | 
 | 301  | Lilligant          |  0.16560% | 5100   |  0.166% | 3602   |  0.154% | 
 | 302  | Cryogonal          |  0.16398% | 5050   |  0.164% | 3805   |  0.163% | 
 | 303  | Silvally           |  0.16320% | 5026   |  0.163% | 3905   |  0.167% | 
 | 304  | Shaymin            |  0.16008% | 4930   |  0.160% | 3516   |  0.150% | 
 | 305  | Clawitzer          |  0.15950% | 4912   |  0.159% | 3555   |  0.152% | 
 | 306  | Masquerain         |  0.15852% | 4882   |  0.159% | 4042   |  0.173% | 
 | 307  | Druddigon          |  0.15758% | 4853   |  0.158% | 4075   |  0.174% | 
 | 308  | Meganium           |  0.15712% | 4839   |  0.157% | 3460   |  0.148% | 
 | 309  | Floatzel           |  0.15690% | 4832   |  0.157% | 3399   |  0.145% | 
