 Total battles: 1969499
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 188  | Vikavolt           |  0.48025% | 18917  |  0.480% | 13454  |  0.452% | 
 | 189  | Ambipom            |  0.46730% | 18407  |  0.467% | 14188  |  0.477% | 
 | 190  | Trevenant          |  0.46271% | 18226  |  0.463% | 12868  |  0.432% | 
 | 191  | Rhyperior          |  0.45682% | 17994  |  0.457% | 13856  |  0.466% | 
 | 192  | Entei              |  0.45268% | 17831  |  0.453% | 13665  |  0.459% | 
 | 193  | Dhelmise           |  0.45095% | 17763  |  0.451% | 13072  |  0.439% | 
 | 194  | Eelektross         |  0.45011% | 17730  |  0.450% | 13576  |  0.456% | 
 | 195  | Banette-Mega       |  0.44151% | 17391  |  0.442% | 12846  |  0.432% | 
 | 196  | Charizard          |  0.43760% | 17237  |  0.438% | 12746  |  0.428% | 
 | 197  | Froslass           |  0.42904% | 16900  |  0.429% | 13289  |  0.446% | 
 | 198  | Scrafty            |  0.42823% | 16868  |  0.428% | 12078  |  0.406% | 
 | 199  | Drapion            |  0.42711% | 16824  |  0.427% | 12445  |  0.418% | 
 | 200  | Toxicroak          |  0.42394% | 16699  |  0.424% | 11905  |  0.400% | 
 | 201  | Hitmonlee          |  0.42262% | 16647  |  0.423% | 11966  |  0.402% | 
 | 202  | Tsareena           |  0.41678% | 16417  |  0.417% | 11978  |  0.402% | 
 | 203  | Sigilyph           |  0.41602% | 16387  |  0.416% | 11252  |  0.378% | 
 | 204  | Heliolisk          |  0.41381% | 16300  |  0.414% | 11484  |  0.386% | 
 | 205  | Slurpuff           |  0.41203% | 16230  |  0.412% | 11330  |  0.381% | 
 | 206  | Mienshao           |  0.41198% | 16228  |  0.412% | 12131  |  0.408% | 
 | 207  | Necrozma           |  0.40767% | 16058  |  0.408% | 11532  |  0.387% | 
 | 208  | Honchkrow          |  0.40434% | 15927  |  0.404% | 10949  |  0.368% | 
 | 209  | Sableye            |  0.40041% | 15772  |  0.400% | 11970  |  0.402% | 
 | 210  | Tyrantrum          |  0.39294% | 15478  |  0.393% | 10710  |  0.360% | 
 | 211  | Seismitoad         |  0.38825% | 15293  |  0.388% | 12696  |  0.427% | 
 | 212  | Steelix-Mega       |  0.38271% | 15075  |  0.383% | 11769  |  0.395% | 
 | 213  | Incineroar         |  0.38266% | 15073  |  0.383% | 11115  |  0.373% | 
 | 214  | Aerodactyl         |  0.38149% | 15027  |  0.381% | 12704  |  0.427% | 
 | 215  | Delphox            |  0.37733% | 14863  |  0.377% | 10822  |  0.364% | 
 | 216  | Gigalith           |  0.36286% | 14293  |  0.363% | 11785  |  0.396% | 
 | 217  | Slowking           |  0.35608% | 14026  |  0.356% | 10686  |  0.359% | 
 | 218  | Sandslash-Alola    |  0.35547% | 14002  |  0.355% | 10134  |  0.340% | 
 | 219  | Malamar            |  0.35446% | 13962  |  0.354% | 10171  |  0.342% | 
 | 220  | Kabutops           |  0.35420% | 13952  |  0.354% | 9694   |  0.326% | 
 | 221  | Celebi             |  0.35093% | 13823  |  0.351% | 10116  |  0.340% | 
 | 222  | Dugtrio            |  0.34999% | 13786  |  0.350% | 10292  |  0.346% | 
 | 223  | Mismagius          |  0.34951% | 13767  |  0.350% | 9942   |  0.334% | 
 | 224  | Yanmega            |  0.34476% | 13580  |  0.345% | 9664   |  0.325% | 
 | 225  | Cinccino           |  0.33899% | 13353  |  0.339% | 9328   |  0.313% | 
 | 226  | Dusknoir           |  0.33303% | 13118  |  0.333% | 10007  |  0.336% | 
 | 227  | Chesnaught         |  0.33085% | 13032  |  0.331% | 9582   |  0.322% | 
 | 228  | Xatu               |  0.32859% | 12943  |  0.329% | 10073  |  0.338% | 
 | 229  | Torterra           |  0.32810% | 12924  |  0.328% | 9543   |  0.321% | 
 | 230  | Pyukumuku          |  0.32394% | 12760  |  0.324% | 9219   |  0.310% | 
 | 231  | Weezing            |  0.31457% | 12391  |  0.315% | 9920   |  0.333% | 
 | 232  | Steelix            |  0.31328% | 12340  |  0.313% | 9719   |  0.327% | 
 | 233  | Luxray             |  0.31092% | 12247  |  0.311% | 8868   |  0.298% | 
 | 234  | Raichu             |  0.31028% | 12222  |  0.310% | 8970   |  0.301% | 
 | 235  | Cradily            |  0.30947% | 12190  |  0.309% | 8841   |  0.297% | 
 | 236  | Persian-Alola      |  0.30457% | 11997  |  0.305% | 9795   |  0.329% | 
 | 237  | Omastar            |  0.29736% | 11713  |  0.297% | 9001   |  0.302% | 
 | 238  | Dragalge           |  0.29690% | 11695  |  0.297% | 8360   |  0.281% | 
 | 239  | Aggron             |  0.29528% | 11631  |  0.295% | 8829   |  0.297% | 
 | 240  | Exeggutor-Alola    |  0.29370% | 11569  |  0.294% | 8326   |  0.280% | 
 | 241  | Doublade           |  0.28901% | 11384  |  0.289% | 8378   |  0.281% | 
 | 242  | Lanturn            |  0.28766% | 11331  |  0.288% | 8409   |  0.283% | 
 | 243  | Cobalion           |  0.28601% | 11266  |  0.286% | 8623   |  0.290% | 
 | 244  | Nidoqueen          |  0.28142% | 11085  |  0.281% | 8816   |  0.296% | 
 | 245  | Lycanroc-Midnight  |  0.28002% | 11030  |  0.280% | 7903   |  0.266% | 
 | 246  | Jellicent          |  0.26976% | 10626  |  0.270% | 7872   |  0.264% | 
 | 247  | Bewear             |  0.26913% | 10601  |  0.269% | 7540   |  0.253% | 
 | 248  | Abomasnow-Mega     |  0.26867% | 10583  |  0.269% | 8166   |  0.274% | 
 | 249  | Hitmontop          |  0.26591% | 10474  |  0.266% | 7915   |  0.266% | 
 | 250  | Magmortar          |  0.25897% | 10201  |  0.259% | 7471   |  0.251% | 
 | 251  | Golem-Alola        |  0.25580% | 10076  |  0.256% | 7792   |  0.262% | 
 | 252  | Slaking            |  0.24494% | 9648   |  0.245% | 7108   |  0.239% | 
 | 253  | Mudsdale           |  0.24443% | 9628   |  0.244% | 7252   |  0.244% | 
 | 254  | Miltank            |  0.24420% | 9619   |  0.244% | 7011   |  0.236% | 
 | 255  | Claydol            |  0.24057% | 9476   |  0.241% | 7544   |  0.253% | 
 | 256  | Linoone            |  0.23580% | 9288   |  0.236% | 6571   |  0.221% | 
 | 257  | Leafeon            |  0.23516% | 9263   |  0.235% | 6361   |  0.214% | 
 | 258  | Wishiwashi         |  0.23374% | 9207   |  0.234% | 6650   |  0.223% | 
 | 259  | Moltres            |  0.23044% | 9077   |  0.230% | 6842   |  0.230% | 
 | 260  | Spiritomb          |  0.22709% | 8945   |  0.227% | 6335   |  0.213% | 
 | 261  | Gallade            |  0.22158% | 8728   |  0.222% | 6131   |  0.206% | 
 | 262  | Houndoom           |  0.22094% | 8703   |  0.221% | 6251   |  0.210% | 
 | 263  | Accelgor           |  0.22018% | 8673   |  0.220% | 6614   |  0.222% | 
 | 264  | Hitmonchan         |  0.22006% | 8668   |  0.220% | 6480   |  0.218% | 
 | 265  | Emboar             |  0.21983% | 8659   |  0.220% | 6472   |  0.217% | 
 | 266  | Avalugg            |  0.21983% | 8659   |  0.220% | 6243   |  0.210% | 
 | 267  | Poliwrath          |  0.21211% | 8355   |  0.212% | 6037   |  0.203% | 
 | 268  | Archeops           |  0.21064% | 8297   |  0.211% | 6718   |  0.226% | 
 | 269  | Braviary           |  0.20957% | 8255   |  0.210% | 6122   |  0.206% | 
 | 270  | Golurk             |  0.20937% | 8247   |  0.209% | 6044   |  0.203% | 
 | 271  | Durant             |  0.20802% | 8194   |  0.208% | 5886   |  0.198% | 
 | 272  | Turtonator         |  0.20457% | 8058   |  0.205% | 5988   |  0.201% | 
 | 273  | Tauros             |  0.20439% | 8051   |  0.204% | 5763   |  0.194% | 
 | 274  | Pangoro            |  0.20234% | 7970   |  0.202% | 5836   |  0.196% | 
 | 275  | Sharpedo           |  0.20122% | 7926   |  0.201% | 5658   |  0.190% | 
 | 276  | Scyther            |  0.20018% | 7885   |  0.200% | 5467   |  0.184% | 
 | 277  | Magneton           |  0.19975% | 7868   |  0.200% | 5659   |  0.190% | 
 | 278  | Vivillon           |  0.19914% | 7844   |  0.199% | 5748   |  0.193% | 
 | 279  | Ninjask            |  0.19881% | 7831   |  0.199% | 5802   |  0.195% | 
 | 280  | Exeggutor          |  0.19619% | 7728   |  0.196% | 5427   |  0.182% | 
 | 281  | Flareon            |  0.19561% | 7705   |  0.196% | 5645   |  0.190% | 
 | 282  | Rampardos          |  0.19556% | 7703   |  0.196% | 5320   |  0.179% | 
 | 283  | Meloetta           |  0.19213% | 7568   |  0.192% | 5298   |  0.178% | 
 | 284  | Ursaring           |  0.18743% | 7383   |  0.187% | 5338   |  0.179% | 
 | 285  | Exploud            |  0.18540% | 7303   |  0.185% | 5465   |  0.184% | 
 | 286  | Rhydon             |  0.18525% | 7297   |  0.185% | 5522   |  0.186% | 
 | 287  | Glalie-Mega        |  0.18271% | 7197   |  0.183% | 5164   |  0.173% | 
 | 288  | Togedemaru         |  0.18149% | 7149   |  0.181% | 5300   |  0.178% | 
 | 289  | Articuno           |  0.18111% | 7134   |  0.181% | 5170   |  0.174% | 
 | 290  | Leavanny           |  0.18073% | 7119   |  0.181% | 6027   |  0.202% | 
 | 291  | Ribombee           |  0.17936% | 7065   |  0.179% | 4603   |  0.155% | 
 | 292  | Regice             |  0.17578% | 6924   |  0.176% | 5001   |  0.168% | 
 | 293  | Guzzlord           |  0.17527% | 6904   |  0.175% | 4731   |  0.159% | 
 | 294  | Druddigon          |  0.17421% | 6862   |  0.174% | 5772   |  0.194% | 
 | 295  | Drampa             |  0.17403% | 6855   |  0.174% | 4804   |  0.161% | 
 | 296  | Registeel          |  0.16994% | 6694   |  0.170% | 5371   |  0.180% | 
 | 297  | Victreebel         |  0.16987% | 6691   |  0.170% | 4788   |  0.161% | 
 | 298  | Samurott           |  0.16974% | 6686   |  0.170% | 4833   |  0.162% | 
 | 299  | Ampharos           |  0.16865% | 6643   |  0.169% | 4757   |  0.160% | 
 | 300  | Shaymin            |  0.16827% | 6628   |  0.168% | 4674   |  0.157% | 
 | 301  | Stoutland          |  0.16753% | 6599   |  0.168% | 4874   |  0.164% | 
 | 302  | Palossand          |  0.16723% | 6587   |  0.167% | 4710   |  0.158% | 
 | 303  | Golem              |  0.16497% | 6498   |  0.165% | 5376   |  0.181% | 
 | 304  | Kecleon            |  0.16446% | 6478   |  0.164% | 4982   |  0.167% | 
 | 305  | Zangoose           |  0.16438% | 6475   |  0.164% | 4552   |  0.153% | 
 | 306  | Lilligant          |  0.15961% | 6287   |  0.160% | 4149   |  0.139% | 
 | 307  | Liepard            |  0.15953% | 6284   |  0.160% | 4840   |  0.163% | 
 | 308  | Diancie            |  0.15948% | 6282   |  0.159% | 4814   |  0.162% | 
 | 309  | Electrode          |  0.15857% | 6246   |  0.159% | 5099   |  0.171% | 
