 Total battles: 537161
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 45   | Infernape          |  3.58310% | 38494  |  3.583% | 29190  |  3.690% | 
 | 46   | Venusaur-Mega      |  3.50789% | 37686  |  3.508% | 28486  |  3.601% | 
 | 47   | Breloom            |  3.44478% | 37008  |  3.445% | 27179  |  3.436% | 
 | 48   | Sableye-Mega       |  3.32414% | 35712  |  3.324% | 30323  |  3.833% | 
 | 49   | Weavile            |  3.17782% | 34140  |  3.178% | 24651  |  3.116% | 
 | 50   | Diancie-Mega       |  3.17605% | 34121  |  3.176% | 26331  |  3.329% | 
 | 51   | Cloyster           |  3.14254% | 33761  |  3.143% | 24340  |  3.077% | 
 | 52   | Jirachi            |  3.12122% | 33532  |  3.121% | 24552  |  3.104% | 
 | 53   | Tangrowth          |  3.10624% | 33371  |  3.106% | 24671  |  3.119% | 
 | 54   | Gyarados-Mega      |  3.10149% | 33320  |  3.101% | 24303  |  3.072% | 
 | 55   | Beedrill-Mega      |  3.05709% | 32843  |  3.057% | 24048  |  3.040% | 
 | 56   | Salamence          |  3.03941% | 32653  |  3.039% | 22551  |  2.851% | 
 | 57   | Tyranitar-Mega     |  2.99212% | 32145  |  2.992% | 23596  |  2.983% | 
 | 58   | Zeraora            |  2.77785% | 29843  |  2.778% | 22114  |  2.796% | 
 | 59   | Togekiss           |  2.72321% | 29256  |  2.723% | 20767  |  2.625% | 
 | 60   | Snorlax            |  2.66047% | 28582  |  2.660% | 20227  |  2.557% | 
 | 61   | Keldeo             |  2.63906% | 28352  |  2.639% | 20745  |  2.623% | 
 | 62   | Gyarados           |  2.63627% | 28322  |  2.636% | 20545  |  2.597% | 
 | 63   | Espeon             |  2.62994% | 28254  |  2.630% | 20665  |  2.612% | 
 | 64   | Scizor             |  2.50223% | 26882  |  2.502% | 19292  |  2.439% | 
 | 65   | Hydreigon          |  2.46723% | 26506  |  2.467% | 18467  |  2.335% | 
 | 66   | Bisharp            |  2.43149% | 26122  |  2.431% | 18162  |  2.296% | 
 | 67   | Mew                |  2.35339% | 25283  |  2.353% | 19272  |  2.436% | 
 | 68   | Ditto              |  2.34725% | 25217  |  2.347% | 17380  |  2.197% | 
 | 69   | Lucario            |  2.31448% | 24865  |  2.314% | 17484  |  2.210% | 
 | 70   | Ninetales-Alola    |  2.30424% | 24755  |  2.304% | 19455  |  2.459% | 
 | 71   | Pinsir-Mega        |  2.23425% | 24003  |  2.234% | 16818  |  2.126% | 
 | 72   | Metagross          |  2.22727% | 23928  |  2.227% | 17415  |  2.202% | 
 | 73   | Shuckle            |  2.22177% | 23869  |  2.222% | 20799  |  2.629% | 
 | 74   | Garchomp-Mega      |  2.22010% | 23851  |  2.220% | 17082  |  2.159% | 
 | 75   | Chandelure         |  2.12664% | 22847  |  2.127% | 16368  |  2.069% | 
 | 76   | Umbreon            |  2.09397% | 22496  |  2.094% | 15876  |  2.007% | 
 | 77   | Staraptor          |  2.08587% | 22409  |  2.086% | 16362  |  2.068% | 
 | 78   | Conkeldurr         |  2.03859% | 21901  |  2.039% | 15981  |  2.020% | 
 | 79   | Gallade-Mega       |  2.00592% | 21550  |  2.006% | 15293  |  1.933% | 
 | 80   | Galvantula         |  1.95379% | 20990  |  1.954% | 17994  |  2.275% | 
 | 81   | Milotic            |  1.90018% | 20414  |  1.900% | 14973  |  1.893% | 
 | 82   | Venusaur           |  1.89236% | 20330  |  1.892% | 14606  |  1.846% | 
 | 83   | Arcanine           |  1.84889% | 19863  |  1.849% | 14777  |  1.868% | 
 | 84   | Alakazam           |  1.82496% | 19606  |  1.825% | 12521  |  1.583% | 
 | 85   | Gardevoir-Mega     |  1.78680% | 19196  |  1.787% | 12807  |  1.619% | 
 | 86   | Kingdra            |  1.78420% | 19168  |  1.784% | 13418  |  1.696% | 
 | 87   | Jolteon            |  1.77572% | 19077  |  1.776% | 14237  |  1.800% | 
 | 88   | Sceptile-Mega      |  1.76083% | 18917  |  1.761% | 13223  |  1.672% | 
 | 89   | Porygon-Z          |  1.74706% | 18769  |  1.747% | 13016  |  1.645% | 
 | 90   | Incineroar         |  1.73281% | 18616  |  1.733% | 14168  |  1.791% | 
 | 91   | Thundurus-Therian  |  1.71988% | 18477  |  1.720% | 13688  |  1.730% | 
 | 92   | Muk-Alola          |  1.68059% | 18055  |  1.681% | 13500  |  1.707% | 
 | 93   | Hoopa-Unbound      |  1.67557% | 18001  |  1.676% | 12428  |  1.571% | 
 | 94   | Crobat             |  1.66915% | 17932  |  1.669% | 13045  |  1.649% | 
 | 95   | Blissey            |  1.62959% | 17507  |  1.630% | 12256  |  1.549% | 
 | 96   | Mamoswine          |  1.61283% | 17327  |  1.613% | 13317  |  1.683% | 
 | 97   | Goodra             |  1.59105% | 17093  |  1.591% | 12352  |  1.562% | 
 | 98   | Manectric-Mega     |  1.58574% | 17036  |  1.586% | 13091  |  1.655% | 
 | 99   | Latios             |  1.54367% | 16584  |  1.544% | 11366  |  1.437% | 
 | 100  | Gastrodon          |  1.54358% | 16583  |  1.544% | 12515  |  1.582% | 
 | 101  | Talonflame         |  1.53176% | 16456  |  1.532% | 11746  |  1.485% | 
 | 102  | Gardevoir          |  1.50327% | 16150  |  1.503% | 10874  |  1.375% | 
 | 103  | Manaphy            |  1.49499% | 16061  |  1.495% | 11268  |  1.424% | 
 | 104  | Hippowdon          |  1.48726% | 15978  |  1.487% | 13592  |  1.718% | 
 | 105  | Latias-Mega        |  1.46530% | 15742  |  1.465% | 11149  |  1.409% | 
 | 106  | Volcanion          |  1.45273% | 15607  |  1.453% | 11767  |  1.488% | 
 | 107  | Marowak-Alola      |  1.43867% | 15456  |  1.439% | 11609  |  1.468% | 
 | 108  | Sylveon            |  1.42499% | 15309  |  1.425% | 10282  |  1.300% | 
 | 109  | Nidoking           |  1.41792% | 15233  |  1.418% | 11475  |  1.451% | 
 | 110  | Darmanitan         |  1.40740% | 15120  |  1.407% | 11334  |  1.433% | 
 | 111  | Krookodile         |  1.40423% | 15086  |  1.404% | 11036  |  1.395% | 
 | 112  | Starmie            |  1.39185% | 14953  |  1.392% | 10751  |  1.359% | 
 | 113  | Crawdaunt          |  1.37817% | 14806  |  1.378% | 10769  |  1.361% | 
 | 114  | Amoonguss          |  1.32772% | 14264  |  1.328% | 10284  |  1.300% | 
 | 115  | Xurkitree          |  1.32605% | 14246  |  1.326% | 10136  |  1.281% | 
 | 116  | Scolipede          |  1.28686% | 13825  |  1.287% | 9996   |  1.264% | 
 | 117  | Empoleon           |  1.28462% | 13801  |  1.285% | 10209  |  1.291% | 
 | 118  | Zoroark            |  1.23120% | 13227  |  1.231% | 6156   |  0.778% | 
 | 119  | Torkoal            |  1.22663% | 13178  |  1.227% | 11833  |  1.496% | 
 | 120  | Araquanid          |  1.21314% | 13033  |  1.213% | 10757  |  1.360% | 
 | 121  | Quagsire           |  1.20895% | 12988  |  1.209% | 9563   |  1.209% | 
 | 122  | Tentacruel         |  1.19564% | 12845  |  1.196% | 9698   |  1.226% | 
 | 123  | Reuniclus          |  1.19443% | 12832  |  1.194% | 8871   |  1.121% | 
 | 124  | Buzzwole           |  1.18875% | 12771  |  1.189% | 8921   |  1.128% | 
 | 125  | Salazzle           |  1.17637% | 12638  |  1.176% | 9127   |  1.154% | 
 | 126  | Aerodactyl-Mega    |  1.16055% | 12468  |  1.161% | 8898   |  1.125% | 
 | 127  | Forretress         |  1.15543% | 12413  |  1.155% | 10750  |  1.359% | 
 | 128  | Heracross-Mega     |  1.12992% | 12139  |  1.130% | 8347   |  1.055% | 
 | 129  | Haxorus            |  1.12396% | 12075  |  1.124% | 8097   |  1.024% | 
 | 130  | Pikachu            |  1.08478% | 11654  |  1.085% | 8271   |  1.046% | 
 | 131  | Nihilego           |  1.07649% | 11565  |  1.076% | 8524   |  1.078% | 
 | 132  | Altaria-Mega       |  1.07575% | 11557  |  1.076% | 7926   |  1.002% | 
 | 133  | Klefki             |  1.05862% | 11373  |  1.059% | 9030   |  1.142% | 
 | 134  | Swampert           |  1.04056% | 11179  |  1.041% | 8672   |  1.096% | 
 | 135  | Ribombee           |  1.00733% | 10822  |  1.007% | 9202   |  1.163% | 
 | 136  | Roserade           |  1.00603% | 10808  |  1.006% | 7700   |  0.973% | 
 | 137  | Cresselia          |  1.00165% | 10761  |  1.002% | 7931   |  1.003% | 
 | 138  | Linoone            |  1.00054% | 10749  |  1.001% | 7922   |  1.001% | 
 | 139  | Feraligatr         |  0.99830% | 10725  |  0.998% | 7649   |  0.967% | 
 | 140  | Electivire         |  0.99216% | 10659  |  0.992% | 7803   |  0.986% | 
 | 141  | Rotom-Heat         |  0.97885% | 10516  |  0.979% | 7919   |  1.001% | 
 | 142  | Mandibuzz          |  0.97392% | 10463  |  0.974% | 7542   |  0.953% | 
 | 143  | Porygon2           |  0.95716% | 10283  |  0.957% | 7672   |  0.970% | 
 | 144  | Latias             |  0.95158% | 10223  |  0.952% | 7176   |  0.907% | 
 | 145  | Noivern            |  0.94562% | 10159  |  0.946% | 7090   |  0.896% | 
 | 146  | Drapion            |  0.94525% | 10155  |  0.945% | 7489   |  0.947% | 
 | 147  | Blastoise          |  0.94385% | 10140  |  0.944% | 7826   |  0.989% | 
 | 148  | Vaporeon           |  0.93892% | 10087  |  0.939% | 7395   |  0.935% | 
 | 149  | Golisopod          |  0.93864% | 10084  |  0.939% | 7339   |  0.928% | 
 | 150  | Slowbro            |  0.93156% | 10008  |  0.932% | 7415   |  0.937% | 
 | 151  | Blastoise-Mega     |  0.92961% | 9987   |  0.930% | 7364   |  0.931% | 
 | 152  | Charizard          |  0.92216% | 9907   |  0.922% | 7356   |  0.930% | 
 | 153  | Sceptile           |  0.91965% | 9880   |  0.920% | 6680   |  0.844% | 
 | 154  | Decidueye          |  0.91071% | 9784   |  0.911% | 7174   |  0.907% | 
 | 155  | Smeargle           |  0.90764% | 9751   |  0.908% | 8503   |  1.075% | 
 | 156  | Ninetales          |  0.89880% | 9656   |  0.899% | 7327   |  0.926% | 
 | 157  | Azelf              |  0.89526% | 9618   |  0.895% | 8340   |  1.054% | 
 | 158  | Pidgeot-Mega       |  0.87599% | 9411   |  0.876% | 6732   |  0.851% | 
 | 159  | Flygon             |  0.86445% | 9287   |  0.864% | 6679   |  0.844% | 
 | 160  | Aggron-Mega        |  0.83979% | 9022   |  0.840% | 7045   |  0.891% | 
 | 161  | Lycanroc-Dusk      |  0.83597% | 8981   |  0.836% | 6479   |  0.819% | 
 | 162  | Machamp            |  0.83243% | 8943   |  0.832% | 6742   |  0.852% | 
 | 163  | Malamar            |  0.82936% | 8910   |  0.829% | 6271   |  0.793% | 
 | 164  | Whimsicott         |  0.80953% | 8697   |  0.810% | 6311   |  0.798% | 
 | 165  | Lapras             |  0.80432% | 8641   |  0.804% | 6399   |  0.809% | 
 | 166  | Slurpuff           |  0.79892% | 8583   |  0.799% | 6100   |  0.771% | 
 | 167  | Toxicroak          |  0.79352% | 8525   |  0.794% | 6019   |  0.761% | 
 | 168  | Suicune            |  0.78747% | 8460   |  0.787% | 6234   |  0.788% | 
 | 169  | Primarina          |  0.78570% | 8441   |  0.786% | 6115   |  0.773% | 
 | 170  | Cofagrigus         |  0.78105% | 8391   |  0.781% | 6552   |  0.828% | 
 | 171  | Heracross          |  0.77519% | 8328   |  0.775% | 5675   |  0.717% | 
 | 172  | Latios-Mega        |  0.76895% | 8261   |  0.769% | 5747   |  0.727% | 
 | 173  | Raichu-Alola       |  0.76513% | 8220   |  0.765% | 5676   |  0.718% | 
 | 174  | Ludicolo           |  0.74326% | 7985   |  0.743% | 5589   |  0.707% | 
 | 175  | Bronzong           |  0.73293% | 7874   |  0.733% | 6582   |  0.832% | 
 | 176  | Typhlosion         |  0.72948% | 7837   |  0.729% | 5666   |  0.716% | 
 | 177  | Thundurus          |  0.72939% | 7836   |  0.729% | 6025   |  0.762% | 
 | 178  | Rhyperior          |  0.72874% | 7829   |  0.729% | 5921   |  0.749% | 
 | 179  | Hitmonlee          |  0.71990% | 7734   |  0.720% | 5414   |  0.684% | 
 | 180  | Absol-Mega         |  0.70491% | 7573   |  0.705% | 5703   |  0.721% | 
 | 181  | Donphan            |  0.69365% | 7452   |  0.694% | 5990   |  0.757% | 
 | 182  | Ambipom            |  0.68750% | 7386   |  0.688% | 5710   |  0.722% | 
 | 183  | Shedinja           |  0.68415% | 7350   |  0.684% | 5000   |  0.632% | 
 | 184  | Houndoom-Mega      |  0.66228% | 7115   |  0.662% | 4958   |  0.627% | 
 | 185  | Torterra           |  0.66070% | 7098   |  0.661% | 5290   |  0.669% | 
 | 186  | Eelektross         |  0.65567% | 7044   |  0.656% | 5547   |  0.701% | 
 | 187  | Sharpedo-Mega      |  0.65465% | 7033   |  0.655% | 5063   |  0.640% | 
 | 188  | Politoed           |  0.65418% | 7028   |  0.654% | 5815   |  0.735% | 
 | 189  | Aerodactyl         |  0.64673% | 6948   |  0.647% | 5879   |  0.743% | 
 | 190  | Sigilyph           |  0.64403% | 6919   |  0.644% | 5061   |  0.640% | 
 | 191  | Diggersby          |  0.62877% | 6755   |  0.629% | 4703   |  0.595% | 
 | 192  | Seismitoad         |  0.62477% | 6712   |  0.625% | 5376   |  0.680% | 
 | 193  | Swellow            |  0.61509% | 6608   |  0.615% | 4509   |  0.570% | 
 | 194  | Celebi             |  0.61481% | 6605   |  0.615% | 4746   |  0.600% | 
 | 195  | Luxray             |  0.59954% | 6441   |  0.600% | 4532   |  0.573% | 
 | 196  | Stakataka          |  0.59545% | 6397   |  0.595% | 4896   |  0.619% | 
 | 197  | Alomomola          |  0.59070% | 6346   |  0.591% | 4918   |  0.622% | 
 | 198  | Cradily            |  0.58009% | 6232   |  0.580% | 4494   |  0.568% | 
 | 199  | Yanmega            |  0.57255% | 6151   |  0.573% | 4395   |  0.556% | 
 | 200  | Raikou             |  0.55607% | 5974   |  0.556% | 4326   |  0.547% | 
 | 201  | Aggron             |  0.54835% | 5891   |  0.548% | 4374   |  0.553% | 
 | 202  | Froslass           |  0.54323% | 5836   |  0.543% | 4609   |  0.583% | 
 | 203  | Slowbro-Mega       |  0.53820% | 5782   |  0.538% | 4379   |  0.554% | 
 | 204  | Honchkrow          |  0.53801% | 5780   |  0.538% | 4122   |  0.521% | 
 | 205  | Dusclops           |  0.53224% | 5718   |  0.532% | 4244   |  0.537% | 
 | 206  | Banette-Mega       |  0.53122% | 5707   |  0.531% | 4106   |  0.519% | 
 | 207  | Doublade           |  0.52740% | 5666   |  0.527% | 3888   |  0.492% | 
 | 208  | Florges            |  0.52210% | 5609   |  0.522% | 3868   |  0.489% | 
 | 209  | Scrafty            |  0.52070% | 5594   |  0.521% | 4031   |  0.510% | 
 | 210  | Mienshao           |  0.51558% | 5539   |  0.516% | 4137   |  0.523% | 
 | 211  | Mantine            |  0.51176% | 5498   |  0.512% | 4068   |  0.514% | 
 | 212  | Xatu               |  0.50683% | 5445   |  0.507% | 4142   |  0.524% | 
 | 213  | Minior             |  0.49817% | 5352   |  0.498% | 3812   |  0.482% | 
 | 214  | Pyukumuku          |  0.49808% | 5351   |  0.498% | 3732   |  0.472% | 
 | 215  | Dusknoir           |  0.49082% | 5273   |  0.491% | 4051   |  0.512% | 
 | 216  | Ampharos-Mega      |  0.48868% | 5250   |  0.489% | 3818   |  0.483% | 
 | 217  | Uxie               |  0.48421% | 5202   |  0.484% | 4662   |  0.589% | 
 | 218  | Trevenant          |  0.47816% | 5137   |  0.478% | 3597   |  0.455% | 
 | 219  | Vikavolt           |  0.47127% | 5063   |  0.471% | 3544   |  0.448% | 
 | 220  | Steelix-Mega       |  0.47127% | 5063   |  0.471% | 3892   |  0.492% | 
 | 221  | Terrakion          |  0.47062% | 5056   |  0.471% | 3576   |  0.452% | 
 | 222  | Heliolisk          |  0.46029% | 4945   |  0.460% | 3315   |  0.419% | 
 | 223  | Sableye            |  0.45005% | 4835   |  0.450% | 3599   |  0.455% | 
 | 224  | Tyrantrum          |  0.44931% | 4827   |  0.449% | 3306   |  0.418% | 
 | 225  | Chesnaught         |  0.44819% | 4815   |  0.448% | 3357   |  0.424% | 
 | 226  | Accelgor           |  0.44614% | 4793   |  0.446% | 3621   |  0.458% | 
 | 227  | Persian-Alola      |  0.43897% | 4716   |  0.439% | 3799   |  0.480% | 
 | 228  | Kabutops           |  0.43404% | 4663   |  0.434% | 3354   |  0.424% | 
 | 229  | Spiritomb          |  0.43022% | 4622   |  0.430% | 3421   |  0.432% | 
 | 230  | Entei              |  0.42566% | 4573   |  0.426% | 3139   |  0.397% | 
 | 231  | Slaking            |  0.42427% | 4558   |  0.424% | 3315   |  0.419% | 
 | 232  | Kyurem             |  0.41356% | 4443   |  0.414% | 3105   |  0.393% | 
 | 233  | Cinccino           |  0.40481% | 4349   |  0.405% | 3183   |  0.402% | 
 | 234  | Weezing            |  0.40193% | 4318   |  0.402% | 3512   |  0.444% | 
 | 235  | Comfey             |  0.40146% | 4313   |  0.401% | 2999   |  0.379% | 
 | 236  | Dragalge           |  0.39979% | 4295   |  0.400% | 3125   |  0.395% | 
 | 237  | Sandslash-Alola    |  0.39672% | 4262   |  0.397% | 3194   |  0.404% | 
 | 238  | Articuno           |  0.39606% | 4255   |  0.396% | 2971   |  0.376% | 
 | 239  | Mismagius          |  0.38955% | 4185   |  0.390% | 2645   |  0.334% | 
 | 240  | Raichu             |  0.38731% | 4161   |  0.387% | 3077   |  0.389% | 
 | 241  | Delphox            |  0.38573% | 4144   |  0.386% | 2952   |  0.373% | 
 | 242  | Gallade            |  0.38145% | 4098   |  0.381% | 2829   |  0.358% | 
 | 243  | Camerupt-Mega      |  0.37829% | 4064   |  0.378% | 3073   |  0.388% | 
 | 244  | Ursaring           |  0.37782% | 4059   |  0.378% | 2895   |  0.366% | 
 | 245  | Omastar            |  0.37624% | 4042   |  0.376% | 3038   |  0.384% | 
 | 246  | Leafeon            |  0.37298% | 4007   |  0.373% | 2684   |  0.339% | 
 | 247  | Steelix            |  0.37233% | 4000   |  0.372% | 3176   |  0.402% | 
 | 248  | Magmortar          |  0.36907% | 3965   |  0.369% | 2884   |  0.365% | 
 | 249  | Moltres            |  0.36535% | 3925   |  0.365% | 2857   |  0.361% | 
 | 250  | Claydol            |  0.36423% | 3913   |  0.364% | 3063   |  0.387% | 
 | 251  | Meowstic           |  0.36386% | 3909   |  0.364% | 3011   |  0.381% | 
 | 252  | Jellicent          |  0.36349% | 3905   |  0.363% | 2926   |  0.370% | 
 | 253  | Lanturn            |  0.35250% | 3787   |  0.353% | 2824   |  0.357% | 
 | 254  | Durant             |  0.35204% | 3782   |  0.352% | 2815   |  0.356% | 
 | 255  | Gigalith           |  0.35120% | 3773   |  0.351% | 3182   |  0.402% | 
 | 256  | Tsareena           |  0.34226% | 3677   |  0.342% | 2594   |  0.328% | 
 | 257  | Abomasnow-Mega     |  0.33752% | 3626   |  0.338% | 2615   |  0.331% | 
 | 258  | Golem-Alola        |  0.33696% | 3620   |  0.337% | 2781   |  0.352% | 
 | 259  | Druddigon          |  0.33631% | 3613   |  0.336% | 2982   |  0.377% | 
 | 260  | Meloetta           |  0.33472% | 3596   |  0.335% | 2357   |  0.298% | 
 | 261  | Vivillon           |  0.33193% | 3566   |  0.332% | 2461   |  0.311% | 
 | 262  | Registeel          |  0.33137% | 3560   |  0.331% | 2832   |  0.358% | 
 | 263  | Lycanroc-Midnight  |  0.33007% | 3546   |  0.330% | 2458   |  0.311% | 
 | 264  | Emboar             |  0.32904% | 3535   |  0.329% | 2515   |  0.318% | 
 | 265  | Exeggutor          |  0.32886% | 3533   |  0.329% | 2480   |  0.314% | 
 | 266  | Butterfree         |  0.32346% | 3475   |  0.323% | 2445   |  0.309% | 
 | 267  | Poliwrath          |  0.32327% | 3473   |  0.323% | 2556   |  0.323% | 
 | 268  | Cobalion           |  0.32123% | 3451   |  0.321% | 2562   |  0.324% | 
 | 269  | Slowking           |  0.32020% | 3440   |  0.320% | 2633   |  0.333% | 
 | 270  | Sharpedo           |  0.32002% | 3438   |  0.320% | 2368   |  0.299% | 
 | 271  | Rotom-Mow          |  0.31871% | 3424   |  0.319% | 2673   |  0.338% | 
 | 272  | Victreebel         |  0.31722% | 3408   |  0.317% | 2317   |  0.293% | 
 | 273  | Nidoqueen          |  0.31052% | 3336   |  0.311% | 2645   |  0.334% | 
 | 274  | Rampardos          |  0.31024% | 3333   |  0.310% | 2290   |  0.289% | 
 | 275  | Barbaracle         |  0.30745% | 3303   |  0.307% | 2319   |  0.293% | 
 | 276  | Floatzel           |  0.30261% | 3251   |  0.303% | 2275   |  0.288% | 
 | 277  | Tauros             |  0.29749% | 3196   |  0.297% | 2253   |  0.285% | 
 | 278  | Zygarde-10%        |  0.29712% | 3192   |  0.297% | 2194   |  0.277% | 
 | 279  | Escavalier         |  0.29498% | 3169   |  0.295% | 2329   |  0.294% | 
 | 280  | Electrode          |  0.29488% | 3168   |  0.295% | 2653   |  0.335% | 
 | 281  | Necrozma           |  0.29377% | 3156   |  0.294% | 2158   |  0.273% | 
 | 282  | Hitmontop          |  0.29209% | 3138   |  0.292% | 2352   |  0.297% | 
 | 283  | Komala             |  0.29181% | 3135   |  0.292% | 2134   |  0.270% | 
 | 284  | Samurott           |  0.28790% | 3093   |  0.288% | 2195   |  0.277% | 
 | 285  | Zangoose           |  0.28753% | 3089   |  0.288% | 2183   |  0.276% | 
 | 286  | Golurk             |  0.28530% | 3065   |  0.285% | 2286   |  0.289% | 
 | 287  | Bewear             |  0.28492% | 3061   |  0.285% | 2111   |  0.267% | 
 | 288  | Ninjask            |  0.28167% | 3026   |  0.282% | 2167   |  0.274% | 
 | 289  | Mudsdale           |  0.27962% | 3004   |  0.280% | 2280   |  0.288% | 
 | 290  | Glalie-Mega        |  0.27953% | 3003   |  0.280% | 2260   |  0.286% | 
 | 291  | Braviary           |  0.27664% | 2972   |  0.277% | 2067   |  0.261% | 
 | 292  | Aurorus            |  0.27645% | 2970   |  0.276% | 2099   |  0.265% | 
 | 293  | Togedemaru         |  0.27515% | 2956   |  0.275% | 2242   |  0.283% | 
 | 294  | Avalugg            |  0.27487% | 2953   |  0.275% | 2079   |  0.263% | 
 | 295  | Drifblim           |  0.27394% | 2943   |  0.274% | 2040   |  0.258% | 
 | 296  | Liepard            |  0.27347% | 2938   |  0.273% | 2287   |  0.289% | 
 | 297  | Flareon            |  0.27226% | 2925   |  0.272% | 2146   |  0.271% | 
 | 298  | Dhelmise           |  0.27105% | 2912   |  0.271% | 2045   |  0.259% | 
 | 299  | Lycanroc           |  0.26901% | 2890   |  0.269% | 2168   |  0.274% | 
 | 300  | Hitmonchan         |  0.26854% | 2885   |  0.269% | 2187   |  0.276% | 
 | 301  | Bastiodon          |  0.26603% | 2858   |  0.266% | 2339   |  0.296% | 
 | 302  | Golem              |  0.26370% | 2833   |  0.264% | 2309   |  0.292% | 
 | 303  | Miltank            |  0.26063% | 2800   |  0.261% | 2061   |  0.261% | 
 | 304  | Scyther            |  0.25951% | 2788   |  0.260% | 1970   |  0.249% | 
 | 305  | Vileplume          |  0.25765% | 2768   |  0.258% | 1932   |  0.244% | 
 | 306  | Armaldo            |  0.25207% | 2708   |  0.252% | 2014   |  0.255% | 
 | 307  | Archeops           |  0.25076% | 2694   |  0.251% | 1953   |  0.247% | 
 | 308  | Lilligant          |  0.24685% | 2652   |  0.247% | 1904   |  0.241% | 
