rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
56,Amoonguss,3.26329,120976,3.263,89512,3.178
57,Hoopa-Unbound,3.06411,113592,3.064,79518,2.823
58,Ninetales-Alola,3.03166,112389,3.032,90867,3.226
59,Azumarill,2.96268,109832,2.963,83399,2.961
60,Diancie-Mega,2.85233,105741,2.852,81830,2.905
61,Gyarados,2.71557,100671,2.716,75682,2.687
62,Infernape,2.58755,95925,2.588,73417,2.606
63,Latios-Mega,2.51404,93200,2.514,69088,2.453
64,Tyranitar-Mega,2.43465,90257,2.435,67186,2.385
65,Beedrill-Mega,2.29630,85128,2.296,63996,2.272
66,Cloyster,2.22816,82602,2.228,62290,2.211
67,Scizor,2.20316,81675,2.203,60546,2.149
68,Gallade-Mega,2.13014,78968,2.130,54951,1.951
69,Salamence,2.09404,77630,2.094,54991,1.952
70,Snorlax,2.01258,74610,2.013,54744,1.943
71,Muk-Alola,1.99772,74059,1.998,57524,2.042
72,Breloom,1.98909,73739,1.989,54734,1.943
73,Togekiss,1.95434,72451,1.954,51840,1.840
74,Gastrodon,1.94026,71929,1.940,58020,2.060
75,Marowak-Alola,1.91439,70970,1.914,53664,1.905
76,Shuckle,1.89654,70308,1.897,62702,2.226
77,Thundurus-Therian,1.88653,69937,1.887,54056,1.919
78,Kingdra,1.88599,69917,1.886,48492,1.722
79,Espeon,1.87744,69600,1.877,50702,1.800
80,Arcanine,1.84820,68516,1.848,52437,1.862
81,Araquanid,1.81939,67448,1.819,58378,2.072
82,Manectric-Mega,1.73320,64253,1.733,50886,1.807
83,Nidoking,1.71993,63761,1.720,49046,1.741
84,Conkeldurr,1.71910,63730,1.719,47590,1.689
85,Porygon-Z,1.71198,63466,1.712,44646,1.585
86,Gardevoir-Mega,1.70534,63220,1.705,43144,1.532
87,Umbreon,1.68764,62564,1.688,44180,1.568
88,Staraptor,1.68430,62440,1.684,46158,1.639
89,Goodra,1.67267,62009,1.673,45985,1.633
90,Latias-Mega,1.63925,60770,1.639,43943,1.560
91,Metagross,1.63059,60449,1.631,45235,1.606
92,Xurkitree,1.60858,59633,1.609,43173,1.533
93,Galvantula,1.54355,57222,1.544,49804,1.768
94,Kommo-o,1.52248,56441,1.522,40358,1.433
95,Hydreigon,1.51546,56181,1.515,40723,1.446
96,Jolteon,1.47657,54739,1.477,41710,1.481
97,Milotic,1.46362,54259,1.464,41114,1.460
98,Garchomp-Mega,1.44560,53591,1.446,38208,1.356
99,Starmie,1.42461,52813,1.425,38086,1.352
100,Ditto,1.42456,52811,1.425,38392,1.363
101,Hippowdon,1.40916,52240,1.409,44821,1.591
102,Volcanion,1.37458,50958,1.375,39891,1.416
103,Quagsire,1.34118,49720,1.341,36139,1.283
104,Buzzwole,1.32618,49164,1.326,36137,1.283
105,Chandelure,1.32284,49040,1.323,35765,1.270
106,Alakazam,1.31448,48730,1.314,32412,1.151
107,Lucario,1.28667,47699,1.287,33731,1.197
108,Talonflame,1.27485,47261,1.275,33760,1.199
109,Tentacruel,1.24588,46187,1.246,35726,1.268
110,Crobat,1.22257,45323,1.223,33985,1.207
111,Heracross-Mega,1.21122,44902,1.211,31721,1.126
112,Darmanitan,1.21022,44865,1.210,33933,1.205
113,Incineroar,1.19627,44348,1.196,35662,1.266
114,Manaphy,1.19395,44262,1.194,32026,1.137
115,Sceptile-Mega,1.18937,44092,1.189,31251,1.109
116,Sylveon,1.14769,42547,1.148,29171,1.036
117,Latias,1.13893,42222,1.139,29618,1.051
118,Blissey,1.13299,42002,1.133,29969,1.064
119,Venusaur,1.07955,40021,1.080,28934,1.027
120,Scolipede,1.05908,39262,1.059,28899,1.026
121,Salazzle,1.04945,38905,1.049,28537,1.013
122,Porygon2,1.02404,37963,1.024,28856,1.024
123,Cresselia,1.01028,37453,1.010,28185,1.001
124,Empoleon,1.00359,37205,1.004,29205,1.037
125,Nihilego,1.00227,37156,1.002,28308,1.005
126,Azelf,0.98989,36697,0.990,33439,1.187
127,Reuniclus,0.95064,35242,0.951,25378,0.901
128,Thundurus,0.94018,34854,0.940,26503,0.941
129,Krookodile,0.93848,34791,0.938,26103,0.927
130,Forretress,0.92634,34341,0.926,29755,1.056
131,Slowbro,0.89572,33206,0.896,24432,0.867
132,Suicune,0.89019,33001,0.890,25105,0.891
133,Aerodactyl-Mega,0.88995,32992,0.890,24084,0.855
134,Smeargle,0.88782,32913,0.888,29478,1.047
135,Ribombee,0.86305,31995,0.863,27798,0.987
136,Mantine,0.85914,31850,0.859,24734,0.878
137,Altaria-Mega,0.85874,31835,0.859,23093,0.820
138,Vaporeon,0.85744,31787,0.857,23417,0.831
139,Klefki,0.85267,31610,0.853,26664,0.947
140,Swampert,0.81874,30352,0.819,25266,0.897
141,Mandibuzz,0.80894,29989,0.809,23067,0.819
142,Torkoal,0.80501,29843,0.805,26689,0.947
143,Electivire,0.79473,29462,0.795,21404,0.760
144,Haxorus,0.78720,29183,0.787,19648,0.698
145,Whimsicott,0.77879,28871,0.779,22003,0.781
146,Aggron-Mega,0.77849,28860,0.778,23057,0.819
147,Crawdaunt,0.76427,28333,0.764,20760,0.737
148,Primarina,0.76112,28216,0.761,21387,0.759
149,Politoed,0.75650,28045,0.757,24002,0.852
150,Pidgeot-Mega,0.73743,27338,0.737,20378,0.723
151,Lycanroc-Dusk,0.71167,26383,0.712,19443,0.690
152,Zoroark,0.70145,26004,0.701,12270,0.436
153,Stakataka,0.70145,26004,0.701,19536,0.694
154,Feraligatr,0.69997,25949,0.700,18795,0.667
155,Roserade,0.69031,25591,0.690,19009,0.675
156,Gardevoir,0.68257,25304,0.683,17386,0.617
157,Diggersby,0.67442,25002,0.674,18723,0.665
158,Blastoise-Mega,0.67170,24901,0.672,19150,0.680
159,Donphan,0.66681,24720,0.667,20483,0.727
160,Machamp,0.66541,24668,0.665,18652,0.662
161,Cofagrigus,0.66058,24489,0.661,18963,0.673
162,Rotom-Heat,0.64715,23991,0.647,19370,0.688
163,Slowbro-Mega,0.64672,23975,0.647,17894,0.635
164,Ninetales,0.64658,23970,0.647,18347,0.651
165,Sharpedo-Mega,0.63970,23715,0.640,16322,0.579
166,Raichu-Alola,0.62983,23349,0.630,16138,0.573
167,Decidueye,0.61659,22858,0.617,16445,0.584
168,Noivern,0.60804,22541,0.608,16232,0.576
169,Houndoom-Mega,0.57666,21378,0.577,15373,0.546
170,Alomomola,0.57604,21355,0.576,16428,0.583
171,Terrakion,0.57138,21182,0.571,15440,0.548
172,Florges,0.56453,20928,0.565,14882,0.528
173,Absol-Mega,0.55306,20503,0.553,15743,0.559
174,Sceptile,0.54732,20290,0.547,13876,0.493
175,Golisopod,0.53858,19966,0.539,15312,0.544
176,Flygon,0.52361,19411,0.524,14092,0.500
177,Pikachu,0.52091,19311,0.521,14353,0.510
178,Shedinja,0.51705,19168,0.517,12683,0.450
179,Heracross,0.51325,19027,0.513,13494,0.479
180,Seismitoad,0.50934,18882,0.509,15541,0.552
181,Typhlosion,0.50348,18665,0.503,13711,0.487
182,Slurpuff,0.50292,18644,0.503,14089,0.500
183,Raikou,0.50170,18599,0.502,13626,0.484
184,Uxie,0.48080,17824,0.481,16277,0.578
185,Ludicolo,0.47141,17476,0.471,12817,0.455
186,Bronzong,0.46866,17374,0.469,14596,0.518
187,Banette-Mega,0.46747,17330,0.467,12555,0.446
188,Eelektross,0.46299,17164,0.463,12826,0.455
189,Scrafty,0.45741,16957,0.457,12483,0.443
190,Minior,0.45522,16876,0.455,11919,0.423
191,Ambipom,0.45490,16864,0.455,13237,0.470
192,Lapras,0.45193,16754,0.452,12451,0.442
193,Toxicroak,0.44400,16460,0.444,11752,0.417
194,Pyukumuku,0.44060,16334,0.441,12212,0.434
195,Accelgor,0.43815,16243,0.438,13009,0.462
196,Drapion,0.43386,16084,0.434,11796,0.419
197,Blastoise,0.43189,16011,0.432,12050,0.428
198,Rhyperior,0.42717,15836,0.427,12011,0.426
199,Swellow,0.41908,15536,0.419,11318,0.402
200,Celebi,0.40883,15156,0.409,11161,0.396
201,Froslass,0.40745,15105,0.407,12237,0.434
202,Doublade,0.40721,15096,0.407,11247,0.399
203,Xatu,0.39990,14825,0.400,11282,0.401
204,Honchkrow,0.39914,14797,0.399,10388,0.369
205,Entei,0.39278,14561,0.393,10908,0.387
206,Charizard,0.38833,14396,0.388,10756,0.382
207,Ampharos-Mega,0.38018,14094,0.380,10124,0.359
208,Dusclops,0.38007,14090,0.380,10691,0.380
209,Sigilyph,0.37765,14000,0.378,9944,0.353
210,Heliolisk,0.37743,13992,0.377,9795,0.348
211,Tyrantrum,0.36713,13610,0.367,9512,0.338
212,Camerupt-Mega,0.36667,13593,0.367,10587,0.376
213,Steelix-Mega,0.36529,13542,0.365,10841,0.385
214,Mienshao,0.36106,13385,0.361,9998,0.355
215,Hitmonlee,0.36084,13377,0.361,9513,0.338
216,Trevenant,0.36068,13371,0.361,9636,0.342
217,Weezing,0.35035,12988,0.350,10333,0.367
218,Necrozma,0.34978,12967,0.350,9054,0.321
219,Aerodactyl,0.34746,12881,0.347,10669,0.379
220,Torterra,0.34261,12701,0.343,9508,0.338
221,Malamar,0.33829,12541,0.338,9284,0.330
222,Chesnaught,0.33508,12422,0.335,9113,0.324
223,Tornadus,0.33333,12357,0.333,9222,0.327
224,Sableye,0.32456,12032,0.325,8973,0.319
225,Leafeon,0.31987,11858,0.320,8080,0.287
226,Miltank,0.31749,11770,0.317,8937,0.317
227,Dhelmise,0.31455,11661,0.315,8687,0.308
228,Delphox,0.31452,11660,0.315,8532,0.303
229,Luxray,0.30994,11490,0.310,8342,0.296
230,Tsareena,0.30436,11283,0.304,8462,0.300
231,Vikavolt,0.30042,11137,0.300,8129,0.289
232,Cradily,0.29972,11111,0.300,8135,0.289
233,Aggron,0.29910,11088,0.299,8444,0.300
234,Linoone,0.29734,11023,0.297,7671,0.272
235,Kabutops,0.29718,11017,0.297,7641,0.271
236,Golem-Alola,0.29710,11014,0.297,8283,0.294
237,Dragalge,0.29602,10974,0.296,7824,0.278
238,Steelix,0.29292,10859,0.293,8412,0.299
239,Sandslash-Alola,0.29281,10855,0.293,8006,0.284
240,Cinccino,0.29276,10853,0.293,7684,0.273
241,Dusknoir,0.29192,10822,0.292,8025,0.285
242,Raichu,0.29060,10773,0.291,7790,0.277
243,Nidoqueen,0.28947,10731,0.289,8829,0.313
244,Avalugg,0.28914,10719,0.289,7798,0.277
245,Slowking,0.28450,10547,0.285,7951,0.282
246,Jellicent,0.28272,10481,0.283,7677,0.273
247,Cobalion,0.28226,10464,0.282,7889,0.280
248,Slaking,0.27830,10317,0.278,7716,0.274
249,Mismagius,0.27493,10192,0.275,7390,0.262
250,Lanturn,0.26147,9693,0.261,7508,0.267
251,Yanmega,0.26085,9670,0.261,6786,0.241
252,Gigalith,0.25960,9624,0.260,7828,0.278
253,Meloetta,0.25618,9497,0.256,6527,0.232
254,Rotom-Mow,0.25532,9465,0.255,7342,0.261
255,Abomasnow-Mega,0.24563,9106,0.246,6961,0.247
256,Durant,0.24355,9029,0.244,6585,0.234
257,Mudsdale,0.24245,8988,0.242,7038,0.250
258,Omastar,0.24153,8954,0.242,6718,0.238
259,Persian-Alola,0.23767,8811,0.238,7182,0.255
260,Poliwrath,0.23449,8693,0.234,6271,0.223
261,Ursaring,0.23263,8624,0.233,6197,0.220
262,Registeel,0.23204,8602,0.232,6772,0.240
263,Gallade,0.22729,8426,0.227,5767,0.205
264,Claydol,0.22591,8375,0.226,6868,0.244
265,Vivillon,0.22508,8344,0.225,6341,0.225
266,Lycanroc,0.22432,8316,0.224,6175,0.219
267,Spiritomb,0.22197,8229,0.222,6175,0.219
268,Hitmontop,0.22181,8223,0.222,6173,0.219
269,Moltres,0.22146,8210,0.221,6122,0.217
270,Bewear,0.22122,8201,0.221,5813,0.206
271,Exeggutor-Alola,0.22119,8200,0.221,6076,0.216
272,Ninjask,0.20908,7751,0.209,5551,0.197
273,Magmortar,0.20795,7709,0.208,5787,0.205
274,Cryogonal,0.20771,7700,0.208,5860,0.208
275,Braviary,0.20676,7665,0.207,5511,0.196
276,Sharpedo,0.20587,7632,0.206,5473,0.194
277,Druddigon,0.20582,7630,0.206,6555,0.233
278,Togedemaru,0.20301,7526,0.203,5768,0.205
279,Golurk,0.20118,7458,0.201,5598,0.199
280,Tauros,0.20039,7429,0.200,5316,0.189
281,Rhydon,0.20015,7420,0.200,5874,0.209
282,Archeops,0.19923,7386,0.199,5439,0.193
283,Electrode,0.19586,7261,0.196,6133,0.218
284,Emboar,0.19484,7223,0.195,5540,0.197
285,Articuno,0.19408,7195,0.194,5161,0.183
286,Golem,0.19389,7188,0.194,5839,0.207
287,Flareon,0.18917,7013,0.189,5227,0.186
288,Scyther,0.18718,6939,0.187,4919,0.175
289,Zangoose,0.18615,6901,0.186,4960,0.176
290,Comfey,0.18607,6898,0.186,4869,0.173
291,Lurantis,0.18596,6894,0.186,5007,0.178
292,Meowstic,0.18548,6876,0.185,5504,0.195
293,Glalie-Mega,0.18491,6855,0.185,4927,0.175
294,Rampardos,0.18437,6835,0.184,4660,0.165
295,Exeggutor,0.18370,6810,0.184,4812,0.171
296,Magneton,0.18281,6777,0.183,5223,0.185
297,Liepard,0.18262,6770,0.183,5144,0.183
298,Lycanroc-Midnight,0.18143,6726,0.181,4838,0.172
299,Vileplume,0.18016,6679,0.180,4995,0.177
300,Kecleon,0.17968,6661,0.180,4936,0.175
301,Shaymin,0.17593,6522,0.176,4628,0.164
302,Aron,0.17458,6472,0.175,4268,0.152
303,Victreebel,0.17183,6370,0.172,4407,0.156
304,Exploud,0.16956,6286,0.170,4756,0.169
305,Hoopa,0.16651,6173,0.167,4002,0.142
306,Houndoom,0.16293,6040,0.163,4196,0.149
307,Pangoro,0.16158,5990,0.162,4292,0.152
308,Kyurem,0.16039,5946,0.160,4290,0.152
309,Regice,0.16015,5937,0.160,4171,0.148
310,Masquerain,0.15942,5910,0.159,4980,0.177
311,Drampa,0.15737,5834,0.157,3943,0.140
312,Glaceon,0.15537,5760,0.155,3866,0.137
313,Stoutland,0.15486,5741,0.155,4164,0.148
314,Venomoth,0.15386,5704,0.154,4015,0.143
315,Diancie,0.15044,5577,0.150,4230,0.150
316,Escavalier,0.15020,5568,0.150,4164,0.148
317,Palossand,0.14979,5553,0.150,4127,0.147
318,Hitmonchan,0.14693,5447,0.147,4114,0.146
319,Floatzel,0.14561,5398,0.146,3913,0.139
320,Beartic,0.14537,5389,0.145,3788,0.134
321,Clawitzer,0.14518,5382,0.145,3976,0.141
322,Walrein,0.14275,5292,0.143,3925,0.139
323,Turtonator,0.14172,5254,0.142,3952,0.140
324,Sawk,0.14005,5192,0.140,3605,0.128
325,Komala,0.13905,5155,0.139,3572,0.127
326,Pyroar,0.13485,4999,0.135,3576,0.127
327,Ampharos,0.13479,4997,0.135,3513,0.125
328,Drifblim,0.13406,4970,0.134,3539,0.126
329,Rapidash,0.13382,4961,0.134,3588,0.127
330,Hariyama,0.13336,4944,0.133,3709,0.132
331,Aurorus,0.13239,4908,0.132,3697,0.131
332,Manectric,0.12848,4763,0.128,3538,0.126
333,Samurott,0.12708,4711,0.127,3499,0.124
334,Toucannon,0.12689,4704,0.127,3254,0.116
335,Lilligant,0.12551,4653,0.126,3179,0.113
336,Meganium,0.12460,4619,0.125,3380,0.120
337,Carracosta,0.12406,4599,0.124,3319,0.118
338,Primeape,0.12354,4580,0.124,3280,0.116
339,Shiinotic,0.12236,4536,0.122,3306,0.117
340,Armaldo,0.12136,4499,0.121,3327,0.118
341,Shiftry,0.12125,4495,0.121,3260,0.116
342,Cacturne,0.11756,4358,0.118,3105,0.110
343,Medicham,0.11745,4354,0.117,3063,0.109
344,Nosepass,0.11704,4339,0.117,3305,0.117
345,Silvally,0.11704,4339,0.117,3475,0.123
346,Zygarde-10,0.11688,4333,0.117,3175,0.113
347,Audino-Mega,0.11594,4298,0.116,3019,0.107
348,Granbull,0.11462,4249,0.115,3087,0.110
349,Kingler,0.11426,4236,0.114,3067,0.109
350,Guzzlord,0.11370,4215,0.114,3147,0.112
351,Absol,0.11351,4208,0.114,2950,0.105
352,Bastiodon,0.11238,4166,0.112,3301,0.117
353,Sawsbuck,0.11208,4155,0.112,2810,0.100
354,Ariados,0.11194,4150,0.112,3532,0.125
355,Barbaracle,0.11046,4095,0.110,2918,0.104
356,Bouffalant,0.11019,4085,0.110,2898,0.103
357,Qwilfish,0.10981,4071,0.110,3099,0.110
358,Mimikyu-Totem,0.10941,4056,0.109,2727,0.097
359,Dugtrio,0.10895,4039,0.109,3120,0.111
360,Dodrio,0.10798,4003,0.108,2805,0.100
361,Probopass,0.10776,3995,0.108,3124,0.111
362,Wobbuffet,0.10655,3950,0.107,2928,0.104
363,Regirock,0.10515,3898,0.105,3069,0.109
364,Wigglytuff,0.10229,3792,0.102,2656,0.094
365,Wishiwashi,0.10188,3777,0.102,2679,0.095
366,Klinklang,0.10140,3759,0.101,2780,0.099
367,Crustle,0.10126,3754,0.101,2799,0.099
368,Virizion,0.10072,3734,0.101,2651,0.094
369,Pineco,0.09889,3666,0.099,2881,0.102
370,Rattata,0.09867,3658,0.099,2607,0.093
371,Swoobat,0.09838,3647,0.098,2469,0.088
372,Leavanny,0.09741,3611,0.097,2867,0.102
373,Sandslash,0.09649,3577,0.096,2673,0.095
374,Cottonee,0.09627,3569,0.096,2417,0.086
375,Mr.Mime,0.09565,3546,0.096,2696,0.096
376,Tangela,0.09422,3493,0.094,2577,0.091
377,Carbink,0.09339,3462,0.093,3007,0.107
378,Arbok,0.09304,3449,0.093,2476,0.088
379,Crabominable,0.09244,3427,0.092,2426,0.086
380,Gourgeist-Super,0.09242,3426,0.092,2552,0.091
381,Bellossom,0.09150,3392,0.091,2379,0.084
382,Persian,0.09109,3377,0.091,2546,0.090
383,Marowak,0.09066,3361,0.091,2450,0.087
384,Audino,0.08996,3335,0.090,2487,0.088
385,Stunfisk,0.08991,3333,0.090,2685,0.095
386,Murkrow,0.08767,3250,0.088,2397,0.085
387,Chatot,0.08729,3236,0.087,2500,0.089
388,Jynx,0.08675,3216,0.087,2187,0.078
389,Emolga,0.08645,3205,0.086,2470,0.088
390,Wailord,0.08635,3201,0.086,2391,0.085
391,Jumpluff,0.08548,3169,0.085,2268,0.081
392,Dugtrio-Alola,0.08532,3163,0.085,2397,0.085
393,Golduck,0.08475,3142,0.085,2279,0.081
394,Raticate,0.08467,3139,0.085,2332,0.083
395,Gogoat,0.08465,3138,0.085,2111,0.075
396,Vespiquen,0.08322,3085,0.083,2076,0.074
397,Noctowl,0.08211,3044,0.082,2229,0.079
398,Gligar,0.08208,3043,0.082,2450,0.087
399,Zebstrika,0.08017,2972,0.080,2079,0.074
400,Bruxish,0.07993,2963,0.080,2006,0.071
401,Muk,0.07990,2962,0.080,2216,0.079
402,Magnemite,0.07920,2936,0.079,1894,0.067
403,Rotom-Frost,0.07871,2918,0.079,2161,0.077
404,Dedenne,0.07809,2895,0.078,2111,0.075
405,Vanilluxe,0.07717,2861,0.077,2103,0.075
406,Butterfree,0.07674,2845,0.077,2136,0.076
407,Regigigas,0.07637,2831,0.076,2133,0.076
408,Tropius,0.07548,2798,0.075,2023,0.072
409,Bibarel,0.07405,2745,0.074,2019,0.072
410,Eevee,0.07264,2693,0.073,1991,0.071
411,Taillow,0.07253,2689,0.073,1550,0.055
412,Abomasnow,0.07221,2677,0.072,2000,0.071
413,Lickilicky,0.07070,2621,0.071,1941,0.069
414,Unfezant,0.06860,2543,0.069,1846,0.066
415,Camerupt,0.06757,2505,0.068,1958,0.070
416,Skuntank,0.06676,2475,0.067,1764,0.063
417,Golbat,0.06657,2468,0.067,1941,0.069
418,Pidgeot,0.06366,2360,0.064,1710,0.061
419,Garbodor,0.06304,2337,0.063,1753,0.062
420,Magcargo,0.06234,2311,0.062,1764,0.063
421,Lopunny,0.06150,2280,0.062,1690,0.060
422,Type:Null,0.06102,2262,0.061,1722,0.061
423,Pachirisu,0.06091,2258,0.061,1741,0.062
424,Altaria,0.05964,2211,0.060,1528,0.054
425,Dunsparce,0.05945,2204,0.059,1615,0.057
426,Gorebyss,0.05802,2151,0.058,1560,0.055
427,Mightyena,0.05716,2119,0.057,1497,0.053
428,Seviper,0.05713,2118,0.057,1622,0.058
429,Piloswine,0.05419,2009,0.054,1678,0.060
430,Togetic,0.05379,1994,0.054,1455,0.052
431,Seaking,0.05252,1947,0.053,1411,0.050
432,Furfrou,0.05195,1926,0.052,1359,0.048
433,Rotom,0.05071,1880,0.051,1518,0.054
434,Kangaskhan,0.05004,1855,0.050,1374,0.049
435,Farfetch'd,0.04931,1828,0.049,1282,0.046
436,Oranguru,0.04826,1789,0.048,1294,0.046
437,Swanna,0.04804,1781,0.048,1335,0.047
438,Combusken,0.04804,1781,0.048,1339,0.048
439,Haunter,0.04769,1768,0.048,1323,0.047
440,Mawile,0.04629,1716,0.046,1251,0.044
441,Musharna,0.04594,1703,0.046,1210,0.043
442,Beheeyem,0.04534,1681,0.045,1165,0.041
443,Silvally-Fire,0.04513,1673,0.045,1268,0.045
444,Mesprit,0.04427,1641,0.044,1313,0.047
445,Silvally-Steel,0.04410,1635,0.044,1312,0.047
446,Aromatisse,0.04275,1585,0.043,1011,0.036
447,Dewgong,0.04251,1576,0.043,1132,0.040
448,Spinda,0.04165,1544,0.042,1248,0.044
449,Gothitelle,0.04119,1527,0.041,1031,0.037
450,Raticate-Alola,0.04095,1518,0.041,1115,0.040
451,Whiscash,0.04060,1505,0.041,1137,0.040
452,Sudowoodo,0.04054,1503,0.041,1169,0.042
453,Passimian,0.04022,1491,0.040,992,0.035
454,Dragonair,0.03963,1469,0.040,916,0.033
455,Hypno,0.03911,1450,0.039,1034,0.037
456,Rotom-Fan,0.03901,1446,0.039,1109,0.039
457,Parasect,0.03704,1373,0.037,1036,0.037
458,Furret,0.03677,1363,0.037,1025,0.036
459,Sneasel,0.03655,1355,0.037,1073,0.038
460,Solosis,0.03652,1354,0.037,848,0.030
461,Octillery,0.03596,1333,0.036,972,0.035
462,Relicanth,0.03536,1311,0.035,979,0.035
463,Chimecho,0.03442,1276,0.034,936,0.033
464,Grumpig,0.03402,1261,0.034,900,0.032
465,Throh,0.03345,1240,0.033,916,0.033
466,Fearow,0.03339,1238,0.033,925,0.033
467,Huntail,0.03283,1217,0.033,833,0.030
468,Salazzle-Totem,0.03221,1194,0.032,904,0.032
469,Onix,0.03180,1179,0.032,1010,0.036
470,Kricketune,0.03172,1176,0.032,977,0.035
471,Pinsir,0.03161,1172,0.032,852,0.030
472,Purugly,0.03126,1159,0.031,850,0.030
473,Girafarig,0.03124,1158,0.031,819,0.029
474,Electabuzz,0.03102,1150,0.031,862,0.031
475,Silvally-Ground,0.03070,1138,0.031,883,0.031
476,Banette,0.02970,1101,0.030,809,0.029
477,Volbeat,0.02943,1091,0.029,832,0.030
478,Delcatty,0.02924,1084,0.029,790,0.028
479,Silvally-Water,0.02881,1068,0.029,805,0.029
480,Vigoroth,0.02878,1067,0.029,723,0.026
481,Corsola,0.02862,1061,0.029,783,0.028
482,Maractus,0.02840,1053,0.028,734,0.026
483,Solrock,0.02808,1041,0.028,832,0.030
484,Oricorio,0.02800,1038,0.028,771,0.027
485,Clefairy,0.02800,1038,0.028,749,0.027
486,Silvally-Ghost,0.02792,1035,0.028,787,0.028
487,Magikarp,0.02708,1004,0.027,646,0.023
488,Munchlax,0.02687,996,0.027,676,0.024
489,Swalot,0.02633,976,0.026,721,0.026
490,Simipour,0.02630,975,0.026,708,0.025
491,Silvally-Fairy,0.02627,974,0.026,725,0.026
492,Castform,0.02617,970,0.026,705,0.025
493,Illumise,0.02592,961,0.026,708,0.025
494,Misdreavus,0.02590,960,0.026,763,0.027
495,Ferroseed,0.02565,951,0.026,801,0.028
496,Marowak-Alola-Totem,0.02563,950,0.026,646,0.023
497,Delibird,0.02498,926,0.025,726,0.026
498,Riolu,0.02463,913,0.025,681,0.024
499,Silvally-Electric,0.02452,909,0.025,657,0.023
500,Glalie,0.02409,893,0.024,638,0.023
501,Magmar,0.02363,876,0.024,660,0.023
502,Kommo-o-Totem,0.02341,868,0.023,655,0.023
503,Clamperl,0.02320,860,0.023,627,0.022
504,Beedrill,0.02320,860,0.023,634,0.023
505,Silvally-Ice,0.02274,843,0.023,507,0.018
506,Poipole,0.02263,839,0.023,593,0.021
507,Basculin,0.02244,832,0.022,619,0.022
508,Braixen,0.02193,813,0.022,608,0.022
509,Bayleef,0.02188,811,0.022,561,0.020
510,Simisage,0.02188,811,0.022,585,0.021
511,Gumshoos,0.02142,794,0.021,547,0.019
