rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
71,Muk-Alola,1.88501,49641,1.885,37919,1.893
72,Hoopa-Unbound,1.83739,48387,1.837,33095,1.652
73,Manaphy,1.77922,46855,1.779,33472,1.671
74,Staraptor,1.77850,46836,1.778,34971,1.746
75,Gallade-Mega,1.75894,46321,1.759,32973,1.646
76,Mamoswine,1.75207,46140,1.752,37265,1.861
77,Garchomp-Mega,1.73623,45723,1.736,33418,1.669
78,Conkeldurr,1.71979,45290,1.720,34025,1.699
79,Latios,1.70054,44783,1.701,32166,1.606
80,Espeon,1.69450,44624,1.694,33069,1.651
81,Umbreon,1.67460,44100,1.675,31200,1.558
82,Araquanid,1.66283,43790,1.663,37861,1.890
83,Kingdra,1.65778,43657,1.658,30756,1.536
84,Thundurus-Therian,1.65208,43507,1.652,33646,1.680
85,Marowak-Alola,1.63044,42937,1.630,32546,1.625
86,Shuckle,1.61620,42562,1.616,36883,1.842
87,Chandelure,1.61309,42480,1.613,31147,1.555
88,Venusaur,1.60336,42224,1.603,31150,1.555
89,Goodra,1.55916,41060,1.559,30730,1.534
90,Gardevoir-Mega,1.54056,40570,1.541,27413,1.369
91,Galvantula,1.51914,40006,1.519,34554,1.725
92,Manectric-Mega,1.51265,39835,1.513,31901,1.593
93,Metagross,1.45219,38243,1.452,28269,1.411
94,Gastrodon,1.44593,38078,1.446,30030,1.499
95,Alakazam,1.44035,37931,1.440,24795,1.238
96,Torkoal,1.43822,37875,1.438,34543,1.725
97,Porygon-Z,1.42945,37644,1.429,27062,1.351
98,Arcanine,1.41525,37270,1.415,28691,1.432
99,Lucario,1.41263,37201,1.413,26162,1.306
100,Crawdaunt,1.39125,36638,1.391,26912,1.344
101,Cresselia,1.37716,36267,1.377,27260,1.361
102,Xurkitree,1.34929,35533,1.349,25953,1.296
103,Hippowdon,1.34819,35504,1.348,30428,1.519
104,Nidoking,1.33672,35202,1.337,26981,1.347
105,Volcanion,1.33262,35094,1.333,27498,1.373
106,Milotic,1.31887,34732,1.319,26168,1.307
107,Darmanitan,1.30133,34270,1.301,25875,1.292
108,Blissey,1.29609,34132,1.296,24819,1.239
109,Reuniclus,1.29563,34120,1.296,24559,1.226
110,Incineroar,1.27949,33695,1.279,26467,1.321
111,Scolipede,1.26677,33360,1.267,24424,1.219
112,Buzzwole,1.24707,32841,1.247,24047,1.201
113,Quagsire,1.21422,31976,1.214,23694,1.183
114,Heracross-Mega,1.19971,31594,1.200,22503,1.124
115,Crobat,1.19766,31540,1.198,23710,1.184
116,Amoonguss,1.17541,30954,1.175,23286,1.163
117,Jolteon,1.15726,30476,1.157,22847,1.141
118,Ribombee,1.15134,30320,1.151,26234,1.310
119,Tentacruel,1.13243,29822,1.132,22378,1.117
120,Golisopod,1.12183,29543,1.122,22309,1.114
121,Aerodactyl-Mega,1.10664,29143,1.107,21282,1.063
122,Nihilego,1.08219,28499,1.082,21232,1.060
123,Salazzle,1.06688,28096,1.067,20782,1.038
124,Sceptile-Mega,1.06047,27927,1.060,19989,0.998
125,Krookodile,1.03757,27324,1.038,20504,1.024
126,Starmie,1.03582,27278,1.036,19986,0.998
127,Empoleon,1.03559,27272,1.036,21791,1.088
128,Forretress,1.03244,27189,1.032,23612,1.179
129,Slowbro,0.98718,25997,0.987,20342,1.016
130,Talonflame,0.96098,25307,0.961,18195,0.908
131,Klefki,0.94465,24877,0.945,20124,1.005
132,Sylveon,0.93785,24698,0.938,16811,0.839
133,Porygon2,0.93311,24573,0.933,18974,0.947
134,Altaria-Mega,0.92995,24490,0.930,17814,0.889
135,Aggron-Mega,0.90816,23916,0.908,19691,0.983
136,Gardevoir,0.90664,23876,0.907,16320,0.815
137,Haxorus,0.88773,23378,0.888,15848,0.791
138,Latios-Mega,0.85701,22569,0.857,16637,0.831
139,Swampert,0.82849,21818,0.828,18187,0.908
140,Zoroark,0.82598,21752,0.826,10089,0.504
141,Thundurus,0.80825,21285,0.808,16167,0.807
142,Latias,0.80259,21136,0.803,15102,0.754
143,Suicune,0.79386,20906,0.794,15569,0.777
144,Cofagrigus,0.78744,20737,0.787,16535,0.826
145,Slurpuff,0.78171,20586,0.782,14960,0.747
146,Feraligatr,0.77541,20420,0.775,14518,0.725
147,Rotom-Heat,0.74962,19741,0.750,15887,0.793
148,Azelf,0.74108,19516,0.741,17352,0.866
149,Stakataka,0.71776,18902,0.718,13815,0.690
150,Uxie,0.69627,18336,0.696,17109,0.854
151,Whimsicott,0.69513,18306,0.695,13935,0.696
152,Diggersby,0.67907,17883,0.679,13284,0.663
153,Electivire,0.67538,17786,0.675,13178,0.658
154,Bronzong,0.67322,17729,0.673,15413,0.770
155,Roserade,0.66840,17602,0.668,12980,0.648
156,Mandibuzz,0.66403,17487,0.664,13145,0.656
157,Vaporeon,0.66118,17412,0.661,12806,0.639
158,Primarina,0.65116,17148,0.651,12749,0.637
159,Machamp,0.64941,17102,0.649,12882,0.643
160,Seismitoad,0.64539,16996,0.645,14485,0.723
161,Blastoise-Mega,0.64163,16897,0.642,12947,0.646
162,Noivern,0.63863,16818,0.639,12386,0.618
163,Ninetales,0.63077,16611,0.631,13081,0.653
164,Lycanroc-Dusk,0.62902,16565,0.629,12088,0.604
165,Smeargle,0.62689,16509,0.627,14882,0.743
166,Sceptile,0.62663,16502,0.627,11567,0.578
167,Malamar,0.61675,16242,0.617,11827,0.591
168,Flygon,0.61110,16093,0.611,11898,0.594
169,Linoone,0.60495,15931,0.605,11465,0.572
170,Pidgeot-Mega,0.59219,15595,0.592,11786,0.588
171,Decidueye,0.58417,15384,0.584,11293,0.564
172,Pyukumuku,0.57768,15213,0.578,11185,0.558
173,Typhlosion,0.57293,15088,0.573,11084,0.553
174,Alomomola,0.57001,15011,0.570,11324,0.565
175,Toxicroak,0.56595,14904,0.566,10548,0.527
176,Politoed,0.56545,14891,0.565,12573,0.628
177,Sharpedo-Mega,0.56526,14886,0.565,10228,0.511
178,Houndoom-Mega,0.56454,14867,0.565,10728,0.536
179,Ludicolo,0.55911,14724,0.559,10563,0.527
180,Donphan,0.55638,14652,0.556,12112,0.605
181,Froslass,0.55228,14544,0.552,11500,0.574
182,Absol-Mega,0.55087,14507,0.551,10931,0.546
183,Slowbro-Mega,0.53690,14139,0.537,10688,0.534
184,Drapion,0.52118,13725,0.521,10175,0.508
185,Raichu-Alola,0.51901,13668,0.519,9818,0.490
186,Camerupt-Mega,0.51586,13585,0.516,10747,0.537
187,Mantine,0.51457,13551,0.515,10265,0.513
188,Rhyperior,0.50572,13318,0.506,10189,0.509
189,Swellow,0.49505,13037,0.495,9308,0.465
190,Banette-Mega,0.49319,12988,0.493,9848,0.492
191,Pikachu,0.48882,12873,0.489,9331,0.466
192,Aerodactyl,0.48647,12811,0.486,11130,0.556
193,Minior,0.48271,12712,0.483,8990,0.449
194,Shedinja,0.47755,12576,0.478,8445,0.422
195,Eelektross,0.47747,12574,0.477,9706,0.485
196,Blastoise,0.47109,12406,0.471,9465,0.473
197,Lapras,0.46650,12285,0.466,9045,0.452
198,Ambipom,0.46221,12172,0.462,9306,0.465
199,Persian-Alola,0.45575,12002,0.456,9781,0.488
200,Dusknoir,0.45442,11967,0.454,9338,0.466
201,Xatu,0.44770,11790,0.448,9283,0.463
202,Doublade,0.44307,11668,0.443,8858,0.442
203,Heracross,0.43923,11567,0.439,8104,0.405
204,Scrafty,0.43380,11424,0.434,8388,0.419
205,Heliolisk,0.42560,11208,0.426,7974,0.398
206,Dusclops,0.42192,11111,0.422,8415,0.420
207,Terrakion,0.42044,11072,0.420,7963,0.398
208,Mienshao,0.41770,11000,0.418,8332,0.416
209,Sigilyph,0.41569,10947,0.416,7865,0.393
210,Florges,0.40703,10719,0.407,7499,0.374
211,Gigalith,0.40190,10584,0.402,8808,0.440
212,Hitmonlee,0.39492,10400,0.395,7245,0.362
213,Charizard,0.39169,10315,0.392,7697,0.384
214,Kyurem,0.38918,10249,0.389,7532,0.376
215,Chesnaught,0.38854,10232,0.389,7579,0.378
216,Vikavolt,0.38504,10140,0.385,7239,0.361
217,Trevenant,0.37836,9964,0.378,7281,0.364
218,Tyrantrum,0.37836,9964,0.378,6867,0.343
219,Steelix-Mega,0.36792,9689,0.368,7609,0.380
220,Torterra,0.36591,9636,0.366,7280,0.363
221,Omastar,0.36572,9631,0.366,7134,0.356
222,Ampharos-Mega,0.36196,9532,0.362,6891,0.344
223,Tsareena,0.36044,9492,0.360,6901,0.345
224,Celebi,0.35949,9467,0.359,6942,0.347
225,Weezing,0.35076,9237,0.351,7522,0.376
226,Delphox,0.35007,9219,0.350,6928,0.346
227,Claydol,0.34878,9185,0.349,7554,0.377
228,Raikou,0.34874,9184,0.349,6782,0.339
229,Registeel,0.34605,9113,0.346,7494,0.374
230,Honchkrow,0.34479,9080,0.345,6573,0.328
231,Necrozma,0.34339,9043,0.343,6715,0.335
232,Cinccino,0.34001,8954,0.340,6305,0.315
233,Sableye,0.33978,8948,0.340,6834,0.341
234,Cradily,0.33845,8913,0.338,6476,0.323
235,Aggron,0.33063,8707,0.331,6648,0.332
236,Entei,0.32455,8547,0.325,6550,0.327
237,Kabutops,0.31305,8244,0.313,5915,0.295
238,Yanmega,0.31092,8188,0.311,5850,0.292
239,Golem-Alola,0.30078,7921,0.301,5944,0.297
240,Slaking,0.29850,7861,0.299,5819,0.291
241,Accelgor,0.29843,7859,0.298,6200,0.310
242,Abomasnow-Mega,0.29383,7738,0.294,5743,0.287
243,Luxray,0.29250,7703,0.293,5811,0.290
244,Comfey,0.29205,7691,0.292,5481,0.274
245,Dragalge,0.28954,7625,0.290,5595,0.279
246,Moltres,0.28738,7568,0.287,5759,0.288
247,Zygarde-10,0.28571,7524,0.286,5448,0.272
248,Avalugg,0.28195,7425,0.282,5135,0.256
249,Komala,0.28039,7384,0.280,5203,0.260
250,Emboar,0.28016,7378,0.280,5479,0.274
251,Lanturn,0.27997,7373,0.280,5612,0.280
252,Glalie-Mega,0.27956,7362,0.280,5440,0.272
253,Dhelmise,0.27504,7243,0.275,5471,0.273
254,Mismagius,0.26927,7091,0.269,4933,0.246
255,Jellicent,0.26710,7034,0.267,5171,0.258
256,Vileplume,0.26676,7025,0.267,5020,0.251
257,Braviary,0.26467,6970,0.265,5028,0.251
258,Ursaring,0.26103,6874,0.261,4964,0.248
259,Meowstic,0.26023,6853,0.260,5515,0.275
260,Meloetta,0.25787,6791,0.258,4750,0.237
261,Steelix,0.25734,6777,0.257,5417,0.270
262,Cobalion,0.25541,6726,0.255,5118,0.256
263,Slowking,0.25149,6623,0.251,5114,0.255
264,Sandslash-Alola,0.24925,6564,0.249,4821,0.241
265,Durant,0.24713,6508,0.247,4689,0.234
266,Togedemaru,0.24641,6489,0.246,4963,0.248
267,Nidoqueen,0.23984,6316,0.240,5216,0.260
268,Raichu,0.23657,6230,0.237,4562,0.228
269,Spiritomb,0.23406,6164,0.234,4613,0.230
270,Victreebel,0.23046,6069,0.230,4273,0.213
271,Ninjask,0.23031,6065,0.230,4439,0.222
272,Magneton,0.22996,6056,0.230,4646,0.232
273,Hitmontop,0.22715,5982,0.227,4590,0.229
274,Mudsdale,0.22544,5937,0.225,4875,0.243
275,Miltank,0.22514,5929,0.225,4346,0.217
276,Bewear,0.22408,5901,0.224,4149,0.207
277,Vivillon,0.22131,5828,0.221,4180,0.209
278,Golurk,0.21918,5772,0.219,4568,0.228
279,Leafeon,0.21751,5728,0.218,4004,0.200
280,Gallade,0.21717,5719,0.217,4091,0.204
281,Rhydon,0.20733,5460,0.207,4410,0.220
282,Exeggutor,0.20509,5401,0.205,3780,0.189
283,Lycanroc,0.20357,5361,0.204,4046,0.202
284,Druddigon,0.20259,5335,0.203,4513,0.225
285,Tauros,0.20107,5295,0.201,3826,0.191
286,Lilligant,0.20015,5271,0.200,3641,0.182
287,Magmortar,0.19883,5236,0.199,3862,0.193
288,Rampardos,0.19860,5230,0.199,3493,0.174
289,Lurantis,0.19807,5216,0.198,3812,0.190
290,Zangoose,0.19586,5158,0.196,3650,0.182
291,Glaceon,0.19571,5154,0.196,3717,0.186
292,Archeops,0.19457,5124,0.195,3858,0.193
293,Exeggutor-Alola,0.19302,5083,0.193,3809,0.190
294,Audino,0.19237,5066,0.192,3743,0.187
295,Poliwrath,0.19074,5023,0.191,3534,0.176
296,Articuno,0.19059,5019,0.191,3684,0.184
297,Liepard,0.19055,5018,0.191,3740,0.187
298,Golem,0.18990,5001,0.190,4085,0.204
299,Rotom-Mow,0.18910,4980,0.189,3983,0.199
300,Flareon,0.18831,4959,0.188,3668,0.183
301,Regice,0.18774,4944,0.188,3564,0.178
302,Electrode,0.18610,4901,0.186,4032,0.201
303,Sharpedo,0.18352,4833,0.184,3558,0.178
304,Carracosta,0.18307,4821,0.183,3525,0.176
305,Scyther,0.18223,4799,0.182,3347,0.167
306,Barbaracle,0.18075,4760,0.181,3211,0.160
307,Escavalier,0.17908,4716,0.179,3532,0.176
308,Hitmonchan,0.17536,4618,0.175,3492,0.174
309,Armaldo,0.17354,4570,0.174,3358,0.168
310,Lycanroc-Midnight,0.17240,4540,0.172,3375,0.169
311,Samurott,0.17035,4486,0.170,3409,0.170
312,Drampa,0.17027,4484,0.170,3298,0.165
313,Butterfree,0.16936,4460,0.169,3228,0.161
314,Masquerain,0.16738,4408,0.167,3724,0.186
315,Stoutland,0.16681,4393,0.167,3316,0.166
316,Houndoom,0.16655,4386,0.167,3073,0.153
317,Aurorus,0.16195,4265,0.162,3240,0.162
318,Turtonator,0.15857,4176,0.159,3062,0.153
319,Venomoth,0.15797,4160,0.158,2976,0.149
320,Exploud,0.15675,4128,0.157,3092,0.154
321,Drifblim,0.15614,4112,0.156,2853,0.142
322,Kecleon,0.15390,4053,0.154,3132,0.156
323,Pangoro,0.15166,3994,0.152,2913,0.145
324,Diancie,0.14901,3924,0.149,3161,0.158
325,Rapidash,0.14878,3918,0.149,2861,0.143
326,Cryogonal,0.14768,3889,0.148,2864,0.143
327,Sawsbuck,0.14464,3809,0.145,2712,0.135
328,Kingler,0.14297,3765,0.143,2664,0.133
329,Clawitzer,0.14282,3761,0.143,2797,0.140
330,Aron,0.14179,3734,0.142,2679,0.134
331,Palossand,0.13982,3682,0.140,2903,0.145
332,Hariyama,0.13712,3611,0.137,2710,0.135
333,Toucannon,0.13636,3591,0.136,2670,0.133
334,Primeape,0.13340,3513,0.133,2597,0.130
335,Walrein,0.13230,3484,0.132,2653,0.132
336,Jynx,0.13142,3461,0.131,2479,0.124
337,Shiinotic,0.13070,3442,0.131,2517,0.126
338,Medicham,0.12934,3406,0.129,2440,0.122
339,Vanilluxe,0.12911,3400,0.129,2606,0.130
340,Floatzel,0.12907,3399,0.129,2444,0.122
341,Dodrio,0.12820,3376,0.128,2410,0.120
342,Bastiodon,0.12812,3374,0.128,2742,0.137
343,Crabominable,0.12717,3349,0.127,2385,0.119
344,Wobbuffet,0.12702,3345,0.127,2398,0.120
345,Dugtrio,0.12694,3343,0.127,2598,0.130
346,Marowak,0.12618,3323,0.126,2533,0.126
347,Golduck,0.12539,3302,0.125,2356,0.118
348,Shaymin,0.12436,3275,0.124,2439,0.122
349,Tornadus,0.12417,3270,0.124,2473,0.123
350,Shiftry,0.12402,3266,0.124,2395,0.120
351,Audino-Mega,0.12334,3248,0.123,2306,0.115
352,Mr.Mime,0.12174,3206,0.122,2434,0.122
353,Regigigas,0.12155,3201,0.122,2490,0.124
354,Granbull,0.12155,3201,0.122,2425,0.121
355,Qwilfish,0.12083,3182,0.121,2474,0.124
356,Absol,0.12072,3179,0.121,2213,0.110
357,Ampharos,0.12049,3173,0.120,2306,0.115
358,Crustle,0.12049,3173,0.120,2519,0.126
359,Gligar,0.12041,3171,0.120,2561,0.128
360,Stunfisk,0.11848,3120,0.118,2661,0.133
361,Guzzlord,0.11802,3108,0.118,2269,0.113
362,Swoobat,0.11775,3101,0.118,2148,0.107
363,Tropius,0.11772,3100,0.118,2301,0.115
364,Cacturne,0.11707,3083,0.117,2246,0.112
365,Sawk,0.11631,3063,0.116,2229,0.111
366,Beartic,0.11494,3027,0.115,2101,0.105
367,Chatot,0.11483,3024,0.115,2358,0.118
368,Regirock,0.11460,3018,0.115,2421,0.121
369,Emolga,0.11346,2988,0.113,2360,0.118
370,Klinklang,0.11213,2953,0.112,2135,0.107
371,Meganium,0.11134,2932,0.111,2057,0.103
372,Leavanny,0.10967,2888,0.110,2390,0.119
373,Arbok,0.10727,2825,0.107,1999,0.100
374,Silvally,0.10720,2823,0.107,2302,0.115
375,Garbodor,0.10583,2787,0.106,2138,0.107
376,Murkrow,0.10556,2780,0.106,1906,0.095
377,Jumpluff,0.10545,2777,0.105,2048,0.102
378,Manectric,0.10131,2668,0.101,1997,0.100
379,Ariados,0.10127,2667,0.101,2340,0.117
380,Wailord,0.10063,2650,0.101,1930,0.096
381,Gourgeist-Super,0.09896,2606,0.099,2047,0.102
382,Virizion,0.09463,2492,0.095,1787,0.089
383,Wishiwashi,0.09281,2444,0.093,1796,0.090
384,Pyroar,0.09163,2413,0.092,1783,0.089
385,Magcargo,0.08988,2367,0.090,1830,0.091
386,Passimian,0.08958,2359,0.090,1732,0.086
387,Gogoat,0.08950,2357,0.090,1615,0.081
388,Altaria,0.08878,2338,0.089,1588,0.079
389,Muk,0.08696,2290,0.087,1652,0.082
390,Cottonee,0.08646,2277,0.086,1524,0.076
391,Hoopa,0.08608,2267,0.086,1597,0.080
392,Bouffalant,0.08548,2251,0.085,1649,0.082
393,Zebstrika,0.08548,2251,0.085,1620,0.081
394,Raticate,0.08502,2239,0.085,1417,0.071
395,Abomasnow,0.08415,2216,0.084,1731,0.086
396,Mesprit,0.08403,2213,0.084,1572,0.078
397,Lickilicky,0.08331,2194,0.083,1615,0.081
398,Bruxish,0.08324,2192,0.083,1508,0.075
399,Rotom-Frost,0.08191,2157,0.082,1630,0.081
400,Bellossom,0.08179,2154,0.082,1528,0.076
401,Sandslash,0.08130,2141,0.081,1644,0.082
402,Rattata,0.07963,2097,0.080,1600,0.080
403,Wigglytuff,0.07876,2074,0.079,1532,0.076
404,Bibarel,0.07834,2063,0.078,1558,0.078
405,Tangela,0.07822,2060,0.078,1535,0.077
406,Probopass,0.07807,2056,0.078,1591,0.079
407,Dedenne,0.07769,2046,0.078,1468,0.073
408,Carbink,0.07481,1970,0.075,1685,0.084
409,Lopunny,0.07363,1939,0.074,1456,0.073
410,Persian,0.07048,1856,0.070,1382,0.069
411,Pineco,0.06976,1837,0.070,1596,0.080
412,Dugtrio-Alola,0.06938,1827,0.069,1424,0.071
413,Unfezant,0.06858,1806,0.069,1303,0.065
414,Vespiquen,0.06778,1785,0.068,1171,0.058
415,Skuntank,0.06695,1763,0.067,1341,0.067
416,Noctowl,0.06383,1681,0.064,1261,0.063
417,Gothitelle,0.06266,1650,0.063,1163,0.058
418,Dunsparce,0.06262,1649,0.063,1131,0.056
419,Pidgeot,0.06144,1618,0.061,1211,0.060
420,Furfrou,0.06110,1609,0.061,1090,0.054
421,Lunatone,0.06019,1585,0.060,1344,0.067
422,Aromatisse,0.06011,1583,0.060,1117,0.056
423,Mightyena,0.06007,1582,0.060,1104,0.055
424,Type:Null,0.05901,1554,0.059,1096,0.055
425,Kangaskhan,0.05757,1516,0.058,1095,0.055
426,Throh,0.05719,1506,0.057,1101,0.055
427,Riolu,0.05707,1503,0.057,989,0.049
428,Seaking,0.05669,1493,0.057,1052,0.053
429,Gorebyss,0.05616,1479,0.056,1001,0.050
430,Silvally-Steel,0.05609,1477,0.056,1125,0.056
431,Eevee,0.05419,1427,0.054,1046,0.052
432,Nosepass,0.05415,1426,0.054,1005,0.050
433,Clamperl,0.05274,1389,0.053,973,0.049
434,Magnemite,0.05271,1388,0.053,913,0.046
435,Golbat,0.05176,1363,0.052,1037,0.052
436,Combusken,0.05168,1361,0.052,1020,0.051
437,Corsola,0.05164,1360,0.052,1038,0.052
438,Musharna,0.05145,1355,0.051,995,0.050
439,Relicanth,0.05119,1348,0.051,1001,0.050
440,Hypno,0.05115,1347,0.051,969,0.048
441,Piloswine,0.05081,1338,0.051,1118,0.056
442,Whiscash,0.05039,1327,0.050,956,0.048
443,Sudowoodo,0.04906,1292,0.049,1009,0.050
444,Furret,0.04876,1284,0.049,977,0.049
445,Farfetch'd,0.04876,1284,0.049,920,0.046
446,Gumshoos,0.04872,1283,0.049,959,0.048
447,Volbeat,0.04849,1277,0.048,1055,0.053
448,Camerupt,0.04792,1262,0.048,997,0.050
449,Purugly,0.04769,1256,0.048,968,0.048
450,Rotom,0.04712,1241,0.047,985,0.049
451,Pachirisu,0.04636,1221,0.046,928,0.046
452,Seviper,0.04625,1218,0.046,932,0.047
453,Oranguru,0.04625,1218,0.046,898,0.045
454,Chimecho,0.04602,1212,0.046,884,0.044
455,Raticate-Alola,0.04469,1177,0.045,894,0.045
456,Solrock,0.04454,1173,0.045,915,0.046
457,Heatmor,0.04412,1162,0.044,873,0.044
458,Illumise,0.04371,1151,0.044,857,0.043
459,Spinda,0.04318,1137,0.043,881,0.044
460,Octillery,0.04261,1122,0.043,841,0.042
461,Beheeyem,0.04257,1121,0.043,781,0.039
462,Swalot,0.04154,1094,0.042,757,0.038
463,Haunter,0.04059,1069,0.041,820,0.041
464,Parasect,0.04029,1061,0.040,781,0.039
465,Ivysaur,0.04018,1058,0.040,856,0.043
466,Fearow,0.03995,1052,0.040,788,0.039
467,Togetic,0.03904,1028,0.039,753,0.038
468,Swanna,0.03900,1027,0.039,740,0.037
469,Castform,0.03805,1002,0.038,735,0.037
470,Dragonair,0.03756,989,0.038,708,0.035
471,Mawile,0.03740,985,0.037,756,0.038
472,Basculin,0.03740,985,0.037,754,0.038
473,Dewgong,0.03729,982,0.037,745,0.037
474,Magmar,0.03649,961,0.036,726,0.036
475,Onix,0.03626,955,0.036,807,0.040
476,Delcatty,0.03623,954,0.036,704,0.035
477,Ferroseed,0.03569,940,0.036,818,0.041
478,Rotom-Fan,0.03497,921,0.035,714,0.036
479,Maractus,0.03486,918,0.035,661,0.033
480,Taillow,0.03456,910,0.035,550,0.027
481,Sunflora,0.03440,906,0.034,668,0.033
482,Simipour,0.03285,865,0.033,639,0.032
483,Silvally-Ghost,0.03072,809,0.031,608,0.030
484,Pinsir,0.03034,799,0.030,605,0.030
485,Geodude,0.03019,795,0.030,632,0.032
486,Clefairy,0.02992,788,0.030,583,0.029
487,Oricorio-Sensu,0.02981,785,0.030,551,0.028
488,Ralts,0.02954,778,0.030,519,0.026
489,Kricketune,0.02950,777,0.030,631,0.032
490,Misdreavus,0.02894,762,0.029,576,0.029
491,Simisage,0.02837,747,0.028,510,0.025
492,Electabuzz,0.02810,740,0.028,556,0.028
493,Bulbasaur,0.02795,736,0.028,552,0.028
494,Girafarig,0.02791,735,0.028,520,0.026
495,Oricorio-Pom-Pom,0.02772,730,0.028,517,0.026
496,Silvally-Fairy,0.02628,692,0.026,526,0.026
497,Delibird,0.02590,682,0.026,552,0.028
498,Beedrill,0.02487,655,0.025,483,0.024
499,Mimikyu-Totem,0.02415,636,0.024,411,0.021
500,Gourgeist,0.02407,634,0.024,459,0.023
501,Squirtle,0.02404,633,0.024,462,0.023
502,Huntail,0.02328,613,0.023,447,0.022
503,Lumineon,0.02294,604,0.023,498,0.025
504,Silvally-Ground,0.02237,589,0.022,438,0.022
505,Grumpig,0.02229,587,0.022,420,0.021
506,Banette,0.02134,562,0.021,396,0.020
507,Vigoroth,0.02119,558,0.021,380,0.019
508,Salandit,0.02107,555,0.021,497,0.025
509,Carnivine,0.02043,538,0.020,352,0.018
510,Braixen,0.02020,532,0.020,407,0.020
511,Simisear,0.02001,527,0.020,381,0.019
512,Jigglypuff,0.01990,524,0.020,413,0.021
513,Silvally-Fire,0.01978,521,0.020,384,0.019
