rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
37,Tangrowth,4.89628,170125,4.896,131573,5.065
38,Zygarde,4.87372,169341,4.874,127966,4.926
39,Mamoswine,4.53428,157547,4.534,130302,5.016
40,Dragonite,4.50858,156654,4.509,108953,4.194
41,Alakazam-Mega,4.44374,154401,4.444,101164,3.895
42,Nihilego,4.34370,150925,4.344,116045,4.467
43,Xurkitree,3.90160,135564,3.902,94690,3.645
44,Gyarados-Mega,3.87636,134687,3.876,100579,3.872
45,Sableye-Mega,3.74590,130154,3.746,110927,4.270
46,Serperior,3.71113,128946,3.711,90495,3.484
47,Hoopa-Unbound,3.66404,127310,3.664,86652,3.336
48,Salamence,3.65823,127108,3.658,87496,3.368
49,Gliscor,3.57413,124186,3.574,93795,3.611
50,Pelipper,3.37235,117175,3.372,103310,3.977
51,Pinsir-Mega,3.18024,110500,3.180,75913,2.922
52,Weavile,3.14568,109299,3.146,77651,2.989
53,Clefable,3.13782,109026,3.138,75979,2.925
54,Buzzwole,3.07151,106722,3.072,74372,2.863
55,Scolipede,2.81070,97660,2.811,79152,3.047
56,Jirachi,2.72960,94842,2.730,70978,2.732
57,Porygon-Z,2.58527,89827,2.585,61936,2.384
58,Keldeo,2.54658,88483,2.547,66964,2.578
59,Gyarados,2.53150,87959,2.532,66855,2.574
60,Arcanine,2.44225,84858,2.442,64207,2.472
61,Azumarill,2.43325,84545,2.433,63146,2.431
62,Manaphy,2.35203,81723,2.352,57818,2.226
63,Infernape,2.34305,81411,2.343,61770,2.378
64,Breloom,2.32371,80739,2.324,58321,2.245
65,Goodra,2.19684,76331,2.197,55698,2.144
66,Togekiss,2.15223,74781,2.152,52738,2.030
67,Hydreigon,2.14429,74505,2.144,54593,2.102
68,Thundurus-Therian,2.13471,74172,2.135,57141,2.200
69,Ninetales-Alola,2.11154,73367,2.112,55886,2.151
70,Kyurem-Black,2.10265,73058,2.103,52252,2.012
71,Bisharp,2.08972,72609,2.090,50534,1.945
72,Kingdra,1.99207,69216,1.992,50555,1.946
73,Espeon,1.91762,66629,1.918,46787,1.801
74,Victini,1.91425,66512,1.914,51130,1.968
75,Cloyster,1.91350,66486,1.913,49390,1.901
76,Salazzle,1.89718,65919,1.897,47239,1.819
77,Chandelure,1.89384,65803,1.894,47948,1.846
78,Starmie,1.82621,63453,1.826,44776,1.724
79,Hippowdon,1.79317,62305,1.793,53020,2.041
80,Scizor,1.79282,62293,1.793,46287,1.782
81,Porygon2,1.76298,61256,1.763,46911,1.806
82,Staraptor,1.75178,60867,1.752,44062,1.696
83,Jolteon,1.72033,59774,1.720,44704,1.721
84,Tornadus-Therian,1.71955,59747,1.720,46309,1.783
85,Decidueye,1.71031,59426,1.710,42172,1.623
86,Umbreon,1.70234,59149,1.702,41551,1.600
87,Volcanion,1.69845,59014,1.698,45967,1.770
88,Snorlax,1.66576,57878,1.666,41944,1.615
89,Mandibuzz,1.58589,55103,1.586,41925,1.614
90,Tentacruel,1.56172,54263,1.562,41539,1.599
91,Mew,1.48743,51682,1.487,40000,1.540
92,Galvantula,1.43554,49879,1.436,43803,1.686
93,Sylveon,1.43361,49812,1.434,33065,1.273
94,Primarina,1.41140,49040,1.411,35918,1.383
95,Raichu-Alola,1.40737,48900,1.407,33815,1.302
96,Nidoking,1.37171,47661,1.372,35800,1.378
97,Latias,1.34321,46671,1.343,31760,1.223
98,Talonflame,1.33602,46421,1.336,33206,1.278
99,Conkeldurr,1.32125,45908,1.321,33918,1.306
100,Thundurus,1.29567,45019,1.296,34159,1.315
101,Crobat,1.28557,44668,1.286,32203,1.240
102,Araquanid,1.27434,44278,1.274,32109,1.236
103,Amoonguss,1.26761,44044,1.268,32385,1.247
104,Smeargle,1.26623,43996,1.266,39725,1.529
105,Blissey,1.24240,43168,1.242,30563,1.177
106,Garchomp-Mega,1.22360,42515,1.224,29783,1.147
107,Gastrodon,1.21931,42366,1.219,32418,1.248
108,Milotic,1.21287,42142,1.213,30797,1.186
109,Terrakion,1.20826,41982,1.208,29697,1.143
110,Lucario,1.20317,41805,1.203,29096,1.120
111,Alakazam,1.18604,41210,1.186,26772,1.031
112,Mantine,1.17626,40870,1.176,32214,1.240
113,Shuckle,1.17021,40660,1.170,35243,1.357
114,Darmanitan,1.11729,38821,1.117,28924,1.113
115,Golisopod,1.11720,38818,1.117,28887,1.112
116,Krookodile,1.09124,37916,1.091,27767,1.069
117,Slowbro,1.07633,37398,1.076,27291,1.051
118,Swampert,1.06994,37176,1.070,30309,1.167
119,Blastoise-Mega,1.05236,36565,1.052,27492,1.058
120,Azelf,1.05026,36492,1.050,33781,1.300
121,Minior,1.04908,36451,1.049,25525,0.983
122,Gardevoir,1.02879,35746,1.029,23597,0.908
123,Quagsire,1.02542,35629,1.025,26427,1.017
124,Electivire,1.01201,35163,1.012,25399,0.978
125,Forretress,1.00332,34861,1.003,29965,1.154
126,Dhelmise,1.00283,34844,1.003,25213,0.971
127,Donphan,0.99290,34499,0.993,28506,1.097
128,Venusaur,0.97451,33860,0.975,23752,0.914
129,Aerodactyl-Mega,0.96743,33614,0.967,24063,0.926
130,Kommo-o,0.95145,33059,0.951,22352,0.860
131,Ditto,0.92604,32176,0.926,23866,0.919
132,Hawlucha,0.91076,31645,0.911,22212,0.855
133,Bronzong,0.89361,31049,0.894,26584,1.023
134,Empoleon,0.88445,30731,0.884,23966,0.923
135,Haxorus,0.88252,30664,0.883,19940,0.768
136,Sharpedo-Mega,0.85728,29787,0.857,20282,0.781
137,Tsareena,0.85605,29744,0.856,21272,0.819
138,Incineroar,0.85015,29539,0.850,21363,0.822
139,Sceptile,0.85012,29538,0.850,19853,0.764
140,Lycanroc,0.84476,29352,0.845,22219,0.855
141,Vaporeon,0.83389,28974,0.834,21498,0.828
142,Slowbro-Mega,0.81201,28214,0.812,20342,0.783
143,Metagross,0.81043,28159,0.810,20119,0.775
144,Flygon,0.80505,27972,0.805,19782,0.762
145,Klefki,0.80488,27966,0.805,23381,0.900
146,Absol-Mega,0.79828,27737,0.798,20217,0.778
147,Vikavolt,0.78628,27320,0.786,19511,0.751
148,Torkoal,0.76145,26457,0.761,22876,0.881
149,Machamp,0.74383,25845,0.744,19135,0.737
150,Pikachu,0.72498,25190,0.725,18432,0.710
151,Shedinja,0.70521,24503,0.705,17128,0.659
152,Cofagrigus,0.70106,24359,0.701,18409,0.709
153,Feraligatr,0.69424,24122,0.694,17148,0.660
154,Raikou,0.68434,23778,0.684,17557,0.676
155,Zoroark,0.67919,23599,0.679,11491,0.442
156,Roserade,0.67398,23418,0.674,16782,0.646
157,Noivern,0.66981,23273,0.670,16174,0.623
158,Reuniclus,0.66402,23072,0.664,15761,0.607
159,Necrozma,0.65884,22892,0.659,17431,0.671
160,Bewear,0.65525,22767,0.655,15845,0.610
161,Mudsdale,0.65004,22586,0.650,16637,0.640
162,Diggersby,0.64500,22411,0.645,16585,0.638
163,Rotom-Heat,0.63818,22174,0.638,17861,0.688
164,Suicune,0.60721,21098,0.607,15272,0.588
165,Gigalith,0.59722,20751,0.597,17345,0.668
166,Ninetales,0.57665,20036,0.577,15615,0.601
167,Politoed,0.57498,19978,0.575,16930,0.652
168,Persian-Alola,0.55762,19375,0.558,15697,0.604
169,Blastoise,0.55181,19173,0.552,14004,0.539
170,Heracross,0.54861,19062,0.549,13349,0.514
171,Eelektross,0.54801,19041,0.548,14415,0.555
172,Lapras,0.54740,19020,0.547,13768,0.530
173,Ludicolo,0.54277,18859,0.543,13920,0.536
174,Ambipom,0.54248,18849,0.542,14785,0.569
175,Whimsicott,0.53811,18697,0.538,13729,0.529
176,Typhlosion,0.53512,18593,0.535,13421,0.517
177,Pyukumuku,0.52677,18303,0.527,14128,0.544
178,Zygarde-10,0.52450,18224,0.524,12946,0.498
179,Kabutops,0.52156,18122,0.522,12896,0.496
180,Exeggutor-Alola,0.51868,18022,0.519,12626,0.486
181,Alomomola,0.50101,17408,0.501,13262,0.511
182,Golem-Alola,0.49082,17054,0.491,12807,0.493
183,Seismitoad,0.48763,16943,0.488,13692,0.527
184,Crawdaunt,0.48659,16907,0.487,12419,0.478
185,Cresselia,0.48581,16880,0.486,12201,0.470
186,Drapion,0.47977,16670,0.480,12226,0.471
187,Slurpuff,0.47672,16564,0.477,10984,0.423
188,Sandslash-Alola,0.47027,16340,0.470,11657,0.449
189,Florges,0.46863,16283,0.469,10817,0.416
190,Heliolisk,0.46763,16248,0.468,11385,0.438
191,Scrafty,0.46279,16080,0.463,11518,0.443
192,Entei,0.45732,15890,0.457,11935,0.459
193,Toxicroak,0.45165,15693,0.452,11122,0.428
194,Ninjask,0.44210,15361,0.442,12292,0.473
195,Gallade,0.44141,15337,0.441,10556,0.406
196,Sableye,0.43913,15258,0.439,11532,0.444
197,Mienshao,0.42612,14806,0.426,10991,0.423
198,Drampa,0.42480,14760,0.425,9909,0.381
199,Froslass,0.42474,14758,0.425,11599,0.447
200,Aggron,0.41933,14570,0.419,10818,0.416
201,Celebi,0.41127,14290,0.411,10419,0.401
202,Honchkrow,0.40983,14240,0.410,9645,0.371
203,Trevenant,0.40863,14198,0.409,9845,0.379
204,Delphox,0.40779,14169,0.408,10137,0.390
205,Rhyperior,0.40532,14083,0.405,10635,0.409
206,Swellow,0.40462,14059,0.405,10058,0.387
207,Hitmonlee,0.40201,13968,0.402,10038,0.386
208,Turtonator,0.40019,13905,0.400,10038,0.386
209,Cradily,0.39562,13746,0.396,10127,0.390
210,Comfey,0.38859,13502,0.389,9309,0.358
211,Lycanroc-Midnight,0.38264,13295,0.383,9624,0.370
212,Charizard,0.38071,13228,0.381,9768,0.376
213,Chesnaught,0.38005,13205,0.380,9480,0.365
214,Tyrantrum,0.37898,13168,0.379,8938,0.344
215,Steelix,0.37769,13123,0.378,10465,0.403
216,Jellicent,0.37717,13105,0.377,9772,0.376
217,Dragalge,0.37481,13023,0.375,9445,0.364
218,Lanturn,0.36540,12696,0.365,9443,0.364
219,Aerodactyl,0.36439,12661,0.364,10417,0.401
220,Palossand,0.35783,12433,0.358,8844,0.340
221,Weezing,0.35717,12410,0.357,9869,0.380
222,Luxray,0.35299,12265,0.353,8862,0.341
223,Doublade,0.34701,12057,0.347,8538,0.329
224,Mismagius,0.34632,12033,0.346,8586,0.331
225,Wishiwashi,0.34611,12026,0.346,8664,0.334
226,Dusclops,0.34398,11952,0.344,9044,0.348
227,Malamar,0.34056,11833,0.341,8471,0.326
228,Sigilyph,0.33480,11633,0.335,7983,0.307
229,Torterra,0.32818,11403,0.328,8350,0.321
230,Hitmontop,0.32591,11324,0.326,8542,0.329
231,Toucannon,0.32151,11171,0.322,8011,0.308
232,Cinccino,0.31097,10805,0.311,7487,0.288
233,Durant,0.29506,10252,0.295,7917,0.305
234,Togedemaru,0.29362,10202,0.294,7744,0.298
235,Miltank,0.28953,10060,0.290,7044,0.271
236,Ampharos,0.28844,10022,0.288,7091,0.273
237,Ribombee,0.28274,9824,0.283,6107,0.235
238,Dusknoir,0.27491,9552,0.275,6947,0.267
239,Magmortar,0.27270,9475,0.273,6982,0.269
240,Nidoqueen,0.27229,9461,0.272,7343,0.283
241,Kyurem,0.27068,9405,0.271,6329,0.244
242,Houndoom,0.26979,9374,0.270,6750,0.260
243,Raichu,0.26728,9287,0.267,6724,0.259
244,Komala,0.26654,9261,0.267,6422,0.247
245,Avalugg,0.26602,9243,0.266,6551,0.252
246,Slowking,0.26435,9185,0.264,6712,0.258
247,Xatu,0.26107,9071,0.261,6846,0.264
248,Dugtrio-Alola,0.25370,8815,0.254,6204,0.239
249,Silvally,0.25229,8766,0.252,6750,0.260
250,Magneton,0.25071,8711,0.251,6758,0.260
251,Yanmega,0.24869,8641,0.249,6231,0.240
252,Flareon,0.24789,8613,0.248,6300,0.243
253,Glalie-Mega,0.24170,8398,0.242,5796,0.223
254,Poliwrath,0.24121,8381,0.241,6161,0.237
255,Leafeon,0.24017,8345,0.240,5587,0.215
256,Slaking,0.23896,8303,0.239,5924,0.228
257,Golurk,0.23658,8220,0.237,6008,0.231
258,Shiinotic,0.23568,8189,0.236,5678,0.219
259,Claydol,0.23160,8047,0.232,6372,0.245
260,Emboar,0.23042,8006,0.230,5810,0.224
261,Omastar,0.22984,7986,0.230,5886,0.227
262,Guzzlord,0.22857,7942,0.229,5545,0.213
263,Meloetta,0.22503,7819,0.225,5451,0.210
264,Moltres,0.22469,7807,0.225,5817,0.224
265,Articuno,0.21994,7642,0.220,5413,0.208
266,Cobalion,0.21885,7604,0.219,5790,0.223
267,Vivillon,0.21571,7495,0.216,5362,0.206
268,Lurantis,0.21203,7367,0.212,4918,0.189
269,Pangoro,0.20866,7250,0.209,5201,0.200
270,Victreebel,0.20860,7248,0.209,5218,0.201
271,Medicham,0.20823,7235,0.208,5147,0.198
272,Accelgor,0.20823,7235,0.208,5413,0.208
273,Uxie,0.20653,7176,0.207,6304,0.243
274,Registeel,0.20636,7170,0.206,5737,0.221
275,Exploud,0.20500,7123,0.205,5211,0.201
276,Spiritomb,0.20446,7104,0.204,5170,0.199
277,Braviary,0.20195,7017,0.202,4789,0.184
278,Scyther,0.20106,6986,0.201,4782,0.184
279,Crabominable,0.20097,6983,0.201,4676,0.180
280,Drifblim,0.19930,6925,0.199,5224,0.201
281,Lilligant,0.19928,6924,0.199,4664,0.180
282,Hitmonchan,0.19752,6863,0.198,5053,0.195
283,Manectric,0.19749,6862,0.197,5021,0.193
284,Ariados,0.19361,6727,0.194,5838,0.225
285,Stoutland,0.18877,6559,0.189,4476,0.172
286,Rampardos,0.18394,6391,0.184,4287,0.165
287,Electrode,0.18270,6348,0.183,4867,0.187
288,Exeggutor,0.18192,6321,0.182,4389,0.169
289,Floatzel,0.18143,6304,0.181,4597,0.177
290,Ursaring,0.18014,6259,0.180,4540,0.175
291,Diancie,0.17991,6251,0.180,4745,0.183
292,Masquerain,0.17982,6248,0.180,5234,0.201
293,Rhydon,0.17844,6200,0.178,4651,0.179
294,Bruxish,0.17737,6163,0.177,4343,0.167
295,Archeops,0.17700,6150,0.177,4680,0.180
296,Meganium,0.17519,6087,0.175,4140,0.159
297,Glaceon,0.17257,5996,0.173,3979,0.153
298,Clawitzer,0.17216,5982,0.172,4295,0.165
299,Sharpedo,0.16719,5809,0.167,4085,0.157
300,Meowstic,0.16543,5748,0.165,4406,0.170
301,Beartic,0.16439,5712,0.164,3840,0.148
302,Hariyama,0.16431,5709,0.164,4177,0.161
303,Aron,0.16252,5647,0.163,4413,0.170
304,Shaymin,0.16172,5619,0.162,3965,0.153
305,Tauros,0.16019,5566,0.160,3965,0.153
306,Dodrio,0.15918,5531,0.159,3847,0.148
307,Carbink,0.15786,5485,0.158,4917,0.189
308,Liepard,0.15219,5288,0.152,4093,0.158
309,Bibarel,0.15090,5243,0.151,3972,0.153
310,Armaldo,0.15029,5222,0.150,3894,0.150
311,Leavanny,0.14626,5082,0.146,4008,0.154
312,Regice,0.14597,5072,0.146,3451,0.133
313,Venomoth,0.14526,5047,0.145,3343,0.129
314,Zangoose,0.14523,5046,0.145,3414,0.131
315,Bastiodon,0.14390,5000,0.144,3992,0.154
316,Lopunny,0.14353,4987,0.144,3683,0.142
317,Rotom-Mow,0.14206,4936,0.142,3764,0.145
318,Abomasnow,0.14134,4911,0.141,3655,0.141
319,Emolga,0.14097,4898,0.141,3687,0.142
320,Samurott,0.13846,4811,0.138,3509,0.135
321,Pidgeot,0.13570,4715,0.136,3309,0.127
322,Golem,0.13492,4688,0.135,3643,0.140
323,Escavalier,0.13268,4610,0.133,3406,0.131
324,Carracosta,0.13084,4546,0.131,3441,0.132
325,Cryogonal,0.13012,4521,0.130,3183,0.123
326,Chatot,0.12804,4449,0.128,3288,0.127
327,Linoone,0.12617,4384,0.126,3198,0.123
328,Volbeat,0.12606,4380,0.126,3780,0.146
329,Crustle,0.12471,4333,0.125,3278,0.126
330,Pyroar,0.12373,4299,0.124,3093,0.119
331,Type:Null,0.12272,4264,0.123,3187,0.123
332,Kecleon,0.12252,4257,0.123,3225,0.124
333,Shiftry,0.12217,4245,0.122,2962,0.114
334,Aurorus,0.12180,4232,0.122,3055,0.118
335,Cacturne,0.12177,4231,0.122,2909,0.112
336,Absol,0.12082,4198,0.121,2952,0.114
337,Barbaracle,0.11924,4143,0.119,2835,0.109
338,Butterfree,0.11668,4054,0.117,3018,0.116
339,Granbull,0.11596,4029,0.116,2911,0.112
340,Regirock,0.11452,3979,0.115,3030,0.117
341,Primeape,0.11417,3967,0.114,2939,0.113
342,Altaria,0.11365,3949,0.114,2823,0.109
343,Druddigon,0.11331,3937,0.113,3118,0.120
344,Rapidash,0.11259,3912,0.113,2850,0.110
345,Probopass,0.11227,3901,0.112,2935,0.113
346,Tangela,0.11170,3881,0.112,2820,0.109
347,Walrein,0.11170,3881,0.112,2746,0.106
348,Kingler,0.11066,3845,0.111,2725,0.105
349,Virizion,0.10824,3761,0.108,2676,0.103
350,Vanilluxe,0.10810,3756,0.108,2826,0.109
351,Camerupt,0.10758,3738,0.108,2935,0.113
352,Gogoat,0.10698,3717,0.107,2508,0.097
353,Hoopa,0.10695,3716,0.107,2553,0.098
354,Arbok,0.10476,3640,0.105,2721,0.105
355,Stunfisk,0.10384,3608,0.104,2818,0.108
356,Sawsbuck,0.10324,3587,0.103,2539,0.098
357,Audino,0.10039,3488,0.100,2493,0.096
358,Golduck,0.10024,3483,0.100,2558,0.098
359,Gourgeist-Super,0.10018,3481,0.100,2541,0.098
360,Wobbuffet,0.09990,3471,0.100,2537,0.098
361,Marowak,0.09765,3393,0.098,2572,0.099
362,Golbat,0.09460,3287,0.095,2472,0.095
363,Combusken,0.09400,3266,0.094,2609,0.100
364,Tropius,0.09362,3253,0.094,2215,0.085
365,Vileplume,0.09334,3243,0.093,2295,0.088
366,Swoobat,0.09216,3202,0.092,2204,0.085
367,Gumshoos,0.09146,3178,0.091,2162,0.083
368,Gligar,0.08781,3051,0.088,2390,0.092
369,Eevee,0.08651,3006,0.087,2274,0.088
370,Rattata,0.08608,2991,0.086,2380,0.092
371,Zebstrika,0.08548,2970,0.085,2130,0.082
372,Muk,0.08528,2963,0.085,2174,0.084
373,Togetic,0.08519,2960,0.085,2167,0.083
374,Jumpluff,0.08413,2923,0.084,2072,0.080
375,Oranguru,0.08384,2913,0.084,2005,0.077
376,Passimian,0.08375,2910,0.084,1953,0.075
377,Wailord,0.08364,2906,0.084,2028,0.078
378,Tornadus,0.08200,2849,0.082,1998,0.077
379,Jynx,0.08102,2815,0.081,1966,0.076
380,Klinklang,0.08076,2806,0.081,2004,0.077
381,Regigigas,0.08067,2803,0.081,2061,0.079
382,Sandslash,0.08004,2781,0.080,2078,0.080
383,Dedenne,0.07995,2778,0.080,1996,0.077
384,Wigglytuff,0.07857,2730,0.079,2023,0.078
385,Mr.Mime,0.07854,2729,0.079,2041,0.079
386,Seaking,0.07846,2726,0.078,1940,0.075
387,Bouffalant,0.07811,2714,0.078,1932,0.074
388,Kangaskhan,0.07797,2709,0.078,1973,0.076
389,Mawile,0.07566,2629,0.076,1949,0.075
390,Sawk,0.07379,2564,0.074,1816,0.070
391,Qwilfish,0.07374,2562,0.074,2053,0.079
392,Nosepass,0.07169,2491,0.072,1986,0.076
393,Furret,0.07155,2486,0.072,1908,0.073
394,Lickilicky,0.06956,2417,0.070,1778,0.068
395,Murkrow,0.06945,2413,0.069,1771,0.068
396,Persian,0.06864,2385,0.069,1845,0.071
397,Rotom-Frost,0.06766,2351,0.068,1706,0.066
398,Banette,0.06700,2328,0.067,1644,0.063
399,Silvally-Fire,0.06599,2293,0.066,1570,0.060
400,Unfezant,0.06453,2242,0.065,1530,0.059
401,Magcargo,0.06219,2161,0.062,1621,0.062
402,Skuntank,0.06159,2140,0.062,1479,0.057
403,Bellossom,0.06035,2097,0.060,1424,0.055
404,Noctowl,0.05986,2080,0.060,1448,0.056
405,Oricorio-Pom-Pom,0.05940,2064,0.059,1482,0.057
406,Piloswine,0.05854,2034,0.059,1679,0.065
407,Haunter,0.05842,2030,0.058,1538,0.059
408,Raticate-Alola,0.05759,2001,0.058,1424,0.055
409,Spinda,0.05704,1982,0.057,1554,0.060
410,Dunsparce,0.05684,1975,0.057,1433,0.055
411,Vespiquen,0.05661,1967,0.057,1310,0.050
412,Gorebyss,0.05399,1876,0.054,1395,0.054
413,Magnemite,0.05324,1850,0.053,1356,0.052
414,Furfrou,0.05281,1835,0.053,1282,0.049
415,Raticate,0.05273,1832,0.053,1327,0.051
416,Silvally-Ground,0.05258,1827,0.053,1387,0.053
417,Pachirisu,0.05258,1827,0.053,1317,0.051
418,Mightyena,0.05183,1801,0.052,1240,0.048
419,Sudowoodo,0.05117,1778,0.051,1309,0.050
420,Silvally-Electric,0.05068,1761,0.051,1283,0.049
421,Hypno,0.05005,1739,0.050,1259,0.048
422,Silvally-Ghost,0.04982,1731,0.050,1278,0.049
423,Mesprit,0.04982,1731,0.050,1381,0.053
424,Musharna,0.04962,1724,0.050,1293,0.050
425,Corsola,0.04950,1720,0.050,1331,0.051
426,Silvally-Fairy,0.04680,1626,0.047,1053,0.041
427,Gourgeist,0.04596,1597,0.046,1088,0.042
428,Silvally-Steel,0.04585,1593,0.046,1127,0.043
429,Rotom,0.04507,1566,0.045,1169,0.045
430,Gothitelle,0.04449,1546,0.044,1005,0.039
431,Beedrill,0.04444,1544,0.044,1079,0.042
432,Octillery,0.04432,1540,0.044,1152,0.044
433,Beheeyem,0.04383,1523,0.044,985,0.038
434,Whiscash,0.04349,1511,0.043,1126,0.043
435,Maractus,0.04236,1472,0.042,1053,0.041
436,Aromatisse,0.04236,1472,0.042,1037,0.040
437,Garbodor,0.04185,1454,0.042,1104,0.043
438,Dragonair,0.04162,1446,0.042,993,0.038
439,Sunflora,0.04084,1419,0.041,1047,0.040
440,Swanna,0.04075,1416,0.041,1024,0.039
441,Magikarp,0.04012,1394,0.040,975,0.038
442,Girafarig,0.03931,1366,0.039,926,0.036
443,Delcatty,0.03906,1357,0.039,1040,0.040
444,Heatmor,0.03900,1355,0.039,946,0.036
445,Kricketune,0.03900,1355,0.039,1106,0.043
446,Farfetch'd,0.03848,1337,0.038,947,0.036
447,Oricorio,0.03764,1308,0.038,946,0.036
448,Rotom-Fan,0.03759,1306,0.038,954,0.037
449,Fearow,0.03652,1269,0.037,936,0.036
450,Dewgong,0.03652,1269,0.037,921,0.035
451,Chimecho,0.03615,1256,0.036,817,0.031
452,Illumise,0.03603,1252,0.036,837,0.032
453,Castform,0.03557,1236,0.036,890,0.034
454,Purugly,0.03540,1230,0.035,946,0.036
455,Magmar,0.03540,1230,0.035,895,0.034
456,Seviper,0.03474,1207,0.035,811,0.031
457,Parasect,0.03434,1193,0.034,921,0.035
458,Onix,0.03428,1191,0.034,946,0.036
459,Solrock,0.03327,1156,0.033,868,0.033
460,Electabuzz,0.03316,1152,0.033,835,0.032
461,Pinsir,0.03316,1152,0.033,800,0.031
462,Oricorio-Sensu,0.03304,1148,0.033,777,0.030
463,Braixen,0.03143,1092,0.031,816,0.031
464,Misdreavus,0.03056,1062,0.031,803,0.031
465,Sneasel,0.03016,1048,0.030,837,0.032
466,Grumpig,0.03010,1046,0.030,733,0.028
467,Pineco,0.02987,1038,0.030,759,0.029
468,Beautifly,0.02964,1030,0.030,738,0.028
469,Squirtle,0.02890,1004,0.029,769,0.030
470,Huntail,0.02855,992,0.029,706,0.027
471,Bulbasaur,0.02797,972,0.028,744,0.029
472,Throh,0.02795,971,0.028,698,0.027
473,Basculin,0.02668,927,0.027,688,0.026
474,Relicanth,0.02656,923,0.027,692,0.027
475,Silvally-Water,0.02587,899,0.026,684,0.026
476,Wartortle,0.02582,897,0.026,652,0.025
477,Glalie,0.02524,877,0.025,641,0.025
478,Riolu,0.02507,871,0.025,659,0.025
479,Swalot,0.02492,866,0.025,654,0.025
480,Bayleef,0.02475,860,0.025,602,0.023
481,Delibird,0.02461,855,0.025,630,0.024
482,Cottonee,0.02423,842,0.024,618,0.024
483,Silvally-Fighting,0.02423,842,0.024,540,0.021
484,Silvally-Dragon,0.02395,832,0.024,551,0.021
485,Lunatone,0.02366,822,0.024,622,0.024
486,Ledian,0.02337,812,0.023,624,0.024
487,Rattata-Alola,0.02325,808,0.023,622,0.024
488,Swinub,0.02308,802,0.023,739,0.028
489,Clefairy,0.02277,791,0.023,574,0.022
490,Silvally-Dark,0.02173,755,0.022,500,0.019
491,Vigoroth,0.02133,741,0.021,556,0.021
492,Simipour,0.02089,726,0.021,514,0.020
493,Lumineon,0.02055,714,0.021,514,0.020
494,Wormadam-Trash,0.02041,709,0.020,536,0.021
495,Silvally-Flying,0.02023,703,0.020,516,0.020
496,Simisear,0.02023,703,0.020,508,0.020
497,Cherrim,0.02015,700,0.020,492,0.019
498,Stantler,0.02012,699,0.020,517,0.020
499,Silvally-Poison,0.01920,667,0.019,450,0.017
500,Simisage,0.01879,653,0.019,459,0.018
501,Machoke,0.01865,648,0.019,515,0.020
502,Torracat,0.01862,647,0.019,454,0.017
503,Munchlax,0.01813,630,0.018,456,0.018
504,Gourgeist-Small,0.01799,625,0.018,444,0.017
505,Swadloon,0.01776,617,0.018,547,0.021
506,Trapinch,0.01773,616,0.018,446,0.017
507,Quilava,0.01767,614,0.018,401,0.015
508,Ferroseed,0.01689,587,0.017,500,0.019
509,Dustox,0.01658,576,0.017,392,0.015
510,Silvally-Ice,0.01658,576,0.017,372,0.014
511,Buizel,0.01646,572,0.016,424,0.016
512,Roselia,0.01643,571,0.016,436,0.017
513,Minun,0.01592,553,0.016,417,0.016
514,Carnivine,0.01577,548,0.016,383,0.015
515,Treecko,0.01557,541,0.016,304,0.012
