rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
162,Lycanroc-Dusk,0.60700,22749,0.607,16806,0.590
163,Stakataka,0.60126,22534,0.601,16740,0.588
164,Diggersby,0.59667,22362,0.597,16730,0.588
165,Shedinja,0.59582,22330,0.596,15110,0.531
166,Dusknoir,0.59248,22205,0.592,16929,0.595
167,Noivern,0.59096,22148,0.591,16217,0.570
168,Pikachu,0.59048,22130,0.590,16218,0.570
169,Pyukumuku,0.58910,22078,0.589,16137,0.567
170,Persian-Alola,0.58104,21776,0.581,18585,0.653
171,Donphan,0.57138,21414,0.571,17794,0.625
172,Politoed,0.56740,21265,0.567,17606,0.618
173,Decidueye,0.55025,20622,0.550,15090,0.530
174,Sharpedo-Mega,0.54686,20495,0.547,14352,0.504
175,Houndoom-Mega,0.54563,20449,0.546,14824,0.521
176,Raichu-Alola,0.53464,20037,0.535,13980,0.491
177,Lapras,0.52901,19826,0.529,14696,0.516
178,Slurpuff,0.52308,19604,0.523,14403,0.506
179,Heracross,0.51865,19438,0.519,13566,0.476
180,Alomomola,0.51417,19270,0.514,14674,0.515
181,Bronzong,0.51342,19242,0.513,16249,0.571
182,Uxie,0.51332,19238,0.513,17734,0.623
183,Absol-Mega,0.51238,19203,0.512,14424,0.507
184,Banette-Mega,0.49557,18573,0.496,13796,0.485
185,Moltres,0.49395,18512,0.494,14062,0.494
186,Drapion,0.48735,18265,0.487,13231,0.465
187,Rhyperior,0.48538,18191,0.485,14161,0.497
188,Florges,0.48506,18179,0.485,12764,0.448
189,Flygon,0.47161,17675,0.472,12803,0.450
190,Golisopod,0.46902,17578,0.469,13450,0.472
191,Tyrantrum,0.46822,17548,0.468,12422,0.436
192,Aerodactyl,0.46812,17544,0.468,14927,0.524
193,Sigilyph,0.45376,17006,0.454,12145,0.427
194,Sceptile,0.45245,16957,0.452,11817,0.415
195,Toxicroak,0.44971,16854,0.450,11904,0.418
196,Tsareena,0.44880,16820,0.449,12252,0.430
197,Druddigon,0.43418,16272,0.434,14651,0.515
198,Blastoise,0.43180,16183,0.432,12321,0.433
199,Terrakion,0.43073,16143,0.431,11570,0.406
200,Seismitoad,0.42785,16035,0.428,13480,0.473
201,Scrafty,0.42585,15960,0.426,11565,0.406
202,Eelektross,0.42276,15844,0.423,12123,0.426
203,Ludicolo,0.41963,15727,0.420,11280,0.396
204,Necrozma,0.41923,15712,0.419,11711,0.411
205,Minior,0.41531,15565,0.415,11212,0.394
206,Camerupt-Mega,0.41483,15547,0.415,12042,0.423
207,Entei,0.41339,15493,0.413,11956,0.420
208,Froslass,0.40995,15364,0.410,12297,0.432
209,Ambipom,0.40899,15328,0.409,12076,0.424
210,Hitmonlee,0.39533,14816,0.395,10267,0.361
211,Mienshao,0.39293,14726,0.393,10945,0.384
212,Swellow,0.39151,14673,0.392,10614,0.373
213,Raikou,0.38828,14552,0.388,10607,0.373
214,Malamar,0.38740,14519,0.387,10546,0.370
215,Xatu,0.38025,14251,0.380,10914,0.383
216,Steelix-Mega,0.37257,13963,0.373,10741,0.377
217,Ampharos-Mega,0.37182,13935,0.372,10191,0.358
218,Honchkrow,0.37046,13884,0.370,9664,0.339
219,Charizard,0.37006,13869,0.370,10280,0.361
220,Torterra,0.36531,13691,0.365,10463,0.368
221,Chesnaught,0.35829,13428,0.358,9701,0.341
222,Trevenant,0.35738,13394,0.357,9797,0.344
223,Nidoqueen,0.35312,13234,0.353,10718,0.376
224,Golem-Alola,0.35098,13154,0.351,9776,0.343
225,Vikavolt,0.35007,13120,0.350,9373,0.329
226,Celebi,0.34783,13036,0.348,9305,0.327
227,Linoone,0.34410,12896,0.344,9086,0.319
228,Dusclops,0.33721,12638,0.337,9703,0.341
229,Heliolisk,0.32830,12304,0.328,8663,0.304
230,Delphox,0.32406,12145,0.324,8788,0.309
231,Doublade,0.32342,12121,0.323,9008,0.316
232,Weezing,0.31805,11920,0.318,9518,0.334
233,Avalugg,0.31773,11908,0.318,8413,0.296
234,Accelgor,0.31699,11880,0.317,9377,0.329
235,Cradily,0.31013,11623,0.310,8472,0.298
236,Mismagius,0.30749,11524,0.307,8177,0.287
237,Luxray,0.30498,11430,0.305,8483,0.298
238,Sandslash-Alola,0.30071,11270,0.301,8311,0.292
239,Omastar,0.29513,11061,0.295,8313,0.292
240,Cinccino,0.29087,10901,0.291,7528,0.264
241,Kabutops,0.28660,10741,0.287,7506,0.264
242,Yanmega,0.28534,10694,0.285,7877,0.277
243,Aggron,0.28025,10503,0.280,7834,0.275
244,Gigalith,0.27590,10340,0.276,8631,0.303
245,Slaking,0.27219,10201,0.272,7430,0.261
246,Dragalge,0.26909,10085,0.269,7359,0.258
247,Sableye,0.26752,10026,0.268,7713,0.271
248,Steelix,0.26682,10000,0.267,8093,0.284
249,Comfey,0.25463,9543,0.255,6650,0.234
250,Miltank,0.25212,9449,0.252,7003,0.246
251,Raichu,0.25210,9448,0.252,6779,0.238
252,Abomasnow-Mega,0.24999,9369,0.250,7034,0.247
253,Slowking,0.24953,9352,0.250,7145,0.251
254,Exeggutor-Alola,0.24796,9293,0.248,6727,0.236
255,Dhelmise,0.24585,9214,0.246,6963,0.245
256,Jellicent,0.24318,9114,0.243,6754,0.237
257,Ursaring,0.24041,9010,0.240,6589,0.231
258,Exeggutor,0.23766,8907,0.238,6334,0.222
259,Lanturn,0.23689,8878,0.237,6854,0.241
260,Meowstic,0.23603,8846,0.236,7360,0.259
261,Kyurem,0.23291,8729,0.233,6503,0.228
262,Vivillon,0.23096,8656,0.231,6176,0.217
263,Leafeon,0.22963,8606,0.230,5997,0.211
264,Emboar,0.22805,8547,0.228,6328,0.222
265,Magmortar,0.22173,8310,0.222,6175,0.217
266,Glalie-Mega,0.22016,8251,0.220,5977,0.210
267,Flareon,0.21936,8221,0.219,6035,0.212
268,Cobalion,0.21850,8189,0.219,6254,0.220
269,Meloetta,0.21717,8139,0.217,5600,0.197
270,Poliwrath,0.21461,8043,0.215,5990,0.210
271,Regice,0.21407,8023,0.214,5677,0.199
272,Ninjask,0.21333,7995,0.213,5743,0.202
273,Articuno,0.21205,7947,0.212,5822,0.204
274,Claydol,0.20914,7838,0.209,6202,0.218
275,Sharpedo,0.20874,7823,0.209,5753,0.202
276,Rhydon,0.20423,7654,0.204,6008,0.211
277,Hitmontop,0.20401,7646,0.204,5848,0.205
278,Spiritomb,0.20260,7593,0.203,5567,0.196
279,Durant,0.20041,7511,0.200,5357,0.188
280,Togedemaru,0.19980,7488,0.200,5608,0.197
281,Golurk,0.19654,7366,0.197,5574,0.196
282,Victreebel,0.19553,7328,0.196,5403,0.190
283,Liepard,0.19465,7295,0.195,5648,0.198
284,Mudsdale,0.19446,7288,0.194,5661,0.199
285,Vileplume,0.19286,7228,0.193,5338,0.187
286,Lurantis,0.19171,7185,0.192,5063,0.178
287,Lycanroc,0.19070,7147,0.191,5189,0.182
288,Zangoose,0.19065,7145,0.191,4934,0.173
289,Braviary,0.18779,7038,0.188,5056,0.178
290,Bewear,0.18424,6905,0.184,4867,0.171
291,Archeops,0.18352,6878,0.184,5262,0.185
292,Registeel,0.17936,6722,0.179,5272,0.185
293,Rampardos,0.17904,6710,0.179,4525,0.159
294,Tornadus,0.17570,6585,0.176,4922,0.173
295,Exploud,0.17453,6541,0.175,5000,0.176
296,Magneton,0.17349,6502,0.173,4903,0.172
297,Primeape,0.17234,6459,0.172,4690,0.165
298,Gallade,0.16922,6342,0.169,4385,0.154
299,Palossand,0.16791,6293,0.168,4818,0.169
300,Electrode,0.16687,6254,0.167,5226,0.184
301,Scyther,0.16679,6251,0.167,4114,0.145
302,Stoutland,0.16602,6222,0.166,4510,0.158
303,Drampa,0.16396,6145,0.164,4310,0.151
304,Rotom-Mow,0.16212,6076,0.162,4636,0.163
305,Hitmonchan,0.16186,6066,0.162,4537,0.159
306,Komala,0.16124,6043,0.161,4120,0.145
307,Glaceon,0.15377,5763,0.154,3925,0.138
308,Tauros,0.15369,5760,0.154,4067,0.143
309,Floatzel,0.15308,5737,0.153,4135,0.145
310,Golem,0.15305,5736,0.153,4581,0.161
311,Rapidash,0.15217,5703,0.152,4157,0.146
312,Pangoro,0.15214,5702,0.152,4003,0.141
313,Venomoth,0.15140,5674,0.151,4038,0.142
314,Lycanroc-Midnight,0.15121,5667,0.151,4020,0.141
315,Butterfree,0.14835,5560,0.148,4058,0.143
316,Qwilfish,0.14643,5488,0.146,4232,0.149
317,Audino-Mega,0.14598,5471,0.146,3878,0.136
318,Barbaracle,0.14505,5436,0.145,3725,0.131
319,Hariyama,0.14483,5428,0.145,4192,0.147
320,Clawitzer,0.14377,5388,0.144,3890,0.137
321,Escavalier,0.14187,5317,0.142,4050,0.142
322,Diancie,0.14166,5309,0.142,4112,0.144
323,Aron,0.14022,5255,0.140,3643,0.128
324,Lilligant,0.13958,5231,0.140,3617,0.127
325,Cryogonal,0.13958,5231,0.140,3768,0.132
326,Drifblim,0.13952,5229,0.140,3780,0.133
327,Kecleon,0.13923,5218,0.139,3785,0.133
328,Sawsbuck,0.13797,5171,0.138,3506,0.123
329,Kingler,0.13488,5055,0.135,3676,0.129
330,Crustle,0.13309,4988,0.133,3714,0.130
331,Armaldo,0.13285,4979,0.133,3690,0.130
332,Turtonator,0.13197,4946,0.132,3709,0.130
333,Hoopa,0.12922,4843,0.129,3564,0.125
334,Guzzlord,0.12898,4834,0.129,3512,0.123
335,Houndoom,0.12613,4727,0.126,3397,0.119
336,Masquerain,0.12469,4673,0.125,4042,0.142
337,Audino,0.12461,4670,0.125,3420,0.120
338,Dugtrio,0.12293,4607,0.123,3388,0.119
339,Samurott,0.12218,4579,0.122,3391,0.119
340,Shiinotic,0.11818,4429,0.118,3226,0.113
341,Carracosta,0.11599,4347,0.116,3253,0.114
342,Regirock,0.11548,4328,0.115,3233,0.114
343,Aurorus,0.11487,4305,0.115,3375,0.119
344,Shaymin,0.11468,4298,0.115,3024,0.106
345,Tropius,0.11353,4255,0.114,3107,0.109
346,Marowak,0.11255,4218,0.113,2999,0.105
347,Jynx,0.11212,4202,0.112,3075,0.108
348,Stunfisk,0.11113,4165,0.111,3348,0.118
349,Eevee,0.11068,4148,0.111,2912,0.102
350,Mr.Mime,0.11041,4138,0.110,2998,0.105
351,Shiftry,0.10873,4075,0.109,2906,0.102
352,Silvally,0.10860,4070,0.109,3233,0.114
353,Leavanny,0.10774,4038,0.108,3116,0.109
354,Gourgeist-Super,0.10622,3981,0.106,3087,0.108
355,Walrein,0.10542,3951,0.105,2947,0.104
356,Ariados,0.10513,3940,0.105,3400,0.119
357,Beartic,0.10476,3926,0.105,2724,0.096
358,Abomasnow,0.10428,3908,0.104,2935,0.103
359,Meganium,0.10377,3889,0.104,2908,0.102
360,Virizion,0.10297,3859,0.103,2754,0.097
361,Zygarde-10,0.10206,3825,0.102,2729,0.096
362,Cacturne,0.10185,3817,0.102,2766,0.097
363,Sawk,0.10155,3806,0.102,2578,0.091
364,Medicham,0.10089,3781,0.101,2734,0.096
365,Bouffalant,0.10081,3778,0.101,2663,0.094
366,Gligar,0.10057,3769,0.101,2975,0.104
367,Arbok,0.10038,3762,0.100,2730,0.096
368,Toucannon,0.10019,3755,0.100,2709,0.095
369,Sandslash,0.09718,3642,0.097,2754,0.097
370,Absol,0.09686,3630,0.097,2479,0.087
371,Ampharos,0.09678,3627,0.097,2659,0.093
372,Regigigas,0.09672,3625,0.097,2666,0.094
373,Manectric,0.09664,3622,0.097,2611,0.092
374,Wishiwashi,0.09622,3606,0.096,2661,0.093
375,Swoobat,0.09552,3580,0.096,2514,0.088
376,Bastiodon,0.09344,3502,0.093,2918,0.102
377,Granbull,0.09259,3470,0.093,2532,0.089
378,Chatot,0.09197,3447,0.092,2601,0.091
379,Dodrio,0.09099,3410,0.091,2403,0.084
380,Klinklang,0.08912,3340,0.089,2421,0.085
381,Vanilluxe,0.08896,3334,0.089,2530,0.089
382,Tangela,0.08787,3293,0.088,2385,0.084
383,Emolga,0.08771,3287,0.088,2482,0.087
384,Crabominable,0.08704,3262,0.087,2304,0.081
385,Dedenne,0.08589,3219,0.086,2260,0.079
386,Rattata,0.08477,3177,0.085,2287,0.080
387,Wobbuffet,0.08450,3167,0.085,2212,0.078
388,Murkrow,0.08434,3161,0.084,2432,0.085
389,Golbat,0.08378,3140,0.084,2150,0.076
390,Probopass,0.08373,3138,0.084,2434,0.085
391,Wigglytuff,0.08341,3126,0.083,2408,0.085
392,Dugtrio-Alola,0.08202,3074,0.082,2290,0.080
393,Carbink,0.07959,2983,0.080,2605,0.091
394,Rotom-Frost,0.07887,2956,0.079,2267,0.080
395,Pyroar,0.07842,2939,0.078,2099,0.074
396,Magnemite,0.07834,2936,0.078,1782,0.063
397,Skuntank,0.07594,2846,0.076,2075,0.073
398,Raticate,0.07484,2805,0.075,1983,0.070
399,Cottonee,0.07468,2799,0.075,1814,0.064
400,Jumpluff,0.07423,2782,0.074,2047,0.072
401,Gogoat,0.07404,2775,0.074,1975,0.069
402,Zebstrika,0.07268,2724,0.073,2027,0.071
403,Golduck,0.07207,2701,0.072,1955,0.069
404,Muk,0.07178,2690,0.072,1920,0.067
405,Garbodor,0.07063,2647,0.071,2050,0.072
406,Magcargo,0.07020,2631,0.070,2065,0.073
407,Wailord,0.06905,2588,0.069,1873,0.066
408,Bibarel,0.06724,2520,0.067,1874,0.066
409,Nosepass,0.06652,2493,0.067,1842,0.065
410,Persian,0.06649,2492,0.066,1954,0.069
411,Bellossom,0.06551,2455,0.066,1692,0.059
412,Pidgeot,0.06521,2444,0.065,1744,0.061
413,Gumshoos,0.06513,2441,0.065,1596,0.056
414,Altaria,0.06487,2431,0.065,1685,0.059
415,Pineco,0.06390,2395,0.064,1872,0.066
416,Silvally-Steel,0.06361,2384,0.064,1833,0.064
417,Noctowl,0.06284,2355,0.063,1775,0.062
418,Vespiquen,0.06177,2315,0.062,1500,0.053
419,Mesprit,0.06172,2313,0.062,1922,0.068
420,Pachirisu,0.06100,2286,0.061,1784,0.063
421,Lickilicky,0.06057,2270,0.061,1749,0.061
422,Togetic,0.05993,2246,0.060,1724,0.061
423,Combusken,0.05758,2158,0.058,1617,0.057
424,Dewgong,0.05547,2079,0.055,1421,0.050
425,Illumise,0.05505,2063,0.055,1583,0.056
426,Aromatisse,0.05483,2055,0.055,1531,0.054
427,Rotom,0.05363,2010,0.054,1516,0.053
428,Unfezant,0.05336,2000,0.053,1415,0.050
429,Furfrou,0.05211,1953,0.052,1389,0.049
430,Misdreavus,0.05174,1939,0.052,1440,0.051
431,Dunsparce,0.05118,1918,0.051,1486,0.052
432,Kangaskhan,0.05078,1903,0.051,1479,0.052
433,Lopunny,0.05056,1895,0.051,1334,0.047
434,Bruxish,0.05056,1895,0.051,1354,0.048
435,Seaking,0.05035,1887,0.050,1331,0.047
436,Gothitelle,0.04955,1857,0.050,1327,0.047
437,Volbeat,0.04747,1779,0.047,1457,0.051
438,Parasect,0.04739,1776,0.047,1334,0.047
439,Haunter,0.04736,1775,0.047,1350,0.047
440,Piloswine,0.04688,1757,0.047,1447,0.051
441,Whiscash,0.04685,1756,0.047,1278,0.045
442,Chimecho,0.04677,1753,0.047,1222,0.043
443,Camerupt,0.04509,1690,0.045,1327,0.047
444,Musharna,0.04496,1685,0.045,1221,0.043
445,Sudowoodo,0.04459,1671,0.045,1254,0.044
446,Type:Null,0.04435,1662,0.044,1224,0.043
447,Purugly,0.04344,1628,0.043,1205,0.042
448,Hypno,0.04328,1622,0.043,1120,0.039
449,Pinsir,0.04259,1596,0.043,1155,0.041
450,Swanna,0.04248,1592,0.042,1185,0.042
451,Farfetch'd,0.04237,1588,0.042,1207,0.042
452,Seviper,0.04202,1575,0.042,1102,0.039
453,Gorebyss,0.03997,1498,0.040,1089,0.038
454,Octillery,0.03978,1491,0.040,1111,0.039
455,Mimikyu-Totem,0.03920,1469,0.039,1047,0.037
456,Silvally-Fairy,0.03856,1445,0.039,1006,0.035
457,Passimian,0.03770,1413,0.038,982,0.034
458,Taillow,0.03720,1394,0.037,790,0.028
459,Silvally-Ground,0.03559,1334,0.036,1058,0.037
460,Girafarig,0.03482,1305,0.035,850,0.030
461,Heatmor,0.03426,1284,0.034,1002,0.035
462,Raticate-Alola,0.03381,1267,0.034,980,0.034
463,Spinda,0.03354,1257,0.034,1000,0.035
464,Clamperl,0.03346,1254,0.033,897,0.032
465,Furret,0.03287,1232,0.033,1000,0.035
466,Bulbasaur,0.03277,1228,0.033,944,0.033
467,Magmar,0.03277,1228,0.033,935,0.033
468,Grumpig,0.03223,1208,0.032,798,0.028
469,Relicanth,0.03221,1207,0.032,910,0.032
470,Dragonair,0.03197,1198,0.032,855,0.030
471,Onix,0.03175,1190,0.032,1021,0.036
472,Mightyena,0.03130,1173,0.031,842,0.030
473,Mawile,0.03125,1171,0.031,867,0.030
474,Beheeyem,0.03084,1156,0.031,813,0.029
475,Corsola,0.02986,1119,0.030,883,0.031
476,Clefairy,0.02879,1079,0.029,769,0.027
477,Rotom-Fan,0.02850,1068,0.028,828,0.029
478,Swalot,0.02839,1064,0.028,785,0.028
479,Throh,0.02836,1063,0.028,775,0.027
480,Kricketune,0.02799,1049,0.028,871,0.031
481,Gourgeist,0.02794,1047,0.028,768,0.027
482,Kommo-o-Totem,0.02735,1025,0.027,791,0.028
483,Electabuzz,0.02708,1015,0.027,757,0.027
484,Fearow,0.02684,1006,0.027,667,0.023
485,Basculin,0.02572,964,0.026,731,0.026
486,Ivysaur,0.02527,947,0.025,738,0.026
487,Oranguru,0.02521,945,0.025,708,0.025
488,Maractus,0.02495,935,0.025,651,0.023
489,Delcatty,0.02457,921,0.025,671,0.024
490,Silvally-Ghost,0.02455,920,0.025,698,0.025
491,Sneasel,0.02425,909,0.024,641,0.023
492,Castform,0.02404,901,0.024,619,0.022
493,Squirtle,0.02391,896,0.024,731,0.026
494,Machoke,0.02295,860,0.023,520,0.018
495,Silvally-Flying,0.02228,835,0.022,569,0.020
496,Huntail,0.02223,833,0.022,556,0.020
497,Oricorio-Pom-Pom,0.02175,815,0.022,619,0.022
498,Delibird,0.02175,815,0.022,614,0.022
499,Kadabra,0.02164,811,0.022,539,0.019
500,Ferroseed,0.02156,808,0.022,671,0.024
501,Silvally-Fire,0.02148,805,0.021,596,0.021
502,Braixen,0.02143,803,0.021,592,0.021
503,Magikarp,0.02028,760,0.020,588,0.021
504,Jigglypuff,0.02025,759,0.020,592,0.021
505,Beautifly,0.01972,739,0.020,525,0.018
506,Cherrim,0.01934,725,0.019,500,0.018
507,Sunflora,0.01929,723,0.019,563,0.020
508,Banette,0.01910,716,0.019,501,0.018
509,Simisage,0.01868,700,0.019,507,0.018
510,Stantler,0.01830,686,0.018,486,0.017
511,Lunatone,0.01758,659,0.018,497,0.017
